ID_0,NAME_0,OCCUPANCY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,ID_1,NAME_1,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
EST,Estonia,Com,3352962.4139,12890.2,5870497165.64,3522298299.39,2348198866.23,0.0,530327.1503,11740994331.43,,,260.11717536578175,3501.677884236542
EST,Estonia,Ind,7063653.9797,9900.0,12268752763.87,5111980318.15,3067188190.92,0.0,530327.1503,20447921273.23,,,713.500401989899,2894.807890079922
EST,Estonia,Res,31269997.6406,212146.0402,8135442440.09,20338606100.48,12203163660.22,640350.9984,1327000.0,40677212200.75,,,147.39845066690998,1300.8383520929967
EST,Estonia,Com,1811433.2255,6914.2,3177635617.7,1906581370.59,1271054247.07,0.0,235035.344,6355271235.4,1,Harju,261.9873919614706,3508.42147860338
EST,Estonia,Ind,3155698.8424,4422.841,5481085144.46,2283785476.94,1370271286.03,0.0,235035.344,9135141907.36,1,Harju,713.5004044685304,2894.807889973576
EST,Estonia,Res,11759610.8542,80687.1318,3149948087.47,7874870218.71,4724922131.22,243549.6102,587588.36,15749740437.39,1,Harju,145.7433247639619,1339.3079611784012
EST,Estonia,Res,19000.6488,123.5545,4408870.41,11022176.02,6613305.6,372.9422,1182.1242,22044352.04,10,Peipsi,153.78354329465944,1160.1894373206876
EST,Estonia,Com,68975.4183,266.4,117732056.58,70639233.93,47092822.62,0.0,13751.7761,235464113.12,11,Rapla,258.9167353603604,3413.739545527337
EST,Estonia,Ind,156386.2223,219.1817,271624842.23,113177017.56,67906210.58,0.0,13751.7761,452708070.48,11,Rapla,713.5003620283992,2894.8078917819093
EST,Estonia,Res,897946.5271,5915.8618,216030504.04,540076260.13,324045756.06,17856.6994,34379.4403,1080152520.25,11,Rapla,151.78625827601314,1202.914079681839
EST,Estonia,Com,84748.9305,315.2,152552563.57,91531538.16,61021025.42,0.0,13437.8879,305105127.16,12,Saare,268.8735104695432,3600.105928888389
EST,Estonia,Ind,146.8802,0.2059,255113.98,106297.49,63778.49,0.0,13437.8879,425189.97,12,Saare,713.3569694026227,2894.80794552295
EST,Estonia,Res,821025.37,5474.8147,204088074.87,510220187.16,306132112.31,16525.4233,33594.7197,1020440374.34,12,Saare,149.9640471850125,1242.885313446526
EST,Estonia,Com,394763.562,1560.7,690070889.15,414042533.49,276028355.61,0.0,58722.9285,1380141778.25,13,Tartu,252.94006663676552,3496.122517634999
EST,Estonia,Ind,583089.2874,817.2235,1012758881.78,421982867.46,253189720.47,0.0,58722.9285,1687931469.6,13,Tartu,713.5003917532964,2894.8078897599034
EST,Estonia,Res,3438411.6968,23494.6271,911270506.09,2278176265.25,1366905759.15,70917.222,146807.3212,4556352530.51,13,Tartu,146.34885168277472,1325.1329195833139
EST,Estonia,Com,61123.9431,239.0,106842961.09,64105776.61,42737184.47,0.0,13517.772,213685922.2,14,Voru,255.74871589958158,3495.9446554422307
EST,Estonia,Ind,382073.4957,535.4916,663617622.18,276507342.52,165904405.49,0.0,13517.772,1106029370.23,14,Voru,713.5004465056036,2894.8078908316693
EST,Estonia,Res,935500.7045,6256.8403,234408792.96,586021982.44,351613189.48,18885.9237,33794.4301,1172043964.89,14,Voru,149.516474713283,1252.8520387554663
EST,Estonia,Com,62312.7507,235.6,111280875.0,66768524.99,44512349.98,0.0,12137.5512,222561749.98,15,Valga,264.48535950764006,3571.688739139548
EST,Estonia,Ind,153428.6223,215.0365,266487831.9,111036596.64,66621957.94,0.0,12137.5512,444146386.55,15,Valga,713.5003699371966,2894.807891069749
EST,Estonia,Res,819491.9907,5452.7396,202523540.25,506308850.61,303785310.36,16458.7909,30343.8781,1012617701.23,15,Valga,150.28995529146485,1235.6651592958638
EST,Estonia,Com,80585.3707,315.1,137774208.39,82664525.04,55109683.36,0.0,19078.5973,275548416.75,16,Viljandi,255.74538463979687,3419.3354743728937
EST,Estonia,Ind,137413.9803,192.5913,238672244.79,99446768.66,59668061.12,0.0,19078.5973,397787074.63,16,Viljandi,713.500455628058,2894.807891901229
EST,Estonia,Res,1358397.3968,9068.2671,338676334.13,846690835.34,508014501.2,27372.0582,47696.4933,1693381670.68,16,Viljandi,149.79680040522848,1246.6025587719237
EST,Estonia,Com,17960.4397,69.4,31830351.84,19098211.15,12732140.73,0.0,3766.2558,63660703.72,2,Hiiu,258.79596109510084,3544.495835477792
EST,Estonia,Ind,33180.0575,46.5032,57629935.3,24012473.04,14407483.85,0.0,3766.2558,96049892.22,2,Hiiu,713.5005225446852,2894.8078893473885
EST,Estonia,Res,248154.3123,1613.6593,57581206.05,143953015.14,86371809.08,4870.7403,9415.6396,287906030.25,2,Hiiu,153.78358510994235,1160.189511040788
