ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
PSE,Palestine,PS-BTH,Bethlehem,COM,2598.0,402859376.0,77517498.0,0.0,609672.0,480376892.0,321146.0,0.0,235.0,661.0
PSE,Palestine,PS-BTH,Bethlehem,IND,1497.0,116143104.0,46506041.0,0.0,185450.0,162649210.0,81178.0,0.0,124.0,626.0
PSE,Palestine,PS-BTH,Bethlehem,RES,27843.0,6580495330.0,1208558754.0,250106.0,11047247.0,7789054070.0,4193657.0,86195.0,397.0,596.0
PSE,Palestine,PS-DEB,Deir Al-Balah,COM,2160.0,334766445.0,64405766.0,0.0,506642.0,399172190.0,267120.0,0.0,235.0,661.0
PSE,Palestine,PS-DEB,Deir Al-Balah,IND,632.0,47376962.0,18985244.0,0.0,75600.0,66362217.0,33118.0,0.0,120.0,627.0
PSE,Palestine,PS-DEB,Deir Al-Balah,RES,29927.0,5990141966.0,1059217161.0,334888.0,10216586.0,7049359135.0,3997137.0,84339.0,341.0,586.0
PSE,Palestine,PS-GZA,Gaza,COM,6457.0,1097247765.0,209818091.0,0.0,1663239.0,1307065840.0,884296.0,0.0,258.0,660.0
PSE,Palestine,PS-GZA,Gaza,IND,1924.0,149524991.0,59878540.0,0.0,238605.0,209403525.0,104645.0,0.0,124.0,627.0
PSE,Palestine,PS-GZA,Gaza,RES,44270.0,14220454789.0,2516788216.0,774205.0,23809569.0,16737243012.0,9375866.0,186005.0,538.0,597.0
PSE,Palestine,PS-HBN,Hebron,RES,93425.0,18615905447.0,3389375604.0,849285.0,31033600.0,22005281061.0,11850130.0,240033.0,332.0,600.0
PSE,Palestine,PS-HBN,Hebron,IND,3655.0,284917991.0,114253068.0,0.0,454943.0,399171109.0,198590.0,0.0,124.0,626.0
PSE,Palestine,PS-HBN,Hebron,COM,6974.0,1097785534.0,211027268.0,0.0,1661786.0,1308812854.0,877137.0,0.0,238.0,661.0
PSE,Palestine,PS-JEN,Jenin,COM,4312.0,657848993.0,126758717.0,0.0,995230.0,784607704.0,523639.0,0.0,231.0,661.0
PSE,Palestine,PS-JEN,Jenin,IND,1788.0,130640455.0,52464675.0,0.0,208416.0,183105163.0,91000.0,0.0,117.0,627.0
PSE,Palestine,PS-JEN,Jenin,RES,47260.0,8504053172.0,1519271836.0,357807.0,14415653.0,10023324983.0,5566528.0,111788.0,305.0,590.0
PSE,Palestine,PS-JRH,Jericho,COM,449.0,68669858.0,13225354.0,0.0,103915.0,81895194.0,54631.0,0.0,231.0,661.0
PSE,Palestine,PS-JRH,Jericho,IND,120.0,9203444.0,3683455.0,0.0,14700.0,12886903.0,6434.0,0.0,122.0,626.0
PSE,Palestine,PS-JRH,Jericho,RES,8249.0,1156841261.0,209647179.0,58713.0,1998455.0,1366488445.0,770513.0,16330.0,242.0,579.0
