ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,TAXONOMY_HAZUS,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD
MEX,Mexico,RES,CR+,CR/LFLS/CDM+ERM/H:3/RES,,RURAL,3184.0,1116135000.0,196965000.0,24177.0,1313100.0,1313100000.0,325202.0,8754.0,412.0,850.0,,
MEX,Mexico,RES,CR+,CR/LFLS/CDM+ERM/H:3/RES,,URBAN,24236.0,9254670000.0,1633177058.0,206467.0,10885200.0,10887847058.0,2695771.0,72568.0,449.0,850.0,,
MEX,Mexico,RES,CR+,CR/LFLS/CDM+ERM/H:4/RES,,RURAL,681.0,609577500.0,107572500.0,12557.0,717150.0,717150000.0,177747.0,4781.0,1053.0,850.0,,
MEX,Mexico,RES,CR+,CR/LFLS/CDM+ERM/H:4/RES,,URBAN,22116.0,22565737500.0,3982188969.0,512663.0,26494350.0,26547926469.0,6566636.0,176629.0,1198.0,852.0,,
MEX,Mexico,RES,CR+,CR/LFLS/CDM+ERM/H:5/RES,,URBAN,2754.0,6990075000.0,1233542646.0,159030.0,8207700.0,8223617646.0,2035893.0,54718.0,2980.0,852.0,,
MEX,Mexico,RES,CR+,CR/LFLS/CDM+ERM/H:5/RES,,RURAL,6.0,10710000.0,1890000.0,234.0,12600.0,12600000.0,3125.0,84.0,2100.0,850.0,,
MEX,Mexico,RES,CR+,CR/LFLS/CDM+ERM/H:6/RES,,RURAL,1.0,2422500.0,427500.0,31.0,2850.0,2850000.0,707.0,19.0,2850.0,850.0,,
MEX,Mexico,RES,CR+,CR/LFLS/CDM+ERM/H:6/RES,,URBAN,787.0,2374162500.0,418969854.0,54056.0,2785950.0,2793132354.0,691592.0,18573.0,3540.0,852.0,,
MEX,Mexico,RES,CR+,CR/LFLS/CDM+ERM/H:7/RES,,RURAL,1.0,2040000.0,360000.0,70.0,2400.0,2400000.0,596.0,16.0,2400.0,850.0,,
MEX,Mexico,RES,CR+,CR/LFLS/CDM+ERM/H:7/RES,,URBAN,523.0,1838437500.0,324430147.0,41798.0,2159850.0,2162867647.0,536591.0,14399.0,4130.0,851.0,,
MEX,Mexico,RES,CR+,CR/LFLS/CDM+ERM/H:8/RES,,URBAN,219.0,880072500.0,155306911.0,20189.0,1033650.0,1035379411.0,257002.0,6891.0,4720.0,851.0,,
MEX,Mexico,RES,CR+,CR/LFLS/CDM+ERM/H:9/RES,,URBAN,87.0,385942500.0,68107500.0,8775.0,454050.0,454050000.0,112982.0,3027.0,5219.0,850.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:1/RES,,RURAL,117140.0,14935350000.0,2635650000.0,329304.0,17571000.0,17571000000.0,4344746.0,117140.0,150.0,850.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:1/RES,,URBAN,35366.0,4516695000.0,797063818.0,98353.0,5304900.0,5313758818.0,1311709.0,35366.0,150.0,851.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:2/RES,,RURAL,21521.0,6538837500.0,1153912500.0,143748.0,7692750.0,7692750000.0,1903649.0,51285.0,357.0,850.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:2/RES,,URBAN,73796.0,19322182500.0,3409796910.0,420810.0,22689750.0,22731979410.0,5614765.0,151265.0,307.0,852.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:3/RES,,RURAL,14241.0,5920845000.0,1044855000.0,128610.0,6965700.0,6965700000.0,1725099.0,46438.0,489.0,850.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:3/RES,,URBAN,157161.0,60488895000.0,10674510879.0,1357291.0,70955700.0,71163405879.0,17572470.0,473038.0,451.0,852.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:4/RES,,RURAL,1521.0,2134732500.0,376717500.0,44623.0,2511450.0,2511450000.0,622466.0,16743.0,1651.0,850.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:4/RES,,URBAN,170048.0,177873832500.0,31389499845.0,4042833.0,205501350.0,209263332345.0,50933563.0,1370009.0,1208.0,866.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:5/RES,,URBAN,21790.0,58031355000.0,10240827351.0,1309535.0,66624300.0,68272182351.0,16525927.0,444162.0,3058.0,871.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:5/RES,,RURAL,16.0,64387500.0,11362500.0,1476.0,75750.0,75750000.0,18790.0,505.0,4734.0,850.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:6/RES,,URBAN,7001.0,22362570000.0,3946335882.0,497331.0,25564800.0,26308905882.0,6346278.0,170432.0,3652.0,875.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:6/RES,,RURAL,11.0,41310000.0,7290000.0,1022.0,48600.0,48600000.0,12065.0,324.0,4418.0,850.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:7/RES,,URBAN,4859.0,18147322500.0,3202468676.0,398248.0,20738250.0,21349791176.0,5152192.0,138255.0,4268.0,875.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:7/RES,,RURAL,4.0,19507500.0,3442500.0,468.0,22950.0,22950000.0,5702.0,153.0,5738.0,850.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:8/RES,,RURAL,2.0,10200000.0,1800000.0,347.0,12000.0,12000000.0,2984.0,80.0,6000.0,850.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:8/RES,,URBAN,2273.0,9797685000.0,1729003236.0,212545.0,11156100.0,11526688236.0,2773801.0,74374.0,4908.0,878.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:9/RES,,URBAN,1078.0,5258925000.0,928045587.0,112015.0,5971800.0,6186970587.0,1485973.0,39812.0,5540.0,881.0,,
MEX,Mexico,RES,CR-,CR/LFLS/CDN+ERL/H:9/RES,,RURAL,1.0,5610000.0,990000.0,176.0,6600.0,6600000.0,1642.0,44.0,6600.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:1/COM:1,,TOTAL,5274.0,457431239.0,114357747.0,0.0,538131.0,571788985.0,234591.0,0.0,102.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:1/COM:2,,TOTAL,429.0,103271566.0,25817878.0,0.0,121467.0,129089442.0,52952.0,0.0,283.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:1/COM:3,,TOTAL,2658.0,230176444.0,57544056.0,0.0,270796.0,287720497.0,118050.0,0.0,102.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:1/COM:3A,,TOTAL,179.0,17444223.0,4361050.0,0.0,20523.0,21805277.0,8947.0,0.0,115.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:1/COM:3C,,TOTAL,599.0,77475419.0,19368855.0,0.0,91148.0,96844265.0,39735.0,0.0,152.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:1/COM:5,,TOTAL,75.0,3524985.0,881242.0,0.0,4147.0,4406227.0,1808.0,0.0,55.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:1/COM:5A,,TOTAL,662.0,28974833.0,7243698.0,0.0,34088.0,36218528.0,14861.0,0.0,51.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:1/COM:5B,,TOTAL,35.0,2291116.0,572783.0,0.0,2695.0,2863902.0,1175.0,0.0,77.0,850.0,,
MEX,Mexico,IND,CR+,CR/LFM/CDH+ERH/H:1/IND,,TOTAL,353.0,69349898.0,23116660.0,0.0,90653.0,92466566.0,39877.0,0.0,257.0,765.0,,
MEX,Mexico,IND,CR+,CR/LFM/CDH+ERH/H:1/IND:4,,TOTAL,1.0,191250.0,63750.0,0.0,250.0,255000.0,110.0,0.0,250.0,765.0,,
MEX,Mexico,IND,CR+,CR/LFM/CDH+ERH/H:1/IND:6,,TOTAL,2.0,699895.0,233298.0,0.0,915.0,933193.0,402.0,0.0,458.0,765.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:2/COM:1,,TOTAL,5987.0,1055054719.0,263763689.0,0.0,1234047.0,1318818401.0,538414.0,0.0,206.0,855.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:2/COM:2,,TOTAL,539.0,276743120.0,69185772.0,0.0,322279.0,345928891.0,140610.0,0.0,598.0,859.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:2/COM:3,,TOTAL,3688.0,651440732.0,162860185.0,0.0,761518.0,814300912.0,332250.0,0.0,206.0,855.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:2/COM:3A,,TOTAL,336.0,65616730.0,16404182.0,0.0,76560.0,82020903.0,33403.0,0.0,228.0,857.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:2/COM:3C,,TOTAL,811.0,214812615.0,53703145.0,0.0,251329.0,268515753.0,109655.0,0.0,310.0,855.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:2/COM:5,,TOTAL,9.0,783007.0,195749.0,0.0,921.0,978757.0,402.0,0.0,102.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:2/COM:5A,,TOTAL,809.0,72562897.0,18140707.0,0.0,85073.0,90703599.0,37118.0,0.0,105.0,853.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:2/COM:5B,,TOTAL,2.0,262656.0,65664.0,0.0,309.0,328321.0,135.0,0.0,154.0,850.0,,
MEX,Mexico,IND,CR+,CR/LFM/CDH+ERH/H:2/IND,,TOTAL,243.0,46791807.0,15597294.0,0.0,61166.0,62389095.0,26933.0,0.0,252.0,765.0,,
MEX,Mexico,IND,CR+,CR/LFM/CDH+ERH/H:2/IND:4,,TOTAL,1.0,195610.0,65204.0,0.0,256.0,260814.0,113.0,0.0,256.0,764.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:3/COM:1,,TOTAL,67.0,42490639.0,10622659.0,0.0,48718.0,53113298.0,21273.0,0.0,727.0,872.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:3/COM:2,,TOTAL,32.0,70091272.0,17522818.0,0.0,81002.0,87614091.0,35371.0,0.0,2531.0,865.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:3/COM:3,,TOTAL,33.0,24128081.0,6032023.0,0.0,26955.0,30160104.0,11770.0,0.0,817.0,895.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:3/COM:3A,,TOTAL,6.0,1995918.0,498980.0,0.0,2101.0,2494897.0,917.0,0.0,350.0,950.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:3/COM:3C,,TOTAL,4.0,2067201.0,516800.0,0.0,2176.0,2584000.0,950.0,0.0,544.0,950.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:3/COM:5,,TOTAL,229.0,33249199.0,8312301.0,0.0,39046.0,41561500.0,17050.0,0.0,171.0,852.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:3/COM:5A,,TOTAL,2.0,427697.0,106924.0,0.0,450.0,534621.0,197.0,0.0,225.0,950.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:3/COM:5B,,TOTAL,101.0,22404789.0,5601200.0,0.0,26120.0,28005987.0,11406.0,0.0,259.0,858.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:4/COM:1,,TOTAL,7.0,9413427.0,2353357.0,0.0,11075.0,11766785.0,4840.0,0.0,1582.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:4/COM:2,,TOTAL,9.0,29981412.0,7495354.0,0.0,34447.0,37476766.0,15054.0,0.0,3827.0,870.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:4/COM:3,,TOTAL,5.0,6080661.0,1520166.0,0.0,7154.0,7600828.0,3126.0,0.0,1431.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:4/COM:3A,,TOTAL,3.0,4480352.0,1120088.0,0.0,5271.0,5600440.0,2304.0,0.0,1757.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:4/COM:3C,,TOTAL,2.0,4490269.0,1122568.0,0.0,5283.0,5612836.0,2309.0,0.0,2642.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:4/COM:5A,,TOTAL,4.0,2866791.0,716697.0,0.0,3373.0,3583488.0,1474.0,0.0,843.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:5/COM:1,,TOTAL,3.0,4511498.0,1127875.0,0.0,5308.0,5639373.0,2322.0,0.0,1769.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:5/COM:2,,TOTAL,2.0,7519164.0,1879791.0,0.0,8846.0,9398955.0,3869.0,0.0,4423.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:5/COM:3,,TOTAL,1.0,1663265.0,415816.0,0.0,1751.0,2079081.0,766.0,0.0,1751.0,950.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:5/COM:3A,,TOTAL,3.0,4839772.0,1209943.0,0.0,5281.0,6049715.0,2310.0,0.0,1760.0,916.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:5/COM:3C,,TOTAL,1.0,2040916.0,510229.0,0.0,2401.0,2551145.0,1050.0,0.0,2401.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:6/COM:1,,TOTAL,1.0,2001783.0,500446.0,0.0,2107.0,2502229.0,922.0,0.0,2107.0,950.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:6/COM:2,,TOTAL,1.0,8579070.0,2144768.0,0.0,9031.0,10723838.0,3953.0,0.0,9031.0,950.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:6/COM:3A,,TOTAL,1.0,2001783.0,500446.0,0.0,2107.0,2502229.0,922.0,0.0,2107.0,950.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:7/COM:1,,TOTAL,1.0,2125025.0,531256.0,0.0,2500.0,2656281.0,1095.0,0.0,2500.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:7/COM:2,,TOTAL,5.0,26562808.0,6640702.0,0.0,31250.0,33203510.0,13691.0,0.0,6250.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERH/H:7/COM:3,,TOTAL,1.0,2125025.0,531256.0,0.0,2500.0,2656281.0,1095.0,0.0,2500.0,850.0,,
MEX,Mexico,IND,CR+,CR/LFM/CDH+ERH/H:>2/IND,,TOTAL,2006.0,406691209.0,135563769.0,0.0,529707.0,542254992.0,233469.0,0.0,264.0,768.0,,
MEX,Mexico,IND,CR+,CR/LFM/CDH+ERH/H:>2/IND:4,,TOTAL,7.0,4028213.0,1342739.0,0.0,5266.0,5370949.0,2321.0,0.0,752.0,765.0,,
MEX,Mexico,IND,CR+,CR/LFM/CDH+ERH/H:>2/IND:6,,TOTAL,63.0,11694299.0,3898100.0,0.0,15198.0,15592400.0,6699.0,0.0,241.0,769.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:1/COM:1,,TOTAL,10432.0,922004432.0,230501089.0,0.0,1084711.0,1152505517.0,472865.0,0.0,104.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:1/COM:2,,TOTAL,992.0,250697431.0,62674346.0,0.0,294938.0,313371778.0,128575.0,0.0,297.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:1/COM:3,,TOTAL,6823.0,595627486.0,148906854.0,0.0,700738.0,744534342.0,305478.0,0.0,103.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:1/COM:3A,,TOTAL,631.0,59860641.0,14965151.0,0.0,70424.0,74825790.0,30701.0,0.0,112.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:1/COM:3C,,TOTAL,1354.0,177691973.0,44422998.0,0.0,209049.0,222114966.0,91133.0,0.0,154.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:1/COM:5,,TOTAL,145.0,6739170.0,1684790.0,0.0,7928.0,8423959.0,3457.0,0.0,55.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:1/COM:5A,,TOTAL,1218.0,54227362.0,13556830.0,0.0,63797.0,67784197.0,27812.0,0.0,52.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:1/COM:5B,,TOTAL,48.0,3362164.0,840544.0,0.0,3955.0,4202710.0,1724.0,0.0,82.0,850.0,,
MEX,Mexico,IND,CR-,CR/LFM/CDH+ERL/H:1/IND,,TOTAL,497.0,111828949.0,37276325.0,0.0,146182.0,149105286.0,64303.0,0.0,294.0,765.0,,
MEX,Mexico,IND,CR-,CR/LFM/CDH+ERL/H:1/IND:6,,TOTAL,5.0,706558.0,235519.0,0.0,924.0,942078.0,406.0,0.0,185.0,765.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:2/COM:1,,TOTAL,16252.0,2915646981.0,728911740.0,0.0,3430173.0,3644558712.0,1496580.0,0.0,211.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:2/COM:2,,TOTAL,2171.0,1153855312.0,288463816.0,0.0,1357477.0,1442319130.0,592266.0,0.0,625.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:2/COM:3,,TOTAL,12842.0,2311142229.0,577785565.0,0.0,2718991.0,2888927784.0,1186292.0,0.0,212.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:2/COM:3A,,TOTAL,1742.0,329111858.0,82277964.0,0.0,387190.0,411389820.0,168931.0,0.0,222.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:2/COM:3C,,TOTAL,2060.0,550548515.0,137637123.0,0.0,647704.0,688185635.0,282593.0,0.0,314.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:2/COM:5,,TOTAL,25.0,2205385.0,551346.0,0.0,2595.0,2756731.0,1132.0,0.0,104.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:2/COM:5A,,TOTAL,2040.0,183886500.0,45971619.0,0.0,216337.0,229858118.0,94388.0,0.0,106.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:2/COM:5B,,TOTAL,7.0,1053113.0,263278.0,0.0,1239.0,1316390.0,541.0,0.0,177.0,850.0,,
MEX,Mexico,IND,CR-,CR/LFM/CDH+ERL/H:2/IND,,TOTAL,488.0,119919971.0,39973335.0,0.0,156758.0,159893302.0,69023.0,0.0,321.0,765.0,,
MEX,Mexico,IND,CR-,CR/LFM/CDH+ERL/H:2/IND:4,,TOTAL,3.0,4835112.0,1611704.0,0.0,6320.0,6446816.0,2783.0,0.0,2107.0,765.0,,
MEX,Mexico,IND,CR-,CR/LFM/CDH+ERL/H:2/IND:6,,TOTAL,12.0,3563845.0,1187949.0,0.0,4659.0,4751792.0,2051.0,0.0,388.0,765.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:3/COM:1,,TOTAL,180.0,173724473.0,43431118.0,0.0,204382.0,217155592.0,89246.0,0.0,1135.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:3/COM:2,,TOTAL,149.0,388432825.0,97108210.0,0.0,456980.0,485541034.0,199546.0,0.0,3067.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:3/COM:3,,TOTAL,135.0,137403068.0,34350763.0,0.0,161651.0,171753830.0,70587.0,0.0,1197.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:3/COM:3A,,TOTAL,3.0,2713753.0,678439.0,0.0,3193.0,3392191.0,1394.0,0.0,1064.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:3/COM:3C,,TOTAL,11.0,18273373.0,4568343.0,0.0,21498.0,22841715.0,9387.0,0.0,1954.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:3/COM:5,,TOTAL,946.0,139089035.0,34772257.0,0.0,163634.0,173861293.0,71453.0,0.0,173.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:3/COM:5A,,TOTAL,8.0,4978063.0,1244516.0,0.0,5857.0,6222580.0,2557.0,0.0,732.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:3/COM:5B,,TOTAL,370.0,82133656.0,20533413.0,0.0,96628.0,102667070.0,42194.0,0.0,261.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:4/COM:1,,TOTAL,24.0,30761840.0,7690460.0,0.0,36190.0,38452298.0,15816.0,0.0,1508.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:4/COM:2,,TOTAL,94.0,302876812.0,75719203.0,0.0,356326.0,378596013.0,155723.0,0.0,3791.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:4/COM:3,,TOTAL,37.0,50416225.0,12604058.0,0.0,59313.0,63020279.0,25921.0,0.0,1603.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:4/COM:3A,,TOTAL,10.0,13911598.0,3477899.0,0.0,16367.0,17389497.0,7153.0,0.0,1637.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:4/COM:3C,,TOTAL,4.0,7883621.0,1970905.0,0.0,9275.0,9854525.0,4053.0,0.0,2319.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:4/COM:5A,,TOTAL,15.0,9523840.0,2380961.0,0.0,11205.0,11904799.0,4897.0,0.0,747.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:5/COM:2,,TOTAL,1.0,3846154.0,961539.0,0.0,4525.0,4807693.0,1979.0,0.0,4525.0,850.0,,
MEX,Mexico,COM,CR-,CR/LFM/CDH+ERL/H:5/COM:3A,,TOTAL,1.0,1538462.0,384615.0,0.0,1810.0,1923077.0,792.0,0.0,1810.0,850.0,,
MEX,Mexico,IND,CR-,CR/LFM/CDH+ERL/H:>2/IND,,TOTAL,3114.0,1000573138.0,333524394.0,0.0,1307939.0,1334097544.0,576474.0,0.0,420.0,765.0,,
MEX,Mexico,IND,CR-,CR/LFM/CDH+ERL/H:>2/IND:4,,TOTAL,23.0,17231832.0,5743944.0,0.0,22525.0,22975777.0,9928.0,0.0,979.0,765.0,,
MEX,Mexico,IND,CR-,CR/LFM/CDH+ERL/H:>2/IND:6,,TOTAL,236.0,63149035.0,21049678.0,0.0,82548.0,84198711.0,36383.0,0.0,350.0,765.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:1/COM:1,,TOTAL,29263.0,2556102680.0,639025592.0,0.0,3007144.0,3195128251.0,1310924.0,0.0,103.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:1/COM:2,,TOTAL,2909.0,729716296.0,182429035.0,0.0,858490.0,912145349.0,374248.0,0.0,295.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:1/COM:3,,TOTAL,17787.0,1547213557.0,386803303.0,0.0,1820251.0,1934016842.0,793515.0,0.0,102.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:1/COM:3A,,TOTAL,1398.0,134951895.0,33737957.0,0.0,158767.0,168689851.0,69213.0,0.0,114.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:1/COM:3C,,TOTAL,3020.0,395184059.0,98796022.0,0.0,464922.0,493980077.0,202678.0,0.0,154.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:1/COM:5,,TOTAL,431.0,19207611.0,4801889.0,0.0,22597.0,24009502.0,9852.0,0.0,52.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:1/COM:5A,,TOTAL,3259.0,142612717.0,35653145.0,0.0,167774.0,178265871.0,73140.0,0.0,51.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:1/COM:5B,,TOTAL,186.0,12540777.0,3135207.0,0.0,14754.0,15675982.0,6432.0,0.0,79.0,850.0,,
MEX,Mexico,IND,CR+,CR/LFM/CDH+ERM/H:1/IND,,TOTAL,1229.0,253898396.0,84632850.0,0.0,331893.0,338531248.0,145994.0,0.0,270.0,765.0,,
MEX,Mexico,IND,CR+,CR/LFM/CDH+ERM/H:1/IND:4,,TOTAL,8.0,2524381.0,841461.0,0.0,3300.0,3365841.0,1452.0,0.0,412.0,765.0,,
MEX,Mexico,IND,CR+,CR/LFM/CDH+ERM/H:1/IND:6,,TOTAL,12.0,2685042.0,895014.0,0.0,3510.0,3580056.0,1544.0,0.0,292.0,765.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:2/COM:1,,TOTAL,58087.0,10199684051.0,2549921016.0,0.0,11987012.0,12749605046.0,5229917.0,0.0,206.0,851.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:2/COM:2,,TOTAL,6091.0,3069333099.0,767333267.0,0.0,3607679.0,3836666392.0,1574026.0,0.0,592.0,851.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:2/COM:3,,TOTAL,37825.0,6665880640.0,1666470167.0,0.0,7832826.0,8332350803.0,3417452.0,0.0,207.0,851.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:2/COM:3A,,TOTAL,3348.0,650169685.0,162542415.0,0.0,763467.0,812712082.0,333101.0,0.0,228.0,852.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:2/COM:3C,,TOTAL,6402.0,1693865436.0,423466338.0,0.0,1990679.0,2117331771.0,868532.0,0.0,311.0,851.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:2/COM:5,,TOTAL,51.0,4869483.0,1217369.0,0.0,5729.0,6086850.0,2500.0,0.0,112.0,850.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:2/COM:5A,,TOTAL,6234.0,553013058.0,138253243.0,0.0,649767.0,691266286.0,283494.0,0.0,104.0,851.0,,
MEX,Mexico,COM,CR+,CR/LFM/CDH+ERM/H:2/COM:5B,,TOTAL,24.0,3633804.0,908448.0,0.0,4275.0,4542252.0,1865.0,0.0,178.0,850.0,,
MEX,Mexico,IND,CR+,CR/LFM/CDH+ERM/H:2/IND,,TOTAL,1154.0,251759380.0,83919835.0,0.0,329097.0,335679224.0,144907.0,0.0,285.0,765.0,,
