ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
EGY,Egypt,EGY-ADM1-1590546715-B17,Luxor Governate,Ind,28709.0,985955160.0,644458008.0,760788095.0,28709.0,0.0,8182009.0,2391201256.0,284.99804939217665,292.25111534343216
EGY,Egypt,EGY-ADM1-1590546715-B17,Luxor Governate,Res,925284.0,3439369973.0,6624462259.0,8082387936.0,1020967.0,4193089.0,82215038.0,18146220157.0,88.85384163132616,220.7165574380687
EGY,Egypt,EGY-ADM1-1590546715-B18,Giza Governorate,Com,118471.0,2571347892.0,2420695683.0,3150776734.0,175434.0,0.0,24072967.0,8142820308.0,203.19712841117234,338.25578326094995
EGY,Egypt,EGY-ADM1-1590546715-B18,Giza Governorate,Ind,70106.0,2407511638.0,1573641700.0,1857697243.0,70106.0,0.0,19978863.0,5838850591.0,284.9807862379825,292.2513954372679
EGY,Egypt,EGY-ADM1-1590546715-B18,Giza Governorate,Res,2259362.0,8398275673.0,16175654480.0,19735626782.0,2492996.0,10238697.0,200753221.0,44309556927.0,88.85394239612776,220.71654295897946
EGY,Egypt,EGY-ADM1-1590546715-B19,Monufia Governorate,Com,49806.0,1080573225.0,1017196687.0,1324240207.0,73750.0,0.0,10117366.0,3422010131.0,203.1354856844557,338.2313273039643
EGY,Egypt,EGY-ADM1-1590546715-B19,Monufia Governorate,Ind,29466.0,1012072930.0,661529578.0,780941232.0,29466.0,0.0,8398747.0,2454543741.0,285.03179936197654,292.2511823489861
EGY,Egypt,EGY-ADM1-1590546715-B19,Monufia Governorate,Res,949793.0,3530478247.0,6799943043.0,8296488922.0,1048015.0,4304167.0,84392909.0,18626910202.0,88.85400187198684,220.71653202522026
EGY,Egypt,EGY-ADM1-1590546715-B2,South Sinai Governorate,Com,2066.0,43436163.0,40698173.0,53746527.0,3020.0,0.0,410720.0,137880869.0,198.79961277831558,335.70527123100896
EGY,Egypt,EGY-ADM1-1590546715-B2,South Sinai Governorate,Ind,1224.0,42022871.0,27467757.0,32425920.0,1224.0,0.0,348730.0,101916553.0,284.91013071895424,292.2506036188455
EGY,Egypt,EGY-ADM1-1590546715-B2,South Sinai Governorate,Res,39436.0,146479021.0,282216378.0,344403353.0,43500.0,178662.0,3503292.0,773098747.0,88.83487169084086,220.67779305864312
EGY,Egypt,EGY-ADM1-1590546715-B20,Beheira Governorate,Com,73356.0,1591826087.0,1498516363.0,1950647018.0,108617.0,0.0,14903407.0,5040989473.0,203.1654806696112,338.24409901709055
EGY,Egypt,EGY-ADM1-1590546715-B20,Beheira Governorate,Ind,43400.0,1490673436.0,974361180.0,1150241558.0,43400.0,0.0,12370438.0,3615276182.0,285.033133640553,292.2512672550479
EGY,Egypt,EGY-ADM1-1590546715-B20,Beheira Governorate,Res,1398946.0,5200010781.0,10015577114.0,12219826534.0,1543604.0,6339562.0,124301579.0,27435414419.0,88.85373631290986,220.7165398840187
EGY,Egypt,EGY-ADM1-1590546715-B21,Cairo Governorate,Com,95194.0,2066059818.0,1945011824.0,2531626779.0,140971.0,0.0,19342465.0,6542698420.0,203.18995945122592,338.2556680340381
EGY,Egypt,EGY-ADM1-1590546715-B21,Cairo Governorate,Ind,56318.0,1934418538.0,1264409962.0,1492646577.0,56318.0,0.0,16052872.0,4691475085.0,285.0398096523314,292.25144790290483
EGY,Egypt,EGY-ADM1-1590546715-B21,Cairo Governorate,Res,1815383.0,6747954997.0,12997023765.0,15857436297.0,2003105.0,8226726.0,161303797.0,35602415063.0,88.8538655479312,220.7165344223112
EGY,Egypt,EGY-ADM1-1590546715-B22,Qalyubia Governorate,Com,78450.0,1702569106.0,1602817603.0,2086226894.0,116165.0,0.0,15939462.0,5391613610.0,203.17988527724665,338.25568328466795
EGY,Egypt,EGY-ADM1-1590546715-B22,Qalyubia Governorate,Ind,46411.0,1594088044.0,1041956922.0,1230038903.0,46411.0,0.0,13228616.0,3866083873.0,285.03191053844995,292.2515759018177
EGY,Egypt,EGY-ADM1-1590546715-B22,Qalyubia Governorate,Res,1495996.0,5560758519.0,10710401985.0,13067569936.0,1650688.0,6779358.0,132924931.0,29338730443.0,88.85380107968203,220.7165369376795
EGY,Egypt,EGY-ADM1-1590546715-B23,Dakahlia Governorate,Com,84836.0,1841289635.0,1733410666.0,2256206766.0,125620.0,0.0,17238161.0,5830907062.0,203.1939388938658,338.25574909063675
EGY,Egypt,EGY-ADM1-1590546715-B23,Dakahlia Governorate,Ind,50208.0,1723969837.0,1126852633.0,1330259006.0,50208.0,0.0,14306453.0,4181081476.0,284.9436942319949,292.25143898351325
EGY,Egypt,EGY-ADM1-1590546715-B23,Dakahlia Governorate,Res,1617882.0,6013833429.0,11583055313.0,14132278666.0,1785177.0,7331721.0,143755280.0,31729167407.0,88.85399553243067,220.71653581698007
EGY,Egypt,EGY-ADM1-1590546715-B24,Damietta Governorate,Com,19502.0,422780648.0,397931783.0,518249775.0,28870.0,0.0,3959300.0,1338962202.0,203.02020305609682,338.18154774833937
EGY,Egypt,EGY-ADM1-1590546715-B24,Damietta Governorate,Ind,11534.0,396254072.0,259006828.0,305759722.0,11534.0,0.0,3288338.0,961020621.0,285.09953181897,292.2511679152204
EGY,Egypt,EGY-ADM1-1590546715-B24,Damietta Governorate,Res,371866.0,1382278233.0,2662362598.0,3248300997.0,410323.0,1685200.0,33042117.0,7292941829.0,88.85490203460387,220.7165427384692
EGY,Egypt,EGY-ADM1-1590546715-B25,Kafr el-Sheikh Governorate,Com,47334.0,1026959340.0,966727296.0,1258536489.0,70087.0,0.0,9615391.0,3252223120.0,203.13920226475685,338.23097989462934
EGY,Egypt,EGY-ADM1-1590546715-B25,Kafr el-Sheikh Governorate,Ind,28006.0,961857758.0,628707022.0,742193921.0,28006.0,0.0,7982023.0,2332758700.0,285.0111761765336,292.2515632941674
EGY,Egypt,EGY-ADM1-1590546715-B25,Kafr el-Sheikh Governorate,Res,902668.0,3355309462.0,6462555967.0,7884848979.0,995999.0,4090600.0,80205655.0,17702714415.0,88.85399172231651,220.7165369449324
