ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
TKM,Turkmenistan,Com,ADO/E,EU+ETR/LWAL+CDN/H:1/COM,6541.0,125935711.0,125935711.0,251871424.0,0.0,0.0,817764.0,503742847.0,125.02125057330683,616.0002726948117
TKM,Turkmenistan,Com,ADO/E,MUR+ADO/LWAL+CDN/H:1/COM,6541.0,125935711.0,125935711.0,251871424.0,0.0,0.0,817764.0,503742847.0,125.02125057330683,616.0002726948117
TKM,Turkmenistan,Com,MCF,MCF/LWAL+CDL/HBET:1-3/COM,1870.0,94451783.0,113342140.0,170013211.0,0.0,0.0,490659.0,377807135.0,262.3844919786096,769.9993987677797
TKM,Turkmenistan,Com,MIX,MIX(MUR+W)/LWAL+CDL/H:1/COM,6541.0,157419639.0,157419639.0,314839280.0,0.0,0.0,817764.0,629678558.0,125.02125057330683,770.0003399513796
TKM,Turkmenistan,Com,MUR,MUR+CLBRS/LWAL+CDL/H:1/COM,13085.0,314839280.0,314839280.0,629678558.0,0.0,0.0,1635529.0,1259357119.0,124.99266335498663,769.9998709897532
TKM,Turkmenistan,Com,OT,MATO/COM,1636.0,39354909.0,39354909.0,78709821.0,0.0,0.0,204441.0,157419639.0,124.96393643031784,770.0003375056863
TKM,Turkmenistan,Com,RC,CR+CIP/LFINF+CDL/HBET:1-2/COM,7851.0,437176827.0,582902437.0,437176827.0,0.0,0.0,1471977.0,1457256093.0,187.48910966755827,989.9992275694525
TKM,Turkmenistan,Com,RC,CR+CIP/LWAL+CDL/HBET:3-/COM,2454.0,582902437.0,777203250.0,582902437.0,0.0,0.0,1962634.0,1943008124.0,799.7693561532192,990.0002364169784
TKM,Turkmenistan,Com,S,S/LFM+CDL/HBET:1-2/COM,1308.0,91545576.0,104623514.0,65389696.0,0.0,0.0,245329.0,261558786.0,187.56039755351682,1066.1551875236926
TKM,Turkmenistan,Com,W,W/LWAL+CDL/H:1/COM,6541.0,157419639.0,157419639.0,314839280.0,0.0,0.0,817764.0,629678558.0,125.02125057330683,770.0003399513796
TKM,Turkmenistan,Ind,ADO/E,EU+ETR/LWAL+CDN/H:1/IND,333.0,7211809.0,6009840.0,10817712.0,0.0,0.0,50082.0,24039360.0,150.3963963963964,480.0
TKM,Turkmenistan,Ind,ADO/E,MUR+ADO/LWAL+CDN/H:1/IND,333.0,7211809.0,6009840.0,10817712.0,0.0,0.0,50082.0,24039360.0,150.3963963963964,480.0
TKM,Turkmenistan,Ind,MCF,MCF/LWAL+CDL/H:1/IND,167.0,5663119.0,4045085.0,6472136.0,0.0,0.0,25040.0,16180337.0,149.94011976047904,646.1795926517572
TKM,Turkmenistan,Ind,MIX,MIX(MUR+W)/LWAL+CDL/H:1/IND,667.0,18029519.0,15024600.0,27044280.0,0.0,0.0,100164.0,60098400.0,150.17091454272864,600.0
TKM,Turkmenistan,Ind,MUR,MUR+CLBRS/LWAL+CDL/H:1/IND,667.0,18029519.0,12019680.0,30049201.0,0.0,0.0,100164.0,60098400.0,150.17091454272864,600.0
TKM,Turkmenistan,Ind,OT,MATO/IND,501.0,13522141.0,11268451.0,20283210.0,0.0,0.0,75122.0,45073799.0,149.9441117764471,600.007973696121
TKM,Turkmenistan,Ind,RC,CR+CIP/LFINF+CDL/H:1/IND,1169.0,72281986.0,48187990.0,40156658.0,0.0,0.0,175287.0,160626633.0,149.94610778443115,916.3636379195262
TKM,Turkmenistan,Ind,RC,CR+CIP/LWAL+CDL/HBET:1-2/IND,1169.0,96375980.0,64250653.0,53542211.0,0.0,0.0,233716.0,214168844.0,199.92814371257484,916.3636379195262
TKM,Turkmenistan,Ind,S,S/LFM+CDL/H:1/IND,1000.0,50482656.0,44172323.0,31551660.0,0.0,0.0,150245.0,126206640.0,150.245,840.0055908682485
TKM,Turkmenistan,Ind,W,W/LWAL+CDL/H:1/IND,667.0,18029519.0,15024600.0,27044280.0,0.0,0.0,100164.0,60098400.0,150.17091454272864,600.0
TKM,Turkmenistan,Res,ADO/E,EU+ETR/LWAL+CDN/H:1/RES,102067.0,381052000.0,1143156000.0,2286312000.0,102067.0,612405.0,8165400.0,3810520000.0,80.0003918994386,466.6666666666667
TKM,Turkmenistan,Res,ADO/E,MUR+ADO/LWAL+CDN/H:1/RES,102067.0,381052000.0,1143156000.0,2286312000.0,102067.0,612405.0,8165400.0,3810520000.0,80.0003918994386,466.6666666666667
TKM,Turkmenistan,Res,MCF,MCF/LWAL+CDL/HBET:1-4/RES,17012.0,1071708750.0,1607563124.0,2679271875.0,102067.0,612405.0,8165400.0,5358543750.0,479.9788384669645,656.25
TKM,Turkmenistan,Res,MIX,MIX(MUR+W)/LWAL+CDL/HBET:1-2/RES,81656.0,476315000.0,1428945000.0,2857890000.0,102067.0,612405.0,8165400.0,4763149999.0,99.99755070049966,583.3333332108654
TKM,Turkmenistan,Res,MUR,MUR+CLBRS/LWAL+CDL/H:3/RES,5104.0,47631500.0,142894500.0,285789000.0,10206.0,61242.0,816540.0,476315000.0,159.98040752351096,583.3333333333334
TKM,Turkmenistan,Res,MUR,MUR+CLBRS/LWAL+CDL/HBET:1-2/RES,73489.0,428683500.0,1286050500.0,2572101000.0,91861.0,551165.0,7348862.0,4286835000.0,99.99948291581053,583.3331745785946
TKM,Turkmenistan,Res,OT,MATO/RES,20413.0,95263000.0,285789000.0,571578000.0,20413.0,122480.0,1633078.0,952630000.0,80.00186155881056,583.3340477307269
TKM,Turkmenistan,Res,RC,CR+CIP/LFINF+CDL/HBET:1-3/RES,17012.0,453900176.0,1513000588.0,1059100412.0,51033.0,306202.0,4082700.0,3026001177.0,239.98941923348224,741.1764707179073
TKM,Turkmenistan,Res,RC,CR+CIP/LWAL+CDL/HBET:4-7/RES,1786.0,317730124.0,1059100412.0,741370288.0,35723.0,214342.0,2857890.0,2118200824.0,1600.1623740201567,741.1764707528981
TKM,Turkmenistan,Res,RC,CR+CIP/LWAL+CDL/HBET:8-/RES,956.0,136170053.0,453900176.0,317730124.0,15310.0,91861.0,1224812.0,907800353.0,1281.18410041841,741.1752603664889
TKM,Turkmenistan,Res,RC,CR+PC/LPB+CDL/HBET:5-9/RES,2297.0,680850265.0,2269500882.0,1588650618.0,91861.0,551165.0,7348862.0,4539001765.0,3199.3304309969526,617.6468907702989
TKM,Turkmenistan,Res,RC,CR+PC/LPB+CDL/HBET:9-12/RES,1113.0,453900176.0,1513000588.0,1059100412.0,61242.0,367442.0,4899238.0,3026001177.0,4401.8310871518415,617.6473110716402
TKM,Turkmenistan,Res,RC,CR+PC/LWAL+CDL/HBET:5-9/RES,2297.0,680850265.0,2269500882.0,1588650618.0,91861.0,551165.0,7348862.0,4539001765.0,3199.3304309969526,617.6468907702989
TKM,Turkmenistan,Res,RC,CR+PC/LWAL+CDL/HBET:9-12/RES,1113.0,453900176.0,1513000588.0,1059100412.0,61242.0,367442.0,4899238.0,3026001177.0,4401.8310871518415,617.6473110716402
TKM,Turkmenistan,Res,S,S/LFM+CDL/HBET:1-10/RES,7656.0,557288550.0,891661680.0,780203970.0,30619.0,183723.0,2449620.0,2229154200.0,319.9608150470219,910.0
TKM,Turkmenistan,Res,W,W/LWAL+CDL/HBET:1-2/RES,40826.0,535854375.0,803781564.0,1339635938.0,51033.0,306202.0,4082700.0,2679271875.0,100.00244941948758,656.25
