ID_0,NAME_0,OCCUPANCY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,ID_1,NAME_1,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
NPL,Nepal,Com,10614330.0,88286.0,3476044987.1795,4291945794.8718,4029599705.1282,99731.0,0.0,11797590487.1795,,,120.22664975194255,1111.4776426943106
NPL,Nepal,Ind,17600650.0,90294.0,4751219925.974,3438441950.6494,3413645149.3506,90294.0,0.0,11603307025.974,,,194.92601944758235,659.2544608280945
NPL,Nepal,Res,426313351.5,4801207.0,16992631677.3529,44172642313.6765,78691766341.3235,5491924.0,26250466.0,139857040332.353,,,88.79295383431707,328.06160032347236
NPL,Nepal,Com,1985060.0,16268.0,652474150.1832,806734260.0733,753979739.9267,18389.0,0.0,2213188150.1832,NP-P1,Province 1,122.0223752151463,1114.92254651406
NPL,Nepal,Ind,3223670.0,16650.0,869061094.8052,629314229.8701,625376870.1299,16650.0,0.0,2123752194.8052,NP-P1,Province 1,193.6138138138138,658.7995033006481
NPL,Nepal,Res,78749045.0,1008241.0,3006859676.4706,6828052494.4853,13387981130.5147,1088200.0,4498708.0,23222893301.4706,NP-P1,Province 1,78.10537857516209,294.8974594100868
NPL,Nepal,Com,1616180.0,13954.0,526665796.7033,648877318.6813,610543181.3187,15787.0,0.0,1786086296.7033,NP-P2,Madhesh,115.82198652716067,1105.1283252504672
NPL,Nepal,Ind,2752420.0,14291.0,741901067.5325,536080211.6883,534977188.3117,14291.0,0.0,1812958467.5325,NP-P2,Madhesh,192.5981386886852,658.6779879278962
NPL,Nepal,Res,69167909.0,973428.0,2826085966.7647,5472484920.8824,11115401324.1176,980419.0,5392162.0,19413972211.7647,NP-P2,Madhesh,71.05600927854962,280.67889419303833
NPL,Nepal,Com,2377900.0,19622.0,782103364.4689,966316545.7875,907655954.2125,22158.0,0.0,2656075864.4689,NP-P3,Bagmati,121.1854041382122,1116.9838363551453
NPL,Nepal,Ind,3963590.0,20061.0,1071099630.7359,775826531.6017,767984768.3983,20061.0,0.0,2614910930.7359,NP-P3,Bagmati,197.57689048402372,659.7329518784486
NPL,Nepal,Res,108969631.0,863922.0,5008712901.1765,15175214388.0882,21831961001.9118,1253279.0,5434095.0,42015888291.1765,NP-P3,Bagmati,126.13364516704054,385.5742917141428
NPL,Nepal,Com,1284980.0,10040.0,427889347.9853,531307639.1941,491382360.8059,11334.0,0.0,1450579347.9853,NP-P4,Gandaki,127.98605577689243,1128.87309373321
NPL,Nepal,Ind,1989140.0,10262.0,536107963.6364,389060809.0909,385108590.9091,10262.0,0.0,1310277363.6364,NP-P4,Gandaki,193.83550964724225,658.7155070213258
NPL,Nepal,Res,49792741.0,577371.0,1761245493.5294,5199629859.2647,9754922420.7353,619729.0,2379857.0,16715797773.5294,NP-P4,Gandaki,86.24046063969267,335.7075235831946
NPL,Nepal,Com,1265140.0,10934.0,408412051.2821,501590320.5128,477815679.4872,12381.0,0.0,1387818051.2821,NP-P5,Lumbini,115.70696908725078,1096.967965033198
NPL,Nepal,Ind,2196110.0,11209.0,593622454.9784,429099025.5411,426068874.4589,11209.0,0.0,1448790354.9784,NP-P5,Lumbini,195.92381122312426,659.7075533458707
NPL,Nepal,Res,49769384.0,560578.0,1897861905.8824,5122491765.4412,9869245784.5588,618987.0,3517186.0,16889599455.8824,NP-P5,Lumbini,88.78226402035042,339.3572131791384
NPL,Nepal,Com,704040.0,5623.0,230529239.9267,285945695.9707,264701804.0293,6335.0,0.0,781176739.9267,NP-P6,Karnali,125.20718477680953,1109.5630076795353
NPL,Nepal,Ind,1091770.0,5736.0,294043036.7965,212314080.0866,212326419.9134,5736.0,0.0,718683536.7965,NP-P6,Karnali,190.33647140864713,658.2737543589767
NPL,Nepal,Res,22607921.0,243449.0,734354177.6471,2100089270.0735,4104545394.9265,298987.0,1588012.0,6938988842.6471,NP-P6,Karnali,92.86512164765516,306.927330586793
NPL,Nepal,Com,1381030.0,11845.0,447971036.63,551174014.652,523520985.348,13347.0,0.0,1522666036.63,NP-P7,Sudurpashchim,116.59181089067117,1102.5582620435473
NPL,Nepal,Ind,2383950.0,12085.0,645384677.4892,466747062.7706,461802437.2294,12085.0,0.0,1573934177.4892,NP-P7,Sudurpashchim,197.26520479933802,660.22113613507
NPL,Nepal,Res,47256720.5,574218.0,1757511555.8824,4274679615.4412,8627709284.5588,632323.0,3440446.0,14659900455.8824,NP-P7,Sudurpashchim,82.297525504251,310.2183202891195
