ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
SVN,Slovenia,1,Gorenjska,Com,2377.27,894033902.49,536420341.63,357613560.9,0.0,0.0,810609.9972192,1788067805.28,340.98356401216523,2205.829944626851
SVN,Slovenia,1,Gorenjska,Ind,1843.4044563441712,976036515.72,406681881.44,244009128.93,0.0,0.0,1113475.1535605018,1626727526.27,604.0319310981482,1460.9464082501506
SVN,Slovenia,1,Gorenjska,Res,42504.0,1054506447.4,2636266118.19,1581759670.8,83381.38,211877.08575606553,6212798.3284,5272532236.29,146.16973292866552,848.6565888012416
SVN,Slovenia,10,Savinjska,Com,3359.19,1263316656.58,757989994.0,505326662.63,0.0,0.0,1145432.4828416,2526633313.35,340.98472633033555,2205.8334744287185
SVN,Slovenia,10,Savinjska,Ind,1838.2492321753164,973306953.59,405544563.99,243326738.36,0.0,0.0,1110361.2335505446,1622178255.97,604.0319310981482,1460.9464082088355
SVN,Slovenia,10,Savinjska,Res,69845.0,1503329297.98,3758323245.25,2254993947.06,123213.7685,287564.6352714512,9224556.2684,7516646490.15,132.07182000715872,814.8518228350254
SVN,Slovenia,11,Spodnjeposavska,Com,706.58,265727993.65,159436796.13,106291197.47,0.0,0.0,240932.3437248,531455987.23,340.983814606697,2205.8308113129247
SVN,Slovenia,11,Spodnjeposavska,Ind,504.4067958797129,267070772.15,111279488.38,66767693.05,0.0,0.0,304677.8109742524,445117953.61,604.0319310981481,1460.9464082293011
SVN,Slovenia,11,Spodnjeposavska,Res,9850.0,250014190.28,625035475.65,375021285.40999997,19775.7334,35223.19142826303,1471840.2576000001,1250070951.3600001,149.4254068629442,849.3251525803353
SVN,Slovenia,12,Zasavska,Com,346.8,130424447.11,78254668.2,52169778.79,0.0,0.0,118253.910852,260848894.18,340.9859021107266,2205.837357095648
SVN,Slovenia,12,Zasavska,Ind,488.6931397935277,258750784.64,107812826.94,64687696.160000004,0.0,0.0,295186.26094390184,431251307.7,604.0319310981482,1460.946408281368
SVN,Slovenia,12,Zasavska,Res,3408.0,78776633.04,196941582.66,118164949.61,6380.6212000000005,11678.339908229786,476278.9524,393883165.31,139.75321373239436,827.0009903339159
SVN,Slovenia,2,Goriska,Com,1496.8700000000001,562938181.93,337762909.17,225175272.75,0.0,0.0,510408.9707512,1125876363.98,340.98416746357395,2205.831849551898
SVN,Slovenia,2,Goriska,Ind,928.3011260242225,491512209.05,204796753.79,122878052.25,0.0,0.0,560723.5217929966,819187015.09,604.0319310981482,1460.9464080809882
SVN,Slovenia,2,Goriska,Res,32560.0,660944341.93,1652360855.35,991416513.06,54172.5545,125190.5280758601,4083777.7132,3304721710.64,125.42314843980344,809.2315357807413
SVN,Slovenia,3,Jugovzhodna Slovenija,Com,1708.72,642618784.88,385571271.11,257047514.08,0.0,0.0,582651.8874216,1285237570.13,340.98733989278526,2205.8412542307915
SVN,Slovenia,3,Jugovzhodna Slovenija,Ind,1806.8773309810479,956696317.22,398623465.62,239174079.3,0.0,0.0,1091411.6034899503,1594493861.9,604.0319310981482,1460.9464081207948
SVN,Slovenia,3,Jugovzhodna Slovenija,Res,38673.0,792873192.22,1982182980.25,1189309788.03,65725.2436,151671.70866521794,4930453.572000001,3964365960.25,127.49084818865877,804.0570512140297
SVN,Slovenia,4,Koroska,Com,790.94,297457273.19,178474363.92,118982909.37,0.0,0.0,269699.889636,594914546.94,340.9865345487647,2205.8390448098644
SVN,Slovenia,4,Koroska,Ind,1034.7407145550799,547869306.87,228278877.87,136967326.81,0.0,0.0,625016.4319985827,913115511.42,604.0319310981482,1460.9464082411046
SVN,Slovenia,4,Koroska,Res,22343.0,462785726.76,1156964316.67,694178590.06,38034.2636,102143.21529747927,2857605.3424,2313928633.4,127.89711956317414,809.7439485666046
SVN,Slovenia,5,Notranjsko-kraska,Com,544.09,204625015.45,122775009.42999999,81850006.17,0.0,0.0,185529.38832720002,409250030.96,340.9902558900182,2205.850160181878
SVN,Slovenia,5,Notranjsko-kraska,Ind,180.05289910757546,95333503.03,39722292.9,23833375.81,0.0,0.0,108757.70034776884,158889171.65,604.0319310981482,1460.9464078582791
SVN,Slovenia,5,Notranjsko-kraska,Res,21446.0,509440658.62,1273601646.6299999,764160987.95,40227.3254,95922.91790985502,3013314.5076,2547203292.97,140.50706460878487,845.3161084067386
SVN,Slovenia,6,Obalno-kraska,Com,1507.8300000000002,567063943.13,340238365.71,226825577.21,0.0,0.0,514148.6826016,1134127886.27,340.98584230423853,2205.836413955776
SVN,Slovenia,6,Obalno-kraska,Ind,872.9580582395124,462209439.98,192587266.73000002,115552359.89,0.0,0.0,527294.5416861024,770349066.76,604.0319310981482,1460.9464082383533
SVN,Slovenia,6,Obalno-kraska,Res,13238.0,361669379.89,904173449.8,542504069.87,27931.221100000002,49658.19363799848,2077276.1384,1808346899.61,156.91767173289017,870.5375593457978
SVN,Slovenia,7,Osrednjeslovenska,Com,9616.91,3616707031.7599998,2170024218.87,1446682812.6,0.0,0.0,3279220.1390456003,7233414063.49,340.9848006319702,2205.8336301860013
SVN,Slovenia,7,Osrednjeslovenska,Ind,7174.219111195854,3798569435.13,1582737264.58,949642358.97,0.0,0.0,4333457.423856872,6330949058.57,604.0319310981482,1460.946408222771
SVN,Slovenia,7,Osrednjeslovenska,Res,85186.0,2854799461.3,7136998653.45,4282199192.29,189663.49420000002,491776.64767855575,14041751.466,14273997307.07,164.8363752964102,1016.5396632772164
SVN,Slovenia,8,Podravska,Com,3823.7,1438006367.36,862803820.55,575202547.24,0.0,0.0,1303821.9627032,2876012734.69,340.9843770963204,2205.832404239605
SVN,Slovenia,8,Podravska,Ind,3818.726177575202,2021919921.27,842466633.91,505479980.25,0.0,0.0,2306632.547375799,3369866535.07,604.0319310981481,1460.9464081757699
SVN,Slovenia,8,Podravska,Res,73682.0,1646783146.69,4116957866.55,2470174720.05,134657.671,316376.1682576083,10058116.1764,8233915733.12,136.5071004641568,818.6339856005801
SVN,Slovenia,9,Pomurska,Com,1181.48,444326496.12,266595897.77,177730598.31,0.0,0.0,402865.5059872,888652992.63,340.98377119138706,2205.830430809419
SVN,Slovenia,9,Pomurska,Ind,1109.3709581287794,587384152.66,244743396.96,146846038.1,0.0,0.0,670095.4821427296,978973587.77,604.0319310981482,1460.946408173932
SVN,Slovenia,9,Pomurska,Res,50294.0,1048982654.75,2622456636.48,1573473981.79,87131.3536,208917.36811341543,6528739.712,5244913273.14,129.81150260468445,803.3576929862447
