ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
MLI,Mali,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM,TOTAL,150.0,6571441.0,1159666.0,0.0,18776.0,7731108.0,9302.0,0.0,125.0,350.0
MLI,Mali,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,245.0,18866321.0,6288775.0,0.0,53904.0,25155088.0,26539.0,0.0,220.0,350.0
MLI,Mali,RES,CR-,CR/LFINF/CDL+ERL/H:1/RES,URBAN,3057.0,55036284.0,9712284.0,18223.0,183454.0,64748567.0,62885.0,3057.0,60.0,300.0
MLI,Mali,COM,CR-,CR/LFINF/CDL+ERL/H:2/COM,TOTAL,256.0,23033925.0,4064810.0,0.0,65811.0,27098733.0,32630.0,0.0,257.0,350.0
MLI,Mali,IND,CR-,CR/LFINF/CDL+ERL/H:2/IND,TOTAL,82.0,13726315.0,4575437.0,0.0,39218.0,18301752.0,19326.0,0.0,478.0,350.0
MLI,Mali,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,URBAN,10437.0,315406155.0,55659910.0,63796.0,1051354.0,371066065.0,360648.0,10703.0,101.0,300.0
MLI,Mali,COM,CR-,CR/LFINF/CDL+ERL/H:3/COM,TOTAL,164.0,26408848.0,4660386.0,0.0,75454.0,31069231.0,37440.0,0.0,460.0,350.0
MLI,Mali,RES,CR-,CR/LFINF/CDL+ERL/H:3/RES,URBAN,8337.0,368138180.0,64965567.0,63754.0,1227127.0,433103744.0,421247.0,10696.0,147.0,300.0
MLI,Mali,COM,CR-,CR/LFINF/CDL+ERL/H:4-7/COM,TOTAL,44.0,17628851.0,3110974.0,0.0,50368.0,20739824.0,25051.0,0.0,1145.0,350.0
MLI,Mali,RES,CR-,CR/LFINF/CDL+ERL/H:4-7/RES,URBAN,382.0,109849483.0,19385204.0,27276.0,366165.0,129234684.0,125968.0,4576.0,959.0,300.0
