ID_0,NAME_0,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
WSM,Samoa,Com,4244,334566689.5767777,342984341.10590667,294464447.4382988,0.0,0.0,914611.88615512,972015478.1209832,215.50704197811498,1062.7627880577616
WSM,Samoa,Ind,285,43568593.96939794,31533508.648808956,31334420.574406307,0.0,0.0,104568.42196046,106436523.1926132,366.90674372091223,1017.8648696913451
WSM,Samoa,Res,41960,483212484.00076026,613057861.6656805,618668809.5919361,28725.0,194880.0,4033733.55388657,1714939155.2583768,96.1328301688887,425.1493392780007
