ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD
MMR,Myanmar,Com,MIX,MIX(CR-W)/COM,11250.0,225.0,771428.5714,771428.5714,1028571.4286,225.0,0.0,2571428.5714
MMR,Myanmar,Com,MIX,MIX(CR-W)/COM1,88000.0,440.0,24514285.7143,24514285.7143,32685714.2857,1756.0,0.0,81714285.7143
MMR,Myanmar,Com,MIX,MIX(CR-W)/COM5,113520.0,473.0,15568457.1429,15568457.1429,20757942.8571,1896.0,0.0,51894857.1429
MMR,Myanmar,Com,MIX,MIX(M-W)/COM,10200.0,204.0,699428.5714,699428.5714,932571.4286,204.0,0.0,2331428.5714
MMR,Myanmar,Com,MIX,MIX(M-W)/COM1,88200.0,441.0,24570000.0,24570000.0,32760000.0,1762.0,0.0,81900000.0
MMR,Myanmar,Com,MIX,MIX(M-W)/COM5,114000.0,475.0,15634285.7143,15634285.7143,20845714.2857,1902.0,0.0,52114285.7143
MMR,Myanmar,Com,MUR,MUR/LWAL+DNO/H:1/COM,71450.0,1429.0,4899428.5714,4899428.5714,6532571.4286,1429.0,0.0,16331428.5714
MMR,Myanmar,Com,MUR,MUR/LWAL+DNO/H:1/COM1,347200.0,6944.0,96720000.0,96720000.0,128960000.0,6944.0,0.0,322400000.0
MMR,Myanmar,Com,MUR,MUR/LWAL+DNO/H:1/COM12,177300.0,591.0,60788571.4286,60788571.4286,81051428.5714,591.0,0.0,202628571.4286
MMR,Myanmar,Com,MUR,MUR/LWAL+DNO/H:1/COM2,149450.0,2135.0,35227500.0,35227500.0,46970000.0,2135.0,0.0,117425000.0
MMR,Myanmar,Com,MUR,MUR/LWAL+DNO/H:1/COM3,51300.0,1026.0,15390000.0,15390000.0,20520000.0,1026.0,0.0,51300000.0
MMR,Myanmar,Com,MUR,MUR/LWAL+DNO/H:1/COM5,340320.0,5672.0,46672457.1429,46672457.1429,62229942.8571,5672.0,0.0,155574857.1429
