ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,TAXONOMY_HAZUS,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
USA,United States,COM,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/COM:1,PC2M/SC/COM1,TOTAL,27.0,43651627.0,43651627.0,30818048.0,12833579.0,9.0,23230.0,87303255.0,10682.0,0.0,860.0,1879.0
USA,United States,COM,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/COM:1,PC2M/VC/COM1,TOTAL,29.0,36505362.0,36505362.0,25772784.0,10732576.0,5.0,19218.0,73010724.0,8837.0,0.0,663.0,1900.0
USA,United States,COM,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/COM:2,PC2M/SC/COM2,TOTAL,35.0,84417088.0,84417088.0,57065951.0,27351137.0,14.0,43785.0,168834176.0,20133.0,0.0,1251.0,1928.0
USA,United States,COM,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/COM:2,PC2M/VC/COM2,TOTAL,36.0,92092236.0,92092236.0,62254351.0,29837884.0,13.0,46801.0,184184472.0,21520.0,0.0,1300.0,1968.0
USA,United States,COM,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/COM:3,PC2M/SC/COM4,TOTAL,50.0,105305221.0,105305221.0,85086622.0,20218602.0,11.0,36615.0,210610442.0,16836.0,0.0,732.0,2876.0
USA,United States,COM,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/COM:3,PC2M/VC/COM4,TOTAL,30.0,76255647.0,76255647.0,61614565.0,14641084.0,7.0,25643.0,152511294.0,11791.0,0.0,855.0,2974.0
USA,United States,COM,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/COM:3B,PC2M/SC/COM3,TOTAL,34.0,52212054.0,52212054.0,43753701.0,8458353.0,7.0,23077.0,104424109.0,10611.0,0.0,679.0,2263.0
USA,United States,COM,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/COM:3B,PC2M/VC/COM3,TOTAL,33.0,65148195.0,65148195.0,54594187.0,10554008.0,8.0,28911.0,130296390.0,13294.0,0.0,876.0,2253.0
USA,United States,RES,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/RES:2,PC2M/VC/RES3F,TOTAL,5.0,70574798.0,35287377.0,60835476.0,9739322.0,643.0,24729.0,105862175.0,7447.0,273.0,4946.0,2854.0
USA,United States,RES,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/RES:2,PC2M/VC/RES3C,TOTAL,21.0,43511959.0,21755785.0,37507308.0,6004650.0,267.0,11640.0,65267744.0,3505.0,100.0,554.0,3738.0
USA,United States,RES,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/RES:2,PC2M/VC/RES3B,TOTAL,23.0,10875144.0,5437225.0,9374374.0,1500770.0,115.0,6066.0,16312370.0,1827.0,57.0,264.0,1793.0
USA,United States,RES,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/RES:2,PC2M/SC/RES3F,TOTAL,9.0,161799153.0,80899083.0,139470871.0,22328283.0,1179.0,54318.0,242698236.0,16357.0,692.0,6035.0,2979.0
USA,United States,RES,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/RES:2,PC2M/SC/RES3E,TOTAL,8.0,47842012.0,23920281.0,41239813.0,6602197.0,346.0,15503.0,71762294.0,4669.0,142.0,1938.0,3086.0
USA,United States,RES,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/RES:2,PC2M/VC/RES3E,TOTAL,11.0,63948792.0,31974208.0,55123858.0,8824933.0,498.0,20747.0,95923000.0,6248.0,218.0,1886.0,3082.0
USA,United States,RES,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/RES:2,PC2M/SC/RES3C,TOTAL,21.0,35618202.0,17809011.0,30702890.0,4915312.0,200.0,9891.0,53427213.0,2979.0,86.0,471.0,3601.0
USA,United States,RES,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/RES:2,PC2M/SC/RES3B,TOTAL,15.0,6487658.0,3243691.0,5592361.0,895297.0,69.0,3733.0,9731349.0,1124.0,33.0,249.0,1738.0
USA,United States,RES,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/RES:2,PC2M/VC/RES3D,TOTAL,12.0,39736811.0,19868311.0,34253130.0,5483680.0,266.0,11361.0,59605122.0,3421.0,108.0,947.0,3498.0
USA,United States,RES,CR+,CR+PC/LDUAL/CDH+ERS/H:4-7/RES:2,PC2M/SC/RES3D,TOTAL,21.0,77598460.0,38798865.0,66889872.0,10708587.0,432.0,22657.0,116397325.0,6823.0,233.0,1079.0,3425.0
USA,United States,COM,CR+,CR+PC/LDUAL/CDH+ERS/H:>8/COM:3,PC2H/VC/COM4,TOTAL,20.0,86348662.0,86348662.0,69769721.0,16578943.0,15.0,30142.0,172697323.0,13895.0,0.0,1507.0,2865.0
USA,United States,COM,CR+,CR+PC/LDUAL/CDH+ERS/H:>8/COM:3,PC2H/SC/COM4,TOTAL,20.0,64410896.0,64410896.0,52044005.0,12366892.0,14.0,22214.0,128821791.0,10240.0,0.0,1111.0,2900.0
USA,United States,COM,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/COM:1,PC2L/LC/COM1,TOTAL,2491.0,3591927181.0,3591927181.0,2535900485.0,1056026592.0,673.0,2355997.0,7183854361.0,1079671.0,0.0,946.0,1525.0
USA,United States,COM,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/COM:2,PC2L/LC/COM2,TOTAL,3659.0,7696240299.0,7696240299.0,5202658433.0,2493581864.0,1045.0,5057059.0,15392480597.0,2317470.0,0.0,1382.0,1522.0
USA,United States,COM,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/COM:3,PC2L/LC/COM4,TOTAL,3500.0,4474443388.0,4474443388.0,3615350383.0,859093136.0,511.0,1916945.0,8948886777.0,878470.0,0.0,548.0,2334.0
USA,United States,COM,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/COM:3A,PC2L/LC/COM5,TOTAL,1003.0,1572451500.0,1572451500.0,1355453173.0,216998301.0,116.0,448756.0,3144903000.0,205651.0,0.0,447.0,3504.0
USA,United States,COM,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/COM:3B,PC2L/LC/COM3,TOTAL,2174.0,2035688394.0,2035688394.0,1705906874.0,329781521.0,301.0,1098950.0,4071376787.0,503612.0,0.0,505.0,1852.0
USA,United States,COM,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/COM:4,PC2L/LC/COM10,TOTAL,1565.0,1685843968.0,842771899.0,659164994.0,1026679021.0,408.0,1541338.0,2528615866.0,706341.0,0.0,985.0,1094.0
USA,United States,COM,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/COM:5,PC2L/LC/COM8,TOTAL,409.0,727252230.0,727252230.0,654526989.0,72725224.0,74.0,245031.0,1454504461.0,112290.0,0.0,599.0,2968.0
USA,United States,COM,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/COM:5A,PC2L/LC/COM9,TOTAL,187.0,854434950.0,854434950.0,750193901.0,104241065.0,60.0,349212.0,1708869901.0,160031.0,0.0,1867.0,2447.0
USA,United States,IND,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/IND:1,PC2L/LC/IND1,TOTAL,1307.0,6128088765.0,9192236228.0,5165978789.0,962109968.0,2908.0,3317044.0,15320324993.0,1503703.0,0.0,2538.0,1847.0
USA,United States,IND,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/IND:2,PC2L/LC/IND2,TOTAL,4835.0,12927687943.0,19391642883.0,10898040872.0,2029647078.0,5820.0,8275760.0,32319330826.0,3751620.0,0.0,1712.0,1562.0
USA,United States,IND,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/IND:3,PC2L/LC/IND3,TOTAL,377.0,2425663033.0,3638529783.0,2044833925.0,380829110.0,809.0,935946.0,6064192816.0,424289.0,0.0,2483.0,2592.0
USA,United States,IND,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/IND:4,PC2L/LC/IND4,TOTAL,279.0,1448535081.0,2172825669.0,1221115059.0,227420015.0,470.0,559499.0,3621360750.0,253636.0,0.0,2005.0,2589.0
USA,United States,IND,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/IND:5,PC2L/LC/IND5,TOTAL,1391.0,4222599290.0,6334007537.0,3559651176.0,662948112.0,1381.0,1595721.0,10556606828.0,723384.0,0.0,1147.0,2646.0
USA,United States,IND,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/IND:6,PC2L/LC/IND6,TOTAL,3451.0,2861034469.0,2861034469.0,2411852041.0,449182427.0,2267.0,1832865.0,5722068939.0,830892.0,0.0,531.0,1561.0
USA,United States,RES,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/RES:2,PC2L/LC/RES3A,TOTAL,3750.0,1600785508.0,800381897.0,1379877088.0,220908394.0,12633.0,1051762.0,2401167404.0,315706.0,5017.0,280.0,1522.0
USA,United States,RES,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/RES:2,PC2L/LC/RES3C,TOTAL,721.0,865064230.0,432522792.0,745685357.0,119378861.0,5274.0,304047.0,1297587022.0,91265.0,2337.0,422.0,2845.0
USA,United States,RES,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/RES:2,PC2L/LC/RES3D,TOTAL,253.0,458976266.0,229478757.0,395637538.0,63338723.0,2994.0,175305.0,688455024.0,52621.0,1383.0,693.0,2618.0
USA,United States,RES,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/RES:2,PC2L/LC/RES3E,TOTAL,74.0,287569662.0,143781213.0,247885046.0,39684612.0,1908.0,117671.0,431350875.0,35321.0,918.0,1590.0,2444.0
USA,United States,RES,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/RES:2,PC2L/LC/RES3F,TOTAL,69.0,1443437895.0,721714934.0,1244243453.0,199194422.0,4095.0,684500.0,2165152829.0,205462.0,1550.0,9920.0,2109.0
USA,United States,RES,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/RES:2,PC2L/LC/RES3B,TOTAL,728.0,326652195.0,163318183.0,281574188.0,45078002.0,3667.0,236456.0,489970378.0,70977.0,1485.0,325.0,1381.0
USA,United States,RES,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/RES:3,PC2L/LC/RES4,TOTAL,389.0,1495713415.0,747829646.0,1292296424.0,203417036.0,7536.0,622152.0,2243543060.0,186748.0,0.0,1599.0,2404.0
USA,United States,RES,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/RES:4,PC2L/LC/RES6,TOTAL,430.0,2776635587.0,1388272029.0,2265734598.0,510900948.0,14089.0,875369.0,4164907616.0,262755.0,0.0,2036.0,3172.0
USA,United States,RES,CR-,CR+PC/LDUAL/CDL+ERL/H:1-3/RES:4,PC2L/LC/RES5,TOTAL,896.0,9010915031.0,4505394152.0,7316862778.0,1694051973.0,36658.0,3390251.0,13516309183.0,1017632.0,0.0,3784.0,2658.0
USA,United States,COM,CR-,CR+PC/LDUAL/CDL+ERL/H:4-7/COM:1,PC2M/LC/COM1,TOTAL,455.0,910236134.0,910236134.0,642626683.0,267609424.0,225.0,555367.0,1820472267.0,255367.0,0.0,1221.0,1639.0
USA,United States,COM,CR-,CR+PC/LDUAL/CDL+ERL/H:4-7/COM:2,PC2M/LC/COM2,TOTAL,502.0,1759965686.0,1759965686.0,1189736800.0,570228882.0,334.0,1134437.0,3519931372.0,521631.0,0.0,2260.0,1551.0
USA,United States,COM,CR-,CR+PC/LDUAL/CDL+ERL/H:4-7/COM:3,PC2M/LC/COM4,TOTAL,1019.0,2333600141.0,2333600141.0,1885548978.0,448051232.0,414.0,971726.0,4667200283.0,446816.0,0.0,954.0,2402.0
