ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
JAM,Jamaica,COM,CR-,CR/LDUAL/CDL+ERL/H:12-24/COM,TOTAL,37.0,76514307.0,13502525.0,0.0,85016.0,90016832.0,44157.0,0.0,2298.0,900.0
JAM,Jamaica,COM,CR-,CR/LDUAL/CDL+ERL/H:3/COM,TOTAL,77.0,37341250.0,6589634.0,0.0,41490.0,43930884.0,21282.0,0.0,539.0,900.0
JAM,Jamaica,COM,CR-,CR/LDUAL/CDL+ERL/H:7/COM,TOTAL,127.0,121012761.0,21355194.0,0.0,134459.0,142367956.0,69201.0,0.0,1059.0,900.0
JAM,Jamaica,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,TOTAL,4608.0,303789075.0,53609835.0,15270.0,410526.0,357398912.0,149722.0,5531.0,89.0,740.0
JAM,Jamaica,RES,CR-,CR/LFINF/CDL+ERL/H:3/RES,TOTAL,2748.0,202369828.0,35712323.0,15250.0,273473.0,238082152.0,99811.0,5524.0,100.0,740.0
JAM,Jamaica,RES,CR-,CR/LFINF/CDL+ERL/H:4/RES,TOTAL,368.0,134957248.0,23815985.0,10171.0,182375.0,158773234.0,66611.0,3684.0,496.0,740.0
JAM,Jamaica,RES,CR-,CR/LFINF/CDL+ERL/H:5/RES,TOTAL,295.0,135710496.0,23948911.0,10225.0,183393.0,159659407.0,67032.0,3704.0,622.0,740.0
JAM,Jamaica,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,2757.0,1223667248.0,407889081.0,0.0,1653604.0,1631556325.0,782215.0,0.0,600.0,740.0
JAM,Jamaica,RES,CR-,CR/LFM/CDL+ERL/H:1/RES,TOTAL,25447.0,932109349.0,164489885.0,68898.0,1259607.0,1096599236.0,459050.0,25447.0,49.0,740.0
JAM,Jamaica,COM,CR-,CR/LFM/CDL+ERL/H:2/COM,TOTAL,1130.0,230054620.0,40597872.0,0.0,255616.0,270652492.0,125384.0,0.0,226.0,900.0
