ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
NLD,Netherlands,NL-DR,Drenthe,COM,7567.0,8411633384.0,2102908345.0,0.0,5253613.0,10514541733.0,2207958.0,0.0,694.0,1601.0
NLD,Netherlands,NL-DR,Drenthe,IND,4416.0,11704160617.0,5420654087.0,0.0,9185203.0,17124814681.0,2729967.0,0.0,2080.0,1274.0
NLD,Netherlands,NL-DR,Drenthe,RES,188385.0,54583912952.0,9764472345.0,515522.0,31088093.0,64348385296.0,11473469.0,228644.0,165.0,1756.0
NLD,Netherlands,NL-FL,Flevoland,COM,5993.0,6691984480.0,1672996117.0,0.0,4178942.0,8364980598.0,1755605.0,0.0,697.0,1601.0
NLD,Netherlands,NL-FL,Flevoland,IND,2922.0,7723885509.0,3573961492.0,0.0,6077478.0,11297847017.0,1814444.0,0.0,2080.0,1271.0
NLD,Netherlands,NL-FL,Flevoland,RES,138802.0,41419488724.0,7446837217.0,457794.0,23338780.0,48866325941.0,8547374.0,172904.0,168.0,1775.0
NLD,Netherlands,NL-FR,Fryslân,COM,10095.0,11236303535.0,2809075885.0,0.0,7017486.0,14045379421.0,2948922.0,0.0,695.0,1601.0
NLD,Netherlands,NL-FR,Fryslân,IND,8207.0,21738033674.0,10065623887.0,0.0,17069858.0,31803657509.0,5078635.0,0.0,2080.0,1273.0
NLD,Netherlands,NL-FR,Fryslân,RES,255916.0,73383195208.0,13106800266.0,669436.0,42650721.0,86489995478.0,15769876.0,313571.0,167.0,1721.0
NLD,Netherlands,NL-GE,Gelderland,COM,33125.0,36744070497.0,9186017626.0,0.0,22950739.0,45930088126.0,9647427.0,0.0,693.0,1601.0
NLD,Netherlands,NL-GE,Gelderland,IND,19674.0,52211940487.0,24192241009.0,0.0,40922140.0,76404181508.0,12135627.0,0.0,2080.0,1276.0
NLD,Netherlands,NL-GE,Gelderland,RES,698251.0,216332724297.0,38655497051.0,2197934.0,123749021.0,254988221348.0,45666689.0,924649.0,177.0,1748.0
NLD,Netherlands,NL-GR,Groningen,COM,9208.0,10230673022.0,2557668256.0,0.0,6389834.0,12788341280.0,2685605.0,0.0,694.0,1601.0
NLD,Netherlands,NL-GR,Groningen,IND,6846.0,18136473800.0,8398418251.0,0.0,14239444.0,26534892085.0,4235366.0,0.0,2080.0,1274.0
NLD,Netherlands,NL-GR,Groningen,RES,195438.0,66252687429.0,11801622472.0,596090.0,38065335.0,78054309890.0,14075420.0,287754.0,195.0,1740.0
NLD,Netherlands,NL-LI,Limburg,IND,12389.0,32820549941.0,15198167058.0,0.0,25768194.0,48018717036.0,7664403.0,0.0,2080.0,1274.0
NLD,Netherlands,NL-LI,Limburg,RES,402706.0,124966126991.0,22305988219.0,1122394.0,72537805.0,147272115222.0,26800995.0,542005.0,180.0,1723.0
NLD,Netherlands,NL-LI,Limburg,COM,18795.0,20917247358.0,5229311838.0,0.0,13063644.0,26146559196.0,5489724.0,0.0,695.0,1601.0
