ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
MEX,Mexico,Com,MCF,MCF/LWAL+DUH/H:1/COM,320465.16000000003,8873585786.864573,8873585786.864573,11831447715.819431,0.0,0.0,31403679.750000007,29578619289.548576,97.99405261401895,941.8838659997662
MEX,Mexico,Com,MCF,MCF/LWAL+DUH/H:2/COM,190653.75,12757933040.33006,12757933040.33006,17010577387.106747,0.0,0.0,40657350.60000001,42526443467.76686,213.25229952203935,1045.9718314199954
MEX,Mexico,Com,MCF,MCF/LWAL+DUH/H:3/COM,205.74,537939474.0449144,537939474.0449144,717252632.0598859,0.0,0.0,947080.3500000003,1793131580.1497145,4603.287401574805,1893.3257142857137
MEX,Mexico,Com,MCF,MCF/LWAL+DUL/H:1/COM,387683.82,9048951181.431772,9048951181.431772,12065268241.90903,0.0,0.0,36723958.20000001,30163170604.772575,94.72656919238985,821.3485714285713
MEX,Mexico,Com,MCF,MCF/LWAL+DUL/H:2/COM,107304.75,5901708579.634286,5901708579.634286,7868944772.8457155,0.0,0.0,23951295.000000004,19672361932.11429,223.20815248160034,821.3485714285714
MEX,Mexico,Com,MCF,MCF/LWAL+DUL/H:3/COM,68.85000000000001,114513444.51428571,114513444.51428571,152684592.6857143,0.0,0.0,464737.50000000006,381711481.7142858,6750.0,821.3485714285715
MEX,Mexico,Com,MCF,MCF/LWAL+DUM/H:1/COM,601675.29,15949472846.237486,15949472846.237486,21265963794.98332,0.0,0.0,59135860.35000001,53164909487.45829,98.2853398383703,899.029948542184
MEX,Mexico,Com,MCF,MCF/LWAL+DUM/H:2/COM,334883.16000000003,21357709256.797714,21357709256.797714,28476945675.73029,0.0,0.0,72999654.30000001,71192364189.32573,217.9854439381186,975.2424839815401
MEX,Mexico,Com,MCF,MCF/LWAL+DUM/H:3/COM,392.85,962598937.0834287,962598937.0834287,1283465249.4445717,0.0,0.0,2149821.0000000005,3208663123.611429,5472.371134020619,1492.5257142857142
MEX,Mexico,Com,RC,CR+PC/LWAL+DUM/H:2/COM,200.88,508538412.996923,581186757.7107693,363241723.5692308,0.0,0.0,903960.0,1452966894.2769232,4500.0,1607.3353846153848
