ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
GUM,Guam,GU-CP,Chalan Pago-Ordot,IND,1.0,294640.0,441960.0,248382.0,46258.0,4.0,138.0,736600.0,78.0,0.0,138.0,2135.0
GUM,Guam,GU-CP,Chalan Pago-Ordot,RES,1541.0,775613875.0,387804622.0,598196289.0,177417574.0,6030.0,441180.0,1163418497.0,141066.0,2202.0,286.0,1758.0
GUM,Guam,GU-DD,Dededo,COM,185.0,247527758.0,247527758.0,183521354.0,64006398.0,219.0,129369.0,495055517.0,67532.0,0.0,699.0,1913.0
GUM,Guam,GU-DD,Dededo,IND,132.0,116303918.0,174459356.0,98044203.0,18259716.0,22.0,54543.0,290763274.0,27878.0,0.0,413.0,2132.0
GUM,Guam,GU-DD,Dededo,RES,9886.0,4679089696.0,2339540200.0,3598115596.0,1080973988.0,41549.0,2681133.0,7018629895.0,846304.0,14187.0,271.0,1745.0
GUM,Guam,GU-AN,Hagåtña,IND,82.0,102345112.0,153518717.0,86276930.0,16068183.0,1.0,46832.0,255863829.0,24048.0,0.0,571.0,2185.0
GUM,Guam,GU-AN,Hagåtña,COM,193.0,276618719.0,276618719.0,223348303.0,53270411.0,4.0,117689.0,553237439.0,62663.0,0.0,610.0,2350.0
GUM,Guam,GU-AN,Hagåtña,RES,86.0,59095991.0,29546836.0,48167145.0,10928847.0,205.0,27291.0,88642827.0,9536.0,467.0,317.0,2165.0
GUM,Guam,GU-UM,Humåtak,IND,6.0,2853600.0,4280400.0,2405585.0,448015.0,0.0,1338.0,7134000.0,639.0,0.0,223.0,2133.0
GUM,Guam,GU-UM,Humåtak,RES,156.0,65212880.0,32605281.0,50029790.0,15183087.0,731.0,37525.0,97818161.0,12149.0,184.0,241.0,1738.0
GUM,Guam,GU-UM,Humåtak,COM,7.0,3344280.0,3344280.0,2470696.0,873584.0,3.0,1825.0,6688560.0,1047.0,0.0,261.0,1832.0
GUM,Guam,GU-AT,Hågat,COM,68.0,51638837.0,51638837.0,38351287.0,13287548.0,19.0,27020.0,103277673.0,13925.0,0.0,397.0,1911.0
GUM,Guam,GU-AT,Hågat,RES,995.0,484456601.0,242225397.0,373660726.0,110795857.0,4760.0,276756.0,726681999.0,89064.0,1524.0,278.0,1750.0
GUM,Guam,GU-AT,Hågat,IND,1.0,548680.0,823600.0,462537.0,86143.0,2.0,258.0,1372280.0,145.0,0.0,258.0,2127.0
GUM,Guam,GU-IN,Inalåhan,IND,12.0,5402120.0,8103760.0,4553987.0,848133.0,2.0,2534.0,13505880.0,1235.0,0.0,211.0,2132.0
GUM,Guam,GU-IN,Inalåhan,RES,683.0,298695359.0,149347099.0,229676762.0,69018582.0,2086.0,169998.0,448042458.0,54755.0,632.0,249.0,1757.0
GUM,Guam,GU-IN,Inalåhan,COM,28.0,15818281.0,15818281.0,13490511.0,2327769.0,3.0,5893.0,31636563.0,3283.0,0.0,210.0,2684.0
GUM,Guam,GU-ME,Malesso',RES,369.0,147803714.0,73901277.0,113576393.0,34227314.0,1721.0,84717.0,221704991.0,27497.0,491.0,230.0,1745.0
GUM,Guam,GU-ME,Malesso',COM,38.0,20719463.0,20719463.0,16549065.0,4170397.0,5.0,9275.0,41438925.0,5096.0,0.0,244.0,2234.0
GUM,Guam,GU-ME,Malesso',IND,9.0,2070600.0,3106480.0,1745516.0,325084.0,0.0,995.0,5177080.0,533.0,0.0,111.0,2081.0
GUM,Guam,GU-MA,Mangilao,COM,74.0,62506473.0,62506473.0,47263675.0,15242796.0,75.0,31211.0,125012945.0,16459.0,0.0,422.0,2003.0
GUM,Guam,GU-MA,Mangilao,IND,55.0,61920368.0,92881665.0,52198869.0,9721498.0,8.0,22934.0,154802033.0,12288.0,0.0,417.0,2700.0
GUM,Guam,GU-MA,Mangilao,RES,3046.0,1576442337.0,788218826.0,1227393570.0,349048721.0,12413.0,869773.0,2364661163.0,278723.0,4872.0,286.0,1812.0
GUM,Guam,GU-MT,Mongmong-Toto-Maite,COM,56.0,59783500.0,59783500.0,42512475.0,17271024.0,44.0,33538.0,119567000.0,17546.0,0.0,599.0,1783.0
GUM,Guam,GU-MT,Mongmong-Toto-Maite,IND,42.0,126262515.0,189394354.0,106439300.0,19823216.0,11.0,59212.0,315656869.0,30619.0,0.0,1410.0,2132.0
GUM,Guam,GU-MT,Mongmong-Toto-Maite,RES,1037.0,791227193.0,395612441.0,650294499.0,140932673.0,2185.0,341957.0,1186839634.0,117455.0,2393.0,330.0,2314.0
GUM,Guam,GU-PI,Piti,COM,91.0,93464480.0,93464480.0,73511077.0,19953402.0,10.0,41237.0,186928959.0,22401.0,0.0,453.0,2267.0
GUM,Guam,GU-PI,Piti,IND,211.0,217221434.0,325833068.0,183117668.0,34103766.0,0.0,102228.0,543054502.0,50857.0,0.0,484.0,2125.0
GUM,Guam,GU-PI,Piti,RES,384.0,179149240.0,89574040.0,137706222.0,41443010.0,1014.0,103032.0,268723280.0,32438.0,602.0,268.0,1739.0
GUM,Guam,GU-SJ,Sinajana,COM,12.0,14895560.0,14895560.0,10516265.0,4379295.0,22.0,8504.0,29791120.0,4262.0,0.0,709.0,1752.0
GUM,Guam,GU-SJ,Sinajana,IND,4.0,5395160.0,8092160.0,4548120.0,847040.0,2.0,2530.0,13487320.0,1370.0,0.0,632.0,2132.0
GUM,Guam,GU-SJ,Sinajana,RES,578.0,333486075.0,166743038.0,262758928.0,70727131.0,1520.0,174788.0,500229113.0,57357.0,872.0,302.0,1908.0
GUM,Guam,GU-SR,Sånta Rita-Sumai,IND,120.0,304254661.0,456381702.0,256486676.0,47767982.0,4.0,144219.0,760636363.0,71725.0,0.0,1202.0,2110.0
GUM,Guam,GU-SR,Sånta Rita-Sumai,COM,96.0,213859824.0,213859824.0,169614518.0,44245303.0,16.0,93896.0,427719648.0,49446.0,0.0,978.0,2278.0
GUM,Guam,GU-SR,Sånta Rita-Sumai,RES,1771.0,1041749583.0,520872471.0,825079390.0,216670159.0,2961.0,608855.0,1562622054.0,203137.0,2043.0,344.0,1711.0
GUM,Guam,GU-TF,Talo'fo'fo,COM,33.0,25682202.0,25682202.0,20629929.0,5052274.0,17.0,11116.0,51364405.0,5984.0,0.0,337.0,2310.0
GUM,Guam,GU-TF,Talo'fo'fo,RES,948.0,437661040.0,218830520.0,335367030.0,102294001.0,3061.0,253144.0,656491560.0,78470.0,1030.0,267.0,1729.0
GUM,Guam,GU-TM,Tamuning,RES,2164.0,2335148082.0,1167565759.0,1910050935.0,425097116.0,6150.0,1092755.0,3502713842.0,373748.0,8997.0,505.0,2137.0
GUM,Guam,GU-TM,Tamuning,COM,505.0,808576952.0,808576952.0,606045957.0,202530972.0,157.0,411368.0,1617153904.0,215931.0,0.0,815.0,1966.0
GUM,Guam,GU-TM,Tamuning,IND,546.0,1021954664.0,1532932941.0,861507781.0,160446887.0,12.0,479616.0,2554887605.0,235925.0,0.0,878.0,2131.0
GUM,Guam,GU-YG,Yigo,IND,3.0,9074680.0,13612600.0,7649955.0,1424725.0,8.0,4256.0,22687280.0,1712.0,0.0,1419.0,2132.0
GUM,Guam,GU-YG,Yigo,COM,192.0,129555989.0,129555989.0,92171844.0,37384140.0,119.0,72955.0,259111979.0,38206.0,0.0,380.0,1776.0
GUM,Guam,GU-YG,Yigo,RES,5866.0,2959356055.0,1479676287.0,2267359282.0,691996653.0,19488.0,1728481.0,4439032342.0,542514.0,6558.0,295.0,1712.0
GUM,Guam,GU-YN,Yona,IND,14.0,8990000.0,13486160.0,7578570.0,1411430.0,3.0,3819.0,22476160.0,1999.0,0.0,273.0,2354.0
GUM,Guam,GU-YN,Yona,COM,27.0,42552092.0,42552092.0,35340532.0,7211560.0,34.0,16729.0,85104184.0,9402.0,0.0,620.0,2544.0
GUM,Guam,GU-YN,Yona,RES,1777.0,849286109.0,424641895.0,652704071.0,196582016.0,6004.0,489812.0,1273928003.0,153984.0,1914.0,276.0,1734.0
