ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,TAXONOMY_HAZUS,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
PRI,Puerto Rico,COM,CR-,CR+PC/LDUAL/CDN+ERL/H:4-7/COM:2,PC2M/PC/COM2,TOTAL,11.0,36565401.0,36565401.0,24718211.0,11847190.0,18.0,27022.0,73130801.0,13896.0,0.0,2457.0,1353.0
PRI,Puerto Rico,COM,CR-,CR+PC/LDUAL/CDN+ERL/H:4-7/COM:3,PC2M/PC/COM4,TOTAL,22.0,323786622.0,323786622.0,261619609.0,62167032.0,128.0,158562.0,647573244.0,81537.0,0.0,7207.0,2042.0
PRI,Puerto Rico,RES,CR-,CR+PC/LDUAL/CDN+ERL/H:4-7/RES:2,PC2M/PC/RES3C,TOTAL,193.0,515794164.0,257895202.0,444614565.0,71179593.0,2455.0,206392.0,773689366.0,81630.0,1141.0,1069.0,2499.0
PRI,Puerto Rico,RES,CR-,CR+PC/LDUAL/CDN+ERL/H:4-7/RES:2,PC2M/PC/RES3E,TOTAL,47.0,488428989.0,244212731.0,421025785.0,67403199.0,1655.0,225283.0,732641720.0,89102.0,851.0,4793.0,2168.0
PRI,Puerto Rico,RES,CR-,CR+PC/LDUAL/CDN+ERL/H:4-7/RES:2,PC2M/PC/RES3F,TOTAL,45.0,2113926968.0,1056960322.0,1822205046.0,291721916.0,4784.0,1064366.0,3170887289.0,420967.0,2341.0,23653.0,1986.0
PRI,Puerto Rico,RES,CR-,CR+PC/LDUAL/CDN+ERL/H:4-7/RES:2,PC2M/PC/RES3B,TOTAL,142.0,130147087.0,65072302.0,112186787.0,17960297.0,1045.0,110139.0,195219389.0,43561.0,497.0,776.0,1182.0
PRI,Puerto Rico,RES,CR-,CR+PC/LDUAL/CDN+ERL/H:4-7/RES:2,PC2M/PC/RES3D,TOTAL,186.0,998740169.0,499365757.0,860914011.0,137826140.0,3767.0,429695.0,1498105926.0,169949.0,1807.0,2310.0,2324.0
PRI,Puerto Rico,RES,CR-,CR+PC/LDUAL/CDN+ERL/H:>8/RES:2,PC2H/PC/RES3B,TOTAL,1.0,844874.0,422437.0,728282.0,116593.0,9.0,715.0,1267312.0,283.0,5.0,715.0,1182.0
PRI,Puerto Rico,RES,CR-,CR+PC/LDUAL/CDN+ERL/H:>8/RES:2,PC2H/PC/RES3C,TOTAL,2.0,7567429.0,3783698.0,6523124.0,1044305.0,30.0,3028.0,11351128.0,1200.0,16.0,1514.0,2499.0
PRI,Puerto Rico,RES,CR-,CR+PC/LDUAL/CDN+ERL/H:>8/RES:2,PC2H/PC/RES3D,TOTAL,7.0,37825124.0,18912420.0,32605257.0,5219867.0,218.0,16274.0,56737544.0,6451.0,113.0,2325.0,2324.0
PRI,Puerto Rico,RES,CR-,CR+PC/LDUAL/CDN+ERL/H:>8/RES:2,PC2H/PC/RES3E,TOTAL,11.0,117043818.0,58521774.0,100891771.0,16152047.0,594.0,53985.0,175565592.0,21399.0,306.0,4908.0,2168.0
PRI,Puerto Rico,RES,CR-,CR+PC/LDUAL/CDN+ERL/H:>8/RES:2,PC2H/PC/RES3F,TOTAL,14.0,536643056.0,268320942.0,462586307.0,74056740.0,1937.0,270201.0,804963998.0,107106.0,976.0,19300.0,1986.0
PRI,Puerto Rico,COM,CR+,CR+PC/LWAL/CDM+ERM/H:1/COM:1,PC1/MC/COM1,TOTAL,13.0,10750184.0,10750184.0,7589629.0,3160554.0,6.0,8057.0,21500368.0,4303.0,0.0,620.0,1334.0
PRI,Puerto Rico,COM,CR+,CR+PC/LWAL/CDM+ERM/H:1/COM:3,PC1/MC/COM4,TOTAL,11.0,32744268.0,32744268.0,26457369.0,6286900.0,12.0,16037.0,65488535.0,8564.0,0.0,1458.0,2042.0
PRI,Puerto Rico,RES,CR+,CR+PC/LWAL/CDM+ERM/H:1/RES:4,PC1/MC/RES5,TOTAL,57.0,137635158.0,68810338.0,111759745.0,25875409.0,614.0,61211.0,206445496.0,25931.0,0.0,1074.0,2249.0
PRI,Puerto Rico,COM,CR-,CR+PC/LWAL/CDN+ERL/H:1/COM:1,PC1/PC/COM1,TOTAL,200.0,250965277.0,250965277.0,177181478.0,73783791.0,127.0,188069.0,501930554.0,100437.0,0.0,940.0,1334.0
PRI,Puerto Rico,COM,CR-,CR+PC/LWAL/CDN+ERL/H:1/COM:2,PC1/PC/COM2,TOTAL,129.0,202732954.0,202732954.0,137047476.0,65685477.0,101.0,149832.0,405465908.0,80017.0,0.0,1161.0,1353.0
PRI,Puerto Rico,COM,CR-,CR+PC/LWAL/CDN+ERL/H:1/COM:3,PC1/PC/COM4,TOTAL,233.0,1060007383.0,1060007383.0,856485986.0,203521419.0,397.0,519111.0,2120014767.0,277227.0,0.0,2228.0,2042.0
PRI,Puerto Rico,COM,CR-,CR+PC/LWAL/CDN+ERL/H:1/COM:3B,PC1/PC/COM3,TOTAL,95.0,180233942.0,180233942.0,151036043.0,29197899.0,78.0,110995.0,360467885.0,59276.0,0.0,1168.0,1624.0
PRI,Puerto Rico,COM,CR-,CR+PC/LWAL/CDN+ERL/H:1/COM:5,PC1/PC/COM8,TOTAL,61.0,341639816.0,341639816.0,307475825.0,34163982.0,103.0,131816.0,683279633.0,70395.0,0.0,2161.0,2592.0
PRI,Puerto Rico,IND,CR-,CR+PC/LWAL/CDN+ERL/H:1/IND:1,PC1/PC/IND1,TOTAL,11.0,12138460.0,18209622.0,10232722.0,1905738.0,21.0,7474.0,30348082.0,3734.0,0.0,679.0,1624.0
PRI,Puerto Rico,IND,CR-,CR+PC/LWAL/CDN+ERL/H:1/IND:2,PC1/PC/IND2,TOTAL,18.0,75319116.0,112981005.0,63494014.0,11825101.0,140.0,55664.0,188300120.0,27813.0,0.0,3092.0,1353.0
PRI,Puerto Rico,IND,CR-,CR+PC/LWAL/CDN+ERL/H:1/IND:6,PC1/PC/IND6,TOTAL,36.0,129194933.0,129194933.0,108911327.0,20283605.0,326.0,95481.0,258389865.0,47707.0,0.0,2652.0,1353.0
PRI,Puerto Rico,RES,CR-,CR+PC/LWAL/CDN+ERL/H:1/RES:4,PC1/PC/RES5,TOTAL,151.0,563433410.0,281703144.0,457507917.0,105925477.0,2082.0,250569.0,845136554.0,106148.0,0.0,1659.0,2249.0
PRI,Puerto Rico,RES,CR-,CR+PC/LWAL/CDN+ERL/H:1/RES:4,PC1/PC/RES6,TOTAL,1.0,569270.0,284490.0,464524.0,104746.0,4.0,218.0,853760.0,92.0,0.0,218.0,2611.0
PRI,Puerto Rico,RES,CR+,CR/LFINF/CDM+ERM/H:1-3/RES:4,C3L/LC/RES5,TOTAL,25.0,228925455.0,114461423.0,185887464.0,43037985.0,812.0,101805.0,343386878.0,37129.0,0.0,4072.0,2249.0
PRI,Puerto Rico,RES,CR-,CR/LFINF/CDN+ERL/H:1-3/RES:4,C3L/PC/RES6,TOTAL,1.0,569270.0,284490.0,464524.0,104746.0,4.0,218.0,853760.0,80.0,0.0,218.0,2611.0
PRI,Puerto Rico,RES,CR-,CR/LFINF/CDN+ERL/H:1-3/RES:4,C3L/PC/RES5,TOTAL,53.0,281099847.0,140543833.0,228253073.0,52846769.0,1367.0,125010.0,421643681.0,45592.0,0.0,2359.0,2249.0
PRI,Puerto Rico,COM,CR+,CR/LFM/CDM+ERM/H:1-3/COM:1,C1L/MC/COM1,TOTAL,13.0,13006801.0,13006801.0,9182801.0,3824000.0,6.0,9748.0,26013603.0,4782.0,0.0,750.0,1334.0
PRI,Puerto Rico,COM,CR+,CR/LFM/CDM+ERM/H:1-3/COM:2,C1L/MC/COM2,TOTAL,10.0,26573553.0,26573553.0,17963722.0,8609831.0,10.0,19639.0,53147106.0,9633.0,0.0,1964.0,1353.0
PRI,Puerto Rico,COM,CR+,CR/LFM/CDM+ERM/H:1-3/COM:3,C1L/MC/COM4,TOTAL,15.0,40517531.0,40517531.0,32738167.0,7779366.0,14.0,19844.0,81035063.0,9734.0,0.0,1323.0,2042.0
PRI,Puerto Rico,RES,CR+,CR/LFM/CDM+ERM/H:1-3/RES:4,C1L/MC/RES5,TOTAL,160.0,439741319.0,219857142.0,357069942.0,82671366.0,2105.0,195564.0,659598461.0,71324.0,0.0,1222.0,2249.0
PRI,Puerto Rico,RES,CR+,CR/LFM/CDM+ERM/H:4-7/RES:2,C1M/MC/RES3B,TOTAL,18.0,18914281.0,9457038.0,16304110.0,2610171.0,218.0,16006.0,28371319.0,5855.0,92.0,889.0,1182.0
PRI,Puerto Rico,RES,CR+,CR/LFM/CDM+ERM/H:4-7/RES:2,C1M/MC/RES3C,TOTAL,20.0,64760308.0,32379928.0,55823385.0,8936922.0,466.0,25913.0,97140237.0,9479.0,202.0,1296.0,2499.0
PRI,Puerto Rico,RES,CR+,CR/LFM/CDM+ERM/H:4-7/RES:2,C1M/MC/RES3D,TOTAL,12.0,57807020.0,28903291.0,49829650.0,7977369.0,433.0,24871.0,86710311.0,9097.0,185.0,2073.0,2324.0
PRI,Puerto Rico,RES,CR+,CR/LFM/CDM+ERM/H:4-7/RES:2,C1M/MC/RES3E,TOTAL,3.0,26292603.0,13146170.0,22664222.0,3628379.0,147.0,12127.0,39438773.0,4436.0,68.0,4042.0,2168.0
PRI,Puerto Rico,RES,CR+,CR/LFM/CDM+ERM/H:4-7/RES:2,C1M/MC/RES3F,TOTAL,5.0,129224059.0,64611597.0,111391135.0,17832920.0,567.0,65065.0,193835656.0,23799.0,232.0,13013.0,1986.0
PRI,Puerto Rico,COM,CR-,CR/LFM/CDN+ERL/H:1-3/COM:1,C1L/PC/COM1,TOTAL,308.0,351290123.0,351290123.0,248010817.0,103279296.0,175.0,263251.0,702580245.0,129129.0,0.0,855.0,1334.0
PRI,Puerto Rico,COM,CR-,CR/LFM/CDN+ERL/H:1-3/COM:2,C1L/PC/COM2,TOTAL,194.0,408927069.0,408927069.0,276434699.0,132492370.0,188.0,302219.0,817854139.0,148243.0,0.0,1558.0,1353.0
PRI,Puerto Rico,COM,CR-,CR/LFM/CDN+ERL/H:1-3/COM:3,C1L/PC/COM4,TOTAL,312.0,1179128991.0,1179128991.0,952736261.0,226392769.0,426.0,577451.0,2358257983.0,283248.0,0.0,1851.0,2042.0
PRI,Puerto Rico,COM,CR-,CR/LFM/CDN+ERL/H:1-3/COM:3A,C1L/PC/COM5,TOTAL,18.0,37527792.0,37527792.0,32348957.0,5178835.0,9.0,12365.0,75055585.0,6065.0,0.0,687.0,3035.0
PRI,Puerto Rico,COM,CR-,CR/LFM/CDN+ERL/H:1-3/COM:3B,C1L/PC/COM3,TOTAL,140.0,315607075.0,315607075.0,264478730.0,51128346.0,139.0,194359.0,631214151.0,95336.0,0.0,1388.0,1624.0
PRI,Puerto Rico,COM,CR-,CR/LFM/CDN+ERL/H:1-3/COM:5,C1L/PC/COM8,TOTAL,89.0,501779360.0,501779360.0,451601413.0,50177936.0,154.0,193601.0,1003558719.0,94964.0,0.0,2175.0,2592.0
PRI,Puerto Rico,IND,CR-,CR/LFM/CDN+ERL/H:1-3/IND:1,C1L/PC/IND1,TOTAL,23.0,59451975.0,89177300.0,50118015.0,9333960.0,90.0,36596.0,148629275.0,17328.0,0.0,1591.0,1625.0
PRI,Puerto Rico,IND,CR-,CR/LFM/CDN+ERL/H:1-3/IND:2,C1L/PC/IND2,TOTAL,44.0,119001287.0,178507281.0,100318085.0,18683202.0,199.0,87951.0,297508568.0,41644.0,0.0,1999.0,1353.0
PRI,Puerto Rico,IND,CR-,CR/LFM/CDN+ERL/H:1-3/IND:3,C1L/PC/IND3,TOTAL,16.0,98162274.0,147243686.0,82750797.0,15411477.0,92.0,42648.0,245405961.0,20194.0,0.0,2666.0,2302.0
PRI,Puerto Rico,IND,CR-,CR/LFM/CDN+ERL/H:1-3/IND:6,C1L/PC/IND6,TOTAL,91.0,240712147.0,240712147.0,202920337.0,37791808.0,622.0,177900.0,481424293.0,84235.0,0.0,1955.0,1353.0
PRI,Puerto Rico,RES,CR-,CR/LFM/CDN+ERL/H:1-3/RES:4,C1L/PC/RES5,TOTAL,284.0,1167550924.0,583754397.0,948051323.0,219499566.0,4239.0,519227.0,1751305321.0,189366.0,0.0,1828.0,2249.0
PRI,Puerto Rico,RES,CR-,CR/LFM/CDN+ERL/H:1-3/RES:4,C1L/PC/RES6,TOTAL,4.0,15267630.0,7633090.0,12458386.0,2809244.0,56.0,5847.0,22900720.0,2132.0,0.0,1462.0,2611.0
PRI,Puerto Rico,COM,CR-,CR/LFM/CDN+ERL/H:4-7/COM:3,C1M/PC/COM4,TOTAL,20.0,138594013.0,138594013.0,111983966.0,26610051.0,52.0,67872.0,277188025.0,33402.0,0.0,3394.0,2042.0
PRI,Puerto Rico,RES,CR-,CR/LFM/CDN+ERL/H:4-7/RES:2,C1M/PC/RES3F,TOTAL,19.0,572465795.0,286231851.0,493465505.0,79000277.0,1442.0,288238.0,858697647.0,105432.0,722.0,15170.0,1986.0
PRI,Puerto Rico,RES,CR-,CR/LFM/CDN+ERL/H:4-7/RES:2,C1M/PC/RES3E,TOTAL,34.0,327834801.0,163915294.0,282593592.0,45241201.0,1120.0,151211.0,491750095.0,55310.0,526.0,4447.0,2168.0
PRI,Puerto Rico,RES,CR-,CR/LFM/CDN+ERL/H:4-7/RES:2,C1M/PC/RES3D,TOTAL,66.0,308914837.0,154456564.0,266284584.0,42630247.0,1332.0,132906.0,463371402.0,48614.0,632.0,2014.0,2324.0
PRI,Puerto Rico,RES,CR-,CR/LFM/CDN+ERL/H:4-7/RES:2,C1M/PC/RES3C,TOTAL,85.0,227372511.0,113685417.0,195995102.0,31377406.0,1169.0,90982.0,341057929.0,33279.0,545.0,1070.0,2499.0
PRI,Puerto Rico,RES,CR-,CR/LFM/CDN+ERL/H:4-7/RES:2,C1M/PC/RES3B,TOTAL,55.0,49268866.0,24633667.0,42469761.0,6799103.0,469.0,41694.0,73902533.0,15251.0,215.0,758.0,1182.0
PRI,Puerto Rico,RES,CR-,CR/LFM/CDN+ERL/H:4-7/RES:4,C1M/PC/RES5,TOTAL,11.0,59796868.0,29898091.0,48555055.0,11241811.0,228.0,26592.0,89694959.0,9727.0,0.0,2417.0,2249.0
PRI,Puerto Rico,COM,CR-,CR/LFM/CDN+ERL/H:>8/COM:3,C1H/PC/COM4,TOTAL,19.0,164171482.0,164171482.0,132650561.0,31520925.0,61.0,80397.0,328342964.0,39664.0,0.0,4231.0,2042.0
PRI,Puerto Rico,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:2,C1H/PC/RES3B,TOTAL,11.0,9067051.0,4533502.0,7815798.0,1251253.0,89.0,7673.0,13600553.0,2813.0,48.0,698.0,1182.0
PRI,Puerto Rico,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:2,C1H/PC/RES3D,TOTAL,26.0,146920113.0,73459340.0,126645135.0,20274975.0,530.0,63210.0,220379453.0,23172.0,296.0,2431.0,2324.0
PRI,Puerto Rico,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:2,C1H/PC/RES3E,TOTAL,20.0,209840292.0,104919193.0,180882333.0,28957960.0,834.0,96786.0,314759485.0,35480.0,462.0,4839.0,2168.0
PRI,Puerto Rico,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:2,C1H/PC/RES3F,TOTAL,60.0,1879303946.0,939649372.0,1619959983.0,259343938.0,6787.0,946234.0,2818953318.0,346873.0,3434.0,15771.0,1986.0
PRI,Puerto Rico,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:2,C1H/PC/RES3C,TOTAL,11.0,35239778.0,17619718.0,30376688.0,4863089.0,160.0,14101.0,52859496.0,5169.0,90.0,1282.0,2499.0
PRI,Puerto Rico,COM,CR-,CR/LWAL/CDL+ERL/H:1-3/COM:1,C2L/PC/COM1,TOTAL,202.0,205731644.0,205731644.0,145246536.0,60485104.0,104.0,154172.0,411463289.0,82405.0,0.0,763.0,1334.0
PRI,Puerto Rico,COM,CR-,CR/LWAL/CDL+ERL/H:1-3/COM:2,C2L/PC/COM2,TOTAL,134.0,236554482.0,236554482.0,159910831.0,76643653.0,110.0,174827.0,473108963.0,93445.0,0.0,1305.0,1353.0
PRI,Puerto Rico,COM,CR-,CR/LWAL/CDL+ERL/H:1-3/COM:3,C2L/PC/COM4,TOTAL,159.0,584849389.0,584849389.0,472558322.0,112291084.0,212.0,286416.0,1169698778.0,153088.0,0.0,1801.0,2042.0
PRI,Puerto Rico,COM,CR-,CR/LWAL/CDL+ERL/H:1-3/COM:3B,C2L/PC/COM3,TOTAL,93.0,172234217.0,172234217.0,144332274.0,27901943.0,74.0,106068.0,344468434.0,56693.0,0.0,1141.0,1624.0
PRI,Puerto Rico,COM,CR-,CR/LWAL/CDL+ERL/H:1-3/COM:5,C2L/PC/COM8,TOTAL,58.0,359011320.0,359011320.0,323110180.0,35901133.0,109.0,138517.0,718022640.0,74037.0,0.0,2388.0,2592.0
PRI,Puerto Rico,IND,CR-,CR/LWAL/CDL+ERL/H:1-3/IND:1,C2L/PC/IND1,TOTAL,10.0,45861470.0,68794090.0,38661219.0,7200251.0,72.0,28231.0,114655560.0,14119.0,0.0,2823.0,1625.0
PRI,Puerto Rico,IND,CR-,CR/LWAL/CDL+ERL/H:1-3/IND:2,C2L/PC/IND2,TOTAL,26.0,108352039.0,162530628.0,91340770.0,17011270.0,190.0,80077.0,270882667.0,40049.0,0.0,3080.0,1353.0
PRI,Puerto Rico,IND,CR-,CR/LWAL/CDL+ERL/H:1-3/IND:6,C2L/PC/IND6,TOTAL,35.0,110247622.0,110247622.0,92938745.0,17308877.0,300.0,81478.0,220495243.0,40750.0,0.0,2328.0,1353.0
PRI,Puerto Rico,RES,CR-,CR/LWAL/CDL+ERL/H:1-3/RES:4,C2L/PC/RES5,TOTAL,103.0,520229161.0,260108957.0,422426072.0,97803079.0,1522.0,231353.0,780338118.0,98082.0,0.0,2246.0,2249.0
PRI,Puerto Rico,RES,CR-,CR/LWAL/CDL+ERL/H:1-3/RES:4,C2L/PC/RES6,TOTAL,1.0,5171280.0,2585640.0,4219765.0,951515.0,7.0,1980.0,7756920.0,840.0,0.0,1980.0,2612.0
PRI,Puerto Rico,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES:2,C2M/PC/RES3B,TOTAL,27.0,19147473.0,9573382.0,16505122.0,2642351.0,148.0,16204.0,28720855.0,6891.0,71.0,600.0,1182.0
PRI,Puerto Rico,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES:2,C2M/PC/RES3C,TOTAL,39.0,104318149.0,52158728.0,89922243.0,14395904.0,478.0,41742.0,156476877.0,17751.0,226.0,1070.0,2499.0
PRI,Puerto Rico,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES:2,C2M/PC/RES3D,TOTAL,41.0,176815627.0,88406737.0,152415067.0,24400556.0,751.0,76073.0,265222364.0,32349.0,349.0,1855.0,2324.0
PRI,Puerto Rico,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES:2,C2M/PC/RES3E,TOTAL,14.0,119431490.0,59714846.0,102949943.0,16481545.0,665.0,55087.0,179146336.0,23425.0,306.0,3935.0,2168.0
PRI,Puerto Rico,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES:2,C2M/PC/RES3F,TOTAL,4.0,353059821.0,176529801.0,304337557.0,48722254.0,202.0,177766.0,529589622.0,75593.0,98.0,44442.0,1986.0
PRI,Puerto Rico,RES,CR-,CR/LWAL/CDL+ERL/H:>8/RES:2,C2H/PC/RES3F,TOTAL,43.0,1489958717.0,744977100.0,1284344389.0,205614296.0,5138.0,750196.0,2234935818.0,319740.0,2711.0,17446.0,1986.0
PRI,Puerto Rico,RES,CR-,CR/LWAL/CDL+ERL/H:>8/RES:2,C2H/PC/RES3C,TOTAL,3.0,8938398.0,4469148.0,7704899.0,1233499.0,60.0,3577.0,13407547.0,1524.0,36.0,1192.0,2499.0
PRI,Puerto Rico,RES,CR-,CR/LWAL/CDL+ERL/H:>8/RES:2,C2H/PC/RES3D,TOTAL,9.0,46890992.0,23445262.0,40420034.0,6470957.0,200.0,20174.0,70336253.0,8598.0,114.0,2242.0,2324.0
PRI,Puerto Rico,RES,CR-,CR/LWAL/CDL+ERL/H:>8/RES:2,C2H/PC/RES3E,TOTAL,19.0,209453016.0,104725695.0,180548499.0,28904516.0,946.0,96608.0,314178711.0,41175.0,515.0,5085.0,2168.0
PRI,Puerto Rico,RES,CR-,CR/LWAL/CDL+ERL/H:>8/RES:2,C2H/PC/RES3B,TOTAL,3.0,3451639.0,1725787.0,2975313.0,476326.0,31.0,2921.0,5177426.0,1245.0,15.0,974.0,1182.0
PRI,Puerto Rico,COM,CR+,CR/LWAL/CDM+ERM/H:1-3/COM:1,C2L/MC/COM1,TOTAL,11.0,17928031.0,17928031.0,12657190.0,5270841.0,9.0,13435.0,35856063.0,7181.0,0.0,1221.0,1334.0
PRI,Puerto Rico,RES,CR+,CR/LWAL/CDM+ERM/H:1-3/RES:4,C2L/MC/RES5,TOTAL,53.0,106385539.0,53187963.0,86385056.0,20000481.0,481.0,47313.0,159573502.0,20058.0,0.0,893.0,2249.0
PRI,Puerto Rico,RES,CR+,CR/LWAL/CDM+ERM/H:4-7/RES:2,C2M/MC/RES3F,TOTAL,2.0,66371453.0,33185581.0,57212190.0,9159260.0,238.0,33418.0,99557034.0,14211.0,99.0,16709.0,1986.0
PRI,Puerto Rico,RES,CR+,CR/LWAL/CDM+ERM/H:4-7/RES:2,C2M/MC/RES3E,TOTAL,3.0,24814103.0,12406232.0,21389756.0,3424346.0,85.0,11446.0,37220334.0,4867.0,34.0,3815.0,2168.0
PRI,Puerto Rico,RES,CR+,CR/LWAL/CDM+ERM/H:4-7/RES:2,C2M/MC/RES3D,TOTAL,3.0,12522791.0,6261355.0,10794646.0,1728145.0,123.0,5388.0,18784145.0,2291.0,53.0,1796.0,2324.0
PRI,Puerto Rico,RES,CR+,CR/LWAL/CDM+ERM/H:4-7/RES:2,C2M/MC/RES3C,TOTAL,15.0,33938155.0,16968828.0,29254690.0,4683465.0,162.0,13580.0,50906983.0,5775.0,66.0,905.0,2499.0
PRI,Puerto Rico,RES,CR+,CR/LWAL/CDM+ERM/H:4-7/RES:2,C2M/MC/RES3B,TOTAL,9.0,9324920.0,4662454.0,8038081.0,1286839.0,113.0,7891.0,13987374.0,3356.0,48.0,877.0,1182.0
PRI,Puerto Rico,RES,OT,MOB/LO/CDM+ERM/H:1/RES,MH/MC/RES2,TOTAL,1914.0,52711374.0,26341512.0,39849798.0,12861575.0,600.0,75474.0,79052885.0,7862.0,252.0,39.0,698.0
PRI,Puerto Rico,RES,OT,MOB/LO/CDN+ERL/H:1/RES,MH/PC/RES2,TOTAL,1473.0,50506586.0,25223968.0,38182978.0,12323607.0,805.0,72361.0,75730554.0,7538.0,347.0,49.0,698.0
PRI,Puerto Rico,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/RES:4,RM2L/MC/RES5,TOTAL,118.0,350625910.0,175301221.0,284708233.0,65917669.0,1608.0,155931.0,525927131.0,68293.0,0.0,1321.0,2249.0
PRI,Puerto Rico,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/RES:1,RM1L/MC/RES1,TOTAL,399314.0,89067121732.0,44533501408.0,68225412789.0,20841706245.0,656868.0,55542878.0,133600623139.0,21344634.0,260693.0,139.0,1604.0
PRI,Puerto Rico,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/RES:4,RM1L/MC/RES5,TOTAL,112.0,340867006.0,170422417.0,276784004.0,64082995.0,1547.0,151594.0,511289423.0,58257.0,0.0,1354.0,2249.0
PRI,Puerto Rico,RES,MR|MCF,MR/LWAL/CDM+ERM/H:4-7/FC:3/RES:2,RM2M/MC/RES3D,TOTAL,53.0,263815175.0,131906377.0,227408677.0,36406493.0,1543.0,113503.0,395721552.0,49822.0,670.0,2142.0,2324.0
PRI,Puerto Rico,RES,MR|MCF,MR/LWAL/CDM+ERM/H:4-7/FC:3/RES:2,RM2M/MC/RES3F,TOTAL,9.0,308726414.0,154362824.0,266122164.0,42604244.0,1245.0,155444.0,463089237.0,68232.0,516.0,17272.0,1986.0
