ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
PRI,Puerto Rico,PR-CA,Camuy,COM,19.0,47811384.0,47811384.0,38623069.0,9188315.0,19.0,26103.0,95622767.0,13233.0,0.0,1374.0,1832.0
PRI,Puerto Rico,PR-CA,Camuy,IND,1.0,3005560.0,3005560.0,2533687.0,471873.0,9.0,2221.0,6011120.0,1052.0,0.0,2221.0,1353.0
PRI,Puerto Rico,PR-CA,Camuy,RES,17172.0,4081223381.0,2040596618.0,3186336336.0,894886962.0,31476.0,2509294.0,6121819999.0,860089.0,12518.0,146.0,1626.0
PRI,Puerto Rico,PR-CV,Canóvanas,RES,17718.0,5129768239.0,2564864399.0,4041448248.0,1088319823.0,40595.0,3045164.0,7694632638.0,1043032.0,15934.0,172.0,1685.0
PRI,Puerto Rico,PR-CV,Canóvanas,IND,2.0,2076400.0,2645960.0,1750405.0,325995.0,4.0,1188.0,4722360.0,502.0,0.0,594.0,1748.0
PRI,Puerto Rico,PR-CV,Canóvanas,COM,32.0,31113520.0,31113520.0,23474418.0,7639101.0,13.0,20487.0,62227040.0,10471.0,0.0,640.0,1519.0
PRI,Puerto Rico,PR-CN,Carolina,RES,48168.0,25663724753.0,12831779612.0,20878695588.0,4785028613.0,148398.0,14067256.0,38495504365.0,5044143.0,63468.0,292.0,1824.0
PRI,Puerto Rico,PR-CN,Carolina,COM,106.0,819386568.0,819386568.0,655400937.0,163985647.0,329.0,420075.0,1638773136.0,214816.0,0.0,3963.0,1951.0
PRI,Puerto Rico,PR-CN,Carolina,IND,24.0,76521140.0,80582300.0,64507322.0,12013819.0,221.0,56106.0,157103440.0,25066.0,0.0,2338.0,1364.0
PRI,Puerto Rico,PR-CT,Cataño,COM,58.0,139965358.0,139965358.0,102025904.0,37939455.0,49.0,91524.0,279930717.0,47800.0,0.0,1578.0,1529.0
PRI,Puerto Rico,PR-CT,Cataño,IND,6.0,10820422.0,12166022.0,9121616.0,1698806.0,28.0,7177.0,22986444.0,3633.0,0.0,1196.0,1508.0
PRI,Puerto Rico,PR-CT,Cataño,RES,8228.0,5312854560.0,2656404673.0,4416567966.0,896286513.0,22202.0,2877326.0,7969259233.0,986001.0,9215.0,350.0,1846.0
PRI,Puerto Rico,PR-CY,Cayey,COM,19.0,19856880.0,19856880.0,14632175.0,5224705.0,8.0,13147.0,39713760.0,5667.0,0.0,692.0,1510.0
PRI,Puerto Rico,PR-CY,Cayey,IND,1.0,821280.0,821280.0,692339.0,128941.0,2.0,607.0,1642560.0,193.0,0.0,607.0,1353.0
PRI,Puerto Rico,PR-CY,Cayey,RES,17230.0,5713368854.0,2856658918.0,4613931646.0,1099437102.0,39938.0,3449523.0,8570027772.0,1164596.0,16514.0,200.0,1656.0
PRI,Puerto Rico,PR-CB,Ceiba,RES,6829.0,2507979151.0,1253985521.0,2028125389.0,479853683.0,10842.0,1437181.0,3761964671.0,504829.0,4610.0,210.0,1745.0
PRI,Puerto Rico,PR-CB,Ceiba,COM,6.0,8414640.0,8414640.0,6778449.0,1636192.0,3.0,4264.0,16829280.0,2224.0,0.0,711.0,1973.0
PRI,Puerto Rico,PR-CL,Ciales,RES,9076.0,2228179048.0,1114082557.0,1751832036.0,476346956.0,16285.0,1356465.0,3342261605.0,459556.0,6302.0,149.0,1643.0
PRI,Puerto Rico,PR-CL,Ciales,IND,2.0,1559620.0,1977220.0,1314760.0,244860.0,3.0,899.0,3536840.0,433.0,0.0,450.0,1735.0
PRI,Puerto Rico,PR-CL,Ciales,COM,19.0,13491664.0,13491664.0,9875619.0,3616045.0,6.0,9001.0,26983328.0,4414.0,0.0,474.0,1499.0
PRI,Puerto Rico,PR-CD,Cidra,RES,18491.0,6657829272.0,3328896100.0,5347906318.0,1309922771.0,38325.0,4155399.0,9986725371.0,1412878.0,14924.0,225.0,1602.0
PRI,Puerto Rico,PR-CD,Cidra,COM,23.0,31967570.0,31967570.0,25836840.0,6130730.0,12.0,17728.0,63935140.0,8346.0,0.0,771.0,1803.0
PRI,Puerto Rico,PR-CO,Coamo,RES,17383.0,4722900500.0,2361437525.0,3741783100.0,981117287.0,33241.0,2788037.0,7084338026.0,942993.0,13631.0,160.0,1694.0
PRI,Puerto Rico,PR-CO,Coamo,IND,2.0,1895440.0,2843160.0,1597856.0,297584.0,2.0,1363.0,4738600.0,645.0,0.0,682.0,1391.0
PRI,Puerto Rico,PR-CO,Coamo,COM,36.0,77438120.0,77438120.0,61383990.0,16054131.0,29.0,43245.0,154876241.0,20259.0,0.0,1201.0,1791.0
PRI,Puerto Rico,PR-CM,Comerío,RES,8171.0,2317797124.0,1158893344.0,1842094829.0,475702222.0,18106.0,1518046.0,3476690468.0,527201.0,7133.0,186.0,1527.0
PRI,Puerto Rico,PR-CM,Comerío,COM,5.0,10510505.0,10510505.0,7385686.0,3124819.0,5.0,7865.0,21021009.0,3809.0,0.0,1573.0,1336.0
PRI,Puerto Rico,PR-CZ,Corozal,COM,14.0,30417520.0,30417520.0,23997462.0,6420057.0,13.0,17788.0,60835040.0,9206.0,0.0,1271.0,1710.0
PRI,Puerto Rico,PR-CZ,Corozal,RES,15667.0,4326064605.0,2163020696.0,3405292146.0,920772326.0,33148.0,2878056.0,6489085301.0,997149.0,12331.0,184.0,1503.0
PRI,Puerto Rico,PR-CU,Culebra,RES,1296.0,333226245.0,166610802.0,260695061.0,72531167.0,1718.0,204535.0,499837047.0,65593.0,755.0,158.0,1629.0
PRI,Puerto Rico,PR-DO,Dorado,COM,32.0,27377160.0,27377160.0,22325805.0,5051355.0,11.0,14527.0,54754320.0,6751.0,0.0,454.0,1885.0
PRI,Puerto Rico,PR-DO,Dorado,IND,2.0,1252800.0,1880360.0,1056110.0,196690.0,2.0,833.0,3133160.0,430.0,0.0,416.0,1504.0
PRI,Puerto Rico,PR-DO,Dorado,RES,15519.0,5885569761.0,2942769210.0,4709329531.0,1176240099.0,34402.0,3365618.0,8828338971.0,1152122.0,13181.0,217.0,1749.0
PRI,Puerto Rico,PR-FJ,Fajardo,COM,25.0,199149960.0,199149960.0,151638324.0,47511640.0,74.0,123514.0,398299920.0,61278.0,0.0,4941.0,1612.0
PRI,Puerto Rico,PR-FJ,Fajardo,IND,6.0,3645880.0,4311140.0,3073477.0,572403.0,9.0,2574.0,7957020.0,1226.0,0.0,429.0,1416.0
PRI,Puerto Rico,PR-FJ,Fajardo,RES,14711.0,5565226481.0,2782587150.0,4485986186.0,1079240143.0,30802.0,3163183.0,8347813631.0,1098362.0,13196.0,215.0,1759.0
PRI,Puerto Rico,PR-FL,Florida,COM,10.0,11084960.0,11084960.0,8196794.0,2888166.0,5.0,7496.0,22169920.0,3932.0,0.0,750.0,1479.0
PRI,Puerto Rico,PR-FL,Florida,RES,5595.0,1477363248.0,738677558.0,1154071425.0,323291785.0,11211.0,880699.0,2216040806.0,300916.0,4401.0,157.0,1677.0
PRI,Puerto Rico,PR-GM,Guayama,COM,15.0,20348720.0,20348720.0,15172639.0,5176080.0,8.0,13910.0,40697440.0,6743.0,0.0,927.0,1463.0
PRI,Puerto Rico,PR-GM,Guayama,RES,20080.0,6943718210.0,3471841707.0,5622153062.0,1321564991.0,35107.0,4079249.0,10415559917.0,1414580.0,14659.0,203.0,1702.0
PRI,Puerto Rico,PR-GM,Guayama,IND,4.0,10525260.0,14744760.0,8872794.0,1652466.0,17.0,7719.0,25270020.0,3914.0,0.0,1930.0,1364.0
PRI,Puerto Rico,PR-GL,Guayanilla,COM,7.0,3938200.0,3938200.0,2877844.0,1060356.0,2.0,2742.0,7876400.0,1254.0,0.0,392.0,1436.0
PRI,Puerto Rico,PR-GL,Guayanilla,IND,2.0,86529040.0,129594040.0,72943981.0,13585059.0,114.0,63945.0,216123080.0,36378.0,0.0,31972.0,1353.0
PRI,Puerto Rico,PR-GL,Guayanilla,RES,8215.0,2011103558.0,1005542532.0,1586730378.0,424373112.0,17052.0,1232206.0,3016646090.0,431932.0,6695.0,150.0,1632.0
PRI,Puerto Rico,PR-GB,Guaynabo,RES,26353.0,19318134487.0,9659007504.0,16039691640.0,3278442457.0,85942.0,10411325.0,28977141991.0,3649159.0,36046.0,395.0,1855.0
PRI,Puerto Rico,PR-GB,Guaynabo,COM,128.0,348638221.0,348638221.0,267194105.0,81444118.0,131.0,212636.0,697276441.0,101384.0,0.0,1661.0,1640.0
PRI,Puerto Rico,PR-GB,Guaynabo,IND,21.0,118090917.0,165278251.0,99550644.0,18540274.0,192.0,86827.0,283369168.0,42536.0,0.0,4135.0,1360.0
PRI,Puerto Rico,PR-GR,Gurabo,RES,16611.0,5406275081.0,2703121293.0,4264171209.0,1142103720.0,38950.0,3070265.0,8109396374.0,1026147.0,15061.0,185.0,1761.0
PRI,Puerto Rico,PR-GR,Gurabo,COM,6.0,19752480.0,19752480.0,13707980.0,6044500.0,7.0,14219.0,39504960.0,6941.0,0.0,2370.0,1389.0
PRI,Puerto Rico,PR-GC,Guánica,RES,8366.0,2146867679.0,1073419914.0,1713188875.0,433678749.0,13220.0,1378388.0,3220287593.0,486713.0,5523.0,165.0,1558.0
PRI,Puerto Rico,PR-GC,Guánica,IND,4.0,2706280.0,3096040.0,2281394.0,424886.0,7.0,1763.0,5802320.0,909.0,0.0,441.0,1535.0
PRI,Puerto Rico,PR-GC,Guánica,COM,16.0,33771080.0,33771080.0,26518183.0,7252898.0,13.0,18772.0,67542160.0,6499.0,0.0,1173.0,1799.0
PRI,Puerto Rico,PR-HA,Hatillo,COM,1.0,1430280.0,1430280.0,1009778.0,420502.0,1.0,1072.0,2860560.0,373.0,0.0,1072.0,1334.0
PRI,Puerto Rico,PR-HA,Hatillo,RES,19454.0,5726512761.0,2863246535.0,4548049700.0,1178462909.0,36902.0,3408456.0,8589759296.0,1152293.0,14746.0,175.0,1680.0
PRI,Puerto Rico,PR-HO,Hormigueros,COM,7.0,9032166.0,9032166.0,7286277.0,1745888.0,3.0,4444.0,18064332.0,2185.0,0.0,635.0,2032.0
PRI,Puerto Rico,PR-HO,Hormigueros,RES,6738.0,2270404197.0,1135194565.0,1816140671.0,454263471.0,15010.0,1353742.0,3405598762.0,477759.0,6502.0,201.0,1677.0
PRI,Puerto Rico,PR-HU,Humacao,COM,40.0,89141359.0,89141359.0,72272115.0,16869244.0,37.0,51825.0,178282717.0,25159.0,0.0,1296.0,1720.0
PRI,Puerto Rico,PR-HU,Humacao,IND,1.0,571880.0,571880.0,482095.0,89785.0,2.0,423.0,1143760.0,200.0,0.0,423.0,1352.0
PRI,Puerto Rico,PR-HU,Humacao,RES,25340.0,9711862239.0,4855910818.0,7807974082.0,1903887948.0,48801.0,5494258.0,14567773057.0,1889585.0,20286.0,217.0,1768.0
PRI,Puerto Rico,PR-IS,Isabela,COM,21.0,38081159.0,38081159.0,29894698.0,8186461.0,16.0,21730.0,76162317.0,11310.0,0.0,1035.0,1752.0
PRI,Puerto Rico,PR-IS,Isabela,IND,2.0,863040.0,1295140.0,727543.0,135497.0,1.0,638.0,2158180.0,307.0,0.0,319.0,1353.0
PRI,Puerto Rico,PR-IS,Isabela,RES,24428.0,5929837674.0,2964896228.0,4653226169.0,1276611353.0,41176.0,3793238.0,8894733902.0,1313859.0,16863.0,155.0,1563.0
PRI,Puerto Rico,PR-JY,Jayuya,COM,5.0,6443800.0,6443800.0,4785726.0,1658074.0,3.0,4227.0,12887600.0,1941.0,0.0,845.0,1524.0
PRI,Puerto Rico,PR-JY,Jayuya,RES,7364.0,1816511270.0,908249837.0,1443467891.0,373043329.0,14171.0,1124674.0,2724761107.0,379141.0,5420.0,153.0,1615.0
PRI,Puerto Rico,PR-JD,Juana Díaz,RES,21521.0,5898778633.0,2949367278.0,4681182791.0,1217595670.0,44623.0,3484300.0,8848145912.0,1195834.0,17151.0,162.0,1693.0
PRI,Puerto Rico,PR-JD,Juana Díaz,IND,2.0,2845480.0,4268800.0,2398740.0,446740.0,4.0,1873.0,7114280.0,804.0,0.0,936.0,1519.0
PRI,Puerto Rico,PR-JD,Juana Díaz,COM,15.0,16803760.0,16803760.0,13102327.0,3701432.0,7.0,10457.0,33607520.0,5318.0,0.0,697.0,1607.0
PRI,Puerto Rico,PR-JC,Juncos,RES,16113.0,5141950589.0,2570963683.0,4119111734.0,1022838738.0,35489.0,3012460.0,7712914272.0,1024523.0,14161.0,187.0,1707.0
PRI,Puerto Rico,PR-JC,Juncos,IND,3.0,2578680.0,3470720.0,2173827.0,404853.0,5.0,1714.0,6049400.0,746.0,0.0,571.0,1504.0
PRI,Puerto Rico,PR-JC,Juncos,COM,30.0,37053422.0,37053422.0,27248020.0,9805402.0,15.0,24729.0,74106845.0,12359.0,0.0,824.0,1498.0
PRI,Puerto Rico,PR-LJ,Lajas,COM,14.0,14871276.0,14871276.0,11468354.0,3402922.0,6.0,8711.0,29742551.0,3909.0,0.0,622.0,1707.0
PRI,Puerto Rico,PR-LJ,Lajas,IND,1.0,557960.0,836360.0,470360.0,87600.0,1.0,413.0,1394320.0,235.0,0.0,413.0,1351.0
PRI,Puerto Rico,PR-LJ,Lajas,RES,11914.0,2602311492.0,1301147643.0,2049520375.0,552791044.0,22374.0,1723200.0,3903459135.0,589734.0,9318.0,145.0,1510.0
PRI,Puerto Rico,PR-LR,Lares,RES,13719.0,3255325405.0,1627649370.0,2549838721.0,705486607.0,26948.0,2109919.0,4882974775.0,722193.0,10996.0,154.0,1543.0
PRI,Puerto Rico,PR-LR,Lares,IND,5.0,12584840.0,16179680.0,10609020.0,1975820.0,24.0,8064.0,28764520.0,3706.0,0.0,1613.0,1561.0
PRI,Puerto Rico,PR-LR,Lares,COM,19.0,25264800.0,25264800.0,19894873.0,5369928.0,10.0,14594.0,50529601.0,7969.0,0.0,768.0,1731.0
PRI,Puerto Rico,PR-LM,Las Marías,RES,5095.0,949142153.0,474565269.0,744351237.0,204790889.0,8509.0,669876.0,1423707422.0,224798.0,3351.0,131.0,1417.0
PRI,Puerto Rico,PR-LP,Las Piedras,COM,4.0,10813520.0,10813520.0,8030891.0,2782629.0,4.0,6653.0,21627040.0,2915.0,0.0,1663.0,1625.0
PRI,Puerto Rico,PR-LP,Las Piedras,RES,17168.0,5828291179.0,2914128798.0,4659302581.0,1168988476.0,33732.0,3447208.0,8742419978.0,1164303.0,13474.0,201.0,1691.0
PRI,Puerto Rico,PR-LZ,Loíza,COM,6.0,5925210.0,5925210.0,4327486.0,1597724.0,2.0,4262.0,11850421.0,1822.0,0.0,710.0,1390.0
PRI,Puerto Rico,PR-LZ,Loíza,IND,1.0,172840.0,172840.0,145704.0,27136.0,1.0,128.0,345680.0,64.0,0.0,128.0,1350.0
PRI,Puerto Rico,PR-LZ,Loíza,RES,10773.0,2938438897.0,1469203787.0,2302132416.0,636306400.0,22718.0,1876271.0,4407642684.0,643628.0,9037.0,174.0,1566.0
PRI,Puerto Rico,PR-LQ,Luquillo,COM,13.0,13087700.0,13087700.0,11115182.0,1972518.0,5.0,6989.0,26175400.0,2720.0,0.0,538.0,1873.0
PRI,Puerto Rico,PR-LQ,Luquillo,RES,8536.0,2861192174.0,1430586232.0,2283979443.0,577212657.0,17049.0,1669597.0,4291778406.0,574213.0,7108.0,196.0,1714.0
PRI,Puerto Rico,PR-MT,Manatí,RES,17808.0,7372119016.0,3686039212.0,5968853322.0,1403265517.0,37867.0,4235284.0,11058158228.0,1448604.0,15433.0,238.0,1741.0
PRI,Puerto Rico,PR-MT,Manatí,IND,3.0,2494000.0,3118080.0,2102442.0,391558.0,5.0,1844.0,5612080.0,948.0,0.0,615.0,1352.0
PRI,Puerto Rico,PR-MT,Manatí,COM,29.0,55732200.0,55732200.0,45700172.0,10032028.0,22.0,28885.0,111464400.0,15027.0,0.0,996.0,1929.0
PRI,Puerto Rico,PR-MR,Maricao,RES,2925.0,689586378.0,344789120.0,546184914.0,143401449.0,4559.0,422765.0,1034375499.0,143630.0,1855.0,145.0,1631.0
PRI,Puerto Rico,PR-MB,Maunabo,COM,18.0,18694560.0,18694560.0,14778813.0,3915747.0,8.0,11641.0,37389120.0,5599.0,0.0,647.0,1606.0
PRI,Puerto Rico,PR-MB,Maunabo,RES,5674.0,1298212839.0,649102359.0,1009203944.0,289008852.0,10153.0,796642.0,1947315198.0,274211.0,4285.0,140.0,1630.0
PRI,Puerto Rico,PR-MG,Mayagüez,RES,31484.0,13446303559.0,6723103622.0,10978264621.0,2468038663.0,70070.0,7665034.0,20169407182.0,2681501.0,30831.0,243.0,1754.0
PRI,Puerto Rico,PR-MG,Mayagüez,IND,14.0,38598420.0,41458980.0,32538468.0,6059952.0,108.0,28197.0,80057400.0,14443.0,0.0,2014.0,1369.0
PRI,Puerto Rico,PR-MG,Mayagüez,COM,152.0,395962811.0,395962811.0,319705328.0,76257480.0,154.0,213833.0,791925622.0,108297.0,0.0,1407.0,1852.0
PRI,Puerto Rico,PR-MC,Moca,RES,19000.0,4718419456.0,2359195230.0,3701605951.0,1016813383.0,35918.0,3025885.0,7077614686.0,1017217.0,14272.0,159.0,1559.0
PRI,Puerto Rico,PR-MC,Moca,IND,2.0,1474360.0,1474360.0,1242885.0,231475.0,5.0,1090.0,2948720.0,523.0,0.0,545.0,1353.0
PRI,Puerto Rico,PR-MC,Moca,COM,3.0,4399880.0,4399880.0,3590147.0,809733.0,2.0,2302.0,8799760.0,879.0,0.0,767.0,1911.0
PRI,Puerto Rico,PR-MV,Morovis,COM,8.0,8421942.0,8421942.0,6291358.0,2130585.0,4.0,5413.0,16843885.0,2632.0,0.0,677.0,1556.0
PRI,Puerto Rico,PR-MV,Morovis,RES,13738.0,3590351995.0,1795164995.0,2816540781.0,773811129.0,27545.0,2074625.0,5385516990.0,710250.0,10427.0,151.0,1731.0
PRI,Puerto Rico,PR-NG,Naguabo,COM,15.0,16285240.0,16285240.0,12718957.0,3566283.0,7.0,10215.0,32570480.0,4932.0,0.0,681.0,1594.0
PRI,Puerto Rico,PR-NG,Naguabo,IND,3.0,8935480.0,13403800.0,7532610.0,1402870.0,12.0,6604.0,22339280.0,2902.0,0.0,2201.0,1353.0
PRI,Puerto Rico,PR-NG,Naguabo,RES,12017.0,3472876450.0,1736429521.0,2743823881.0,729052474.0,22424.0,2109638.0,5209305971.0,732994.0,9146.0,176.0,1646.0
PRI,Puerto Rico,PR-NR,Naranjito,COM,12.0,9006240.0,9006240.0,6813478.0,2192762.0,4.0,5723.0,18012480.0,2733.0,0.0,477.0,1574.0
PRI,Puerto Rico,PR-NR,Naranjito,RES,12120.0,3414335865.0,1707159229.0,2683754428.0,730581373.0,28038.0,2114199.0,5121495094.0,726752.0,10354.0,174.0,1615.0
PRI,Puerto Rico,PR-OR,Orocovis,RES,11224.0,2364525446.0,1182248800.0,1849218358.0,515307018.0,20552.0,1527514.0,3546774246.0,510787.0,7774.0,136.0,1548.0
PRI,Puerto Rico,PR-OR,Orocovis,COM,1.0,1064880.0,1064880.0,719859.0,345021.0,0.0,787.0,2129760.0,477.0,0.0,787.0,1353.0
PRI,Puerto Rico,PR-OR,Orocovis,IND,1.0,1981280.0,2971920.0,1670219.0,311061.0,2.0,861.0,4953200.0,490.0,0.0,861.0,2301.0
PRI,Puerto Rico,PR-PT,Patillas,RES,9306.0,2336540405.0,1168262670.0,1852052938.0,484487409.0,15327.0,1437079.0,3504803075.0,480930.0,6481.0,154.0,1626.0
PRI,Puerto Rico,PR-PT,Patillas,COM,13.0,9683680.0,9683680.0,7417086.0,2266594.0,3.0,6331.0,19367360.0,3134.0,0.0,487.0,1530.0
PRI,Puerto Rico,PR-PT,Patillas,IND,11.0,4575353.0,6195386.0,3857023.0,718330.0,8.0,3173.0,10770739.0,1483.0,0.0,288.0,1442.0
PRI,Puerto Rico,PR-PN,Peñuelas,COM,3.0,1321240.0,1321240.0,973143.0,348097.0,1.0,889.0,2642480.0,484.0,0.0,296.0,1486.0
PRI,Puerto Rico,PR-PN,Peñuelas,IND,1.0,709920.0,1066040.0,598463.0,111457.0,1.0,525.0,1775960.0,263.0,0.0,525.0,1352.0
PRI,Puerto Rico,PR-PN,Peñuelas,RES,10780.0,3015276170.0,1507627638.0,2411234850.0,604041226.0,19559.0,1727335.0,4522903808.0,592351.0,7264.0,160.0,1746.0
PRI,Puerto Rico,PR-PO,Ponce,COM,264.0,404007361.0,404007361.0,318279541.0,85727822.0,160.0,231476.0,808014723.0,114969.0,0.0,877.0,1745.0
PRI,Puerto Rico,PR-PO,Ponce,IND,25.0,35317360.0,47964840.0,29772534.0,5544826.0,56.0,20629.0,83282200.0,10491.0,0.0,825.0,1712.0
