ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
MAR,Morocco,MA-12,Al-Dakhla-Wadi Al-Dahab,RES,77831.0,2272355258.0,430358680.0,358838.0,7164674.0,2702713930.0,2737201.0,86351.0,92.0,317.0
MAR,Morocco,MA-12,Al-Dakhla-Wadi Al-Dahab,COM,1164.0,116769074.0,28841588.0,0.0,243620.0,145610663.0,133090.0,0.0,209.0,479.0
MAR,Morocco,MA-12,Al-Dakhla-Wadi Al-Dahab,IND,704.0,76335228.0,25612859.0,0.0,194452.0,101948096.0,104581.0,0.0,276.0,393.0
MAR,Morocco,MA-04,Al-Rabat-Salé-Al-Kénitra,COM,26286.0,2380908875.0,575307994.0,0.0,5509838.0,2956216853.0,3115112.0,0.0,210.0,432.0
MAR,Morocco,MA-04,Al-Rabat-Salé-Al-Kénitra,IND,15631.0,1753489956.0,607524513.0,0.0,4456861.0,2361014477.0,2373070.0,0.0,285.0,393.0
MAR,Morocco,MA-04,Al-Rabat-Salé-Al-Kénitra,RES,1192249.0,32665406773.0,5791054810.0,5489411.0,107567153.0,38456461581.0,45370874.0,1320725.0,90.0,304.0
MAR,Morocco,MA-02,Al-Sharq,COM,12142.0,1158371688.0,295522663.0,0.0,2518790.0,1453894358.0,1372492.0,0.0,207.0,460.0
MAR,Morocco,MA-02,Al-Sharq,IND,7220.0,838693201.0,311443817.0,0.0,2056346.0,1150137018.0,1017736.0,0.0,285.0,408.0
MAR,Morocco,MA-02,Al-Sharq,RES,545205.0,15595836755.0,2755309495.0,2506720.0,49229472.0,18351146247.0,20030822.0,603101.0,90.0,317.0
MAR,Morocco,MA-11,Al-Uyun-Al-Sakia Al-Hamra,RES,51694.0,1434779923.0,259158011.0,235142.0,4629339.0,1693937940.0,1945392.0,56643.0,90.0,310.0
MAR,Morocco,MA-11,Al-Uyun-Al-Sakia Al-Hamra,IND,25.0,1862591.0,620861.0,0.0,5003.0,2483458.0,2898.0,0.0,200.0,372.0
MAR,Morocco,MA-11,Al-Uyun-Al-Sakia Al-Hamra,COM,54.0,3791824.0,958185.0,0.0,8887.0,4750012.0,5598.0,0.0,165.0,427.0
MAR,Morocco,MA-05,Béni Mellal-Khénifra,COM,13686.0,1320386760.0,333102508.0,0.0,2859264.0,1653489271.0,1582536.0,0.0,209.0,462.0
MAR,Morocco,MA-05,Béni Mellal-Khénifra,IND,8149.0,945915062.0,348782835.0,0.0,2320670.0,1294697886.0,1152304.0,0.0,285.0,408.0
MAR,Morocco,MA-05,Béni Mellal-Khénifra,RES,613707.0,17703601044.0,3128954043.0,2828545.0,55816813.0,20832555099.0,22962294.0,680531.0,91.0,317.0
