ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
KAZ,Kazakhstan,KZ-AKM,Akmola Region,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,27.0,81164548.0,20291137.0,3725.0,108219.0,101455685.0,43335.0,1423.0,4008.0,750.0
KAZ,Kazakhstan,KZ-ALA,Almaty,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,23.0,66701965.0,16675491.0,6502.0,88936.0,83377455.0,35613.0,2297.0,3867.0,750.0
KAZ,Kazakhstan,KZ-ZHA,Jambyl Region,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,18.0,50006885.0,12501721.0,4249.0,66676.0,62508605.0,26699.0,980.0,3704.0,750.0
KAZ,Kazakhstan,KZ-YUZ,South Kazakhstan Region,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,79.0,227695789.0,56923947.0,17645.0,303594.0,284619736.0,121569.0,4878.0,3843.0,750.0
KAZ,Kazakhstan,KZ-PAV,Pavlodar Region,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,15.0,43042543.0,10760636.0,3069.0,57390.0,53803179.0,22981.0,1136.0,3826.0,750.0
KAZ,Kazakhstan,KZ-VOS,East Kazakhstan Region,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,38.0,111881392.0,27970348.0,6619.0,149175.0,139851738.0,59735.0,2354.0,3926.0,750.0
KAZ,Kazakhstan,KZ-ALM,Almaty Region,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,64.0,186448714.0,46612179.0,9789.0,248598.0,233060894.0,99547.0,2379.0,3884.0,750.0
KAZ,Kazakhstan,KZ-AKT,Aktobe Region,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,14.0,43564622.0,10891156.0,4044.0,58086.0,54455778.0,23260.0,1132.0,4149.0,750.0
KAZ,Kazakhstan,KZ-KUS,Kostanay Region,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,24.0,70176778.0,17544196.0,4330.0,93569.0,87720974.0,37468.0,1537.0,3899.0,750.0
KAZ,Kazakhstan,KZ-ZAP,West Kazakhstan Region,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,15.0,40981275.0,10245318.0,3012.0,54642.0,51226594.0,21880.0,947.0,3643.0,750.0
KAZ,Kazakhstan,KZ-KAR,Karaganda Region,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,19.0,57477955.0,14369488.0,4261.0,76637.0,71847444.0,30688.0,1562.0,4034.0,750.0
KAZ,Kazakhstan,KZ-AST,Astana,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,2.0,4684994.0,1171249.0,1621.0,6247.0,5856243.0,2501.0,516.0,3124.0,750.0
KAZ,Kazakhstan,KZ-ATY,Atyrau Region,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,6.0,18188576.0,4547144.0,1324.0,24251.0,22735720.0,9711.0,348.0,4042.0,750.0
KAZ,Kazakhstan,KZ-SEV,North Kazakhstan Region,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,44.0,127064586.0,31766147.0,4861.0,169419.0,158830732.0,67841.0,1905.0,3850.0,750.0
KAZ,Kazakhstan,KZ-ZHA,Jambyl Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,225.0,470096480.0,117524118.0,39965.0,626795.0,587620598.0,300053.0,9214.0,2786.0,750.0
KAZ,Kazakhstan,KZ-AKT,Aktobe Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,277.0,581284722.0,145321180.0,53965.0,775046.0,726605901.0,371022.0,15110.0,2798.0,750.0
KAZ,Kazakhstan,KZ-KAR,Karaganda Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,2910.0,6109075202.0,1527268801.0,453253.0,8145434.0,7636344002.0,3899300.0,166189.0,2799.0,750.0
KAZ,Kazakhstan,KZ-MAN,Mangystau Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,144.0,299597759.0,74899440.0,26397.0,399464.0,374497198.0,191227.0,6737.0,2774.0,750.0
KAZ,Kazakhstan,KZ-KZY,Kyzylorda Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,423.0,889953679.0,222488421.0,55798.0,1186605.0,1112442102.0,568040.0,12104.0,2805.0,750.0
KAZ,Kazakhstan,KZ-ALM,Almaty Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,1385.0,2910207062.0,727551767.0,152780.0,3880276.0,3637758829.0,1857527.0,37126.0,2802.0,750.0
KAZ,Kazakhstan,KZ-KUS,Kostanay Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,907.0,1904761419.0,476190356.0,117473.0,2539682.0,2380951774.0,1215771.0,41705.0,2800.0,750.0
KAZ,Kazakhstan,KZ-ZAP,West Kazakhstan Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,232.0,482067264.0,120516816.0,35472.0,642756.0,602584080.0,307694.0,11155.0,2770.0,750.0
KAZ,Kazakhstan,KZ-AST,Astana,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,198.0,412044951.0,103011237.0,142923.0,549393.0,515056188.0,263000.0,45452.0,2775.0,750.0
KAZ,Kazakhstan,KZ-ATY,Atyrau Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,348.0,732495336.0,183123833.0,53433.0,976660.0,915619172.0,467537.0,14062.0,2806.0,750.0
KAZ,Kazakhstan,KZ-PAV,Pavlodar Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,947.0,1987213045.0,496803260.0,141715.0,2649617.0,2484016304.0,1268398.0,52476.0,2798.0,750.0
KAZ,Kazakhstan,KZ-SEV,North Kazakhstan Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,1053.0,2210353698.0,552588425.0,84551.0,2947138.0,2762942121.0,1410824.0,33128.0,2799.0,750.0
KAZ,Kazakhstan,KZ-ALA,Almaty,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,1486.0,3118664441.0,779666111.0,304354.0,4158219.0,3898330552.0,1990581.0,107512.0,2798.0,750.0
KAZ,Kazakhstan,KZ-AKM,Akmola Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,1469.0,3079327304.0,769831826.0,141310.0,4105770.0,3849159129.0,1965473.0,53979.0,2795.0,750.0
KAZ,Kazakhstan,KZ-VOS,East Kazakhstan Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,1257.0,2642527797.0,660631949.0,156329.0,3523370.0,3303159747.0,1686672.0,55602.0,2803.0,750.0
KAZ,Kazakhstan,KZ-YUZ,South Kazakhstan Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,918.0,1927649982.0,481912493.0,149347.0,2570200.0,2409562476.0,1230380.0,41288.0,2800.0,750.0
KAZ,Kazakhstan,KZ-ZHA,Jambyl Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,25.0,67587992.0,16896998.0,5748.0,90117.0,84484988.0,43219.0,1325.0,3605.0,750.0
KAZ,Kazakhstan,KZ-AKM,Akmola Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,161.0,466828430.0,116707107.0,21423.0,622438.0,583535538.0,298514.0,8183.0,3866.0,750.0
KAZ,Kazakhstan,KZ-PAV,Pavlodar Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,106.0,300846087.0,75211521.0,21462.0,401128.0,376057610.0,192377.0,7947.0,3784.0,750.0
KAZ,Kazakhstan,KZ-KZY,Kyzylorda Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,47.0,133908795.0,33477199.0,8400.0,178545.0,167385992.0,85628.0,1822.0,3799.0,750.0
KAZ,Kazakhstan,KZ-AKT,Aktobe Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,30.0,87531535.0,21882884.0,8131.0,116709.0,109414416.0,55972.0,2277.0,3890.0,750.0
KAZ,Kazakhstan,KZ-YUZ,South Kazakhstan Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,102.0,291094264.0,72773565.0,22563.0,388126.0,363867829.0,186141.0,6238.0,3805.0,750.0
KAZ,Kazakhstan,KZ-KUS,Kostanay Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,99.0,288340334.0,72085085.0,17783.0,384454.0,360425419.0,184380.0,6313.0,3883.0,750.0
KAZ,Kazakhstan,KZ-ALA,Almaty,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,164.0,474798278.0,118699568.0,46339.0,633064.0,593497845.0,303610.0,16369.0,3860.0,750.0
KAZ,Kazakhstan,KZ-AST,Astana,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,20.0,56820782.0,14205196.0,19741.0,75761.0,71025978.0,36334.0,6278.0,3788.0,750.0
KAZ,Kazakhstan,KZ-ATY,Atyrau Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,39.0,111262294.0,27815574.0,8118.0,148350.0,139077869.0,71147.0,2136.0,3804.0,750.0
KAZ,Kazakhstan,KZ-ALM,Almaty Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,154.0,443638627.0,110909657.0,23293.0,591518.0,554548283.0,283685.0,5660.0,3841.0,750.0
KAZ,Kazakhstan,KZ-VOS,East Kazakhstan Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,140.0,402821056.0,100705265.0,23840.0,537095.0,503526319.0,257585.0,8479.0,3836.0,750.0
KAZ,Kazakhstan,KZ-ZAP,West Kazakhstan Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,25.0,70794597.0,17698648.0,5209.0,94393.0,88493246.0,45270.0,1638.0,3776.0,750.0
KAZ,Kazakhstan,KZ-MAN,Mangystau Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,16.0,42123151.0,10530788.0,3703.0,56164.0,52653938.0,26936.0,945.0,3510.0,750.0
KAZ,Kazakhstan,KZ-SEV,North Kazakhstan Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,115.0,334401594.0,83600399.0,12798.0,445869.0,418001993.0,213834.0,5014.0,3877.0,750.0
KAZ,Kazakhstan,KZ-KAR,Karaganda Region,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,322.0,930327878.0,232581968.0,69023.0,1240437.0,1162909847.0,594900.0,25308.0,3852.0,750.0
KAZ,Kazakhstan,KZ-MAN,Mangystau Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,1014.0,134637991.0,33659495.0,0.0,158398.0,168297486.0,93401.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-YUZ,South Kazakhstan Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,5334.0,708494747.0,177123688.0,0.0,833523.0,885618434.0,491496.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-ZAP,West Kazakhstan Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,903.0,119670315.0,29917579.0,0.0,140789.0,149587893.0,83018.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-PAV,Pavlodar Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,937.0,124488250.0,31122062.0,0.0,146457.0,155610313.0,86360.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-ALM,Almaty Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,3104.0,412165265.0,103041316.0,0.0,484900.0,515206582.0,285927.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-ALA,Almaty,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,4383.0,581943849.0,145485962.0,0.0,684640.0,727429810.0,403705.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-KUS,Kostanay Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,1023.0,135894513.0,33973628.0,0.0,159876.0,169868141.0,94273.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-AST,Astana,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,3227.0,428497992.0,107124499.0,0.0,504115.0,535622490.0,297257.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-KZY,Kyzylorda Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,1037.0,137571529.0,34392882.0,0.0,161849.0,171964411.0,95436.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-VOS,East Kazakhstan Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,1801.0,239401870.0,59850468.0,0.0,281649.0,299252336.0,166078.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-SEV,North Kazakhstan Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,693.0,92318387.0,23079597.0,0.0,108610.0,115397986.0,64043.0,0.0,157.0,850.0
KAZ,Kazakhstan,KZ-ZHA,Jambyl Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,1505.0,200065744.0,50016437.0,0.0,235371.0,250082181.0,138789.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-AKM,Akmola Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,1004.0,133521962.0,33380489.0,0.0,157085.0,166902451.0,92627.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-KAR,Karaganda Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,1851.0,245979485.0,61494871.0,0.0,289388.0,307474355.0,170641.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-AKT,Aktobe Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,1235.0,164069013.0,41017251.0,0.0,193022.0,205086262.0,113818.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-ATY,Atyrau Region,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,854.0,113466302.0,28366575.0,0.0,133490.0,141832876.0,78714.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-AST,Astana,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,1114.0,234291226.0,58572803.0,81354.0,312388.0,292864028.0,124495.0,25872.0,280.0,750.0
KAZ,Kazakhstan,KZ-SEV,North Kazakhstan Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,2542.0,533400980.0,133350246.0,20405.0,711201.0,666751224.0,283433.0,7995.0,280.0,750.0
KAZ,Kazakhstan,KZ-ZHA,Jambyl Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,3032.0,637135572.0,159283891.0,54167.0,849514.0,796419466.0,338555.0,12489.0,280.0,750.0
KAZ,Kazakhstan,KZ-MAN,Mangystau Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,286.0,59942860.0,14985713.0,5286.0,79924.0,74928573.0,31852.0,1349.0,279.0,750.0
KAZ,Kazakhstan,KZ-AKM,Akmola Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,5963.0,1252180493.0,313045124.0,57461.0,1669574.0,1565225612.0,665371.0,21950.0,280.0,750.0
KAZ,Kazakhstan,KZ-VOS,East Kazakhstan Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,5442.0,1142670156.0,285667543.0,67587.0,1523560.0,1428337695.0,607181.0,24039.0,280.0,750.0
KAZ,Kazakhstan,KZ-KAR,Karaganda Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,7473.0,1569383686.0,392345924.0,116437.0,2092512.0,1961729609.0,833923.0,42693.0,280.0,750.0
KAZ,Kazakhstan,KZ-ATY,Atyrau Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,634.0,132489225.0,33122305.0,9666.0,176652.0,165611532.0,70401.0,2544.0,279.0,750.0
KAZ,Kazakhstan,KZ-ALA,Almaty,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,5924.0,1243887552.0,310971889.0,121382.0,1658517.0,1554859440.0,660964.0,42878.0,280.0,750.0
KAZ,Kazakhstan,KZ-YUZ,South Kazakhstan Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,9936.0,2086345165.0,521586288.0,161642.0,2781794.0,2607931453.0,1108621.0,44687.0,280.0,750.0
KAZ,Kazakhstan,KZ-KUS,Kostanay Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,4340.0,911539441.0,227884859.0,56212.0,1215386.0,1139424298.0,484365.0,19956.0,280.0,750.0
KAZ,Kazakhstan,KZ-ZAP,West Kazakhstan Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,1377.0,289360575.0,72340142.0,21308.0,385814.0,361700718.0,153758.0,6701.0,280.0,750.0
KAZ,Kazakhstan,KZ-KZY,Kyzylorda Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,1971.0,414304315.0,103576080.0,25976.0,552406.0,517880394.0,220149.0,5635.0,280.0,750.0
KAZ,Kazakhstan,KZ-AKT,Aktobe Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,1702.0,357542213.0,89385551.0,33190.0,476723.0,446927766.0,189987.0,9293.0,280.0,750.0
KAZ,Kazakhstan,KZ-ALM,Almaty Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,14883.0,3125648417.0,781412104.0,164095.0,4167531.0,3907060521.0,1660876.0,39876.0,280.0,750.0
KAZ,Kazakhstan,KZ-PAV,Pavlodar Region,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,7463.0,1567181828.0,391795456.0,111761.0,2089576.0,1958977283.0,832753.0,41385.0,280.0,750.0
KAZ,Kazakhstan,KZ-ALM,Almaty Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,1015.0,132072203.0,44024068.0,0.0,203188.0,176096272.0,119741.0,0.0,200.0,650.0
KAZ,Kazakhstan,KZ-ZAP,West Kazakhstan Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,290.0,37558565.0,12519521.0,0.0,57782.0,50078086.0,34052.0,0.0,199.0,650.0
KAZ,Kazakhstan,KZ-VOS,East Kazakhstan Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,580.0,75373346.0,25124448.0,0.0,115959.0,100497794.0,68336.0,0.0,200.0,650.0
KAZ,Kazakhstan,KZ-MAN,Mangystau Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,318.0,41369784.0,13789928.0,0.0,63646.0,55159712.0,37507.0,0.0,200.0,650.0
KAZ,Kazakhstan,KZ-ZHA,Jambyl Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,506.0,65701190.0,21900397.0,0.0,101079.0,87601585.0,59567.0,0.0,200.0,650.0
KAZ,Kazakhstan,KZ-KZY,Kyzylorda Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,326.0,42449277.0,14149760.0,0.0,65307.0,56599036.0,38486.0,0.0,200.0,650.0
KAZ,Kazakhstan,KZ-KUS,Kostanay Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,346.0,44998884.0,14999628.0,0.0,69229.0,59998513.0,40798.0,0.0,200.0,650.0
KAZ,Kazakhstan,KZ-AKM,Akmola Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,336.0,43593065.0,14531022.0,0.0,67066.0,58124087.0,39523.0,0.0,200.0,650.0
KAZ,Kazakhstan,KZ-ATY,Atyrau Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,251.0,32735060.0,10911686.0,0.0,50362.0,43646748.0,29679.0,0.0,201.0,650.0
KAZ,Kazakhstan,KZ-YUZ,South Kazakhstan Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,1730.0,224937767.0,74979256.0,0.0,346058.0,299917023.0,203937.0,0.0,200.0,650.0
KAZ,Kazakhstan,KZ-AKT,Aktobe Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,395.0,51318194.0,17106065.0,0.0,78951.0,68424259.0,46527.0,0.0,200.0,650.0
KAZ,Kazakhstan,KZ-SEV,North Kazakhstan Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,234.0,30641195.0,10213732.0,0.0,47140.0,40854926.0,27780.0,0.0,201.0,650.0
KAZ,Kazakhstan,KZ-KAR,Karaganda Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,569.0,73821290.0,24607097.0,0.0,113571.0,98428385.0,66929.0,0.0,200.0,650.0
KAZ,Kazakhstan,KZ-PAV,Pavlodar Region,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,294.0,38305811.0,12768603.0,0.0,58932.0,51074415.0,34729.0,0.0,200.0,650.0
KAZ,Kazakhstan,KZ-ALA,Almaty,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,1202.0,156192726.0,52064242.0,0.0,240297.0,208256966.0,141610.0,0.0,200.0,650.0
KAZ,Kazakhstan,KZ-AST,Astana,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,890.0,115498612.0,38499537.0,0.0,177690.0,153998148.0,104715.0,0.0,200.0,650.0
KAZ,Kazakhstan,KZ-KZY,Kyzylorda Region,COM,CR-,CR/LWAL/CDL+ERL/H:1-2/COM,TOTAL,517.0,68786205.0,17196551.0,0.0,80925.0,85982756.0,52451.0,0.0,157.0,850.0
KAZ,Kazakhstan,KZ-AKT,Aktobe Region,COM,CR-,CR/LWAL/CDL+ERL/H:1-2/COM,TOTAL,617.0,82032718.0,20508177.0,0.0,96509.0,102540895.0,62551.0,0.0,156.0,850.0
KAZ,Kazakhstan,KZ-AKM,Akmola Region,COM,CR-,CR/LWAL/CDL+ERL/H:1-2/COM,TOTAL,504.0,66761906.0,16690478.0,0.0,78543.0,83452385.0,50907.0,0.0,156.0,850.0
