ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,TAXONOMY_HAZUS,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
VIR,U.S. Virgin Islands,IND,MR|MCF,MR/LWAL/CDH+ERH/H:1-3/FW:4/IND:1,RM1L/HC/IND1,TOTAL,11.0,15089040.0,22634333.0,12720061.0,2368979.0,10.0,9288.0,37723373.0,4612.0,0.0,844.0,1625.0
VIR,U.S. Virgin Islands,RES,MR|MCF,MR/LWAL/CDH+ERH/H:1-3/FW:4/RES:1,RM1L/HC/RES1,TOTAL,3588.0,1132687578.0,566342958.0,867638648.0,265048892.0,4999.0,719061.0,1699030536.0,276329.0,4152.0,200.0,1575.0
VIR,U.S. Virgin Islands,RES,MR|MCF,MR/LWAL/CDH+ERH/H:1-3/FW:4/RES:3,RM1L/HC/RES4,TOTAL,29.0,43523238.0,21761557.0,37604079.0,5919161.0,123.0,24341.0,65284796.0,9354.0,0.0,839.0,1788.0
VIR,U.S. Virgin Islands,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/COM:1,RM2L/MC/COM1,TOTAL,85.0,161213218.0,161213218.0,113816527.0,47396686.0,24.0,120795.0,322426435.0,71221.0,0.0,1421.0,1335.0
VIR,U.S. Virgin Islands,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/COM:2,RM2L/MC/COM2,TOTAL,26.0,45092740.0,45092740.0,30482692.0,14610048.0,5.0,33325.0,90185479.0,19648.0,0.0,1282.0,1353.0
VIR,U.S. Virgin Islands,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/COM:3,RM2L/MC/COM4,TOTAL,76.0,112471633.0,112471633.0,90877083.0,21594554.0,12.0,55079.0,224943265.0,32475.0,0.0,725.0,2042.0
VIR,U.S. Virgin Islands,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/COM:3B,RM2L/MC/COM3,TOTAL,47.0,25220230.0,25220230.0,21134553.0,4085677.0,4.0,15531.0,50440461.0,9157.0,0.0,330.0,1624.0
VIR,U.S. Virgin Islands,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/COM:5,RM2L/MC/COM8,TOTAL,78.0,87231206.0,87231206.0,78508084.0,8723121.0,14.0,33656.0,174462411.0,19843.0,0.0,431.0,2592.0
VIR,U.S. Virgin Islands,IND,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/IND:1,RM2L/MC/IND1,TOTAL,158.0,235057473.0,352587804.0,198153447.0,36904024.0,12.0,144679.0,587645278.0,79875.0,0.0,916.0,1625.0
VIR,U.S. Virgin Islands,IND,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/IND:2,RM2L/MC/IND2,TOTAL,35.0,18886202.0,28328891.0,15921068.0,2965134.0,5.0,13958.0,47215093.0,7706.0,0.0,399.0,1353.0
VIR,U.S. Virgin Islands,IND,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/IND:3,RM2L/MC/IND3,TOTAL,20.0,33268863.0,49903735.0,28045651.0,5223212.0,2.0,14454.0,83172598.0,7980.0,0.0,723.0,2302.0
VIR,U.S. Virgin Islands,IND,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/IND:6,RM2L/MC/IND6,TOTAL,16.0,5305559.0,5305559.0,4472586.0,832973.0,2.0,3921.0,10611118.0,2165.0,0.0,245.0,1353.0
VIR,U.S. Virgin Islands,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/RES:3,RM2L/MC/RES4,TOTAL,188.0,215231098.0,107615021.0,185959674.0,29271431.0,714.0,120370.0,322846119.0,52718.0,0.0,640.0,1788.0
VIR,U.S. Virgin Islands,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/COM:1,RM1L/MC/COM1,TOTAL,93.0,177986650.0,177986650.0,125658568.0,52328076.0,25.0,133363.0,355973300.0,71224.0,0.0,1434.0,1335.0
VIR,U.S. Virgin Islands,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/COM:2,RM1L/MC/COM2,TOTAL,39.0,52164087.0,52164087.0,35262924.0,16901164.0,9.0,38551.0,104328174.0,20589.0,0.0,988.0,1353.0
VIR,U.S. Virgin Islands,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/COM:3,RM1L/MC/COM4,TOTAL,93.0,140787958.0,140787958.0,113756673.0,27031288.0,12.0,68946.0,281575917.0,36822.0,0.0,741.0,2042.0
VIR,U.S. Virgin Islands,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/COM:3B,RM1L/MC/COM3,TOTAL,57.0,29758273.0,29758273.0,24937433.0,4820840.0,5.0,18325.0,59516546.0,9787.0,0.0,321.0,1624.0
VIR,U.S. Virgin Islands,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/COM:5,RM1L/MC/COM8,TOTAL,97.0,104335863.0,104335863.0,93902275.0,10433586.0,20.0,40255.0,208671725.0,21499.0,0.0,415.0,2592.0
VIR,U.S. Virgin Islands,IND,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/IND:1,RM1L/MC/IND1,TOTAL,150.0,220962908.0,331446332.0,186271725.0,34691178.0,21.0,136005.0,552409240.0,67525.0,0.0,907.0,1625.0
VIR,U.S. Virgin Islands,IND,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/IND:2,RM1L/MC/IND2,TOTAL,31.0,14294676.0,21441750.0,12050412.0,2244264.0,5.0,10564.0,35736426.0,5245.0,0.0,341.0,1353.0
VIR,U.S. Virgin Islands,IND,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/IND:3,RM1L/MC/IND3,TOTAL,31.0,42148528.0,63222556.0,35531208.0,6617319.0,1.0,18312.0,105371083.0,9091.0,0.0,591.0,2302.0
VIR,U.S. Virgin Islands,IND,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/IND:6,RM1L/MC/IND6,TOTAL,18.0,8743154.0,8743154.0,7370479.0,1372675.0,4.0,6462.0,17486309.0,3208.0,0.0,359.0,1353.0
VIR,U.S. Virgin Islands,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/RES:1,RM1L/MC/RES1,TOTAL,10923.0,3389865951.0,1694930284.0,2596637217.0,793228627.0,16204.0,2190171.0,5084796235.0,841663.0,12656.0,201.0,1548.0
VIR,U.S. Virgin Islands,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/RES:3,RM1L/MC/RES4,TOTAL,220.0,251929716.0,125964287.0,217667281.0,34262443.0,842.0,140894.0,377894002.0,54144.0,0.0,640.0,1788.0
VIR,U.S. Virgin Islands,COM,MUR,MUR/LWAL/CDN+ERL/H:1-2/COM:1,URML/PC/COM1,TOTAL,543.0,676650627.0,676650627.0,477715319.0,198935286.0,69.0,507003.0,1353301254.0,307292.0,0.0,934.0,1335.0
VIR,U.S. Virgin Islands,COM,MUR,MUR/LWAL/CDN+ERL/H:1-2/COM:2,URML/PC/COM2,TOTAL,48.0,54502488.0,54502488.0,36843682.0,17658806.0,6.0,40279.0,109004975.0,24413.0,0.0,839.0,1353.0
VIR,U.S. Virgin Islands,COM,MUR,MUR/LWAL/CDN+ERL/H:1-2/COM:3,URML/PC/COM4,TOTAL,177.0,335188948.0,335188948.0,270832674.0,64356278.0,19.0,164146.0,670377895.0,99488.0,0.0,927.0,2042.0
VIR,U.S. Virgin Islands,COM,MUR,MUR/LWAL/CDN+ERL/H:1-2/COM:3A,URML/PC/COM5,TOTAL,10.0,34903020.0,34903020.0,30086402.0,4816617.0,2.0,11499.0,69806039.0,6970.0,0.0,1150.0,3035.0
VIR,U.S. Virgin Islands,COM,MUR,MUR/LWAL/CDN+ERL/H:1-2/COM:3B,URML/PC/COM3,TOTAL,101.0,66573879.0,66573879.0,55788911.0,10784968.0,5.0,40996.0,133147758.0,24847.0,0.0,406.0,1624.0
VIR,U.S. Virgin Islands,COM,MUR,MUR/LWAL/CDN+ERL/H:1-2/COM:5,URML/PC/COM8,TOTAL,146.0,178010429.0,178010429.0,160209380.0,17801043.0,13.0,68680.0,356020859.0,41627.0,0.0,470.0,2592.0
VIR,U.S. Virgin Islands,IND,MUR,MUR/LWAL/CDN+ERL/H:1-2/IND:1,URML/PC/IND1,TOTAL,70.0,94391154.0,141589659.0,79571742.0,14819412.0,22.0,58100.0,235980813.0,33071.0,0.0,830.0,1625.0
VIR,U.S. Virgin Islands,IND,MUR,MUR/LWAL/CDN+ERL/H:1-2/IND:2,URML/PC/IND2,TOTAL,40.0,23679109.0,35518928.0,19961489.0,3717620.0,28.0,17501.0,59198037.0,9962.0,0.0,438.0,1353.0
VIR,U.S. Virgin Islands,IND,MUR,MUR/LWAL/CDN+ERL/H:1-2/IND:3,URML/PC/IND3,TOTAL,21.0,33771143.0,50656575.0,28469073.0,5302070.0,4.0,14672.0,84427718.0,8352.0,0.0,699.0,2302.0
VIR,U.S. Virgin Islands,IND,MUR,MUR/LWAL/CDN+ERL/H:1-2/IND:6,URML/PC/IND6,TOTAL,18.0,7511000.0,7511000.0,6331773.0,1179227.0,17.0,5552.0,15022000.0,3160.0,0.0,308.0,1353.0
VIR,U.S. Virgin Islands,RES,MUR,MUR/LWAL/CDN+ERL/H:1-2/RES:1,URML/PC/RES1,TOTAL,9537.0,2729658399.0,1364826416.0,2090918262.0,638740053.0,14822.0,1824004.0,4094484815.0,832283.0,11287.0,191.0,1497.0
VIR,U.S. Virgin Islands,RES,MUR,MUR/LWAL/CDN+ERL/H:1-2/RES:3,URML/PC/RES4,TOTAL,132.0,169352671.0,84675556.0,146320713.0,23031965.0,877.0,94713.0,254028227.0,43217.0,0.0,718.0,1788.0
VIR,U.S. Virgin Islands,IND,S,S/LDUAL/CDM+ERM/H:1-3/IND:1,S4L/MC/IND1,TOTAL,19.0,27916618.0,41875253.0,23533709.0,4382909.0,1.0,17183.0,69791871.0,5799.0,0.0,904.0,1625.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDH+ERH/H:1-3/RES:2,S2L/HC/RES3F,TOTAL,1.0,19318640.0,9659320.0,16652668.0,2665972.0,67.0,11117.0,28977960.0,3818.0,56.0,11117.0,1738.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDH+ERH/H:1-3/RES:2,S2L/HC/RES3E,TOTAL,1.0,4880120.0,2440060.0,4206663.0,673457.0,18.0,2573.0,7320180.0,883.0,24.0,2573.0,1897.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDH+ERH/H:1-3/RES:2,S2L/HC/RES3D,TOTAL,2.0,4251388.0,2125677.0,3664697.0,586692.0,14.0,2090.0,6377065.0,718.0,11.0,1045.0,2034.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDH+ERH/H:1-3/RES:2,S2L/HC/RES3C,TOTAL,35.0,78440628.0,39219854.0,67615822.0,10824806.0,279.0,35872.0,117660482.0,12319.0,205.0,1025.0,2187.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDH+ERH/H:1-3/RES:2,S2L/HC/RES3B,TOTAL,230.0,102750035.0,51373826.0,88570527.0,14179504.0,725.0,99376.0,154123861.0,34126.0,625.0,432.0,1034.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDH+ERH/H:1-3/RES:2,S2L/HC/RES3A,TOTAL,745.0,270242380.0,135119805.0,232948928.0,37293447.0,1574.0,229764.0,405362186.0,78902.0,1375.0,308.0,1176.0
VIR,U.S. Virgin Islands,COM,S,S/LFBR/CDM+ERM/H:1-3/COM:1,S2L/MC/COM1,TOTAL,10.0,16205151.0,16205151.0,11440836.0,4764314.0,3.0,12142.0,32410302.0,4585.0,0.0,1214.0,1335.0
VIR,U.S. Virgin Islands,IND,S,S/LFBR/CDM+ERM/H:1-3/IND:1,S2L/MC/IND1,TOTAL,16.0,21705119.0,32558366.0,18297416.0,3407704.0,2.0,13360.0,54263484.0,4449.0,0.0,835.0,1625.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDM+ERM/H:1-3/RES:2,S2L/MC/RES3E,TOTAL,19.0,67026005.0,33510730.0,57776416.0,9249589.0,305.0,35333.0,100536736.0,12134.0,216.0,1860.0,1897.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDM+ERM/H:1-3/RES:2,S2L/MC/RES3F,TOTAL,5.0,67646560.0,33822120.0,58311334.0,9335225.0,286.0,38927.0,101468680.0,13368.0,257.0,7785.0,1738.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDM+ERM/H:1-3/RES:2,S2L/MC/RES3D,TOTAL,123.0,262873171.0,131432092.0,226596672.0,36276497.0,995.0,129257.0,394305263.0,44387.0,857.0,1051.0,2034.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDM+ERM/H:1-3/RES:2,S2L/MC/RES3C,TOTAL,151.0,347788670.0,173891452.0,299793833.0,47994836.0,1004.0,159047.0,521680122.0,54617.0,946.0,1053.0,2187.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDM+ERM/H:1-3/RES:2,S2L/MC/RES3B,TOTAL,547.0,235925202.0,117959575.0,203367521.0,32557677.0,1836.0,228181.0,353884777.0,78358.0,1511.0,417.0,1034.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDM+ERM/H:1-3/RES:2,S2L/MC/RES3A,TOTAL,1687.0,610116527.0,305055201.0,525920444.0,84196079.0,3876.0,518732.0,915171728.0,178135.0,3187.0,307.0,1176.0
VIR,U.S. Virgin Islands,COM,S,S/LFBR/CDN+ERL/H:1-3/COM:1,S2L/PC/COM1,TOTAL,22.0,32616435.0,32616435.0,23027202.0,9589232.0,3.0,24439.0,65232869.0,9227.0,0.0,1111.0,1335.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDN+ERL/H:1-3/RES:2,S2L/PC/RES3B,TOTAL,512.0,206262021.0,103127770.0,177797858.0,28464158.0,1829.0,199490.0,309389790.0,68506.0,1484.0,390.0,1034.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDN+ERL/H:1-3/RES:2,S2L/PC/RES3A,TOTAL,1481.0,502137067.0,251064788.0,432842150.0,69294914.0,3577.0,426927.0,753201855.0,146609.0,2858.0,288.0,1176.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDN+ERL/H:1-3/RES:2,S2L/PC/RES3E,TOTAL,18.0,62309980.0,31153540.0,53711203.0,8598777.0,275.0,32846.0,93463520.0,11279.0,226.0,1825.0,1897.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDN+ERL/H:1-3/RES:2,S2L/PC/RES3D,TOTAL,217.0,372231412.0,186112873.0,320863476.0,51367934.0,1797.0,183027.0,558344285.0,62852.0,1442.0,843.0,2034.0
VIR,U.S. Virgin Islands,RES,S,S/LFBR/CDN+ERL/H:1-3/RES:2,S2L/PC/RES3C,TOTAL,165.0,221920549.0,110956676.0,191295508.0,30625035.0,852.0,101487.0,332877225.0,34851.0,725.0,615.0,2187.0
VIR,U.S. Virgin Islands,COM,S,S/LFINF/CDN+ERL/H:1-3/COM:1,S5L/PC/COM1,TOTAL,23.0,29380986.0,29380986.0,20742975.0,8638010.0,4.0,22015.0,58761973.0,7662.0,0.0,957.0,1335.0
VIR,U.S. Virgin Islands,IND,S,S/LFM/CDM+ERM/H:1-3/IND:1,S1L/MC/IND1,TOTAL,17.0,27204431.0,40806675.0,22933336.0,4271096.0,1.0,16744.0,68011106.0,5310.0,0.0,985.0,1625.0
VIR,U.S. Virgin Islands,IND,S,S/LFM/CDM+ERM/H:1/IND:1,S3/MC/IND1,TOTAL,17.0,24339453.0,36509323.0,20518159.0,3821294.0,5.0,14981.0,60848776.0,4748.0,0.0,881.0,1625.0
VIR,U.S. Virgin Islands,COM,S,S/LFM/CDN+ERL/H:1-3/COM:1,S1L/PC/COM1,TOTAL,29.0,40575482.0,40575482.0,28646289.0,11929192.0,4.0,30402.0,81150964.0,10581.0,0.0,1048.0,1335.0
VIR,U.S. Virgin Islands,COM,W,W/LFM/CDH+ERH/H:1-2/COM:3,W1/HC/COM4,TOTAL,13.0,9793958.0,9793958.0,7913519.0,1880440.0,3.0,4797.0,19587916.0,835.0,0.0,369.0,2042.0
VIR,U.S. Virgin Islands,COM,W,W/LFM/CDH+ERH/H:1-2/COM:5,W1/HC/COM8,TOTAL,18.0,15223692.0,15223692.0,13701322.0,1522369.0,7.0,5874.0,30447384.0,1023.0,0.0,326.0,2592.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDH+ERH/H:1-2/RES:1,W1/HC/RES1,TOTAL,961.0,298299683.0,149149621.0,228497547.0,69802125.0,1336.0,190539.0,447449304.0,19861.0,1116.0,198.0,1566.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDH+ERH/H:1-2/RES:2,W1/HC/RES3C,TOTAL,1.0,2695046.0,1347523.0,2323129.0,371916.0,7.0,1232.0,4042568.0,128.0,6.0,1232.0,2188.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDH+ERH/H:1-2/RES:2,W1/HC/RES3B,TOTAL,5.0,2000483.0,1000205.0,1724416.0,276067.0,12.0,1935.0,3000688.0,202.0,10.0,387.0,1034.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDH+ERH/H:1-2/RES:2,W1/HC/RES3A,TOTAL,34.0,12102709.0,6051299.0,10432535.0,1670174.0,69.0,10290.0,18154008.0,1073.0,61.0,303.0,1176.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDH+ERH/H:2/RES:1,W2/HC/RES1,TOTAL,101.0,39057833.0,19528903.0,29918299.0,9139533.0,136.0,23130.0,58586735.0,2411.0,130.0,229.0,1689.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDH+ERH/H:2/RES:2,W2/HC/RES3D,TOTAL,2.0,6476268.0,3238036.0,5582543.0,893725.0,20.0,3184.0,9714304.0,332.0,26.0,1592.0,2034.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDH+ERH/H:2/RES:2,W2/HC/RES3C,TOTAL,5.0,10728671.0,5363680.0,9248115.0,1480557.0,39.0,4906.0,16092352.0,511.0,28.0,981.0,2187.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDH+ERH/H:2/RES:2,W2/HC/RES3B,TOTAL,6.0,2704184.0,1352078.0,2331007.0,373177.0,19.0,2615.0,4056262.0,273.0,15.0,436.0,1034.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDH+ERH/H:2/RES:2,W2/HC/RES3A,TOTAL,13.0,4834642.0,2417291.0,4167462.0,667181.0,31.0,4110.0,7251934.0,428.0,27.0,316.0,1176.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDH+ERH/H:2/RES:3,W2/HC/RES4,TOTAL,12.0,14493208.0,7246601.0,12522132.0,1971076.0,39.0,8105.0,21739809.0,845.0,0.0,675.0,1788.0
VIR,U.S. Virgin Islands,COM,W,W/LFM/CDM+ERM/H:1-2/COM:1,W1/MC/COM1,TOTAL,162.0,210136222.0,210136222.0,148356165.0,61780049.0,28.0,157452.0,420272444.0,27413.0,0.0,972.0,1335.0
VIR,U.S. Virgin Islands,COM,W,W/LFM/CDM+ERM/H:1-2/COM:2,W1/MC/COM2,TOTAL,80.0,77558473.0,77558473.0,52429529.0,25128945.0,19.0,57319.0,155116946.0,9979.0,0.0,716.0,1353.0
VIR,U.S. Virgin Islands,COM,W,W/LFM/CDM+ERM/H:1-2/COM:3,W1/MC/COM4,TOTAL,132.0,179875664.0,179875664.0,145339541.0,34536128.0,16.0,88088.0,359751329.0,15336.0,0.0,667.0,2042.0
VIR,U.S. Virgin Islands,COM,W,W/LFM/CDM+ERM/H:1-2/COM:3B,W1/MC/COM3,TOTAL,125.0,71552983.0,71552983.0,59961400.0,11591583.0,9.0,44062.0,143105967.0,7671.0,0.0,352.0,1624.0
VIR,U.S. Virgin Islands,COM,W,W/LFM/CDM+ERM/H:1-2/COM:5,W1/MC/COM8,TOTAL,189.0,200307565.0,200307565.0,180276803.0,20030757.0,30.0,77283.0,400615130.0,13455.0,0.0,409.0,2592.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDM+ERM/H:1-2/RES:1,W1/MC/RES1,TOTAL,5797.0,1718784980.0,859390944.0,1316589244.0,402195678.0,8734.0,1129027.0,2578175923.0,117684.0,6737.0,195.0,1522.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,W1/MC/RES3D,TOTAL,2.0,3883088.0,1941509.0,3347222.0,535866.0,16.0,1909.0,5824598.0,199.0,15.0,954.0,2034.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,W1/MC/RES3A,TOTAL,166.0,58040064.0,29019670.0,50030535.0,8009529.0,376.0,49347.0,87059734.0,5144.0,317.0,297.0,1176.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,W1/MC/RES3B,TOTAL,47.0,19613682.0,9806344.0,16906994.0,2706688.0,162.0,18970.0,29420026.0,1977.0,130.0,404.0,1034.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,W1/MC/RES3C,TOTAL,3.0,3302037.0,1650980.0,2846356.0,455681.0,13.0,1510.0,4953018.0,157.0,10.0,503.0,2187.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDM+ERM/H:1-2/RES:3,W1/MC/RES4,TOTAL,152.0,159231303.0,79615048.0,137575849.0,21655458.0,586.0,89052.0,238846351.0,9282.0,0.0,586.0,1788.0
VIR,U.S. Virgin Islands,COM,W,W/LFM/CDM+ERM/H:2/COM:1,W2/MC/COM1,TOTAL,21.0,70382549.0,70382549.0,49690078.0,20692469.0,8.0,52736.0,140765099.0,9182.0,0.0,2511.0,1335.0
VIR,U.S. Virgin Islands,COM,W,W/LFM/CDM+ERM/H:2/COM:2,W2/MC/COM2,TOTAL,29.0,39243560.0,39243560.0,26528646.0,12714914.0,6.0,29002.0,78487120.0,5049.0,0.0,1000.0,1353.0
VIR,U.S. Virgin Islands,COM,W,W/LFM/CDM+ERM/H:2/COM:3,W2/MC/COM4,TOTAL,21.0,36197207.0,36197207.0,29247344.0,6949864.0,3.0,17726.0,72394415.0,3086.0,0.0,844.0,2042.0
VIR,U.S. Virgin Islands,COM,W,W/LFM/CDM+ERM/H:2/COM:3B,W2/MC/COM3,TOTAL,11.0,6511990.0,6511990.0,5457047.0,1054942.0,1.0,4010.0,13023979.0,698.0,0.0,365.0,1624.0
VIR,U.S. Virgin Islands,COM,W,W/LFM/CDM+ERM/H:2/COM:5,W2/MC/COM8,TOTAL,32.0,37188794.0,37188794.0,33469913.0,3718879.0,6.0,14348.0,74377589.0,2498.0,0.0,448.0,2592.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDM+ERM/H:2/RES:1,W2/MC/RES1,TOTAL,215.0,79295439.0,39647682.0,60740305.0,18555133.0,333.0,48520.0,118943121.0,5057.0,280.0,226.0,1634.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDM+ERM/H:2/RES:2,W2/MC/RES3B,TOTAL,15.0,6368379.0,3184147.0,5489542.0,878836.0,50.0,6159.0,9552525.0,642.0,41.0,411.0,1034.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDM+ERM/H:2/RES:2,W2/MC/RES3A,TOTAL,19.0,6923599.0,3461763.0,5968142.0,955457.0,44.0,5887.0,10385362.0,614.0,38.0,310.0,1176.0
VIR,U.S. Virgin Islands,RES,W,W/LFM/CDM+ERM/H:2/RES:2,W2/MC/RES3D,TOTAL,4.0,9305415.0,4652690.0,8021268.0,1284147.0,35.0,4576.0,13958106.0,477.0,35.0,1144.0,2034.0
