ID_0,NAME_0,OCCUPANCY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,ID_1,NAME_1,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
HKG,Hong Kong,Com,61243053.1216,5025,32721213887.8788,18720533444.7758,15139218039.2242,0.0,0.0,66580965371.8788,,,12187.672263004975,1087.159473249647
HKG,Hong Kong,Ind,1776826.1699,1013,13722437039.7857,4186850291.8571,3596908332.6429,0.0,0.0,21506195664.2857,,,1754.0238597235934,12103.713930269314
HKG,Hong Kong,Res,506600621.0869,34437,155799330703.3454,166103677412.3636,116310052906.8364,2755198.0,7436178.0,438213061022.5454,,,14710.939428141244,865.0069557403411
HKG,Hong Kong,Com,13311820.0318,1349,7278845836.6667,4367307502.0,2911538334.6667,0.0,0.0,14557691673.3333,A,Central & Western,9867.916999110452,1093.591382587587
HKG,Hong Kong,Ind,21030.853,9,120458175.4444,32852229.6667,65704459.3333,0.0,0.0,219014864.4444,A,Central & Western,2336.7614444444444,10413.979140284991
HKG,Hong Kong,Res,25191880.0944,1875,9291086757.8667,4645543378.9333,9291086757.8667,147132.0,397120.0,23227716894.6667,A,Central & Western,13435.66938368,922.0318931190085
HKG,Hong Kong,Com,10261874.8409,784,5658460728.0,3395076436.8,2263384291.2,0.0,0.0,11316921456.0,B,Wan Chai,13089.126072576531,1102.8122669061386
HKG,Hong Kong,Ind,1424.9682,1,8708139.0,2374947.0,4749894.0,0.0,0.0,15832980.0,B,Wan Chai,1424.9682,11111.111111111111
HKG,Hong Kong,Res,20770197.9409,1564,7747946945.6,3873973472.8,7747946945.6,117598.0,317281.0,19369867364.0,B,Wan Chai,13280.177711572891,932.5798155181509
HKG,Hong Kong,Com,4760411.6162,216,2689280002.6667,1613568001.6,1075712001.0667,0.0,0.0,5378560005.3333,C,Eastern,22038.942667592593,1129.8518781505572
HKG,Hong Kong,Ind,104611.6657,52,575465043.3889,156945011.8333,313890023.6667,0.0,0.0,1046300078.8889,C,Eastern,2011.762801923077,10001.753359796661
HKG,Hong Kong,Res,48180014.2653,1145,14591617552.2256,16046734324.1436,10702317308.6564,92372.0,249576.0,41340669185.0256,C,Eastern,42078.61507886463,858.0460137970485
HKG,Hong Kong,Com,1149900.9171,122,624227178.6667,374536307.2,249690871.4667,0.0,0.0,1248454357.3333,D,Southern,9425.417353278688,1085.706028030526
HKG,Hong Kong,Ind,71724.2631,44,407631549.1111,111172240.6667,222344481.3333,0.0,0.0,741148271.1111,D,Southern,1630.0968886363635,10333.299208355338
HKG,Hong Kong,Res,17567020.3138,1905,5289002081.3538,6044573807.2615,3777858629.5385,171426.0,462226.0,15111434518.1538,D,Southern,9221.53297312336,860.2161464049094
HKG,Hong Kong,Com,11960052.2964,816,6603495508.6667,3962097305.2,2641398203.4667,0.0,0.0,13206991017.3333,E,Yau Tsim Mong,14656.926833823529,1104.2586344968267
HKG,Hong Kong,Ind,43711.3244,41,237687189.0556,64823778.8333,129647557.6667,0.0,0.0,432158525.5556,E,Yau Tsim Mong,1066.1298634146342,9886.649088939525
