ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD
MHL,Marshall Islands,Com,MCF,MCF/LWAL+DUL/H:1/COM,22807.1755,185,11324798.2476,11324798.2476,15099730.9969,0.0,0.0,37749327.4925
MHL,Marshall Islands,Com,RC,CR+CIP/LFINF+DUL/HBET:2-3/COM,120303.5626,108,34064237.8458,38930557.5361,24331598.4597,0.0,0.0,97326393.8408
MHL,Marshall Islands,Com,S,S+SL/LPB+DUL/EWME/RME1/H:1/COM,3793.9347,25,2667011.4574,2667011.4574,1333505.7287,0.0,0.0,6667528.643
MHL,Marshall Islands,Com,S,S+SL/LPB+DUL/EWME/RME1/HBET:2-3/COM,367.92,3,284623.6965,284623.6965,142311.8483,0.0,0.0,711559.2414
MHL,Marshall Islands,Com,S,S+SL/LPB+DUL/EWO+WOL/H:1/COM,2900.7457,13,2063310.6812,2063310.6812,1031655.3406,0.0,0.0,5158276.7028
MHL,Marshall Islands,Com,W,W+WLI/LFBR+DUL/EWW+WOL/HBET:2-3/COM,414.96,2,289572.9785,241310.8154,434359.4678,0.0,0.0,965243.2616
MHL,Marshall Islands,Com,W,W+WLI/LFBR+DUL/H:1/COM,31438.8607,165,18712321.9899,18712321.9899,9356160.9952,0.0,0.0,46780804.9735
MHL,Marshall Islands,Com,W,W+WLI/LFBR+DUL/HBET:2-3/COM,5231.52,15,6077362.7938,6077362.7938,3038681.3975,0.0,0.0,15193406.9854
MHL,Marshall Islands,Com,W,W+WLI/LPB+DNO/HBET:1-2/COM,1021.3539,10,18063.6847,15053.0706,27095.527,0.0,0.0,60212.2823
MHL,Marshall Islands,Com,W,W+WLI/LPB+DUL/EWO+WOL/RWO5/H:1/COM,86.52,1,77221.4602,64351.2168,115832.1903,0.0,0.0,257404.8673
MHL,Marshall Islands,Com,W,W+WLI/LPB+DUL/H:1/COM,3917.7905,33,1546242.993,1288535.8275,2319364.4896,0.0,0.0,5154143.3101
MHL,Marshall Islands,Com,W,W+WLI/LPB+DUL/HBET:2-3/COM,8778.84,13,7401564.5017,6167970.4172,11102346.7528,0.0,0.0,24671881.6705
MHL,Marshall Islands,Ind,MCF,MCF/LWAL+DUL/H:1/IND,5131.56,26,3057900.9604,1911188.1002,2675663.3405,0.0,0.0,7644752.4009
MHL,Marshall Islands,Ind,RC,CR+CIP/LFINF+DUL/HBET:2-3/IND,4221.0,14,4167193.2059,2500315.9231,1666877.2825,0.0,0.0,8334386.4114
MHL,Marshall Islands,Ind,S,S+SL/LPB+DUL/EWME/RME1/H:1/IND,9096.6358,44,7082856.9423,5508888.733,3147936.4189,0.0,0.0,15739682.0938
MHL,Marshall Islands,Ind,S,S+SL/LPB+DUL/EWME/RME1/HBET:2-3/IND,1053.36,4,828850.034,644661.1376,368377.7929,0.0,0.0,1841888.9651
MHL,Marshall Islands,Ind,S,S+SL/LPB+DUL/EWO+WOL/H:1/IND,1433.04,11,1068848.6073,831326.6944,475043.8255,0.0,0.0,2375219.1272
MHL,Marshall Islands,Ind,W,W+WLI/LFBR+DUL/H:1/IND,4173.12,14,3280438.5122,2551452.176,1457972.672,0.0,0.0,7289863.3611
MHL,Marshall Islands,Ind,W,W+WLI/LFBR+DUL/HBET:2-3/IND,211.68,2,170380.6664,132518.2962,75724.7406,0.0,0.0,378623.7031
MHL,Marshall Islands,Ind,W,W+WLI/LPB+DNO/HBET:1-2/IND,45.36,2,723.4249,516.7321,826.7714,0.0,0.0,2066.9284
MHL,Marshall Islands,Ind,W,W+WLI/LPB+DUL/EWO+WOL/RWO5/H:1/IND,35.28,1,18989.9047,13564.2176,21702.7482,0.0,0.0,54256.8706
MHL,Marshall Islands,Ind,W,W+WLI/LPB+DUL/H:1/IND,3236.4816,17,1478841.0539,1056315.0386,1690104.0616,0.0,0.0,4225260.1541
MHL,Marshall Islands,Ind,W,W+WLI/LPB+DUL/HBET:2-3/IND,4553.64,8,2419906.6677,1728504.762,2765607.6194,0.0,0.0,6914019.0489
MHL,Marshall Islands,Res,MCF,MCF/LWAL+DUL/H:1/RES,313357.0731,4009,121623381.1999,145948057.44,218922086.1594,2922.8821,19754.8564,486493524.7944
MHL,Marshall Islands,Res,RC,CR+CIP/LFINF+DUL/HBET:2-3/RES,230462.4,737,85675304.4592,214188261.1453,128512956.6883,624.0638,4383.8115,428376522.2964
MHL,Marshall Islands,Res,S,S+SL/LPB+DUL/EWME/RME1/H:1/RES,449.1581,19,20465.2528,27287.0037,20465.2528,11.7697,84.6109,68217.5094
MHL,Marshall Islands,Res,S,S+SL/LPB+DUL/EWME/RME1/HBET:2-3/RES,383.04,3,242270.4608,323027.2811,242270.4608,2.0363,15.2707,807568.2025
MHL,Marshall Islands,Res,S,S+SL/LPB+DUL/EWO+WOL/RWO5/H:1/RES,2494.0043,91,138608.2248,184810.9664,138608.2248,64.1715,461.2013,462027.4161
MHL,Marshall Islands,Res,W,W+WLI/LFBR+DUL/EWW+WOL/HBET:2-3/RES,38378.3436,148,13986932.3506,13986932.3506,27973864.7022,122.7549,864.8755,55947729.403
MHL,Marshall Islands,Res,W,W+WLI/LFBR+DUL/H:1/RES,305068.8536,5009,147409531.6429,168468036.1618,105292522.6008,3246.9072,21953.3883,421170090.4095
MHL,Marshall Islands,Res,W,W+WLI/LFBR+DUL/HBET:2-3/RES,30492.0,109,18471751.6009,21110573.2575,13194108.2863,92.7192,650.5081,52776433.144
MHL,Marshall Islands,Res,W,W+WLI/LPB+DNO/HBET:1-2/RES,26235.6288,467,398548.9216,398548.9216,797097.8432,295.7566,2028.2688,1594195.6864
MHL,Marshall Islands,Res,W,W+WLI/LPB+DUL/EWO+WOL/RWO5/H:1/RES,1151.4038,39,49470.2603,49470.2603,98940.5205,26.9367,192.957,197881.041
