ID_0,NAME_0,OCCUPANCY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,ID_1,NAME_1,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
HTI,Haiti,Com,16234700.203,138295.0,2265070801.0404,2298446062.7134,1838539698.8587,0.0,0.0,6402056562.6124,,,117.39180883618351,394.3439966590432
HTI,Haiti,Ind,1976283.7889,27879.0,309169519.4463,224130499.3022,158578226.5407,0.0,0.0,691878245.2892,,,70.88790088955845,350.0905331386134
HTI,Haiti,Res,172563590.25,2061875.0,10355265512.3581,20997448877.1516,21276038911.6538,2205882.0,10291060.0,52628753301.1635,,,83.69255665353137,304.981793812461
HTI,Haiti,Com,860789.0589,8948.0,103821301.2046,105210859.8475,95788391.2116,0.0,0.0,304820552.2637,1,Centre,96.1990454738489,354.1175960731069
HTI,Haiti,Ind,111038.4333,1858.0,15884924.2758,10963221.4202,8873242.3873,0.0,0.0,35721388.0833,1,Centre,59.76234300322928,321.70291872534915
HTI,Haiti,Res,11667937.5,145004.0,683471082.6562,1393401689.5792,1446978614.2006,150549.0,703631.0,3523851386.436,1,Centre,80.4663147223525,302.01150686965883
HTI,Haiti,Com,835201.1191,11294.0,90259657.2467,88587503.5166,96322220.3102,0.0,0.0,275169381.0734,10,Sud,73.95086940853551,329.4648136605927
HTI,Haiti,Ind,147075.9889,1657.0,18534421.0143,12309400.5122,10960594.7829,0.0,0.0,41804416.3095,10,Sud,88.76040368135183,284.23685349430957
HTI,Haiti,Res,14012986.5,180663.0,837094667.3991,1662678603.1571,1710125399.0627,184420.0,865476.0,4209898669.619,10,Sud,77.56423008585045,300.4283683295492
HTI,Haiti,Com,390247.2995,5287.0,38697495.3165,38278383.3854,43614484.1981,0.0,0.0,120590362.9,2,Grand'Anse,73.81261575562701,309.0101150078554
HTI,Haiti,Ind,46660.7556,933.0,6239813.1958,4151054.0655,3686150.2533,0.0,0.0,14077017.5146,2,Grand'Anse,50.011527974276525,301.6885889134637
HTI,Haiti,Res,6790034.25,87843.0,399062999.432,800878472.9728,837166868.5245,89107.0,417566.0,2037108340.9293,2,Grand'Anse,77.29738567671869,300.01444262660385
HTI,Haiti,Com,2334493.1003,21056.0,312592501.9943,317561309.2644,262228313.5407,0.0,0.0,892382124.7994,3,L'Artibonite,110.87068295497721,382.25948266230563
HTI,Haiti,Ind,309479.1778,4456.0,45366279.361,32194473.595,24182427.5489,0.0,0.0,101743180.5049,3,L'Artibonite,69.45223918312388,328.75614194196686
HTI,Haiti,Res,26871822.0,325127.0,1594231779.2301,3247599361.3597,3324231151.3602,344166.0,1606305.0,8166062291.9501,3,L'Artibonite,82.65023206316302,303.88941590749226
HTI,Haiti,Com,274859.1157,3583.0,27023356.3771,27211605.2588,30056937.9828,0.0,0.0,84291899.6186,4,Nippes,76.71200549818589,306.6731092542767
HTI,Haiti,Ind,48843.6667,772.0,6129076.8048,3919096.7146,3811899.1404,0.0,0.0,13860072.6597,4,Nippes,63.26899831606218,283.76396769778137
HTI,Haiti,Res,4862911.5,62373.0,280678136.5807,572664001.6924,603691095.9338,63318.0,296611.0,1457033234.2069,4,Nippes,77.9650088980809,299.62158147580925
HTI,Haiti,Com,414956.0418,4189.0,52501267.1911,52826825.7749,46920785.4883,0.0,0.0,152248878.4543,5,Nord-Est,99.05849649080926,366.9036310301049
HTI,Haiti,Ind,37892.9444,757.0,6867392.6788,5109765.6902,3354490.5861,0.0,0.0,15331648.9551,5,Nord-Est,50.05672972258917,404.60431876864124
HTI,Haiti,Res,5239685.25,64921.0,312702838.8161,629266426.2604,645663814.0676,67858.0,317125.0,1587633079.1441,5,Nord-Est,80.70863434019809,303.0016123858012
HTI,Haiti,Com,938655.1322,8331.0,122951847.9949,125350098.947,104324895.7139,0.0,0.0,352626842.6558,6,Nord-Ouest,112.67016350978274,375.67241743974773
HTI,Haiti,Ind,106174.7556,1926.0,15919631.0565,11355106.9134,8416097.5958,0.0,0.0,35690835.5657,6,Nord-Ouest,55.12707975077882,336.1518033548457
HTI,Haiti,Res,10890337.5,131852.0,640585301.9072,1312687229.144,1354292622.3349,139208.0,649311.0,3307565153.3861,6,Nord-Ouest,82.59516351667021,303.71557845531413
HTI,Haiti,Com,1405350.0661,12903.0,184837087.0218,187415332.4947,157714674.3901,0.0,0.0,529967093.9065,7,Nord,108.91653616213283,377.10681963905023
HTI,Haiti,Ind,162716.8667,2745.0,25437069.9795,18327587.0645,13165013.8754,0.0,0.0,56929670.9193,7,Nord,59.27754706739527,349.86951306197926
HTI,Haiti,Res,16538499.0,201375.0,981345215.4698,1994341763.6693,2046597401.8074,212325.0,991061.0,5022284380.9465,7,Nord,82.12786592178772,303.6723212273677
HTI,Haiti,Com,8157094.1652,55994.0,1259145064.684,1281734600.7766,932536830.762,0.0,0.0,3473416496.2226,8,Ouest,145.67800416473193,425.8154222420255
HTI,Haiti,Ind,908031.2889,11346.0,154334031.2571,115839947.2548,74042773.4306,0.0,0.0,344216751.9425,8,Ouest,80.03096147540984,379.08027636304064
HTI,Haiti,Res,66850593.75,752334.0,4110645672.3717,8331123170.8206,8210237585.9771,840781.0,3910253.0,20652006429.1694,8,Ouest,88.85760014833838,308.92779361693255
HTI,Haiti,Com,623055.1044,6710.0,73241222.0094,74269543.4476,69032165.261,0.0,0.0,216542930.718,9,Sud-Est,92.85471004470938,347.5502073392531
HTI,Haiti,Ind,98369.9111,1429.0,14456879.8229,9960846.0717,8085536.94,0.0,0.0,32503262.8345,9,Sud-Est,68.83828628411476,330.4187476743587
HTI,Haiti,Res,8838783.0,110383.0,515447818.4951,1052808158.496,1097054358.385,114150.0,533721.0,2665310335.3761,9,Sud-Est,80.07377041754619,301.5472079556767
