ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
SYC,Seychelles,RES,CR-,CR/LFINF/CDL+ERL/H:1/RES,URBAN,96.0,3883642.0,970911.0,366.0,5628.0,4854552.0,1929.0,96.0,59.0,690.0
SYC,Seychelles,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,URBAN,309.0,21597151.0,5399287.0,1180.0,31300.0,26996437.0,10737.0,309.0,101.0,690.0
SYC,Seychelles,RES,CR-,CR/LFINF/CDL+ERL/H:3/RES,URBAN,257.0,23835875.0,5958968.0,1091.0,34545.0,29794840.0,11859.0,286.0,134.0,690.0
SYC,Seychelles,RES,CR-,CR/LFINF/CDL+ERL/H:4-7/RES,URBAN,1.0,345388.0,86347.0,23.0,501.0,431735.0,172.0,6.0,501.0,689.0
SYC,Seychelles,RES,OT,INF/LN/CDN+ERN/H:1/EWV/RES,URBAN,429.0,8471927.0,2117983.0,1636.0,25673.0,10589910.0,2799.0,429.0,60.0,330.0
SYC,Seychelles,RES,OT,INF/LN/CDN+ERN/H:1/EWV/RES,RURAL,2088.0,22547359.0,5636839.0,7966.0,125263.0,28184199.0,13655.0,2088.0,60.0,180.0
SYC,Seychelles,RES,OT,MATO/LN/CDN+ERN/H:1/RES,URBAN,429.0,8473535.0,2118385.0,1636.0,25677.0,10591922.0,11903.0,429.0,60.0,330.0
SYC,Seychelles,RES,OT,MATO/LN/CDN+ERN/H:1/RES,RURAL,294.0,3221289.0,805323.0,1122.0,17896.0,4026612.0,8296.0,294.0,61.0,180.0
SYC,Seychelles,COM,MR|MCF,MCF+CB/LWAL/CDL+ERL/H:1/COM,TOTAL,18.0,1079905.0,190573.0,0.0,1384.0,1270475.0,771.0,0.0,77.0,780.0
SYC,Seychelles,RES,MR|MCF,MCF+CB/LWAL/CDL+ERL/H:1/RES,URBAN,294.0,12355269.0,2180341.0,1122.0,17906.0,14535612.0,7041.0,294.0,61.0,690.0
SYC,Seychelles,RES,MR|MCF,MCF+CB/LWAL/CDL+ERL/H:2/RES,URBAN,286.0,19562439.0,3452196.0,1093.0,28351.0,23014635.0,11156.0,286.0,99.0,690.0
SYC,Seychelles,RES,MR|MCF,MCF+CL/LWAL/CDL+ERL/H:1/RES,URBAN,129.0,5182901.0,914627.0,492.0,7511.0,6097528.0,2575.0,129.0,58.0,690.0
SYC,Seychelles,RES,MR|MCF,MCF+CL/LWAL/CDL+ERL/H:2/RES,URBAN,116.0,8173868.0,1442447.0,445.0,11846.0,9616315.0,4064.0,116.0,102.0,690.0
SYC,Seychelles,RES,OT,ME+MEO/LWAL/CDN+ERM/H:1/RES,URBAN,1710.0,33891529.0,8472881.0,6524.0,102702.0,42364413.0,37859.0,1710.0,60.0,330.0
SYC,Seychelles,RES,OT,ME+MEO/LWAL/CDN+ERM/H:1/RES,RURAL,742.0,8051931.0,2012983.0,2829.0,44733.0,10064914.0,16490.0,742.0,60.0,180.0
SYC,Seychelles,COM,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:1/COM,TOTAL,241.0,14994933.0,3748728.0,0.0,31239.0,18743661.0,19441.0,0.0,130.0,480.0
SYC,Seychelles,RES,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:1/RES,RURAL,1346.0,27454746.0,4844956.0,5135.0,80749.0,32299701.0,37431.0,1346.0,60.0,340.0
SYC,Seychelles,RES,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:1/RES,URBAN,2338.0,81347469.0,14355436.0,8919.0,140254.0,95702903.0,65014.0,2338.0,60.0,580.0
SYC,Seychelles,COM,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:2/COM,TOTAL,124.0,14138598.0,3534649.0,0.0,29455.0,17673241.0,18342.0,0.0,238.0,480.0
SYC,Seychelles,RES,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:2/RES,RURAL,1314.0,44917699.0,7926654.0,5123.0,132111.0,52844354.0,61274.0,1343.0,101.0,340.0
SYC,Seychelles,RES,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:2/RES,URBAN,2281.0,133186159.0,23503441.0,8903.0,229631.0,156689601.0,106504.0,2334.0,101.0,580.0
SYC,Seychelles,RES,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:3/RES,URBAN,8.0,1933821.0,341263.0,154.0,3334.0,2275083.0,1547.0,41.0,417.0,580.0
SYC,Seychelles,COM,MUR,MUR+CB/LWAL/CDN+ERN/H:1/COM,TOTAL,192.0,15893921.0,3973482.0,0.0,24834.0,19867401.0,18176.0,0.0,129.0,640.0
SYC,Seychelles,IND,MUR,MUR+CB/LWAL/CDN+ERN/H:1/IND,TOTAL,131.0,13694108.0,4564704.0,0.0,25838.0,18258803.0,17725.0,0.0,197.0,530.0
SYC,Seychelles,RES,MUR,MUR+CB/LWAL/CDN+ERN/H:1/RES,RURAL,494.0,16360737.0,2887188.0,1883.0,29747.0,19247928.0,16475.0,494.0,60.0,550.0
SYC,Seychelles,RES,MUR,MUR+CB/LWAL/CDN+ERN/H:1/RES,URBAN,2519.0,98301573.0,17347337.0,9611.0,151233.0,115648908.0,83761.0,2519.0,60.0,650.0
SYC,Seychelles,COM,MUR,MUR+CB/LWAL/CDN+ERN/H:2/COM,TOTAL,80.0,13513559.0,3378390.0,0.0,21115.0,16891945.0,15463.0,0.0,264.0,640.0
SYC,Seychelles,IND,MUR,MUR+CB/LWAL/CDN+ERN/H:2/IND,TOTAL,9.0,1366996.0,455665.0,0.0,2579.0,1822660.0,1770.0,0.0,287.0,530.0
SYC,Seychelles,RES,MUR,MUR+CB/LWAL/CDN+ERN/H:2/RES,URBAN,2462.0,160942353.0,28401590.0,9636.0,247604.0,189343946.0,137209.0,2526.0,101.0,650.0
SYC,Seychelles,RES,MUR,MUR+CB/LWAL/CDN+ERN/H:2/RES,RURAL,475.0,25991237.0,4586688.0,1813.0,47257.0,30577922.0,26187.0,475.0,99.0,550.0
SYC,Seychelles,RES,MUR,MUR+CB/LWAL/CDN+ERN/H:3/RES,URBAN,23.0,5676464.0,1001728.0,377.0,8733.0,6678195.0,4842.0,100.0,380.0,650.0
SYC,Seychelles,COM,MUR,MUR+CL/LWAL/CDN+ERN/H:1/COM,TOTAL,104.0,7969220.0,1992307.0,0.0,12452.0,9961524.0,7749.0,0.0,120.0,640.0
SYC,Seychelles,IND,MUR,MUR+CL/LWAL/CDN+ERN/H:1/IND,TOTAL,81.0,5613255.0,1871086.0,0.0,10591.0,7484335.0,6157.0,0.0,131.0,530.0
SYC,Seychelles,RES,MUR,MUR+CL/LWAL/CDN+ERN/H:1/RES,URBAN,1058.0,41224017.0,7274826.0,4035.0,63422.0,48498846.0,29399.0,1058.0,60.0,650.0
SYC,Seychelles,RES,MUR,MUR+CL/LWAL/CDN+ERN/H:1/RES,RURAL,494.0,16360738.0,2887189.0,1883.0,29747.0,19247927.0,13789.0,494.0,60.0,550.0
SYC,Seychelles,COM,MUR,MUR+CL/LWAL/CDN+ERN/H:2/COM,TOTAL,34.0,3439602.0,859902.0,0.0,5374.0,4299508.0,3347.0,0.0,158.0,640.0
SYC,Seychelles,RES,MUR,MUR+CL/LWAL/CDN+ERN/H:2/RES,URBAN,1037.0,67405469.0,11895081.0,4005.0,103701.0,79300553.0,48097.0,1050.0,100.0,650.0
SYC,Seychelles,RES,MUR,MUR+CL/LWAL/CDN+ERN/H:2/RES,RURAL,475.0,25991238.0,4586689.0,1813.0,47257.0,30577923.0,21918.0,475.0,99.0,550.0
SYC,Seychelles,COM,ADO|ST|E,MUR+STDRE/LWAL/CDN+ERN/H:1/COM,TOTAL,50.0,5291503.0,1322876.0,0.0,5879.0,6614380.0,3659.0,0.0,118.0,900.0
SYC,Seychelles,IND,ADO|ST|E,MUR+STDRE/LWAL/CDN+ERN/H:1/IND,TOTAL,9.0,746060.0,248686.0,0.0,1130.0,994748.0,657.0,0.0,126.0,660.0
SYC,Seychelles,RES,ADO|ST|E,MUR+STDRE/LWAL/CDN+ERN/H:1/RES,URBAN,814.0,33174612.0,5854344.0,3105.0,48786.0,39028952.0,22615.0,814.0,60.0,680.0
SYC,Seychelles,COM,ADO|ST|E,MUR+STDRE/LWAL/CDN+ERN/H:2/COM,TOTAL,6.0,873304.0,218324.0,0.0,970.0,1091628.0,604.0,0.0,162.0,900.0
SYC,Seychelles,RES,ADO|ST|E,MUR+STDRE/LWAL/CDN+ERN/H:2/RES,URBAN,798.0,53840474.0,9501261.0,3053.0,79177.0,63341733.0,36723.0,800.0,99.0,680.0
SYC,Seychelles,COM,ADO|ST|E,MUR+STRUB/LWAL/CDN+ERN/H:1/COM,TOTAL,61.0,6248376.0,1562097.0,0.0,6943.0,7810468.0,4321.0,0.0,114.0,900.0
SYC,Seychelles,IND,ADO|ST|E,MUR+STRUB/LWAL/CDN+ERN/H:1/IND,TOTAL,69.0,8427029.0,2809009.0,0.0,12768.0,11236032.0,7422.0,0.0,185.0,660.0
SYC,Seychelles,RES,ADO|ST|E,MUR+STRUB/LWAL/CDN+ERN/H:1/RES,RURAL,778.0,36461308.0,6434350.0,2970.0,46745.0,42895659.0,21669.0,778.0,60.0,780.0
SYC,Seychelles,COM,ADO|ST|E,MUR+STRUB/LWAL/CDN+ERN/H:2/COM,TOTAL,18.0,2514586.0,628644.0,0.0,2794.0,3143230.0,1740.0,0.0,155.0,900.0
SYC,Seychelles,RES,ADO|ST|E,MUR+STRUB/LWAL/CDN+ERN/H:2/RES,RURAL,763.0,59179541.0,10443446.0,2917.0,75871.0,69622992.0,35190.0,765.0,99.0,780.0
SYC,Seychelles,IND,S,S+SL/LFM/CDL+ERL/H:1/IND,TOTAL,32.0,2979300.0,1276842.0,0.0,4256.0,4256148.0,1453.0,0.0,133.0,700.0
SYC,Seychelles,IND,S,S/LFM/CDL+ERL/H:1/IND,TOTAL,64.0,6986234.0,2994099.0,0.0,9980.0,9980340.0,3406.0,0.0,156.0,700.0
SYC,Seychelles,RES,W,W+WWD/LWAL/CDN+ERM/H:1/RES,RURAL,2742.0,90419716.0,22604928.0,10457.0,164399.0,113024640.0,17388.0,2742.0,60.0,550.0
SYC,Seychelles,RES,W,W+WWD/LWAL/CDN+ERM/H:1/RES,URBAN,1458.0,56952679.0,14238173.0,5561.0,87620.0,71190851.0,9267.0,1458.0,60.0,650.0
SYC,Seychelles,RES,W,W+WWD/LWAL/CDN+ERM/H:2/RES,RURAL,1146.0,63367910.0,15841978.0,4465.0,115214.0,79209893.0,12193.0,1171.0,101.0,550.0
SYC,Seychelles,RES,W,W+WWD/LWAL/CDN+ERM/H:2/RES,URBAN,598.0,38859235.0,9714809.0,2283.0,59783.0,48574044.0,6327.0,598.0,100.0,650.0
SYC,Seychelles,COM,W,W/LWAL/CDL+ERM/H:1/COM,TOTAL,225.0,21090683.0,7030228.0,0.0,28501.0,28120918.0,5441.0,0.0,127.0,740.0
SYC,Seychelles,RES,W,W/LWAL/CDL+ERM/H:1/RES,RURAL,527.0,17225144.0,4306285.0,2008.0,31318.0,21531425.0,3312.0,527.0,59.0,550.0
SYC,Seychelles,RES,W,W/LWAL/CDL+ERM/H:1/RES,URBAN,282.0,10847937.0,2711985.0,1076.0,16689.0,13559921.0,1765.0,282.0,59.0,650.0
SYC,Seychelles,COM,W,W/LWAL/CDL+ERM/H:2/COM,TOTAL,111.0,19111127.0,6370376.0,0.0,25826.0,25481503.0,4933.0,0.0,233.0,740.0
SYC,Seychelles,RES,W,W/LWAL/CDL+ERM/H:2/RES,RURAL,496.0,27359670.0,6839917.0,1891.0,49745.0,34199586.0,5265.0,496.0,100.0,550.0
SYC,Seychelles,RES,W,W/LWAL/CDL+ERM/H:2/RES,URBAN,259.0,17174671.0,4293668.0,986.0,26423.0,21468342.0,2796.0,259.0,102.0,650.0
SYC,Seychelles,COM,W,W/LWAL/CDL+ERM/H:3/COM,TOTAL,27.0,7477023.0,2492342.0,0.0,10104.0,9969362.0,1931.0,0.0,374.0,740.0
SYC,Seychelles,RES,W,W/LWAL/CDL+ERM/H:3/RES,RURAL,198.0,14175237.0,3543809.0,806.0,25773.0,17719044.0,2729.0,212.0,130.0,550.0
SYC,Seychelles,RES,W,W/LWAL/CDL+ERM/H:3/RES,URBAN,100.0,8193674.0,2048418.0,384.0,12606.0,10242097.0,1335.0,100.0,126.0,650.0
