ID_0,NAME_0,OCCUPANCY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,ID_1,NAME_1,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
UZB,Uzbekistan,Com,97944997.9999,573739,19238670591.0578,22603384289.9974,28015184525.0459,0.0,0.0,69857239398.5284,,,170.7135091041397,713.229269743818
UZB,Uzbekistan,Ind,38701799.0004,189651,9076239549.0088,6808765227.9476,8126962770.0432,0.0,0.0,24011967554.9491,,,204.0685206004714,620.4354364690108
UZB,Uzbekistan,Res,560144122.0001,4150752,32243359378.9877,89263180604.343,153007230817.886,6589931.9999,34558267.0001,274513770807.8091,,,134.95003363248395,490.07703558078236
UZB,Uzbekistan,Com,9040324.0,52955,1775729291.0279,2086292365.0042,2585801536.0192,0.0,0.0,6447823193.9975,UZ-AN,Andijan Region,170.71709942403928,713.2292154570456
UZB,Uzbekistan,Ind,3572178.0,17504,837736908.9974,628449029.9992,750118665.0057,0.0,0.0,2216304604.9904,UZ-AN,Andijan Region,204.07781078610603,620.4350972964953
UZB,Uzbekistan,Res,48591950.0017,346887,2636305107.0234,7321705962.0185,13818300344.9616,571671.0,3189921.0,23776311417.7614,UZ-AN,Andijan Region,140.08005489309198,489.3055622778995
UZB,Uzbekistan,Com,5514304.0,32307,1083137155.0028,1272570537.9966,1577254889.9986,0.0,0.0,3932962575.0293,UZ-BU,Bukhara Region,170.68449562014425,713.2291899447873
UZB,Uzbekistan,Ind,2178910.9999,10677,510992284.9906,383333481.9968,457548006.0068,0.0,0.0,1351873771.0038,UZ-BU,Bukhara Region,204.07520838250446,620.4355162123848
UZB,Uzbekistan,Res,36426579.9999,243360,2909229806.961,6563262903.0238,10346467710.9499,428549.0,1945609.0,19818960421.211,UZ-BU,Bukhara Region,149.68187047953649,544.0796369372422
UZB,Uzbekistan,Com,10822923.0001,63399,2125873102.0029,2497673961.9918,3095677891.007,0.0,0.0,7719224954.0267,UZ-FA,Fergana Region,170.71125727692865,713.2292222679009
UZB,Uzbekistan,Ind,4276550.0002,20956,1002924472.0008,752368557.0008,898029385.0053,0.0,0.0,2653322414.0204,UZ-FA,Fergana Region,204.07281924985682,620.4352606414781
UZB,Uzbekistan,Res,56122609.0004,407528,3600516154.9775,9320178170.0598,15731551951.7913,660263.0,3822942.0,28652246282.94,UZ-FA,Fergana Region,137.71473125871105,510.529478106333
UZB,Uzbekistan,Com,3996155.0,23409,784937767.0003,922218084.9804,1143019524.9923,0.0,0.0,2850175370.9137,UZ-JI,Jizzakh Region,170.71019693280363,713.2294345223596
UZB,Uzbekistan,Ind,1579034.0,7735,370310574.9981,277797623.0004,331580080.9996,0.0,0.0,979688276.0248,UZ-JI,Jizzakh Region,204.1414350355527,620.4352002710517
UZB,Uzbekistan,Res,18708674.0008,135352,1045454957.0107,3173263868.0175,4881954736.9836,220101.0,1410852.0,9100673565.9112,UZ-JI,Jizzakh Region,138.2223683491932,486.4413996161378
UZB,Uzbekistan,Com,8129437.0,47614,1596809656.0094,1876080897.0008,2325260318.9738,0.0,0.0,5798150863.9571,UZ-NG,Namangan Region,170.7362750451548,713.2290789580017
UZB,Uzbekistan,Ind,3212249.0,15739,753327884.9986,565127512.9896,674537910.9894,0.0,0.0,1992993306.9473,UZ-NG,Namangan Region,204.09485990215387,620.4354976676154
UZB,Uzbekistan,Res,43641801.9992,305920,2548579392.0021,6788265311.9192,12615949002.9091,513434.0,2864956.0,21952793704.8415,UZ-NG,Namangan Region,142.6575640664226,503.0221645119951
UZB,Uzbekistan,Com,2869795.0,16811,563693049.0011,662279160.0153,820844906.993,0.0,0.0,2046817116.0043,UZ-NW,Navoiy Region,170.7093569686515,713.2276403033318
UZB,Uzbekistan,Ind,1133962.0,5558,265933815.9934,199496820.992,238120008.9998,0.0,0.0,703550649.0313,UZ-NW,Navoiy Region,204.02338970852824,620.4358250376115
UZB,Uzbekistan,Res,18480187.0,156841,1019706530.0027,2834131130.0084,4883795555.0102,217415.0,1013150.0,8737633216.2031,UZ-NW,Navoiy Region,117.827525965787,472.8108658317743
UZB,Uzbekistan,Com,9451686.9998,55361,1856531710.0148,2181226583.0207,2703465304.0034,0.0,0.0,6741223600.0084,UZ-QA,Qashqadaryo Region,170.7282563501382,713.2296700209228
