ID_0,NAME_0,OCCUPANCY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,ID_1,NAME_1,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
THA,Thailand,Com,157489410.0,1196999.0,56704653687.6457,47971424827.2145,38791619672.7855,1796146.0,0.0,143467698187.6457,,,131.57021016725994,910.96727194321
THA,Thailand,Ind,112352790.0,456759.0,61455060505.0505,30646924689.899,24626271810.101,456759.0,0.0,116728257005.0505,,,245.97827300611482,1038.9439995664595
THA,Thailand,Res,1635640288.5,16697004.0,273221970894.1176,386267071895.7984,402733254504.2017,20246746.0,66433649.2,1062222297294.1176,,,97.9601064059157,649.4229230977503
THA,Thailand,Com,24864810.0,168336.0,9470683454.5455,8053012159.0909,6428344840.9091,251731.0,0.0,23952040454.5455,AREA # TH10,Bangkok,147.7094026233248,963.2907090199162
THA,Thailand,Ind,10800940.0,44218.0,5898492666.6667,2943436666.6667,2365812333.3333,44218.0,0.0,11207741666.6667,AREA # TH10,Bangkok,244.26568365823871,1037.6635428644822
THA,Thailand,Res,266342135.5,1443541.0,57380278351.8207,96672599119.3277,72134444080.6723,2750008.0,8305218.1,226187321551.8208,AREA # TH10,Bangkok,184.50611066814173,849.2359690936728
THA,Thailand,Com,2012910.0,15321.0,713163941.7249,603223739.2191,489264760.7809,23058.0,0.0,1805652441.7249,AREA # TH11,Nonthaburi,131.3824162913648,897.035854422155
THA,Thailand,Ind,768830.0,3431.0,414757353.5354,206509792.9293,167440707.0707,3431.0,0.0,788707853.5354,AREA # TH11,Nonthaburi,224.08335762168463,1025.8546798842397
THA,Thailand,Res,35929792.0,290363.0,6073288914.2857,9807225885.7143,8795566914.2857,431252.0,1334082.9,24676081714.2857,AREA # TH11,Nonthaburi,123.74094495510792,686.7860997994561
THA,Thailand,Com,3517810.0,23744.0,1344035286.7133,1142695333.042,912335166.958,35800.0,0.0,3399065786.7133,AREA # TH12,Pathum Thani,148.15574460916443,966.2448474230558
THA,Thailand,Ind,950810.0,4169.0,512849626.2626,257416147.4747,207107352.5253,4169.0,0.0,977373126.2626,AREA # TH12,Pathum Thani,228.06668265771168,1027.9373652597258
THA,Thailand,Res,44324656.0,328915.0,7707702745.6583,12936747412.8852,10869211987.1148,512950.0,1327146.8,31513662145.6583,AREA # TH12,Pathum Thani,134.76021464512107,710.9736428785437
THA,Thailand,Com,2453060.0,16721.0,920217247.0862,781703830.711,625287669.289,25743.0,0.0,2327208747.0862,AREA # TH13,Phra Nakhon Si Ayutthaya,146.70534058967766,948.6962190432359
THA,Thailand,Ind,1318060.0,5287.0,725927055.5556,361002888.8889,289578111.1111,5287.0,0.0,1376508055.5556,AREA # TH13,Phra Nakhon Si Ayutthaya,249.30206166067714,1044.344002212039
THA,Thailand,Res,25342449.0,201888.0,4593705362.1849,7016019509.3838,6313785590.6162,303782.0,870671.4,17923510462.1849,AREA # TH13,Phra Nakhon Si Ayutthaya,125.52726759391345,707.2525020050311
THA,Thailand,Com,580240.0,4849.0,194708409.0909,163768943.1818,134871056.8182,7204.0,0.0,493348409.0909,AREA # TH14,Ang Thong,119.66178593524438,850.2488782071212
THA,Thailand,Ind,622020.0,2601.0,338457055.5556,168392188.8889,136214811.1111,2601.0,0.0,643064055.5556,AREA # TH14,Ang Thong,239.14648212226066,1033.8317989061445
THA,Thailand,Res,5631964.0,71144.0,930630031.6527,1016700327.0308,1380819772.9692,75489.0,254292.2,3328150131.6527,AREA # TH14,Ang Thong,79.16288091757562,590.9395251199581
THA,Thailand,Com,1761700.0,14046.0,616130220.2797,519931498.2517,422443001.7483,21271.0,0.0,1558504720.2797,AREA # TH15,Lop Buri,125.42360814466753,884.6595449166714
