ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,TAXONOMY_HAZUS,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
MNP,Northern Mariana Islands,IND,S,S/LFBR/CDM+ERM/H:1-3/IND:1,S2L/MC/IND1,TOTAL,46.0,49750045.0,74625658.0,41939287.0,7810757.0,3.0,23331.0,124375702.0,9479.0,0.0,507.0,2132.0
MNP,Northern Mariana Islands,COM,S,S/LFM/CDM+ERM/H:1-3/COM:1,S1L/MC/COM1,TOTAL,46.0,41864634.0,41864634.0,29556430.0,12308202.0,9.0,23900.0,83729268.0,9811.0,0.0,520.0,1752.0
MNP,Northern Mariana Islands,IND,S,S/LFM/CDM+ERM/H:1-3/IND:1,S1L/MC/IND1,TOTAL,45.0,50013651.0,75021007.0,42161507.0,7852143.0,3.0,23454.0,125034658.0,9069.0,0.0,521.0,2132.0
MNP,Northern Mariana Islands,COM,S,S/LFM/CDM+ERM/H:1/COM:1,S3/MC/COM1,TOTAL,39.0,35635698.0,35635698.0,25158802.0,10476895.0,9.0,20344.0,71271396.0,8347.0,0.0,522.0,1752.0
MNP,Northern Mariana Islands,IND,S,S/LFM/CDM+ERM/H:1/IND:1,S3/MC/IND1,TOTAL,28.0,28961665.0,43442813.0,24414683.0,4546982.0,2.0,13582.0,72404478.0,5249.0,0.0,485.0,2132.0
MNP,Northern Mariana Islands,COM,W,W/LFM/CDM+ERM/H:1-2/COM:1,W1/MC/COM1,TOTAL,63.0,54620050.0,54620050.0,38561754.0,16058295.0,13.0,31182.0,109240100.0,6419.0,0.0,495.0,1752.0
MNP,Northern Mariana Islands,IND,W,W/LFM/CDM+ERM/H:1-2/IND:1,W1/MC/IND1,TOTAL,37.0,40436359.0,60654857.0,34087850.0,6348509.0,2.0,18963.0,101091216.0,3687.0,0.0,513.0,2132.0
MNP,Northern Mariana Islands,RES,W,W/LFM/CDM+ERM/H:1-2/RES:1,W1/MC/RES1,TOTAL,1551.0,681958633.0,340977462.0,522380296.0,159578318.0,7502.0,394369.0,1022936095.0,45369.0,3381.0,254.0,1729.0
MNP,Northern Mariana Islands,COM,W,W/LFM/CDM+ERM/H:2/COM:1,W2/MC/COM1,TOTAL,17.0,19938869.0,19938869.0,14076841.0,5862027.0,4.0,11383.0,39877738.0,2343.0,0.0,670.0,1752.0
MNP,Northern Mariana Islands,RES,W,W/LFM/CDM+ERM/H:2/RES:1,W2/MC/RES1,TOTAL,179.0,85115485.0,42557527.0,65198459.0,19917023.0,979.0,49439.0,127673012.0,5688.0,437.0,276.0,1722.0
