ID_0,NAME_0,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
MNP,Northern Mariana Islands,COM,1251.0,1337382516.0,1337382516.0,982956874.0,354425604.0,291.0,713454.0,2674765032.0,377890.0,0.0,570.0,1875.0
MNP,Northern Mariana Islands,IND,787.0,896959273.0,1345447776.0,756136663.0,140822610.0,49.0,424814.0,2242407049.0,214864.0,0.0,540.0,2111.0
MNP,Northern Mariana Islands,RES,7424.0,3689324451.0,1844644692.0,2874172729.0,815151636.0,41123.0,2038269.0,5533969143.0,657719.0,16331.0,275.0,1810.0
