ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
CAF,Central African Republic,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM,TOTAL,50.0,2991948.0,527991.0,0.0,5984.0,3519935.0,2965.0,0.0,120.0,500.0
CAF,Central African Republic,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,102.0,10014222.0,3338075.0,0.0,21770.0,13352299.0,10719.0,0.0,213.0,460.0
CAF,Central African Republic,RES,CR-,CR/LFINF/CDL+ERL/H:1/RES,URBAN,1515.0,28141705.0,4966183.0,7316.0,90780.0,33107887.0,31118.0,1515.0,60.0,310.0
CAF,Central African Republic,COM,CR-,CR/LFINF/CDL+ERL/H:2/COM,TOTAL,89.0,11318596.0,1997400.0,0.0,22637.0,13315997.0,11224.0,0.0,254.0,500.0
CAF,Central African Republic,IND,CR-,CR/LFINF/CDL+ERL/H:2/IND,TOTAL,33.0,6075503.0,2025168.0,0.0,13208.0,8100670.0,6509.0,0.0,400.0,460.0
CAF,Central African Republic,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,URBAN,5163.0,161287545.0,28462502.0,25567.0,520282.0,189750053.0,178474.0,5294.0,101.0,310.0
CAF,Central African Republic,COM,CR-,CR/LFINF/CDL+ERL/H:3/COM,TOTAL,48.0,11156996.0,1968880.0,0.0,22314.0,13125877.0,11072.0,0.0,465.0,500.0
CAF,Central African Republic,RES,CR-,CR/LFINF/CDL+ERL/H:3/RES,URBAN,4124.0,188305499.0,33230381.0,25572.0,607437.0,221535877.0,208521.0,5296.0,147.0,310.0
CAF,Central African Republic,COM,CR-,CR/LFINF/CDL+ERL/H:4-7/COM,TOTAL,14.0,6817985.0,1203174.0,0.0,13636.0,8021160.0,6782.0,0.0,974.0,500.0
CAF,Central African Republic,RES,CR-,CR/LFINF/CDL+ERL/H:4-7/RES,URBAN,189.0,56284944.0,9932638.0,10955.0,181564.0,66217582.0,62462.0,2269.0,961.0,310.0
CAF,Central African Republic,RES,CR-,CR/LFINF/CDL+ERL/H:>7/RES,URBAN,47.0,17358277.0,3063225.0,3611.0,55994.0,20421500.0,19291.0,748.0,1191.0,310.0
CAF,Central African Republic,COM,CR-,CR/LWAL/CDL+ERL/H:1/COM,TOTAL,14.0,677129.0,119494.0,0.0,1354.0,796623.0,735.0,0.0,97.0,500.0
CAF,Central African Republic,IND,CR-,CR/LWAL/CDL+ERL/H:1/IND,TOTAL,27.0,2097908.0,699304.0,0.0,4561.0,2797208.0,2375.0,0.0,169.0,460.0
CAF,Central African Republic,RES,CR-,CR/LWAL/CDL+ERL/H:1/RES,URBAN,505.0,9380399.0,1655365.0,2439.0,30259.0,11035761.0,12319.0,505.0,60.0,310.0
CAF,Central African Republic,COM,CR-,CR/LWAL/CDL+ERL/H:2/COM,TOTAL,26.0,2660909.0,469573.0,0.0,5322.0,3130482.0,2893.0,0.0,205.0,500.0
CAF,Central African Republic,RES,CR-,CR/LWAL/CDL+ERL/H:2/RES,URBAN,1719.0,53717103.0,9479488.0,8504.0,173281.0,63196587.0,70599.0,1761.0,101.0,310.0
CAF,Central African Republic,COM,CR-,CR/LWAL/CDL+ERL/H:3/COM,TOTAL,14.0,2947373.0,520125.0,0.0,5895.0,3467498.0,3206.0,0.0,421.0,500.0
CAF,Central African Republic,RES,CR-,CR/LWAL/CDL+ERL/H:3/RES,URBAN,1370.0,62480097.0,11025900.0,8446.0,201549.0,73505997.0,82177.0,1749.0,147.0,310.0
CAF,Central African Republic,COM,CR-,CR/LWAL/CDL+ERL/H:4-7/COM,TOTAL,1.0,379319.0,66939.0,0.0,759.0,446257.0,414.0,0.0,759.0,500.0
CAF,Central African Republic,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES,URBAN,64.0,18761863.0,3310918.0,3660.0,60522.0,22072777.0,24731.0,758.0,946.0,310.0
CAF,Central African Republic,RES,CR-,CR/LWAL/CDL+ERL/H:>7/RES,URBAN,13.0,5009934.0,884107.0,1047.0,16161.0,5894040.0,6614.0,217.0,1243.0,310.0
CAF,Central African Republic,RES,ADO|ST|E,E+ETO/LWAL/CDN+ERN/H:1/RES,URBAN,37713.0,248926312.0,43928172.0,182111.0,2262966.0,292854486.0,202187.0,37713.0,60.0,110.0
CAF,Central African Republic,RES,ADO|ST|E,E+ETO/LWAL/CDN+ERN/H:1/RES,RURAL,70339.0,295421058.0,52133129.0,339653.0,4220301.0,347554187.0,377067.0,70339.0,60.0,70.0
CAF,Central African Republic,RES,OT,INF/LN/CDN+ERN/H:1/EWV/RES,RURAL,7034.0,16881312.0,2979055.0,33969.0,422033.0,19860367.0,5635.0,7034.0,60.0,40.0
CAF,Central African Republic,RES,OT,MATO/LN/CDN+ERN/H:1/RES,RURAL,14069.0,33762399.0,5958070.0,67936.0,844060.0,39720470.0,387812.0,14069.0,60.0,40.0
CAF,Central African Republic,RES,OT,MATO/LN/CDN+ERN/H:1/RES,URBAN,4386.0,21051072.0,3714895.0,21182.0,263138.0,24765971.0,120902.0,4386.0,60.0,80.0
CAF,Central African Republic,COM,MR|MCF,MCF+CB/LWAL/CDL+ERL/H:1/COM,TOTAL,73.0,4665331.0,1166332.0,0.0,9331.0,5831663.0,5198.0,0.0,128.0,500.0
CAF,Central African Republic,IND,MR|MCF,MCF+CB/LWAL/CDL+ERL/H:1/IND,TOTAL,27.0,2105165.0,701723.0,0.0,4576.0,2806884.0,2558.0,0.0,169.0,460.0
CAF,Central African Republic,RES,MR|MCF,MCF+CB/LWAL/CDL+ERL/H:1/RES,URBAN,2269.0,42213582.0,7449458.0,10955.0,136173.0,49663037.0,53546.0,2269.0,60.0,310.0
CAF,Central African Republic,COM,MR|MCF,MCF+CB/LWAL/CDL+ERL/H:2/COM,TOTAL,33.0,3713007.0,928250.0,0.0,7426.0,4641257.0,4140.0,0.0,225.0,500.0
CAF,Central African Republic,RES,MR|MCF,MCF+CB/LWAL/CDL+ERL/H:2/RES,URBAN,2210.0,69124061.0,12198364.0,10947.0,222981.0,81322423.0,87741.0,2267.0,101.0,310.0
CAF,Central African Republic,RES,MR|MCF,MCF+CB/LWAL/CDL+ERL/H:3-6/RES,URBAN,66.0,12773221.0,2254095.0,2334.0,41204.0,15027314.0,16236.0,482.0,624.0,310.0
CAF,Central African Republic,COM,MR|MCF,MCF+CL/LWAL/CDL+ERL/H:1/COM,TOTAL,73.0,4663431.0,1165855.0,0.0,9327.0,5829288.0,4621.0,0.0,128.0,500.0
CAF,Central African Republic,IND,MR|MCF,MCF+CL/LWAL/CDL+ERL/H:1/IND,TOTAL,41.0,4054201.0,1351401.0,0.0,8813.0,5405604.0,4339.0,0.0,215.0,460.0
CAF,Central African Republic,RES,MR|MCF,MCF+CL/LWAL/CDL+ERL/H:1/RES,URBAN,2269.0,42213582.0,7449457.0,10955.0,136173.0,49663037.0,46678.0,2269.0,60.0,310.0
