ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
AUT,Austria,AT-1,Burgenland,COM,2509.0,4772367879.0,1208346453.0,0.0,2562490.0,5980714332.0,1199564.0,0.0,1021.0,1862.0
AUT,Austria,AT-1,Burgenland,IND,877.0,2058223338.0,856879954.0,0.0,1563166.0,2915103306.0,532803.0,0.0,1782.0,1317.0
AUT,Austria,AT-1,Burgenland,RES,133624.0,34539962491.0,6196118639.0,345529.0,23828507.0,40736081135.0,8205332.0,233376.0,178.0,1450.0
AUT,Austria,AT-2,Kärnten,COM,6436.0,11742395442.0,2966060269.0,0.0,6321280.0,14708455711.0,2970246.0,0.0,982.0,1858.0
AUT,Austria,AT-2,Kärnten,RES,187678.0,49129403759.0,8981741461.0,562385.0,33318026.0,58111145222.0,11215509.0,326564.0,178.0,1475.0
AUT,Austria,AT-3,Niederösterreich,COM,15649.0,29455208178.0,7465978542.0,0.0,15821710.0,36921186715.0,7428591.0,0.0,1011.0,1862.0
AUT,Austria,AT-3,Niederösterreich,IND,2.0,4822880.0,1700735.0,0.0,3774.0,6523615.0,1499.0,0.0,1887.0,1278.0
AUT,Austria,AT-3,Niederösterreich,RES,637299.0,163178764537.0,29490589198.0,1662902.0,111989001.0,192669353738.0,38277966.0,1097272.0,176.0,1457.0
AUT,Austria,AT-4,Oberösterreich,RES,428760.0,112542487692.0,20277067576.0,1527683.0,77187690.0,132819555267.0,26407157.0,757704.0,180.0,1458.0
AUT,Austria,AT-4,Oberösterreich,COM,16678.0,31219650217.0,7897563882.0,0.0,16781739.0,39117214100.0,7869990.0,0.0,1006.0,1860.0
AUT,Austria,AT-5,Salzburg,COM,8741.0,15789654255.0,3988662511.0,0.0,8502648.0,19778316765.0,3999576.0,0.0,973.0,1857.0
AUT,Austria,AT-5,Salzburg,RES,137687.0,35799347347.0,6548453682.0,568662.0,24302641.0,42347801030.0,8182104.0,237842.0,177.0,1473.0
AUT,Austria,AT-6,Steiermark,COM,14331.0,26654313356.0,6731440693.0,0.0,14340785.0,33385754050.0,6724354.0,0.0,1001.0,1859.0
AUT,Austria,AT-6,Steiermark,RES,382513.0,100171237768.0,18201101122.0,1255071.0,68303459.0,118372338892.0,23150423.0,669391.0,179.0,1467.0
AUT,Austria,AT-7,Tirol,COM,11460.0,20307532051.0,5125822239.0,0.0,10943284.0,25433354294.0,5152149.0,0.0,955.0,1856.0
AUT,Austria,AT-7,Tirol,RES,188684.0,48875151469.0,8960272970.0,773071.0,33136528.0,57835424437.0,11131814.0,324300.0,176.0,1475.0
AUT,Austria,AT-8,Vorarlberg,COM,4731.0,8755369187.0,2214280487.0,0.0,4708209.0,10969649674.0,2209801.0,0.0,995.0,1860.0
AUT,Austria,AT-8,Vorarlberg,RES,108135.0,29562689722.0,5680515298.0,408423.0,19108163.0,35243205016.0,5996504.0,187469.0,177.0,1547.0
AUT,Austria,AT-9,Wien,COM,25953.0,51456330487.0,12962284843.0,0.0,27699048.0,64418615330.0,12943525.0,0.0,1067.0,1858.0
AUT,Austria,AT-9,Wien,RES,167506.0,198080402811.0,35759926251.0,2009847.0,96601960.0,233840329061.0,31056396.0,1086740.0,577.0,2050.0
