ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
SRB,Serbia,RS-00,Beograd,COM,22077.0,12518013381.0,3014109383.0,0.0,17329844.0,15532122761.0,7708527.0,0.0,785.0,722.0
SRB,Serbia,RS-00,Beograd,IND,5740.0,4494123324.0,1785040696.0,0.0,8832127.0,6279164017.0,3214714.0,0.0,1539.0,509.0
SRB,Serbia,RS-00,Beograd,RES,364481.0,43497044884.0,7820041858.0,1731467.0,61298125.0,51317086755.0,19945368.0,822602.0,168.0,710.0
SRB,Serbia,RS-14,Borski,COM,585.0,380425613.0,92121458.0,0.0,522191.0,472547070.0,231404.0,0.0,893.0,729.0
SRB,Serbia,RS-14,Borski,RES,52986.0,3072935245.0,558898217.0,97246.0,5514334.0,3631833460.0,1770744.0,76998.0,104.0,557.0
SRB,Serbia,RS-14,Borski,IND,598.0,468229276.0,186040057.0,0.0,920065.0,654269329.0,334770.0,0.0,1539.0,509.0
SRB,Serbia,RS-11,Braničevski,COM,720.0,459874282.0,111276442.0,0.0,631522.0,571150728.0,279893.0,0.0,877.0,728.0
SRB,Serbia,RS-11,Braničevski,IND,259.0,202744979.0,79262481.0,0.0,398454.0,282007461.0,146748.0,0.0,1538.0,509.0
SRB,Serbia,RS-11,Braničevski,RES,84891.0,3648302007.0,672761261.0,156674.0,7178331.0,4321063260.0,2264144.0,102683.0,85.0,508.0
SRB,Serbia,RS-23,Jablanički,COM,553.0,336629145.0,81438594.0,0.0,462148.0,418067738.0,204800.0,0.0,836.0,728.0
SRB,Serbia,RS-23,Jablanički,IND,431.0,337209153.0,133968283.0,0.0,662673.0,471177436.0,241152.0,0.0,1538.0,509.0
SRB,Serbia,RS-23,Jablanički,RES,81084.0,3600033803.0,657506035.0,178420.0,7009059.0,4257539838.0,2266824.0,99908.0,86.0,514.0
SRB,Serbia,RS-04,Južnobanatski,COM,1630.0,1026803014.0,248376632.0,0.0,1411056.0,1275179643.0,625601.0,0.0,866.0,728.0
SRB,Serbia,RS-04,Južnobanatski,IND,2998.0,2347240410.0,928572629.0,0.0,4612859.0,3275813052.0,1684031.0,0.0,1539.0,509.0
SRB,Serbia,RS-04,Južnobanatski,RES,107037.0,5415160357.0,988165486.0,293158.0,9792201.0,6403325834.0,3136404.0,138446.0,91.0,553.0
SRB,Serbia,RS-06,Južnobački,RES,180086.0,13253299623.0,2398407376.0,619318.0,21613556.0,15651707003.0,6891843.0,297215.0,120.0,613.0
SRB,Serbia,RS-06,Južnobački,COM,5531.0,3171116322.0,764728949.0,0.0,4376746.0,3935845279.0,1944070.0,0.0,791.0,725.0
SRB,Serbia,RS-06,Južnobački,IND,4223.0,3307338761.0,1327588650.0,0.0,6499122.0,4634927397.0,2346525.0,0.0,1539.0,509.0
SRB,Serbia,RS-09,Kolubarski,IND,313.0,245585376.0,97866639.0,0.0,482331.0,343452029.0,175048.0,0.0,1541.0,509.0
SRB,Serbia,RS-09,Kolubarski,RES,76184.0,3341227765.0,598796123.0,149057.0,6631532.0,3940023892.0,2205414.0,93869.0,87.0,504.0
SRB,Serbia,RS-09,Kolubarski,COM,953.0,623594438.0,151052673.0,0.0,855577.0,774647119.0,379052.0,0.0,898.0,729.0
SRB,Serbia,RS-08,Mačvanski,RES,121272.0,5437558838.0,982399270.0,201079.0,10851513.0,6419958106.0,3556341.0,153526.0,89.0,501.0
SRB,Serbia,RS-08,Mačvanski,IND,305.0,238940030.0,96138870.0,0.0,469438.0,335078899.0,169160.0,0.0,1539.0,509.0
SRB,Serbia,RS-08,Mačvanski,COM,907.0,532491280.0,128835744.0,0.0,729947.0,661327015.0,323126.0,0.0,805.0,729.0
SRB,Serbia,RS-17,Moravički,IND,395.0,309606440.0,122085160.0,0.0,608490.0,431691605.0,222689.0,0.0,1540.0,509.0
