ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
KGZ,Kyrgyzstan,KG-B,Batken Region,Com,5287.0,189111204.0,222185475.0,275382089.0,0.0,0.0,902606.0,686678776.0,170.7217703801778,760.7735556821027
KGZ,Kyrgyzstan,KG-B,Batken Region,Ind,2974.0,157833391.0,117555986.0,137880167.0,0.0,0.0,617312.0,413269541.0,207.5696032279758,669.4662358742419
KGZ,Kyrgyzstan,KG-B,Batken Region,Res,38457.0,490833031.0,1321801725.0,1662068501.0,74233.0,548200.0,6309484.0,3474703256.0,164.0659437813662,550.7111605323034
KGZ,Kyrgyzstan,KG-C,Chuy Region,Com,19763.0,706763057.0,830371151.0,1029182218.0,0.0,0.0,3373283.0,2566316429.0,170.68678844305015,760.777091338023
KGZ,Kyrgyzstan,KG-C,Chuy Region,Ind,11106.0,589868849.0,439340593.0,515297916.0,0.0,0.0,2307077.0,1544507356.0,207.73248694399425,669.4650226238656
KGZ,Kyrgyzstan,KG-C,Chuy Region,Res,229029.0,3261919697.0,8920733551.0,10681987068.0,484510.0,2049098.0,41183537.0,22864640317.0,179.81800121382008,555.1888444404375
KGZ,Kyrgyzstan,KG-J,Jalal-Abad Region,Com,12157.0,434772612.0,510811407.0,633112095.0,0.0,0.0,2075107.0,1578696113.0,170.69235831208357,760.7781733664818
KGZ,Kyrgyzstan,KG-J,Jalal-Abad Region,Ind,6832.0,363055009.0,270407232.0,317157771.0,0.0,0.0,1419969.0,950620014.0,207.84089578454333,669.4653291726792
KGZ,Kyrgyzstan,KG-J,Jalal-Abad Region,Res,118171.0,1448930644.0,3878000934.0,4970170439.0,220666.0,1260602.0,18756554.0,10297102011.0,158.72383241235158,548.9868773869656
KGZ,Kyrgyzstan,KG-N,Naryn Region,Com,2822.0,100737201.0,118355460.0,146692630.0,0.0,0.0,480810.0,365785297.0,170.37916371367825,760.7689045568936
KGZ,Kyrgyzstan,KG-N,Naryn Region,Ind,1584.0,84075901.0,62620623.0,73447060.0,0.0,0.0,328836.0,220143579.0,207.59848484848484,669.4631335985111
KGZ,Kyrgyzstan,KG-N,Naryn Region,Res,27299.0,335161644.0,897216085.0,1149229051.0,51033.0,292103.0,4337770.0,2381606787.0,158.89849445034616,549.0394343176332
KGZ,Kyrgyzstan,KG-O,Osh Region,Com,16525.0,591144223.0,694531360.0,860819066.0,0.0,0.0,2821445.0,2146494665.0,170.73797276853253,760.7784893910745
KGZ,Kyrgyzstan,KG-O,Osh Region,Ind,9289.0,493563727.0,367611515.0,431167640.0,0.0,0.0,1930410.0,1292342890.0,207.81677252664443,669.4654969669656
KGZ,Kyrgyzstan,KG-O,Osh Region,Res,168481.0,2127754894.0,5720820401.0,7229486726.0,322371.0,1713901.0,27401765.0,15078062011.0,162.64008998047257,550.2587884758518
KGZ,Kyrgyzstan,KG-T,Talas Region,Com,2608.0,93380908.0,109713554.0,136002686.0,0.0,0.0,445746.0,339097143.0,170.91487730061348,760.7407424856308
KGZ,Kyrgyzstan,KG-T,Talas Region,Ind,1465.0,77961283.0,58066394.0,68105456.0,0.0,0.0,304919.0,204133143.0,208.1358361774744,669.4667862612694
KGZ,Kyrgyzstan,KG-T,Talas Region,Res,41259.0,509997211.0,1366695977.0,1744852727.0,77562.0,271001.0,6592601.0,3621545917.0,159.7857679536586,549.33491606727
KGZ,Kyrgyzstan,KG-Y,Issyk-Kul Region,Com,4839.0,173084827.0,203356197.0,252044625.0,0.0,0.0,826113.0,628485658.0,170.7197768133912,760.7744436899068
KGZ,Kyrgyzstan,KG-Y,Issyk-Kul Region,Ind,2721.0,144457676.0,107593610.0,126195408.0,0.0,0.0,564996.0,378246701.0,207.64277839029768,669.4679272065642
KGZ,Kyrgyzstan,KG-Y,Issyk-Kul Region,Res,52122.0,658834962.0,1771609085.0,2237935045.0,99802.0,501900.0,8483425.0,4668379090.0,162.76092628832356,550.2941429905964
