ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
CYP,Cyprus,IND,CR-,CR+PC/LFM/CDN+ERL/H:1/IND,TOTAL,478.0,826283534.0,275427844.0,0.0,1073095.0,1101711374.0,432495.0,0.0,2245.0,770.0
CYP,Cyprus,RES,CR-,CR/LDUAL/CDL+ERL/H:2/IRI(SOS)/RES,URBAN,6914.0,2486227663.0,438746057.0,26188.0,2005022.0,2924973721.0,687961.0,13828.0,290.0,1240.0
CYP,Cyprus,RES,CR-,CR/LDUAL/CDL+ERL/H:3-5/IRI(SOS)/RES,URBAN,3788.0,1754331011.0,309587827.0,30834.0,1414783.0,2063918841.0,486309.0,17046.0,373.0,1240.0
CYP,Cyprus,COM,CR+,CR/LFINF/CDM+ERM+LFC:12.0/H:1/COM,TOTAL,3122.0,803492401.0,200873101.0,0.0,686746.0,1004365503.0,297259.0,0.0,220.0,1170.0
CYP,Cyprus,RES,CR+,CR/LFINF/CDM+ERM+LFC:12.0/H:1/RES,URBAN,5407.0,1072741187.0,189307266.0,10003.0,865114.0,1262048458.0,275752.0,5407.0,160.0,1240.0
CYP,Cyprus,COM,CR+,CR/LFINF/CDM+ERM+LFC:12.0/H:2/COM,TOTAL,1251.0,628471278.0,157117820.0,0.0,537155.0,785589097.0,232732.0,0.0,429.0,1170.0
CYP,Cyprus,RES,CR+,CR/LFINF/CDM+ERM+LFC:12.0/H:2/RES,URBAN,45896.0,16504042541.0,2912478093.0,168925.0,13309712.0,19416520633.0,4246146.0,91791.0,290.0,1240.0
CYP,Cyprus,COM,CR+,CR/LFINF/CDM+ERM+LFC:12.0/H:3-5/COM,TOTAL,1510.0,1669444554.0,417361139.0,0.0,1426876.0,2086805693.0,619411.0,0.0,945.0,1170.0
CYP,Cyprus,RES,CR+,CR/LFINF/CDM+ERM+LFC:12.0/H:3-5/RES,URBAN,2240.0,1037647471.0,183114260.0,17334.0,836812.0,1220761729.0,267434.0,10082.0,374.0,1240.0
CYP,Cyprus,COM,CR+,CR/LFINF/CDM+ERM+LFC:12.0/H:>5/COM,TOTAL,208.0,360405241.0,90101311.0,0.0,308039.0,450506551.0,133978.0,0.0,1481.0,1170.0
CYP,Cyprus,RES,CR+,CR/LFINF/CDM+ERM+LFC:12.0/H:>5/RES,URBAN,719.0,1626649941.0,287055874.0,29743.0,1311814.0,1913705812.0,419973.0,17261.0,1824.0,1240.0
CYP,Cyprus,COM,CR+,CR/LFINF/CDM+ERM+LFC:9.0/H:1/COM,TOTAL,1669.0,429229384.0,107307345.0,0.0,366863.0,536536730.0,158797.0,0.0,220.0,1170.0
CYP,Cyprus,RES,CR+,CR/LFINF/CDM+ERM+LFC:9.0/H:1/RES,URBAN,473.0,93853051.0,16562303.0,1204.0,75688.0,110415355.0,24125.0,473.0,160.0,1240.0
CYP,Cyprus,COM,CR+,CR/LFINF/CDM+ERM+LFC:9.0/H:2/COM,TOTAL,749.0,369308813.0,92327204.0,0.0,315649.0,461636018.0,136761.0,0.0,421.0,1170.0
