ID_0,NAME_0,OCCUPANCY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,ID_1,NAME_1,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
BIH,Bosnia and Herzegovina,Com,4500673.534,14208.77,4321210046.76,2592726027.95,1728484018.5,0.0,1320400.0,8642420093.72,,,316.75321185436883,1920.250386621355
BIH,Bosnia and Herzegovina,Ind,4226488.0345,6587.0,4642298697.37,1934291124.25,1160574674.57,0.0,1152239.2213,7737164496.69,,,641.6408128890239,1830.6367919494933
BIH,Bosnia and Herzegovina,Res,95632994.8404,1078156.0,11086799154.71,27716997886.98,16630198732.32,1607994.3037,3301000.0,55433995773.88,,,88.7005172168035,579.6534539819933
BIH,Bosnia and Herzegovina,Com,44523.4552,142.09,42254753.79,25352852.28,16901901.49,0.0,16268.1572,84509507.48,1,Brcko,313.3468590330072,1898.0896046899795
BIH,Bosnia and Herzegovina,Ind,118425.8568,184.5672,130076838.6,54198682.67,32519209.59,0.0,16268.1572,216794731.07,1,Brcko,641.6408592642679,1830.6367961190044
BIH,Bosnia and Herzegovina,Res,2995271.6775,27841.0,393865151.19,984662877.96,590797726.76,51004.2614,40670.3929,1969325755.92,1,Brcko,107.58491711863799,657.4781749225817
BIH,Bosnia and Herzegovina,Com,2755646.158,8687.57,2649347554.54,1589608532.66,1059739021.71,0.0,839459.1517,5298695108.97,2,Federacija Bosna i Hercegovina,317.194124248783,1922.8503244464816
BIH,Bosnia and Herzegovina,Ind,2675707.6131,4170.102,2938949279.75,1224562200.24,734737320.28,0.0,724772.9371,4898248800.38,2,Federacija Bosna i Hercegovina,641.6408071313364,1830.6367917027474
BIH,Bosnia and Herzegovina,Res,57357343.4828,624761.0,7009147703.18,17522869258.14,10513721554.95,967047.503,2098647.8793,35045738516.42,2,Federacija Bosna i Hercegovina,91.80685651441111,611.0070025633129
BIH,Bosnia and Herzegovina,Com,1700503.9208,5379.11,1629607738.43,977764643.01,651843095.3,0.0,464672.6911,3259215477.27,3,Repuplika Srpska,316.13109246696945,1916.617443455647
BIH,Bosnia and Herzegovina,Ind,1432354.5646,2232.3308,1573272579.02,655530241.34,393318144.7,0.0,411198.1271,2622120965.24,3,Repuplika Srpska,641.6408198103971,1830.6367920656953
BIH,Bosnia and Herzegovina,Res,35280379.6802,425554.0,3683786300.34,9209465750.88,5525679450.61,589942.5393,1161681.7278,18418931501.54,3,Repuplika Srpska,82.90458950027494,522.0729387976809
