ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD
UKR,Ukraine,Com,MUR,MUR+CB/LWAL+CDN/H:1/COM,699556.5319,2860.1113,606460477.0074,363876286.1867,242584190.7859,0.0,0.0,1212920954.0259
UKR,Ukraine,Com,MUR,MUR+CB/LWAL+CDN/H:2/COM,216666.3766,581.7282,212598492.7852,127559095.6702,85039397.1123,0.0,0.0,425196985.5551
UKR,Ukraine,Com,MUR,MUR+CB/LWAL+CDN/HBET:3-5/COM,1099206.0426,1888.2347,1389892930.9013,833935758.5361,555957172.4197,0.0,0.0,2779785861.988
UKR,Ukraine,Com,MUR,MUR+CL/LWAL+CDN/H:1/COM,3119223.933,12752.833,2704121768.0184,1622473060.9737,1081648707.2807,0.0,0.0,5408243536.3356
UKR,Ukraine,Com,MUR,MUR+CL/LWAL+CDN/H:2/COM,966085.3817,2593.8451,947947176.3672,568768305.8246,379178870.5671,0.0,0.0,1895894352.837
UKR,Ukraine,Com,MUR,MUR+CL/LWAL+CDN/HBET:3-5/COM,2602967.0105,4469.6053,3288706695.869,1973224017.5746,1315482678.4293,0.0,0.0,6577413391.987
UKR,Ukraine,Com,MUR,MUR+STRUB/LWAL+CDN/H:1/COM,29306460.6624,119778.6631,25403050801.296,15241830479.4237,10161220320.014,0.0,0.0,50806101601.85
UKR,Ukraine,Com,MUR,MUR+STRUB/LWAL+CDN/H:2/COM,10293868.5523,29782.6253,10489118522.6844,6293471113.6374,4195647409.0559,0.0,0.0,20978237045.226
UKR,Ukraine,Com,MUR,MUR+STRUB/LWAL+CDN/HBET:3-5/COM,20884427.2715,35833.1114,26346011009.93,15807606605.458,10538404403.132,0.0,0.0,52692022018.18
UKR,Ukraine,Com,RC,CR/LFINF+CDL/H:1/COM,9808231.1407,39064.9321,10388276675.8742,6232966005.3856,4155310670.5005,0.0,0.0,20776553351.358
UKR,Ukraine,Com,RC,CR/LFINF+CDL/H:2/COM,3108542.1001,8346.2299,3767855025.1437,2260713015.0204,1507142010.0816,0.0,0.0,7535710050.4895
UKR,Ukraine,Com,RC,CR/LFINF+CDL/HBET:3-5/COM,9516821.1429,16351.808,14870397907.722,8922238744.612,5948159163.51,0.0,0.0,29740795817.04
UKR,Ukraine,Com,W,W/LFM+CDL/H:1/COM,127450.3039,507.6184,122131580.2056,73278948.123,48852632.0807,0.0,0.0,244263160.4101
UKR,Ukraine,Com,W,W/LFM+CDL/H:2/COM,30513.395,64.9545,29616320.9429,17769792.5649,11846528.3769,0.0,0.0,59232641.8809
UKR,Ukraine,Ind,MUR,MUR/LWAL+CDN/H:1/IND,7022816.4662,19000.6,10367783949.18,4319909978.74,2591945987.33,0.0,0.0,17279639915.5
UKR,Ukraine,Ind,RC,CR+PC/LFM+CDN/H:1/IND,17557041.165,47501.5,28647824069.7,11936593362.06,7161956017.22,0.0,0.0,47746373449.6
UKR,Ukraine,Ind,RC,CR/LFINF+CDN/H:1/IND,10534224.6997,28500.9,17188694442.7,7161956017.88,4297173610.5,0.0,0.0,28647824069.1
UKR,Ukraine,Ind,RC,CR/LFM+CDN/H:1/IND,14045632.9323,38001.2,22918259256.5,9549274689.8,5729564813.97,0.0,0.0,38197098760.8
UKR,Ukraine,Ind,S,S+SL/LFM+CDN/H:1/IND,14045632.9327,38001.2,21826913576.5,9094547324.11,5456728394.16,0.0,0.0,36378189295.1
UKR,Ukraine,Ind,S,S/LFM+CDN/RME/H:1/IND,7022816.466,19000.6,10913456788.57,4547273661.7,2728364197.12,0.0,0.0,18189094647.5
UKR,Ukraine,Res,ADO/E,MUR+ADO/LWAL+CDN/H:1/RES,115885397.7104,1252435.7113,15269274396.1777,38173185990.4443,22903911594.2666,2504871.4226,6371071.0859,76346371980.8886
UKR,Ukraine,Res,MUR,MUR+CB/LWAL+CDN/H:1/RES,18156663.8768,215705.4053,2423083769.6439,6057709424.1096,3634625654.4658,431410.8106,1097281.4511,12115418848.2193
UKR,Ukraine,Res,MUR,MUR+CL/LWAL+CDN/H:1/RES,44838305.5721,1008913.6716,5976485497.5022,14941213743.7554,8964728246.2533,1056027.4205,2685976.4948,29882427487.5109
UKR,Ukraine,Res,MUR,MUR+STRUB/LWAL+CDN/H:1/RES,437574089.7661,8934615.1518,58088270263.3418,145220675658.3545,87132405395.0127,8934615.1518,22724946.1764,290441351316.709
UKR,Ukraine,Res,RC,CR/LFINF+CDN/HBET:3-5/RES,294789198.5464,736941.3783,43800239661.5474,109500599153.8685,65700359492.3211,7369413.783,18743899.8449,219001198307.737
UKR,Ukraine,Res,W,W/LFM+CDL/H:1/RES,1969479.6743,40214.3563,261454227.3524,653635568.3811,392181341.0286,40214.3563,102284.1007,1307271136.7622
