ID_0,NAME_0,OCCUPANCY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,ID_1,NAME_1,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
GRD,Grenada,Com,397302.0,1348.0,172942862.4,127487190.6,150263883.0,0.0,0.0,450693936.0,,,294.73442136498517,1134.3862754277602
GRD,Grenada,Ind,360210.3093,628.0,79730815.5,44632570.5,35526204.0,0.0,0.0,159889590.0,,,573.5832950636943,443.8784395447062
GRD,Grenada,Res,10388389.0383,31022.0,841543877.475,825098860.404,1138306667.841,32704.0,110856.0,2804949405.72,,,334.87167295145383,270.0081211224078
GRD,Grenada,Com,85536.0,300.0,37238355.0,27607526.1,31995324.9,0.0,0.0,96841206.0,GRD-ADM1-93511190B15710399,Saint George,285.12,1132.1689814814815
GRD,Grenada,Ind,48921.1385,132.0,9546232.5,5048347.5,4730670.0,0.0,0.0,19325250.0,GRD-ADM1-93511190B15710399,Saint George,370.6146856060606,395.02862346508965
GRD,Grenada,Res,2159067.274,6403.0,172174509.234,169598236.563,238465478.223,6761.0,23681.0,580238224.02,GRD-ADM1-93511190B15710399,Saint George,337.1962008433547,268.7448561734811
GRD,Grenada,Com,24651.0,86.0,10721056.5,7918010.1,9276359.4,0.0,0.0,27915426.0,GRD-ADM1-93511190B27013414,Southern Grenadine Islands,286.63953488372096,1132.425702811245
GRD,Grenada,Ind,21075.315,38.0,7890876.0,4651416.0,3283938.0,0.0,0.0,15826230.0,GRD-ADM1-93511190B27013414,Southern Grenadine Islands,554.613552631579,750.9368187379406
GRD,Grenada,Res,798357.4293,2408.0,66155258.736,64418900.112,86470654.032,2532.0,8166.0,217044812.88,GRD-ADM1-93511190B27013414,Southern Grenadine Islands,331.54378293189365,271.86421133489665
GRD,Grenada,Com,57123.0,207.0,22857011.1,16110725.4,21176347.5,0.0,0.0,60144084.0,GRD-ADM1-93511190B43730750,Saint Patrick,275.95652173913044,1052.8873483535529
GRD,Grenada,Ind,65437.2198,93.0,12373609.5,6987267.0,5339533.5,0.0,0.0,24700410.0,GRD-ADM1-93511190B43730750,Saint Patrick,703.6260193548387,377.46728964790157
GRD,Grenada,Res,1547770.972,4630.0,125847709.092,123238971.702,169289742.006,4879.0,16402.0,418376422.8,GRD-ADM1-93511190B43730750,Saint Patrick,334.29178660907127,270.3089994376765
GRD,Grenada,Com,55602.0,165.0,26385420.6,20199979.8,21713907.6,0.0,0.0,68299308.0,GRD-ADM1-93511190B53095942,Saint David,336.9818181818182,1228.36063450955
GRD,Grenada,Ind,39766.5558,77.0,7676770.5,4308475.5,3533544.0,0.0,0.0,15518790.0,GRD-ADM1-93511190B53095942,Saint David,516.4487766233766,390.24727406742124
GRD,Grenada,Res,1193942.0533,3553.0,95928140.7,94277715.651,131377332.429,3749.0,12926.0,321583188.78,GRD-ADM1-93511190B53095942,Saint David,336.0377296087813,269.34572569176123
GRD,Grenada,Com,25110.0,93.0,10487723.4,7601031.9,9241778.7,0.0,0.0,27330534.0,GRD-ADM1-93511190B58238035,Saint Mark,270.0,1088.4322580645162
GRD,Grenada,Ind,28948.2341,40.0,6747772.5,3744720.0,2929657.5,0.0,0.0,13422150.0,GRD-ADM1-93511190B58238035,Saint Mark,723.7058525,463.66040683635345
GRD,Grenada,Res,743712.8847,2205.0,59170181.238,58325901.606,82235833.596,2330.0,8191.0,199731916.44,GRD-ADM1-93511190B58238035,Saint Mark,337.2847549659864,268.56051649631985
GRD,Grenada,Com,38310.0,142.0,15804835.2,11428193.7,14079473.1,0.0,0.0,41312502.0,GRD-ADM1-93511190B81281193,Saint John,269.7887323943662,1078.3738449490995
GRD,Grenada,Ind,31460.1105,67.0,9389866.5,5331879.0,4281574.5,0.0,0.0,19003320.0,GRD-ADM1-93511190B81281193,Saint John,469.5538880597015,604.0449222198378
GRD,Grenada,Res,1149624.5533,3431.0,93024310.68,91228421.277,126050619.303,3617.0,12290.0,310303351.26,GRD-ADM1-93511190B81281193,Saint John,335.069820256485,269.9171223938054
GRD,Grenada,Com,110970.0,355.0,49448460.6,36621723.6,42780691.8,0.0,0.0,128850876.0,GRD-ADM1-93511190B81416154,Saint Andrew,312.59154929577466,1161.1325223033252
GRD,Grenada,Ind,124601.7358,181.0,26105688.0,14560465.5,11427286.5,0.0,0.0,52093440.0,GRD-ADM1-93511190B81416154,Saint Andrew,688.4073801104972,418.0795690006752
GRD,Grenada,Res,2795913.8717,8392.0,229243767.795,224010713.493,304417008.252,8836.0,29200.0,757671489.54,GRD-ADM1-93511190B81416154,Saint Andrew,333.1641887154433,270.992428346626
