ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD
VEN,Venezuela,Com,MCF,MCF/LWAL+DNO/H:1/COM1,4647780.0,30985.2,1135386257.1377,1135386257.1377,1513848342.8421,0.0,0.0,3784620857.0595
VEN,Venezuela,Com,MCF,MCF/LWAL+DNO/H:1/COM5,460080.0,1533.6,112390971.4323,112390971.4323,149854628.5698,0.0,0.0,374636571.4347
VEN,Venezuela,Com,MCF,MCF/LWAL+DNO/H:1/COM6,2173230.0,14488.2,530889042.8569,530889042.8569,707852057.1411,0.0,0.0,1769630142.8708
VEN,Venezuela,Com,MCF,MCF/LWAL+DNO/H:2/COM1,4704750.0,15682.5,1149303214.2902,1149303214.2902,1532404285.6942,0.0,0.0,3831010714.2973
VEN,Venezuela,Com,MCF,MCF/LWAL+DNO/H:2/COM4,6210.0,20.7,1517014.2857,1517014.2857,2022685.7141,0.0,0.0,5056714.2858
VEN,Venezuela,Com,MCF,MCF/LWAL+DNO/H:2/COM5,1816560.0,3027.6,443759657.1579,443759657.1579,591679542.8405,0.0,0.0,1479198857.1579
VEN,Venezuela,Com,MCF,MCF/LWAL+DNO/H:2/COM6,4318650.0,14395.5,1054984500.0182,1054984500.0182,1406646000.0,0.0,0.0,3516614999.9897
VEN,Venezuela,Com,MUR,MUR/LWAL+DNO/H:1/COM1,2334825.0,15565.5,570364392.854,475303660.714,855546589.2778,0.0,0.0,1901214642.7862
VEN,Venezuela,Com,MUR,MUR/LWAL+DNO/H:2/COM1,7043219.9998,23477.4,1720558028.5937,1433798357.1257,2580837042.7441,0.0,0.0,5735193428.6068
VEN,Venezuela,Com,RC,CR+PC/LFM+DUL/HBET:1-3/COM5,4020030.0001,7657.2,1233839976.9176,1410102830.8298,881314269.2327,0.0,0.0,3525257076.8945
VEN,Venezuela,Com,RC,CR+PC/LFM+DUL/HBET:1-3/COM6,98752.5,376.2,30309421.1536,34639338.4609,21649586.5384,0.0,0.0,86598346.1525
VEN,Venezuela,Com,RC,CR/LFINF+DNO/HBET:1-3/COM1,5415086.25,20628.9,1662014933.672,1899445638.4983,1187153524.0159,0.0,0.0,4748614096.1961
VEN,Venezuela,Com,RC,CR/LFINF+DNO/HBET:1-3/COM4,5906.25,22.5,1812764.4229,2071730.7692,1294831.7307,0.0,0.0,5179326.9225
VEN,Venezuela,Com,RC,CR/LFINF+DNO/HBET:1-3/COM5,3235207.4999,6162.3,992959840.3892,1134811246.1803,709257028.7752,0.0,0.0,2837028115.434
