ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
VEN,Venezuela,AREA # 01,Distrito Capital,Com,23914.799999984,1866278567.73037,1943755590.67744,1589268996.83407,0.0,0.0,5578459.874986905,5399303155.25841,233.26391502294132,967.8841967597886
VEN,Venezuela,AREA # 01,Distrito Capital,Ind,15808.0,2445376631.04113,1621930635.45099,1176983114.66966,0.0,0.0,4910375.0,5244290381.1736,310.62594888663966,1068.0020123052925
VEN,Venezuela,AREA # 01,Distrito Capital,Res,480183.0,7883893951.5284,9852857038.55884,17044692962.02654,576505.600000557,2098180.050121881,251959374607.3983,34781443951.96228,524715.3160511686,0.13804385729309948
VEN,Venezuela,AREA # 02,Amazonas,Com,1227.6,94677180.08179,98559138.46246,81042161.536348,0.0,0.0,283581.0000015863,274278480.07827,231.00439882827166,967.1962510772435
VEN,Venezuela,AREA # 02,Amazonas,Ind,798.0,124279830.41534,82183456.99985,58962793.00639,0.0,0.0,247625.0,265426080.4212,310.3070175438597,1071.887250565169
VEN,Venezuela,AREA # 02,Amazonas,Res,31736.0,422081386.77054,470223481.26506,755302862.48664,33514.799999938,152795.58025347602,1464473665.8215675,1647607730.50538,46145.50245215426,1.1250511149212605
VEN,Venezuela,AREA # 03,Anzoátegui,Com,16113.599999376,1255342357.85515,1306440328.89146,1071218483.59271,0.0,0.0,3754198.124858385,3633001170.19788,232.98320207798173,967.7169529604736
VEN,Venezuela,AREA # 03,Anzoátegui,Ind,10605.0,1643366152.91963,1089088207.95879,789752917.12285,0.0,0.0,3296212.5,3522207278.007,310.8168316831683,1068.5619564900624
VEN,Venezuela,AREA # 03,Anzoátegui,Res,360730.0,4877181663.54074,5595500196.69397,10800245960.09991,397526.80000204,1540041.570050589,73357220681.38042,21272927820.55745,203357.6932369928,0.2899909187257003
VEN,Venezuela,AREA # 04,Apure,Com,3291.299999942,253473440.93647,263616465.65949,217321034.33917,0.0,0.0,759374.99999163,734410940.93591,230.72190320086648,967.1255189386072
VEN,Venezuela,AREA # 04,Apure,Ind,2145.0,334102377.61161,221203593.725,160297406.2919,0.0,0.0,669300.0,715603377.629,312.02797202797206,1069.1817983400567
VEN,Venezuela,AREA # 04,Apure,Res,107056.0,1338111529.96562,1504911201.04737,2786925924.02915,114752.000001642,477631.618775994,6831346623.07295,5629948655.13796,63810.96457062612,0.8241345324394381
VEN,Venezuela,AREA # 05,Aragua,Com,21987.899999967998,1710557488.20021,1779713975.30947,1454571474.689565,0.0,0.0,5106766.499967094,4944842938.17045,232.253489418022,968.2923505905965
VEN,Venezuela,AREA # 05,Aragua,Ind,14435.0,2241600235.94197,1485173883.69169,1073456366.42102,0.0,0.0,4488825.0,4800230486.0596,310.96813301004505,1069.373496641014
