ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
FRA,France,1,Alsace,Com,24361.3,31052154323.92,18631292594.42,12420861729.6,0.0,0.0,19391604.337359,62104308647.92,796.0003914963077,3202.6390167353306
FRA,France,1,Alsace,Ind,10945.676694579097,29837936082.8,12432473367.86,7459484020.85,0.0,0.0,22017974.88195896,49729893471.25,2011.5681740228522,2258.604332953326
FRA,France,1,Alsace,Res,338262.5247091685,30242790138.75,75606975345.4,45364185207.23,879071.7506907611,1961654.360795738,79270513.8798882,151213950693.42,234.34613085810628,1907.56869474243
FRA,France,10,Corse,Com,1240.5,1581168861.93,948701317.16,632467544.8,0.0,0.0,987426.163724,3162337723.82,795.9904584635227,3202.6067770915574
FRA,France,10,Corse,Ind,1465.207171996129,3994157617.33,1664232340.52,998539404.27,0.0,0.0,2947364.11553744,6656929362.2300005,2011.5681740228517,2258.6043329825015
FRA,France,10,Corse,Res,96239.95033180022,7240676198.32,18101690495.91,10861014296.960001,228203.09729426648,339567.112410593,20795984.128389392,36203380991.35,216.0847346314335,1740.8832766864532
FRA,France,11,Franche-Comte,Com,16219.699999999999,20674480476.43,12404688285.89,8269792190.58,0.0,0.0,12910890.66099,41348960952.99,796.0005833024039,3202.6420205017353
FRA,France,11,Franche-Comte,Ind,4630.530421281062,12622834987.34,5259514578.33,3155708746.92,0.0,0.0,9314627.624293614,21038058311.91,2011.568174022852,2258.604332935472
FRA,France,11,Franche-Comte,Res,289030.45772237866,19277835629.77,48194589070.41,28916753441.05,600904.4081627935,1233831.4496994256,55392860.29109974,96389178140.72,191.650598790201,1740.101118342274
FRA,France,12,Haute-Normandie,Com,22634.199999999997,28850735697.99,17310441418.76,11540294279.2,0.0,0.0,18016848.366547,57701471395.92,796.001111881445,3202.639563923838
FRA,France,12,Haute-Normandie,Ind,9319.503912472115,25404985897.27,10585410790.62,6351246474.28,0.0,0.0,18746817.46801036,42341643162.32,2011.568174022852,2258.604332952617
FRA,France,12,Haute-Normandie,Res,439136.4935051447,29030459001.84,72576147506.02,43545688502.28,888189.9907395283,1944182.279042954,81979508.37653899,145152295010.95,186.68343348599097,1770.5924063883492
FRA,France,13,Languedoc-Roussillon,Com,13887.2,17701319035.64,10620791421.48,7080527614.24,0.0,0.0,11054211.467735,35402638071.4,796.0000192792643,3202.638033000646
FRA,France,13,Languedoc-Roussillon,Ind,9000.641914586213,24535767467.46,10223236444.5,6133941866.81,0.0,0.0,18105404.821157735,40892945778.89,2011.568174022852,2258.6043329505146
