ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
CAN,Canada,Com,MR,COM1-RM1L-HC,562,327811424,594278225,364234903,0.0,101.7,302187,1286324552,537.6992882562278,4256.717039449083
CAN,Canada,Com,MR,COM1-RM1L-LC,5608,2912939320,5280769456,3236600400,0.0,1016.0,3411636,11430309176,608.3516405135521,3350.3894248976153
CAN,Canada,Com,MR,COM1-RM1L-MC,2007,1074512389,1947947167,1193902811,0.0,375.7,1170876,4216362367,583.3961136023917,3601.0323612406437
CAN,Canada,Com,MR,COM1-RM1L-PC,23065,11950505076,21664667264,13278343294,0.0,4043.1000000000004,12807048,46893515634,555.2589637979622,3661.5397735684287
CAN,Canada,Com,MR,COM1-RM1M-HC,23,12384381,22451226,13760420,0.0,4.0,17358,48596027,754.695652173913,2799.632849406614
CAN,Canada,Com,MR,COM1-RM1M-LC,169,82708036,149938616,91897828,0.0,28.400000000000002,130974,324544480,774.9940828402367,2477.930581642158
CAN,Canada,Com,MR,COM1-RM1M-MC,62,32383340,58706679,35981487,0.0,10.9,48918,127071506,789.0,2597.6431170530277
CAN,Canada,Com,MR,COM1-RM1M-PC,844,413809819,750181923,459788755,0.0,136.3,648558,1623780497,768.4336492890995,2503.678155230527
CAN,Canada,Com,MR,COM1-RM2L-HC,22,13170525,23876402,14633914,0.0,4.3,17358,51680841,789.0,2977.349982716903
CAN,Canada,Com,MR,COM1-RM2L-LC,179,96939591,175738526,107710713,0.0,34.0,137286,380388830,766.9608938547486,2770.7765540550386
CAN,Canada,Com,MR,COM1-RM2L-MC,77,42640423,77301382,47378255,0.0,14.9,56808,167320060,737.7662337662338,2945.360864666948
CAN,Canada,Com,MR,COM1-RM2L-PC,787,429984610,779504668,477760929,0.0,146.70000000000002,594117,1687250207,754.9135959339263,2839.9291839822795
CAN,Canada,Com,MR,COM1-RM2M-PC,6,3194361,5790953,3549294,0.0,1.2000000000000002,4734,12534608,789.0,2647.7836924376847
CAN,Canada,Com,MR,COM2-RM1L-HC,65,54396511,98613594,60440574,0.0,0.0,127490,213450679,1961.3846153846155,1674.2542866107146
CAN,Canada,Com,MR,COM2-RM1L-LC,911,616559881,1117739880,685066275,0.0,0.0,1782770,2419366036,1956.9374313940725,1357.0825378484044
CAN,Canada,Com,MR,COM2-RM1L-MC,239,165832400,300631823,184258132,0.0,0.0,476520,650722355,1993.807531380753,1365.5719696969697
CAN,Canada,Com,MR,COM2-RM1L-PC,3902,2620002426,4749710778,2911112747,0.0,0.0,7174970,10280825951,1838.7929267042543,1432.873719471998
CAN,Canada,Com,MR,COM2-RM1M-HC,31,23181983,42025840,25757762,0.0,0.0,62700,90965585,2022.5806451612902,1450.80677830941
CAN,Canada,Com,MR,COM2-RM1M-LC,917,615134420,1115155708,683482461,0.0,0.0,1761870,2413772589,1921.3413304253,1370.006066849427
CAN,Canada,Com,MR,COM2-RM1M-MC,203,126460475,229255807,140511545,0.0,0.0,399190,496227827,1966.4532019704434,1243.0868183070718
CAN,Canada,Com,MR,COM2-RM1M-PC,3696,2443702730,4430103178,2715224257,0.0,0.0,6767420,9589030165,1831.0119047619048,1416.9403059068302
CAN,Canada,Com,MR,COM3-RM1L-HC,524,107073139,194109666,118970308,0.0,47.1,130176,420153113,248.42748091603053,3227.577379854966
CAN,Canada,Com,MR,COM3-RM1L-LC,4207,767320927,1391049087,852578069,0.0,369.70000000000005,1167177,3010948083,277.43689089612553,2579.6842149905283
CAN,Canada,Com,MR,COM3-RM1L-MC,1790,342247444,620449629,380275145,0.0,164.0,480024,1342972218,268.16983240223465,2797.7189015549225
CAN,Canada,Com,MR,COM3-RM1L-PC,17469,3109614262,5637310516,3455124256,0.0,1530.8000000000002,4511751,12202049034,258.2718529967371,2704.504090318814
CAN,Canada,Com,MR,COM3-RM1M-HC,22,4685586,8494364,5206216,0.0,2.1,6780,18386166,308.1818181818182,2711.8238938053096
CAN,Canada,Com,MR,COM3-RM1M-LC,68,12227099,22166120,13585671,0.0,5.9,22374,47978890,329.02941176470586,2144.4037722356306
CAN,Canada,Com,MR,COM3-RM1M-MC,53,11113072,20146573,12347880,0.0,5.1000000000000005,17289,43607525,326.20754716981133,2522.2699404245473
CAN,Canada,Com,MR,COM3-RM1M-PC,267,44857471,81320650,49841648,0.0,22.400000000000002,84411,176019769,316.14606741573033,2085.2705097676844
CAN,Canada,Com,MR,COM3-RM2L-HC,19,4104950,7441749,4561064,0.0,1.9000000000000001,6441,16107763,339.0,2500.817109144543
