ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
SDN,Sudan,SD-NB,Blue Nile,COM,6319.0,334469878.0,101701451.0,0.0,1206478.0,436171336.0,417438.0,0.0,191.0,277.0
SDN,Sudan,SD-NB,Blue Nile,IND,2586.0,168286626.0,64895646.0,0.0,735716.0,233182269.0,370421.0,0.0,284.0,229.0
SDN,Sudan,SD-NB,Blue Nile,RES,202469.0,2589245682.0,512216551.0,1252186.0,15844038.0,3101462235.0,3258684.0,210935.0,78.0,163.0
SDN,Sudan,SD-DC,Central Darfur,COM,3801.0,202276075.0,59968555.0,0.0,724503.0,262244632.0,278761.0,0.0,191.0,279.0
SDN,Sudan,SD-DC,Central Darfur,RES,143495.0,1834852409.0,362978931.0,887356.0,11227782.0,2197831342.0,2309248.0,149488.0,78.0,163.0
SDN,Sudan,SD-DC,Central Darfur,IND,1559.0,103191607.0,38855033.0,0.0,442988.0,142046646.0,223212.0,0.0,284.0,233.0
SDN,Sudan,SD-DE,East Darfur,IND,6308.0,418536536.0,157958902.0,0.0,1799897.0,576495433.0,906857.0,0.0,285.0,233.0
SDN,Sudan,SD-DE,East Darfur,RES,377228.0,4824022880.0,954310477.0,1623958.0,29519027.0,5778333357.0,6071254.0,392994.0,78.0,163.0
SDN,Sudan,SD-DE,East Darfur,COM,15460.0,830800312.0,246203788.0,0.0,2969696.0,1077004100.0,1134183.0,0.0,192.0,280.0
SDN,Sudan,SD-GD,Gedaref,COM,8119.0,431833607.0,130227808.0,0.0,1553159.0,562061423.0,555067.0,0.0,191.0,278.0
SDN,Sudan,SD-GD,Gedaref,RES,425952.0,5447068571.0,1077564162.0,2634268.0,33331552.0,6524632730.0,6855387.0,443756.0,78.0,163.0
SDN,Sudan,SD-GD,Gedaref,IND,3317.0,217150916.0,83188606.0,0.0,944563.0,300339522.0,475673.0,0.0,285.0,230.0
SDN,Sudan,SD-GZ,Gezira,RES,966749.0,12362771011.0,2445660338.0,5978793.0,75649929.0,14808431343.0,15559116.0,1007161.0,78.0,163.0
SDN,Sudan,SD-GZ,Gezira,IND,9922.0,647078552.0,249366360.0,0.0,2827482.0,896444900.0,1423618.0,0.0,285.0,229.0
SDN,Sudan,SD-GZ,Gezira,COM,24291.0,1291293935.0,392090004.0,0.0,4654106.0,1683383943.0,1618973.0,0.0,192.0,277.0
SDN,Sudan,SD-KA,Kassala,IND,5837.0,380572803.0,146862201.0,0.0,1664692.0,527434999.0,838124.0,0.0,285.0,229.0
SDN,Sudan,SD-KA,Kassala,COM,14299.0,759120925.0,230882651.0,0.0,2738098.0,990003565.0,946109.0,0.0,191.0,277.0
SDN,Sudan,SD-KA,Kassala,RES,556220.0,7112947149.0,1407116014.0,3439913.0,43525349.0,8520063153.0,8951970.0,579463.0,78.0,163.0
SDN,Sudan,SD-KH,Khartoum,RES,1751167.0,22394031804.0,4430090567.0,10830033.0,137032947.0,26824122374.0,28183918.0,1824357.0,78.0,163.0
SDN,Sudan,SD-KH,Khartoum,COM,43719.0,2333159406.0,703424879.0,0.0,8387533.0,3036584278.0,3001162.0,0.0,192.0,278.0
SDN,Sudan,SD-KH,Khartoum,IND,17857.0,1170135599.0,448221781.0,0.0,5089453.0,1618357373.0,2563011.0,0.0,285.0,230.0
SDN,Sudan,SD-DN,North Darfur,COM,20433.0,1091244642.0,328119459.0,0.0,3920077.0,1419364096.0,1417490.0,0.0,192.0,278.0
SDN,Sudan,SD-DN,North Darfur,IND,8355.0,547736285.0,209327269.0,0.0,2378154.0,757063543.0,1197712.0,0.0,285.0,230.0
SDN,Sudan,SD-DN,North Darfur,RES,561007.0,7174115500.0,1419216609.0,2493039.0,43899649.0,8593332109.0,9028953.0,584449.0,78.0,163.0
SDN,Sudan,SD-KN,North Kordofan,RES,460628.0,5890613280.0,1165308258.0,2220703.0,36045681.0,7055921538.0,7413609.0,479886.0,78.0,163.0
SDN,Sudan,SD-KN,North Kordofan,IND,9347.0,627936532.0,232908964.0,0.0,2664998.0,860845497.0,1343501.0,0.0,285.0,236.0
SDN,Sudan,SD-KN,North Kordofan,COM,22890.0,1243912150.0,361061726.0,0.0,4414641.0,1604973874.0,1813659.0,0.0,193.0,282.0
SDN,Sudan,SD-NO,Northern,COM,5273.0,280287609.0,84641309.0,0.0,1008633.0,364928925.0,358808.0,0.0,191.0,278.0
SDN,Sudan,SD-NO,Northern,IND,2160.0,141201425.0,54128585.0,0.0,614510.0,195330012.0,309456.0,0.0,284.0,230.0
SDN,Sudan,SD-NO,Northern,RES,185743.0,2375376263.0,469907829.0,1148768.0,14535343.0,2845284093.0,2989521.0,193509.0,78.0,163.0
SDN,Sudan,SD-RS,Red Sea,COM,15109.0,806628917.0,242334997.0,0.0,2897091.0,1048963917.0,1051125.0,0.0,192.0,278.0
SDN,Sudan,SD-RS,Red Sea,IND,6165.0,405169491.0,154718502.0,0.0,1758081.0,559887983.0,885447.0,0.0,285.0,230.0
SDN,Sudan,SD-RS,Red Sea,RES,411770.0,5265784820.0,1041701814.0,1593927.0,32222248.0,6307486634.0,6627233.0,428984.0,78.0,163.0
SDN,Sudan,SD-NR,River Nile,RES,270959.0,3465141424.0,685490270.0,1675785.0,21203799.0,4150631690.0,4361040.0,282287.0,78.0,163.0
SDN,Sudan,SD-NR,River Nile,IND,3540.0,232661202.0,88872538.0,0.0,1009791.0,321533737.0,508569.0,0.0,285.0,230.0
SDN,Sudan,SD-NR,River Nile,COM,8676.0,462550232.0,139015874.0,0.0,1662042.0,601566113.0,601829.0,0.0,192.0,278.0
SDN,Sudan,SD-SI,Sennar,COM,9384.0,496717491.0,151578345.0,0.0,1793939.0,648295835.0,611244.0,0.0,191.0,277.0
SDN,Sudan,SD-SI,Sennar,IND,3834.0,249070879.0,96389293.0,0.0,1091852.0,345460169.0,549665.0,0.0,285.0,228.0
SDN,Sudan,SD-SI,Sennar,RES,432688.0,5533234659.0,1094610013.0,2675941.0,33858819.0,6627844667.0,6963829.0,450771.0,78.0,163.0
SDN,Sudan,SD-DS,South Darfur,COM,27610.0,1475219206.0,443797115.0,0.0,5299876.0,1919016321.0,1912802.0,0.0,192.0,278.0
SDN,Sudan,SD-DS,South Darfur,IND,11277.0,740317588.0,283040766.0,0.0,3215300.0,1023358356.0,1619302.0,0.0,285.0,230.0
SDN,Sudan,SD-DS,South Darfur,RES,784364.0,10030435456.0,1984266988.0,4850841.0,61377965.0,12014702442.0,12623764.0,817144.0,78.0,163.0
SDN,Sudan,SD-KS,South Kordofan,RES,238977.0,3055984244.0,604548894.0,1477919.0,18700095.0,3660533138.0,3846096.0,248956.0,78.0,163.0
SDN,Sudan,SD-KS,South Kordofan,IND,2225.0,146476688.0,55808231.0,0.0,634492.0,202284916.0,319582.0,0.0,285.0,231.0
SDN,Sudan,SD-KS,South Kordofan,COM,5443.0,290472499.0,87090895.0,0.0,1042708.0,377563390.0,381464.0,0.0,192.0,279.0
SDN,Sudan,SD-DW,West Darfur,COM,3971.0,208722182.0,63952760.0,0.0,755449.0,272674933.0,254707.0,0.0,190.0,276.0
SDN,Sudan,SD-DW,West Darfur,IND,1622.0,105384237.0,40850906.0,0.0,462560.0,146235153.0,232851.0,0.0,285.0,228.0
SDN,Sudan,SD-DW,West Darfur,RES,213544.0,2730757943.0,540211124.0,1320626.0,16709982.0,3270969064.0,3436786.0,222467.0,78.0,163.0
SDN,Sudan,SD-GK,West Kordofan,RES,384603.0,4918306059.0,972961966.0,2378555.0,30095964.0,5891268013.0,6189914.0,400679.0,78.0,163.0
SDN,Sudan,SD-GK,West Kordofan,IND,4248.0,278176503.0,106335816.0,0.0,1208008.0,384512317.0,608386.0,0.0,284.0,230.0
SDN,Sudan,SD-GK,West Kordofan,COM,10380.0,553366192.0,166460000.0,0.0,1988574.0,719826192.0,717702.0,0.0,192.0,278.0
SDN,Sudan,SD-NW,White Nile,COM,14634.0,781625932.0,234589147.0,0.0,2806327.0,1016215084.0,1022125.0,0.0,192.0,279.0
SDN,Sudan,SD-NW,White Nile,IND,5983.0,392655686.0,149813282.0,0.0,1702683.0,542468957.0,857570.0,0.0,285.0,231.0
