ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
POL,Poland,1,Lodz,Com,42274.54,20374591314.129997,12224754788.46,8149836525.67,0.0,0.0,19402857.112120003,40749182628.25,458.97263724501795,2100.164032172149
POL,Poland,1,Lodz,Ind,11082.879623239418,13453648149.09,5605686728.65,3363412037.07,0.0,0.0,15423332.58395837,22422746915.12,1391.6358481073423,1453.8198403658648
POL,Poland,1,Lodz,Res,422114.1091,11036301474.6,27590753686.67,16554452211.96,848972.1646,2504829.055190448,58320795.287200004,55181507373.17,138.16357717003874,946.1720660945958
POL,Poland,10,Opole,Com,12314.830000000002,5032617075.34,3019570245.22,2013046830.11,0.0,0.0,4991573.052600001,10065234150.65,405.3302443151875,2016.4453258692147
POL,Poland,10,Opole,Ind,6535.651413838684,7933710148.98,3305712561.88,1983427537.29,0.0,0.0,9095246.79823135,13222850248.32,1391.6358481073428,1453.8198403688505
POL,Poland,10,Opole,Res,177977.637,4466370699.8,11165926749.35,6699556049.53,357956.11835,1002663.9263924677,24621521.6521,22331853498.52,138.34053573876812,907.0054164022511
POL,Poland,11,Podlachian,Com,32901.54,15558200454.75,9334920272.86,6223280181.940001,0.0,0.0,14874202.48248,31116400909.53,452.0822576231994,2091.97104491359
POL,Poland,11,Podlachian,Ind,5202.340106715671,6315186641.53,2631327767.34,1578796660.47,0.0,0.0,7239762.986552105,10525311069.53,1391.6358481073426,1453.8198403843905
POL,Poland,11,Podlachian,Res,212300.6143,5466343657.94,13665859144.960001,8199515487.05,426987.1777,1186333.9790544694,29346406.0402,27331718289.94,138.23043393897518,931.3480585152338
POL,Poland,12,Pomeranian,Com,64234.73,28263199468.64,16957919681.17,11305279787.45,0.0,0.0,27523225.37402,56526398937.28,428.47888321504576,2053.770885102622
POL,Poland,12,Pomeranian,Ind,6204.90796465078,7532216481.17,3138423533.83,1883054120.15,0.0,0.0,8634972.357814793,12553694134.49,1391.6358481073426,1453.8198403297376
POL,Poland,12,Pomeranian,Res,345872.1212,9058642355.9,22646605889.84,13587963533.960001,695631.2798,2245827.956658989,47784207.142400004,45293211779.78,138.15570615120166,947.8699028070785
POL,Poland,13,Silesian,Com,12932.09,5270637417.86,3162382450.72,2108254967.1599998,0.0,0.0,5231583.846820001,10541274835.74,404.5427960074513,2014.9299226366172
POL,Poland,13,Silesian,Ind,32895.28441200303,39932002988.42,16638334578.69,9983000747.44,0.0,0.0,45778257.02143008,66553338314.79,1391.6358481073428,1453.8198403585905
POL,Poland,13,Silesian,Res,757334.594,20075895846.09,50189739615.2,30113843769.2,1523180.5235000001,4568627.78656279,104589739.9058,100379479230.42,138.10241963646519,959.7449933504756
POL,Poland,14,Subcarpathian,Com,14253.330000000002,6309061618.2,3785436970.94,2523624647.29,0.0,0.0,6127303.864200001,12618123236.43,429.88577856543,2059.3271553176774
POL,Poland,14,Subcarpathian,Ind,7823.645384430847,9497222366.65,3957175986.01,2374305591.53,0.0,0.0,10887665.379853517,15828703944.35,1391.6358481073423,1453.8198403524925
POL,Poland,14,Subcarpathian,Res,349808.8277,8891623266.73,22229058166.87,13337434900.08,703549.00455,2098922.1065424285,48373619.2257,44458116333.72,138.285873297588,919.0570613765495
POL,Poland,15,Warmian-Masurian,Com,54416.03,22422651347.08,13453590808.26,8969060538.84,0.0,0.0,22204974.15746,44845302694.19,408.05942950009404,2019.6061646450391
POL,Poland,15,Warmian-Masurian,Ind,4311.080634771664,5233275464.03,2180531443.47,1308318865.9,0.0,0.0,5999454.355429606,8722125773.3,1391.6358481073426,1453.8198403670378
POL,Poland,15,Warmian-Masurian,Res,238447.8274,6106443708.11,15266109270.31,9159665562.14,479578.122,1432785.6588323934,32966441.9556,30532218540.53,138.25431883805035,926.1605659977357
POL,Poland,16,West Pomeranian,Com,21480.12,10297817672.68,6178690603.63,4119127069.04,0.0,0.0,9789961.141579999,20595635345.32,455.7684566743575,2103.750469227713
POL,Poland,16,West Pomeranian,Ind,8203.898452213341,9958816388.58,4149506828.65,2489704097.15,0.0,0.0,11416839.180332428,16598027314.24,1391.6358481073426,1453.8198403313859
POL,Poland,16,West Pomeranian,Res,286047.0107,7341764446.18,18354411115.26,11012646669.12,575309.4126,1699911.9608731968,39544375.6028,36708822230.55,138.2443239173483,928.2943951187532
POL,Poland,2,Swietokrzyskie,Com,25539.33,10767154014.56,6460292408.72,4306861605.809999,0.0,0.0,10599478.0083,21534308029.07,415.0256881562672,2031.6385403325899
