ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD
GEO,Georgia,Com,MCF,MCF/LWAL+CDL/H:1/COM,252852.0,2302.0,57611803.0,57611803.0,76815737.0,0.0,0.0,192039348.0
GEO,Georgia,Com,MCF,MCF/LWAL+CDL/H:2/COM,597663.0,2302.0,145958684.0,145958684.0,194611568.0,0.0,0.0,486528943.0
GEO,Georgia,Com,MCF,MCF/LWAL+CDL/HBET:3-6/COM,804195.0,921.0,223191739.0,223191739.0,297588988.0,0.0,0.0,743972470.0
GEO,Georgia,Com,MCF,MCF/LWAL+CDM/H:1/COM,28355.0,259.0,6429173.0,6429173.0,8572232.0,0.0,0.0,21430578.0
GEO,Georgia,Com,MCF,MCF/LWAL+CDM/H:2/COM,67022.0,259.0,16324084.0,16324084.0,21765449.0,0.0,0.0,54413619.0
GEO,Georgia,Com,MCF,MCF/LWAL+CDM/HBET:3-6/COM,81230.0,98.0,22022010.0,22022010.0,29362679.0,0.0,0.0,73406693.0
GEO,Georgia,Com,MIX,MIX(MUR+W)/LWAL+CDL/H:1/COM,252852.0,2302.0,40328268.0,40328268.0,53771019.0,0.0,0.0,134427546.0
GEO,Georgia,Com,MIX,MIX(MUR+W)/LWAL+CDL/H:2/COM,448054.0,1727.0,76592334.0,76592334.0,102123111.0,0.0,0.0,255307772.0
GEO,Georgia,Com,MIX,MIX(MUR+W)/LWAL+CDM/H:1/COM,28355.0,259.0,4500421.0,4500421.0,6000561.0,0.0,0.0,15001401.0
GEO,Georgia,Com,MIX,MIX(MUR+W)/LWAL+CDM/H:2/COM,49469.0,195.0,8425658.0,8425658.0,11234214.0,0.0,0.0,28085536.0
GEO,Georgia,Com,MUR,MUR/LWAL+CDN/H:1/COM,1695642.0,15420.0,289767023.0,289767023.0,386356025.0,0.0,0.0,965890066.0
