ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
SOM,Somalia,Com,ADO/E,MUR+ADO/LWAL+CDN/H:1/COM,4014.0,34381187.0,34381187.0,68762376.0,0.0,0.0,521699.0,137524751.0,129.96985550572995,263.60938203830176
SOM,Somalia,Com,ADO/E,MUR+ADO/LWAL+CDN/H:2/COM,2001.0,35301055.0,35301055.0,70602114.0,0.0,0.0,521693.0,141204215.0,260.7161419290355,270.6653434107799
SOM,Somalia,Com,ADO/E,MUR+ADO/LWAL+CDN/HBET:3-6/COM,73.0,4746652.0,4746652.0,9493303.0,0.0,0.0,65254.0,18986611.0,893.8904109589041,290.9647071443896
SOM,Somalia,Com,MUR,MUR+CB/LWAL+CDN/H:1/COM,3616.0,38789744.0,38789744.0,77579477.0,0.0,0.0,470871.0,155158960.0,130.21875,329.51479279887695
SOM,Somalia,Com,MUR,MUR+CB/LWAL+CDN/H:2/COM,1809.0,39827555.0,39827555.0,79655117.0,0.0,0.0,470872.0,159310242.0,260.294085129906,338.33025110858154
SOM,Somalia,Com,MUR,MUR+CB/LWAL+CDN/HBET:3-6/COM,63.0,5311594.0,5311594.0,10623194.0,0.0,0.0,58370.0,21246383.0,926.5079365079365,363.9949117697447
SOM,Somalia,Com,MUR,MUR+CL/LWAL+CDN/H:1/COM,3616.0,38789744.0,38789744.0,77579477.0,0.0,0.0,470871.0,155158960.0,130.21875,329.51479279887695
SOM,Somalia,Com,MUR,MUR+CL/LWAL+CDN/H:2/COM,1809.0,39827555.0,39827555.0,79655117.0,0.0,0.0,470872.0,159310242.0,260.294085129906,338.33025110858154
SOM,Somalia,Com,MUR,MUR+CL/LWAL+CDN/HBET:3-6/COM,63.0,5311594.0,5311594.0,10623194.0,0.0,0.0,58370.0,21246383.0,926.5079365079365,363.9949117697447
SOM,Somalia,Com,MUR,MUR+STDRE/LWAL+CDN/H:1/COM,1626.0,17380718.0,17380718.0,34761433.0,0.0,0.0,210989.0,69522860.0,129.75953259532596,329.5094057036149
SOM,Somalia,Com,MUR,MUR+STDRE/LWAL+CDN/H:2/COM,807.0,17845737.0,17845737.0,35691475.0,0.0,0.0,210983.0,71382946.0,261.4411400247831,338.33506017072466
SOM,Somalia,Com,MUR,MUR+STDRE/LWAL+CDN/HBET:3-6/COM,27.0,2340721.0,2340721.0,4681442.0,0.0,0.0,25702.0,9362886.0,951.925925925926,364.2862812232511
SOM,Somalia,Com,MUR,MUR+STRUB/LWAL+CDN/H:1/COM,2388.0,20476613.0,20476613.0,40953230.0,0.0,0.0,310710.0,81906456.0,130.11306532663318,263.61062083614945
SOM,Somalia,Com,MUR,MUR+STRUB/LWAL+CDN/H:2/COM,1194.0,21024465.0,21024465.0,42048934.0,0.0,0.0,310710.0,84097857.0,260.22613065326635,270.6635029448682
SOM,Somalia,Com,MUR,MUR+STRUB/LWAL+CDN/HBET:3-6/COM,46.0,2874075.0,2874075.0,5748149.0,0.0,0.0,39552.0,11496302.0,859.8260869565217,290.6629753236246
SOM,Somalia,Com,RC,CR/LFINF+CDL/H:1/COM,167.0,3054835.0,4073116.0,3054835.0,0.0,0.0,21632.0,10182780.0,129.53293413173654,470.72762573964496
SOM,Somalia,Com,RC,CR/LFINF+CDL/H:2/COM,296.0,11270993.0,15027985.0,11270993.0,0.0,0.0,77732.0,37569967.0,262.6081081081081,483.32690526424125
SOM,Somalia,Com,RC,CR/LFINF+CDL/H:3/COM,199.0,13594764.0,18126351.0,13594764.0,0.0,0.0,89035.0,45315881.0,447.41206030150755,508.9670466670411
SOM,Somalia,Com,RC,CR/LFINF+CDL/HBET:4-7/COM,47.0,7936958.0,10582611.0,7936958.0,0.0,0.0,56790.0,26456532.0,1208.2978723404256,465.86603275224513
SOM,Somalia,Com,RC,CR/LFINF+CDL/HBET:8+/COM,5.0,2364514.0,3152686.0,2364514.0,0.0,0.0,11781.0,7881714.0,2356.2,669.0190985485103
SOM,Somalia,Com,W,W/LWAL+CDL/H:1/COM,1987.0,32067736.0,36648832.0,22905523.0,0.0,0.0,258189.0,91622093.0,129.93910417715148,354.8644326443032
SOM,Somalia,Com,W,W/LWAL+CDL/H:2/COM,1000.0,32935487.0,37640551.0,23525346.0,0.0,0.0,258271.0,94101378.0,258.271,364.3513131555614
SOM,Somalia,Com,W,W/LWAL+CDL/H:3/COM,321.0,19544425.0,22336481.0,13960301.0,0.0,0.0,145300.0,55841203.0,452.6479750778816,384.3166070199587
SOM,Somalia,Ind,MUR,MUR+CB/LWAL+CDN/H:1/IND,596.0,9616248.0,6410836.0,16027080.0,0.0,0.0,131119.0,32054170.0,219.998322147651,244.4662482172683
SOM,Somalia,Ind,MUR,MUR+CB/LWAL+CDN/H:2/IND,201.0,6993635.0,4662426.0,11656062.0,0.0,0.0,95357.0,23312123.0,474.41293532338307,244.47206812294849
SOM,Somalia,Ind,MUR,MUR+CL/LWAL+CDN/H:1/IND,596.0,9616248.0,6410836.0,16027080.0,0.0,0.0,131119.0,32054170.0,219.998322147651,244.4662482172683
SOM,Somalia,Ind,MUR,MUR+CL/LWAL+CDN/H:2/IND,201.0,6993635.0,4662426.0,11656062.0,0.0,0.0,95357.0,23312123.0,474.41293532338307,244.47206812294849
SOM,Somalia,Ind,MUR,MUR+STDRE/LWAL+CDN/H:1/IND,223.0,3718258.0,2478838.0,6197094.0,0.0,0.0,50697.0,12394186.0,227.34080717488789,244.475728346845
SOM,Somalia,Ind,MUR,MUR+STDRE/LWAL+CDN/H:2/IND,70.0,2621447.0,1747630.0,4369081.0,0.0,0.0,35778.0,8738152.0,511.1142857142857,244.23254513947117
SOM,Somalia,Ind,MUR,MUR+STRUB/LWAL+CDN/H:1/IND,463.0,5962113.0,3974747.0,9936861.0,0.0,0.0,101611.0,19873718.0,219.4622030237581,195.58628494946413
SOM,Somalia,Ind,MUR,MUR+STRUB/LWAL+CDN/H:2/IND,154.0,4336086.0,2890725.0,7226807.0,0.0,0.0,73899.0,14453616.0,479.8636363636364,195.58608370884585
SOM,Somalia,Ind,RC,CR/LFINF+CDL/H:1/IND,123.0,4732326.0,3154882.0,2629067.0,0.0,0.0,25352.0,10516280.0,206.1138211382114,414.81066582518145
SOM,Somalia,Ind,RC,CR/LFINF+CDL/H:2/IND,45.0,3082443.0,2054959.0,1712466.0,0.0,0.0,16513.0,6849863.0,366.9555555555556,414.8163870889602
SOM,Somalia,Ind,S,S+SL/LFM+CDL/H:1/IND,349.0,11599684.0,10149722.0,7249802.0,0.0,0.0,76257.0,28999209.0,218.50143266475644,380.2825838939376
SOM,Somalia,Ind,S,S+SL/LFM+CDL/H:2/IND,109.0,7608267.0,6657233.999999999,4755167.0,0.0,0.0,50013.0,19020667.0,458.8348623853211,380.3144582408574
