ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
TCA,Turks and Caicos Islands,TC-GT,Grand Turk,COM,1061.0,516169752.0,102332418.0,0.0,297472.0,618502171.0,131913.0,0.0,280.0,1735.0
TCA,Turks and Caicos Islands,TC-GT,Grand Turk,IND,481.0,262567200.0,102793290.0,0.0,211748.0,365360491.0,79975.0,0.0,440.0,1240.0
TCA,Turks and Caicos Islands,TC-GT,Grand Turk,RES,9656.0,5035825822.0,918812902.0,7290.0,3495190.0,5954638723.0,1353505.0,10768.0,362.0,1441.0
TCA,Turks and Caicos Islands,TC-MC,Middle Caicos,COM,71.0,21583330.0,4827974.0,0.0,12705.0,26411304.0,4936.0,0.0,179.0,1699.0
TCA,Turks and Caicos Islands,TC-MC,Middle Caicos,IND,77.0,40963256.0,15653540.0,0.0,33035.0,56616794.0,12984.0,0.0,429.0,1240.0
TCA,Turks and Caicos Islands,TC-MC,Middle Caicos,RES,1033.0,517386640.0,95022127.0,755.0,359705.0,612408766.0,138780.0,1115.0,348.0,1438.0
TCA,Turks and Caicos Islands,TC-NC,North Caicos,IND,108.0,38030555.0,14035168.0,0.0,30670.0,52065721.0,12712.0,0.0,284.0,1240.0
TCA,Turks and Caicos Islands,TC-NC,North Caicos,RES,4584.0,2319593549.0,423633626.0,3367.0,1610648.0,2743227176.0,627882.0,4973.0,351.0,1440.0
TCA,Turks and Caicos Islands,TC-NC,North Caicos,COM,212.0,67200128.0,13669768.0,0.0,38759.0,80869896.0,16783.0,0.0,183.0,1734.0
TCA,Turks and Caicos Islands,TC-PR,Providenciales,COM,5131.0,2454538887.0,493000703.0,0.0,1418597.0,2947539589.0,620588.0,0.0,276.0,1730.0
TCA,Turks and Caicos Islands,TC-PR,Providenciales,IND,1856.0,1055632752.0,405528847.0,0.0,851317.0,1461161602.0,331774.0,0.0,459.0,1240.0
TCA,Turks and Caicos Islands,TC-PR,Providenciales,RES,43305.0,22004806467.0,4019029153.0,31962.0,15293457.0,26023835619.0,5946382.0,47209.0,353.0,1439.0
TCA,Turks and Caicos Islands,TC-SY,Salt Cay,IND,13.0,12113413.0,5048753.0,0.0,9769.0,17162166.0,3285.0,0.0,751.0,1240.0
TCA,Turks and Caicos Islands,TC-SY,Salt Cay,RES,501.0,266193965.0,48286800.0,381.0,184153.0,314480765.0,71819.0,563.0,368.0,1446.0
TCA,Turks and Caicos Islands,TC-SC,South Caicos,COM,492.0,202630666.0,42549634.0,0.0,118300.0,245180302.0,49302.0,0.0,240.0,1713.0
TCA,Turks and Caicos Islands,TC-SC,South Caicos,IND,190.0,81716977.0,31348370.0,0.0,65901.0,113065348.0,25741.0,0.0,347.0,1240.0
TCA,Turks and Caicos Islands,TC-SC,South Caicos,RES,4152.0,2141512664.0,390801288.0,3100.0,1485303.0,2532313951.0,577414.0,4579.0,358.0,1442.0
