ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD
MYS,Malaysia,Com,MIX,MIX(CR-W)/COM,88500.0,1770.0,26209615.3846,18721153.8462,29953846.1538,1770.0,0.0,74884615.3846
MYS,Malaysia,Com,MIX,MIX(CR-W)/COM1,1028800.0,5144.0,304683076.9231,217630769.2308,348209230.7692,20587.0,0.0,870523076.9231
MYS,Malaysia,Com,MIX,MIX(CR-W)/COM5,525120.0,2188.0,226205538.4615,161575384.6154,258520615.3846,8707.0,0.0,646301538.4615
MYS,Malaysia,Com,MIX,MIX(M-W)/COM,263900.0,5278.0,78155000.0,55825000.0,89320000.0,5278.0,0.0,223300000.0
MYS,Malaysia,Com,MIX,MIX(M-W)/COM1,3109800.0,15549.0,920979230.7692,657842307.6923,1052547692.3077,62212.0,0.0,2631369230.7692
MYS,Malaysia,Com,MIX,MIX(M-W)/COM5,1590960.0,6629.0,685336615.3846,489526153.8462,783241846.1538,26507.0,0.0,1958104615.3846
MYS,Malaysia,Com,MUR,MUR/LWAL+DNO/H:1/COM,357550.0,7151.0,105889807.6923,75635576.9231,121016923.0769,7151.0,0.0,302542307.6923
MYS,Malaysia,Com,MUR,MUR/LWAL+DNO/H:1/COM1,4157800.0,83156.0,1231348461.5385,879534615.3846,1407255384.6154,83156.0,0.0,3518138461.5385
MYS,Malaysia,Com,MUR,MUR/LWAL+DNO/H:1/COM11,69200.0,173.0,29809230.7692,21292307.6923,34067692.3077,173.0,0.0,85169230.7692
MYS,Malaysia,Com,MUR,MUR/LWAL+DNO/H:1/COM12,198000.0,660.0,106615384.6154,76153846.1538,121846153.8462,660.0,0.0,304615384.6154
MYS,Malaysia,Com,MUR,MUR/LWAL+DNO/H:1/COM2,1559950.0,22285.0,293990576.9231,209993269.2308,335989230.7692,22285.0,0.0,839973076.9231
MYS,Malaysia,Com,MUR,MUR/LWAL+DNO/H:1/COM3,1448800.0,28976.0,429067692.3077,306476923.0769,490363076.9231,28976.0,0.0,1225907692.3077
MYS,Malaysia,Com,MUR,MUR/LWAL+DNO/H:1/COM5,1572960.0,26216.0,677582769.2308,483987692.3077,774380307.6923,26216.0,0.0,1935950769.2308
MYS,Malaysia,Com,MUR,MUR/LWAL+DNO/H:2/COM12,70800.0,236.0,38123076.9231,27230769.2308,43569230.7692,236.0,0.0,108923076.9231
MYS,Malaysia,Com,RC,CR/LDUAL+DUL/HBET:13-/COM12,2940000.0,735.0,1960000000.0,1715000000.0,1225000000.0,735.0,0.0,4900000000.0
MYS,Malaysia,Com,RC,CR/LDUAL+DUL/HBET:13-/COM3,4245000.0,566.0,1556500000.0,1361937500.0,972812500.0,7765.0,0.0,3891250000.0
MYS,Malaysia,Com,RC,CR/LDUAL+DUL/HBET:6-12/COM12,1696000.0,424.0,1130666666.6667,989333333.3333,706666666.6667,424.0,0.0,2826666666.6667
MYS,Malaysia,Com,RC,CR/LDUAL+DUL/HBET:6-12/COM3,9795000.0,1959.0,3591500000.0,3142562500.0,2244687500.0,19426.0,0.0,8978750000.0
MYS,Malaysia,Com,RC,CR/LDUAL+DUM/HBET:13-/COM12,732000.0,183.0,488000000.0,427000000.0,305000000.0,183.0,0.0,1220000000.0
MYS,Malaysia,Com,RC,CR/LDUAL+DUM/HBET:13-/COM3,1470000.0,196.0,539000000.0,471625000.0,336875000.0,1932.0,0.0,1347500000.0
MYS,Malaysia,Com,RC,CR/LFINF+DUL/H:1/COM,177950.0,3559.0,65248333.3333,57092291.6667,40780208.3333,3559.0,0.0,163120833.3333
MYS,Malaysia,Com,RC,CR/LFINF+DUL/H:1/COM1,2065250.0,41305.0,757258333.3333,662601041.6667,473286458.3333,41305.0,0.0,1893145833.3333
MYS,Malaysia,Com,RC,CR/LFINF+DUL/H:1/COM12,139500.0,465.0,93000000.0,81375000.0,58125000.0,465.0,0.0,232500000.0
MYS,Malaysia,Com,RC,CR/LFINF+DUL/H:1/COM2,521780.0,7454.0,121748666.6667,106530083.3333,76092916.6667,7454.0,0.0,304371666.6667
MYS,Malaysia,Com,RC,CR/LFINF+DUL/H:1/COM3,479200.0,9584.0,175706666.6667,153743333.3333,109816666.6667,9584.0,0.0,439266666.6667
MYS,Malaysia,Com,RC,CR/LFINF+DUL/H:1/COM5,2102400.0,35040.0,1121280000.0,981120000.0,700800000.0,35040.0,0.0,2803200000.0
MYS,Malaysia,Com,RC,CR/LFINF+DUL/H:2/COM,179050.0,3581.0,65651666.6667,57445208.3333,41032291.6667,3581.0,0.0,164129166.6667
MYS,Malaysia,Com,RC,CR/LFINF+DUL/H:2/COM1,2079400.0,10397.0,762446666.6667,667140833.3333,476529166.6667,41582.0,0.0,1906116666.6667
MYS,Malaysia,Com,RC,CR/LFINF+DUL/H:2/COM12,205500.0,685.0,137000000.0,119875000.0,85625000.0,685.0,0.0,342500000.0
MYS,Malaysia,Com,RC,CR/LFINF+DUL/H:2/COM2,516530.0,7379.0,120523666.6667,105458208.3333,75327291.6667,7379.0,0.0,301309166.6667
MYS,Malaysia,Com,RC,CR/LFINF+DUL/H:2/COM3,486600.0,2433.0,178420000.0,156117500.0,111512500.0,9694.0,0.0,446050000.0
MYS,Malaysia,Com,RC,CR/LFINF+DUL/H:2/COM5,1570560.0,6544.0,837632000.0,732928000.0,523520000.0,26172.0,0.0,2094080000.0
MYS,Malaysia,Com,RC,CR/LFINF+DUL/HBET:3-5/COM1,5798520.0,6903.0,2126124000.0,1860358500.0,1328827500.0,82761.0,0.0,5315310000.0
MYS,Malaysia,Com,RC,CR/LFINF+DUL/HBET:3-5/COM12,1146000.0,1146.0,764000000.0,668500000.0,477500000.0,1146.0,0.0,1910000000.0
MYS,Malaysia,Com,RC,CR/LFINF+DUL/HBET:3-5/COM3,1927200.0,2409.0,706640000.0,618310000.0,441650000.0,19182.0,0.0,1766600000.0
MYS,Malaysia,Com,RC,CR/LFINF+DUL/HBET:3-5/COM5,719360.0,1124.0,383658666.6667,335701333.3333,239786666.6667,8883.0,0.0,959146666.6667
MYS,Malaysia,Com,RC,CR/LFM+DUL/HBET:1-2/COM,349000.0,3490.0,127966666.6667,111970833.3333,79979166.6667,6978.0,0.0,319916666.6667
MYS,Malaysia,Com,RC,CR/LFM+DUL/HBET:1-2/COM11,55600.0,139.0,29653333.3333,25946666.6667,18533333.3333,139.0,0.0,74133333.3333
MYS,Malaysia,Com,RC,CR/LFM+DUL/HBET:1-2/COM2,2052610.0,29323.0,478942333.3333,419074541.6667,299338958.3333,29323.0,0.0,1197355833.3333
MYS,Malaysia,Com,RC,CR/LFM+DUL/HBET:1-2/COM5,522720.0,8712.0,278784000.0,243936000.0,174240000.0,8712.0,0.0,696960000.0
MYS,Malaysia,Com,S,S/LFM+DUL/HBET:1-2/COM11,34000.0,34.0,22254545.4545,17309090.9091,9890909.0909,34.0,0.0,49454545.4545
MYS,Malaysia,Com,S,S/LFM+DUL/HBET:1-2/COM2,733200.0,7332.0,209961818.1818,163303636.3636,93316363.6364,7332.0,0.0,466581818.1818
MYS,Malaysia,Com,W,W/+DNO/HBET:1-2/COM,317400.0,3174.0,142830000.0,111090000.0,63480000.0,6347.0,0.0,317400000.0
MYS,Malaysia,Com,W,W/+DNO/HBET:1-2/COM1,3737250.0,74745.0,1681762500.0,1308037500.0,747450000.0,74745.0,0.0,3737250000.0
MYS,Malaysia,Com,W,W/+DNO/HBET:1-2/COM5,1874880.0,31248.0,1227194181.8182,954484363.6364,545419636.3636,31248.0,0.0,2727098181.8182
MYS,Malaysia,Com,W,W/+DUL/HBET:1-2/COM,36700.0,367.0,16515000.0,12845000.0,7340000.0,706.0,0.0,36700000.0
MYS,Malaysia,Com,W,W/+DUL/HBET:1-2/COM1,417300.0,8346.0,187785000.0,146055000.0,83460000.0,8346.0,0.0,417300000.0
MYS,Malaysia,Com,W,W/+DUL/HBET:1-2/COM5,213000.0,3550.0,139418181.8182,108436363.6364,61963636.3636,3550.0,0.0,309818181.8182
MYS,Malaysia,Ind,MIX,MIX(CR-W)/IND2,165550.0,1505.0,47407500.0,21070000.0,36872500.0,1505.0,0.0,105350000.0
MYS,Malaysia,Ind,MIX,MIX(M-W)/IND2,507320.0,4612.0,145278000.0,64568000.0,112994000.0,4612.0,0.0,322840000.0
MYS,Malaysia,Ind,MUR,MUR/LWAL+DNO/H:1/IND2,670560.0,6096.0,156464000.0,78232000.0,156464000.0,6096.0,0.0,391160000.0
MYS,Malaysia,Ind,MUR,MUR/LWAL+DNO/H:1/IND4,572600.0,409.0,152693333.3333,76346666.6667,152693333.3333,409.0,0.0,381733333.3333
MYS,Malaysia,Ind,MUR,MUR/LWAL+DNO/H:1/IND6,1622170.0,14747.0,378506333.3333,189253166.6667,378506333.3333,14747.0,0.0,946265833.3333
MYS,Malaysia,Ind,RC,CR/LFM+DUL/HBET:1-2/IND1,12808800.0,7116.0,7044840000.0,3202200000.0,2561760000.0,7116.0,0.0,12808800000.0
MYS,Malaysia,Ind,RC,CR/LFM+DUL/HBET:1-2/IND2,1342330.0,12203.0,574218944.4444,261008611.1111,208806888.8889,12203.0,0.0,1044034444.4444
