ID_0,NAME_0,OCCUPANCY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,ID_1,NAME_1,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
MYS,Malaysia,Com,67378600.0,519942.0,27379068970.8625,22775669432.1096,19125946567.8904,800311.0,0.0,69280684970.8625,,,129.58868489177638,1028.2298084386216
MYS,Malaysia,Ind,31101550.0,90685.0,14199129000.0,7070531866.6667,5827490633.3333,90685.0,0.0,27097151500.0,,,342.9624524452776,871.2476227069069
MYS,Malaysia,Res,757332600.0,5971742.0,131760933272.0588,226090435426.4706,187839726448.5294,7288273.0,27484595.6,545691095147.0588,,,126.81937699250905,720.5435170056838
MYS,Malaysia,Com,6718050.0,54374.0,2731375039.627,2267212377.331,1915412122.669,83087.0,0.0,6913999539.627,MY-01,Johor,123.55261705962408,1029.1676215013285
MYS,Malaysia,Ind,4110540.0,13178.0,1855296111.1111,925033311.1111,766925688.8889,13178.0,0.0,3547255111.1111,MY-01,Johor,311.92441948702384,862.965720102736
MYS,Malaysia,Res,93598042.5,809728.0,14570109610.2941,25973790794.8529,21728819580.1471,907099.0,3230439.9,62272719985.2941,MY-01,Johor,115.59195495277426,665.3207516096728
MYS,Malaysia,Com,3316120.0,28583.0,1395994593.2401,1153326542.2494,986856457.7506,43090.0,0.0,3536177593.2401,MY-02,Kedah,116.01721302872336,1066.359960809651
MYS,Malaysia,Ind,1335680.0,4824.0,595980666.6667,295965100.0,247522900.0,4824.0,0.0,1139468666.6667,MY-02,Kedah,276.88225538971807,853.1000439227209
MYS,Malaysia,Res,50733592.5,499271.0,7162675845.5882,12325742764.7059,11231950360.2941,516681.0,1899750.8,30720368970.5882,MY-02,Kedah,101.61534016596197,605.5232333603855
MYS,Malaysia,Com,3023020.0,28759.0,1246284017.4825,1022480390.7343,890075609.2657,43187.0,0.0,3158840017.4825,MY-03,Kelantan,105.11561598108418,1044.9285871355466
MYS,Malaysia,Ind,762030.0,2607.0,328103555.5556,164212855.5556,143727644.4444,2607.0,0.0,636044055.5556,MY-03,Kelantan,292.30149597238204,834.6706239329161
MYS,Malaysia,Res,29383387.5,327192.0,4184730794.1176,5645918377.9412,6597848122.0588,334763.0,1470695.7,16428497294.1176,MY-03,Kelantan,89.80472474877136,559.1083497135107
MYS,Malaysia,Com,2448350.0,18330.0,1066188066.4336,889411959.7902,738878540.2098,28018.0,0.0,2694478566.4336,MY-04,Melaka,133.5706492089471,1100.5283421216739
MYS,Malaysia,Ind,1051250.0,3014.0,484883277.7778,240619677.7778,197017822.2222,3014.0,0.0,922520777.7778,MY-04,Melaka,348.78898473788985,877.5465186946967
MYS,Malaysia,Res,24030435.0,209268.0,3783946977.9412,6681862086.0294,5601205538.9706,234525.0,790136.0,16067014602.9412,MY-04,Melaka,114.83091060267218,668.6110593895284
MYS,Malaysia,Com,2171380.0,17920.0,927714002.331,767919985.4312,650902014.5688,27216.0,0.0,2346536002.331,MY-05,Negeri Sembilan,121.17075892857143,1080.665752807431
MYS,Malaysia,Ind,2050430.0,4946.0,959188333.3333,478583233.3333,385067266.6667,4946.0,0.0,1822838833.3333,MY-05,Negeri Sembilan,414.5632834613829,889.0032009545803
MYS,Malaysia,Res,31511085.0,280021.0,4824778860.2941,8515767069.8529,7277806055.1471,309921.0,986203.7,20618351985.2941,MY-05,Negeri Sembilan,112.53114944950558,654.3205981417047
MYS,Malaysia,Com,2729120.0,21248.0,1218870793.7063,1015737289.3357,845145710.6643,31849.0,0.0,3079753793.7063,MY-06,Pahang,128.44126506024097,1128.47870145186
MYS,Malaysia,Ind,1732780.0,4239.0,793667166.6667,393779633.3333,329213366.6667,4239.0,0.0,1516660166.6667,MY-06,Pahang,408.7709365416372,875.2756649238218
MYS,Malaysia,Res,34685122.5,330450.0,5167377602.9412,8563536398.5294,7898251851.4706,356513.0,1440741.3,21629165852.9412,MY-06,Pahang,104.96330004539264,623.5862610241957
MYS,Malaysia,Com,5065340.0,43174.0,2100137157.3427,1738298766.6084,1477039233.3916,65520.0,0.0,5315475157.3427,MY-07,Perak,117.32385231852504,1049.3817112657196
MYS,Malaysia,Ind,2612550.0,7684.0,1180729555.5556,588557922.2222,491174577.7778,7684.0,0.0,2260462055.5556,MY-07,Perak,339.99869859448205,865.2320742399572
MYS,Malaysia,Res,65270452.5,630368.0,9518422558.8235,16233341870.5882,14611894629.4118,662379.0,2299582.0,40363659058.8235,MY-07,Perak,103.54341035712473,618.4063004438877
MYS,Malaysia,Com,406720.0,3768.0,176395951.049,145047805.9441,125110194.0559,5593.0,0.0,446553951.049,MY-08,Perlis,107.94055201698514,1097.939494121263
MYS,Malaysia,Ind,449870.0,1084.0,212897777.7778,105165377.7778,84999122.2222,1084.0,0.0,403062277.7778,MY-08,Perlis,415.0092250922509,895.952781420855
MYS,Malaysia,Res,5804475.0,58954.0,791830933.8235,1324364945.5882,1274749179.4118,60584.0,225629.9,3390945058.8235,MY-08,Perlis,98.45769583064762,584.1949631660917
MYS,Malaysia,Com,4766140.0,36936.0,1942978470.8625,1615483557.1096,1359080442.8904,56772.0,0.0,4917542470.8625,MY-09,Pulau Pinang,129.03779510504657,1031.7662659641765
MYS,Malaysia,Ind,2233640.0,7108.0,1015688888.8889,506796588.8889,414727411.1111,7108.0,0.0,1937212888.8889,MY-09,Pulau Pinang,314.2431063590321,867.2896656976504
MYS,Malaysia,Res,53081610.0,296338.0,11037946941.1765,19493881354.4118,14529828145.5882,465704.0,1526324.2,45061656441.1765,MY-09,Pulau Pinang,179.12522187502108,848.9127673628682
MYS,Malaysia,Com,4260080.0,32290.0,1800426603.7296,1503236476.69,1246616523.31,48812.0,0.0,4550279603.7296,MY-10,Sabah,131.9318674512233,1068.1206934446302
MYS,Malaysia,Ind,1817190.0,4365.0,844818444.4444,421374844.4444,343731655.5556,4365.0,0.0,1609924944.4444,MY-10,Sabah,416.30927835051546,885.9420008058596
MYS,Malaysia,Res,50568097.5,499770.0,8308867970.5882,11636162339.7059,12220194660.2941,559515.0,3117405.0,32165224970.5882,MY-10,Sabah,101.18273905996759,636.0774195744303
MYS,Malaysia,Com,4675870.0,36730.0,1925305276.2238,1601228898.6014,1343959601.3986,55541.0,0.0,4870493776.2238,MY-11,Sarawak,127.30383882384972,1041.623008386418
MYS,Malaysia,Ind,1465090.0,4474.0,660459500.0,329016466.6667,273215033.3333,4474.0,0.0,1262691000.0,MY-11,Sarawak,327.4675905230219,861.8521729040536
MYS,Malaysia,Res,54312900.0,539866.0,8156209117.6471,12605058316.1765,12586894183.8235,583874.0,2399839.0,33348161617.6471,MY-11,Sarawak,100.60440924229346,614.0007552100348
MYS,Malaysia,Com,14097990.0,101306.0,5455151840.3263,4550386372.9604,3802488127.0396,159652.0,0.0,13808026340.3263,MY-12,Selangor,139.16243855250428,979.4322694459494
MYS,Malaysia,Ind,5996810.0,18165.0,2736537611.1111,1360962777.7778,1120970722.2222,18165.0,0.0,5218471111.1111,MY-12,Selangor,330.12992017616295,870.2078456898084
MYS,Malaysia,Res,174150712.5,1083115.0,33657108051.4706,60897897411.7647,45758400713.2353,1551991.0,5345453.8,140313406176.4706,MY-12,Selangor,160.78690859234706,805.7010170226586
MYS,Malaysia,Com,1974470.0,16815.0,871095705.1282,721107717.9487,611884782.0513,25194.0,0.0,2204088205.1282,MY-13,Terengganu,117.42313410645257,1116.293590243559
MYS,Malaysia,Ind,1192310.0,3513.0,539390000.0,266975633.3333,225252866.6667,3513.0,0.0,1031618500.0,MY-13,Terengganu,339.3993737546257,865.2267447224295
MYS,Malaysia,Res,22293997.5,228977.0,3268927301.4706,5054513499.2647,5002551125.7353,237500.0,1011363.2,13325991926.4706,MY-13,Terengganu,97.36347973813965,597.7390069443849
MYS,Malaysia,Com,11381070.0,77609.0,4366937903.2634,3654756729.6037,3027248770.3963,123572.0,0.0,11048943403.2634,MY-14,Kuala Lumpur,146.6462652527413,970.8176299120732
MYS,Malaysia,Ind,4014450.0,10905.0,1860101666.6667,927372833.3333,751974666.6667,10905.0,0.0,3539449166.6667,MY-14,Kuala Lumpur,368.1292984869326,881.6772326636774
MYS,Malaysia,Res,62850030.0,152609.0,16224153566.1765,29222400029.4118,20096881845.5882,463045.0,1588750.1,65543435441.1765,MY-14,Kuala Lumpur,411.8369820914887,1042.854481392873
