ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD
AND,Andorra,Com,MR,MR/LWAL+CDL/H:1/COM,138351.1678,1224.1825,312399375.93,187439625.56,124959750.38,0.0,4755.1331,624798751.91
AND,Andorra,Com,MR,MR/LWAL+CDL/H:2/COM,54994.3517,383.7966,140528131.57,84316878.93,56211252.64,0.0,1897.5946,281056263.15
AND,Andorra,Com,MR,MR/LWAL+CDL/HBET:3-5/COM,362594.5446,1141.5045,1076002227.47,645601336.48,430400890.98,0.0,12619.4804,2152004454.93
AND,Andorra,Com,RC,CR/LFM+CDL/H:1/COM,50023.8069,413.9559,112142299.23,67285379.55,44856919.71,0.0,1719.2567,224284598.49
AND,Andorra,Com,RC,CR/LFM+CDL/H:2/COM,19681.9355,132.26,50095234.49,30057140.72,20038093.81,0.0,679.1816,100190469.03
AND,Andorra,Com,RC,CR/LFM+CDL/HBET:3-5/COM,167803.2265,544.7922,494821701.74,296893021.04,197928680.69,0.0,5827.4328,989643403.44
AND,Andorra,Com,S,S/LFM+CDL/H:1/COM,9581.637,79.5156,19665830.84,11799498.5,7866332.33,0.0,328.6291,39331661.66
AND,Andorra,Com,S,S/LFM+CDL/H:2/COM,2082.9646,8.643,4275180.61,2565108.37,1710072.26,0.0,71.4411,8550361.23
AND,Andorra,Com,S,S/LFM+CDL/HBET:3-5/COM,44533.8974,131.2263,125600784.18,75360470.52,50240313.67,0.0,1548.8195,251201568.36
AND,Andorra,Com,S,S/LWAL+CDL/H:1/COM,3749.3362,31.1148,7695325.1,4617195.07,3078130.05,0.0,128.594,15390650.22
AND,Andorra,Com,S,S/LWAL+CDL/H:2/COM,833.1858,3.4572,1710072.26,1026043.35,684028.9,0.0,28.5764,3420144.49
AND,Andorra,Com,S,S/LWAL+CDL/HBET:3-5/COM,17128.4221,50.4716,48307993.89,28984796.36,19323197.58,0.0,595.6998,96615987.83
AND,Andorra,Com,W,W/LFM+CDL/H:1/COM,8753.8743,72.4499,17722631.05,10633578.62,7089052.42,0.0,300.831,35445262.06
AND,Andorra,Com,W,W/LFM+CDL/H:2/COM,8584.9775,34.812,22135276.56,13281165.95,8854110.64,0.0,299.3298,44270553.13
AND,Andorra,Ind,MUR,MUR/LWAL+CDN/H:1/IND,13193.8256,48.24,32157179.18,13398824.67,8039294.81,0.0,1232.0,53595298.67
AND,Andorra,Ind,RC,CR+PC/LFM+CDN/H:1/IND,105550.4811,385.92,284337163.4,118473818.09,71084290.85,0.0,9856.0,473895272.33
AND,Andorra,Ind,RC,CR/LFM+CDN/H:1/IND,19790.7152,72.36,53313218.15,22213840.89,13328304.53,0.0,1848.0,88855363.56
AND,Andorra,Ind,S,S+SL/LFM+CDN/H:1/IND,42879.9068,156.78,110011402.49,45838084.38,27502850.62,0.0,4004.0,183352337.51
AND,Andorra,Ind,S,S/LFBR+CDN/H:1/IND,16492.2719,60.3,42312077.89,17630032.45,10578019.48,0.0,1540.0,70520129.82
AND,Andorra,Ind,S,S/LFM+CDN/H:1/IND,131938.1748,482.4,338496623.12,141040259.63,84624155.77,0.0,12320.0,564161038.51
AND,Andorra,Res,MR,MR/LWAL+CDL/H:2/RES,1008744.1114,6304.661,376378403.28,940946008.23,564567604.96,12609.3219,35636.5674,1881892016.49
AND,Andorra,Res,RC,CR/LFINF+CDL/HBET:3-5/RES,299672.6058,2081.0623,111919955.97,279799889.95,167879933.97,6243.187,17644.5458,559599779.91
AND,Andorra,Res,RC,CR/LFINF+CDN/HBET:3-5/RES,299672.6058,2081.0623,111919955.97,279799889.95,167879933.97,6243.187,17644.5458,559599779.91
AND,Andorra,Res,S,S/LFM+CDL/H:1/RES,64512.2331,1344.0015,22968455.47,57421138.69,34452683.21,1344.0015,3798.4283,114842277.36
AND,Andorra,Res,S,S/LWAL+CDL/H:1/RES,25591.2977,533.1507,9118883.12,22797207.81,13678324.69,533.1507,1506.7949,45594415.63
AND,Andorra,Res,W,W/LFM+CDL/H:1/RES,21993.5277,272.1379,7422486.8,18556216.98,11133730.19,272.1379,769.1178,37112433.98
