ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
VIR,US Virgin Islands,Res,RC,RES3D-C1L-PC,4.7,4637622,7995533,1280027,58.60070655236857,4210.4221516114385,13913182,895.8345003428592,3304.4624740716467
VIR,US Virgin Islands,Res,RC,RES3D-C2L-MC,113.39999999999999,115857244,199745537,31977824,1431.5848293014194,105185.9012435771,347580606,927.5652666982108,3304.441012442474
VIR,US Virgin Islands,Res,RC,RES3D-C2L-PC,30.0,30573439,52710627,8438594,377.74889122530783,27757.39094014726,91722659,925.2463646715753,3304.440939632253
VIR,US Virgin Islands,Res,RC,RES3E-C1L-MC,1.5,3482280,6003606,961134,41.98165669910532,3150.040705563094,10447020,2100.027137042063,3316.4714289406347
VIR,US Virgin Islands,Res,RC,RES3E-C1L-PC,0.7,1274580,2197423,351791,15.56304907306925,1152.9687924016284,3823794,1647.0982748594693,3316.47658219357
VIR,US Virgin Islands,Res,RC,RES3E-C2L-MC,19.4,43692480,75327699,12059421,524.6982878341515,39523.79918588873,131079600,2037.3092363860173,3316.4726746916485
VIR,US Virgin Islands,Res,RC,RES3E-C2L-PC,5.1,11529960,19878143,3182347,138.4656138078536,10429.89145183175,34590450,2045.0767552611278,3316.4726746916476
VIR,US Virgin Islands,Res,RC,RES3F-C1L-MC,0.1,834931,1439446,230445,8.425646897183421,815.37646484375,2504821,8153.7646484375,3071.980990376019
VIR,US Virgin Islands,Res,RC,RES3F-C1L-PC,0.1,417465,719723,115222,4.212823448591711,407.68798828125,1252411,4076.8798828125,3071.984056434855
VIR,US Virgin Islands,Res,RC,RES3F-C2L-MC,2.1999999999999997,18076061,31163433,4989041,215.31179632460808,17652.5751953125,54228535,8023.897816051137,3071.9900297833005
VIR,US Virgin Islands,Res,RC,RES3F-C2L-PC,0.6,4770071,8223684,1316552,56.82324843478273,4658.318359375,14310309,7763.863932291667,3071.9903398616134
VIR,US Virgin Islands,Res,RC,RES4-C1L-MC,3.8000000000000003,2861192,4944286,778266,28.25197960770301,2688.5328046692043,8583744,707.5086328076853,3192.7242937458373
VIR,US Virgin Islands,Res,RC,RES4-C1L-PC,2.9,2253360,3893913,612931,22.291513623585637,2117.5254653546276,6760202,730.1811949498716,3192.5009217623983
VIR,US Virgin Islands,Res,RC,RES4-C2L-MC,52.5,38797395,67044122,10553242,382.36104738049255,36454.38861979624,116394760,694.369307043738,3192.887452151449
VIR,US Virgin Islands,Res,RC,RES4-C2L-PC,18.8,13875360,23977418,3774224,136.72147010163417,13037.50667674571,41627002,693.4843976992398,3192.865248862945
VIR,US Virgin Islands,Res,RC,RES6-C2L-MC,0.7,1648167,2689835,606531,17.761930365290855,1301.3683379392025,4944533,1859.0976256274323,3799.4877052487495
VIR,US Virgin Islands,Res,RC,RES6-C2L-PC,0.2,318144,519211,117077,4.047329582638847,251.1993683379391,954432,1255.9968416896954,3799.500000000002
VIR,US Virgin Islands,Res,W,RES1-W1-MC,7179.8,1074881310,1646543396,502991064,15608.794625808498,1413379.734280662,3224415770,196.85502859141786,2281.3513536339638
VIR,US Virgin Islands,Res,W,RES3A-W1-MC,249.20000000000002,54624720,94180725,15077655,826.0424907180213,74944.24983971236,163883100,300.73936532789867,2186.7334765576593
VIR,US Virgin Islands,Res,W,RES3B-W1-MC,96.4,25266710,43564334,6974336,491.37644397273436,39288.36138028206,75805380,407.55561597802966,1929.4614826579407
VIR,US Virgin Islands,Res,W,RES3C-W1-MC,49.2,49413130,85192158,13638652,490.65287620814223,41906.319956240164,148243940,851.7544706552878,3537.507949989423
VIR,US Virgin Islands,Res,W,RES3D-W1-MC,28.5,29256880,50440792,8075208,361.5035265975551,26562.09615902351,87772880,932.0033740008249,3304.441015291722
VIR,US Virgin Islands,Res,W,RES3E-W1-MC,0.7,1416200,2441580,390880,17.296529066003696,1281.076436001809,4248660,1830.1091942882988,3316.4765821935707
VIR,US Virgin Islands,Res,W,RES3F-W1-MC,1.0999999999999999,8710120,15016393,2404017,103.75873438853654,8506.0595703125,26130530,7732.781427556819,3071.9900071238276
VIR,US Virgin Islands,Res,W,RES4-W1-MC,225.4,166481360,287689329,45284431,1640.6289154251638,156427.40895323138,499455120,693.999152410077,3192.887508283967
VIR,US Virgin Islands,Res,W,RES5-W1-MC,3.0,4842180,7864496,1820844,74.63289361033202,4135.637146606131,14527520,1378.545715535377,3512.7646563291614
VIR,US Virgin Islands,Res,W,RES6-W1-MC,8.0,18695620,30511562,6880058,201.42233073584143,14761.792341097513,56087240,1845.224042637189,3799.4871289342373
