ID_0,NAME_0,OCCUPANCY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,ID_1,NAME_1,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
VIR,U.S. Virgin Islands,Com,2685630.4087,3262.5,4915215055,3695448009,1031644595,0.0,9642307653,,,823.181734467433,3590.3330636129613
VIR,U.S. Virgin Islands,Ind,588607.043,779.8,1408981262,799705844,148936906,0.0,2357624016,,,754.8179571685047,4005.429503499842
VIR,U.S. Virgin Islands,Res,9446796.1239,38844.8,7573262173,12151898358,2994021027,106405.0,22719181548,,,243.19332636285935,2404.961560514831
VIR,U.S. Virgin Islands,Com,2685630.4087,3262.5,4915215055,3695448009,1031644595,0.0,9642307653,78,United States Virgin Islands,823.181734467433,3590.3330636129613
VIR,U.S. Virgin Islands,Ind,588607.043,779.8,1408981262,799705844,148936906,0.0,2357624016,78,United States Virgin Islands,754.8179571685047,4005.429503499842
VIR,U.S. Virgin Islands,Res,9446796.1239,38844.8,7573262173,12151898358,2994021027,106405.0,22719181548,78,United States Virgin Islands,243.19332636285935,2404.961560514831
