ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
ASM,American Samoa,AS-ET,Eastern,COM,182.0,164618263.0,164618263.0,121022531.0,43595727.0,47.0,87125.0,329236525.0,46454.0,0.0,479.0,1889.0
ASM,American Samoa,AS-ET,Eastern,IND,22.0,26898233.0,40347526.0,22675210.0,4223023.0,25.0,12615.0,67245759.0,6920.0,0.0,573.0,2132.0
ASM,American Samoa,AS-ET,Eastern,RES,4476.0,1613769661.0,806879176.0,1237619786.0,376149835.0,18615.0,923593.0,2420648837.0,349432.0,3851.0,206.0,1747.0
ASM,American Samoa,AS-MA,Manuʻa,COM,35.0,13947283.0,13947283.0,10028614.0,3918669.0,2.0,7703.0,27894566.0,3952.0,0.0,220.0,1811.0
ASM,American Samoa,AS-MA,Manuʻa,IND,2.0,1537325.0,2306370.0,1295965.0,241360.0,0.0,721.0,3843695.0,394.0,0.0,360.0,2132.0
ASM,American Samoa,AS-MA,Manuʻa,RES,470.0,181816077.0,90906878.0,139298397.0,42517678.0,980.0,104334.0,272722956.0,40061.0,335.0,222.0,1743.0
ASM,American Samoa,AS-WT,Western,COM,44.0,38038797.0,38038797.0,28892452.0,9146344.0,22.0,18809.0,76077593.0,9907.0,0.0,427.0,2022.0
ASM,American Samoa,AS-WT,Western,IND,91.0,97924915.0,146887369.0,82550704.0,15374212.0,21.0,49725.0,244812283.0,27923.0,0.0,546.0,1969.0
ASM,American Samoa,AS-WT,Western,RES,8705.0,3257917257.0,1628952343.0,2504502370.0,753414839.0,24653.0,1863713.0,4886869600.0,628869.0,6591.0,214.0,1748.0
