ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
GUF,French Guiana,COM,CR-,CR+PC/LFM/CDL+ERL/H:1-3/COM,TOTAL,46.0,20416066.0,3602836.0,0.0,12922.0,24018898.0,6338.0,0.0,281.0,1580.0
GUF,French Guiana,IND,CR-,CR+PC/LFM/CDL+ERL/H:1/IND,TOTAL,84.0,20339379.0,6779795.0,0.0,15066.0,27119173.0,7127.0,0.0,179.0,1350.0
GUF,French Guiana,COM,CR-,CR+PC/LWAL/CDL+ERL/H:1-3/COM,TOTAL,18.0,8201098.0,1447253.0,0.0,5191.0,9648349.0,2774.0,0.0,288.0,1580.0
GUF,French Guiana,IND,CR-,CR+PC/LWAL/CDL+ERL/H:1-3/IND,TOTAL,18.0,7593058.0,2531020.0,0.0,5624.0,10124079.0,2813.0,0.0,312.0,1350.0
GUF,French Guiana,COM,CR-,CR/LFINF/CDL+ERL/H:1-3/COM,TOTAL,118.0,52794729.0,9316719.0,0.0,33414.0,62111449.0,16390.0,0.0,283.0,1580.0
GUF,French Guiana,IND,CR-,CR/LFINF/CDL+ERL/H:1-3/IND,TOTAL,326.0,138442475.0,46147491.0,0.0,102550.0,184589969.0,48557.0,0.0,315.0,1350.0
GUF,French Guiana,RES,CR-,CR/LFINF/CDL+ERL/H:3/RES,RURAL,2086.0,703879477.0,124214023.0,34240.0,563104.0,828093503.0,205519.0,6257.0,270.0,1250.0
GUF,French Guiana,COM,CR-,CR/LFINF/CDL+ERL/H:4-6/COM,TOTAL,69.0,88384982.0,15597351.0,0.0,55940.0,103982331.0,27508.0,0.0,811.0,1580.0
GUF,French Guiana,RES,CR-,CR/LFINF/CDL+ERL/H:4-6/RES,RURAL,406.0,646999679.0,114176414.0,33378.0,517600.0,761176092.0,189188.0,6089.0,1275.0,1250.0
GUF,French Guiana,RES,CR-,CR/LFINF/CDL+ERL/H:>6/RES,RURAL,94.0,375165433.0,66205664.0,20165.0,300132.0,441371095.0,109863.0,3752.0,3193.0,1250.0
GUF,French Guiana,COM,CR-,CR/LWAL/CDL+ERL/H:1-3/COM,TOTAL,24.0,10607931.0,1871989.0,0.0,6714.0,12479918.0,3589.0,0.0,280.0,1580.0
GUF,French Guiana,IND,CR-,CR/LWAL/CDL+ERL/H:1-3/IND,TOTAL,62.0,26384597.0,8794865.0,0.0,19544.0,35179460.0,9775.0,0.0,315.0,1350.0
GUF,French Guiana,COM,CR-,CR/LWAL/CDL+ERL/H:4-6/COM,TOTAL,13.0,16684945.0,2944403.0,0.0,10560.0,19629346.0,5659.0,0.0,812.0,1580.0
GUF,French Guiana,COM,CR-,CR/LWAL/CDL+ERL/H:7-10/COM,TOTAL,17.0,35505373.0,6265655.0,0.0,22472.0,41771030.0,12073.0,0.0,1322.0,1580.0
GUF,French Guiana,COM,CR-,CR/LWAL/CDL+ERM/H:1-3/COM,TOTAL,36.0,15952237.0,2815101.0,0.0,10096.0,18767336.0,5397.0,0.0,280.0,1580.0
GUF,French Guiana,IND,CR-,CR/LWAL/CDL+ERM/H:1-3/IND,TOTAL,51.0,21840679.0,7280226.0,0.0,16178.0,29120904.0,8091.0,0.0,317.0,1350.0
GUF,French Guiana,RES,MR|MCF,MCF/LWAL/CDL+ERL/H:1/RES,RURAL,11751.0,1322034074.0,233300132.0,65781.0,1057627.0,1555334208.0,385441.0,11751.0,90.0,1250.0
GUF,French Guiana,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:2/IND,TOTAL,43.0,21051017.0,7017006.0,0.0,15593.0,28068027.0,7383.0,0.0,363.0,1350.0
GUF,French Guiana,RES,MR|MCF,MCF/LWAL/CDL+ERL/H:2/RES,RURAL,2192.0,330494993.0,58322647.0,16445.0,264396.0,388817639.0,96427.0,2938.0,121.0,1250.0
GUF,French Guiana,COM,MR|MCF,MCF/LWAL/CDN+ERL/H:1/COM,TOTAL,262.0,67134439.0,11847254.0,0.0,42490.0,78981694.0,20825.0,0.0,162.0,1580.0
GUF,French Guiana,IND,MR|MCF,MCF/LWAL/CDN+ERL/H:1/IND,TOTAL,52.0,12551641.0,4183881.0,0.0,9298.0,16735521.0,4398.0,0.0,179.0,1350.0
GUF,French Guiana,COM,MR|MCF,MCF/LWAL/CDN+ERL/H:2/COM,TOTAL,394.0,201707034.0,35595357.0,0.0,127663.0,237302391.0,62620.0,0.0,324.0,1580.0
GUF,French Guiana,IND,MR|MCF,MCF/LWAL/CDN+ERL/H:2/IND,TOTAL,166.0,80496559.0,26832187.0,0.0,59627.0,107328747.0,28233.0,0.0,359.0,1350.0
GUF,French Guiana,COM,MR|MCF,MR/LWAL/CDL+ERL/H:1/COM,TOTAL,140.0,35764001.0,6311294.0,0.0,22635.0,42075296.0,13711.0,0.0,162.0,1580.0
GUF,French Guiana,IND,MR|MCF,MR/LWAL/CDL+ERL/H:1/IND,TOTAL,10.0,2323028.0,774343.0,0.0,1721.0,3097370.0,979.0,0.0,172.0,1350.0
GUF,French Guiana,RES,ADO|ST|E,MUR+ST/LWAL/CDN+ERN/H:2/RES,RURAL,186.0,35400281.0,6247109.0,1442.0,22405.0,41647390.0,10223.0,249.0,120.0,1580.0
GUF,French Guiana,COM,MUR,MUR/LWAL/CDN+ERN/H:1/COM,TOTAL,75.0,16404347.0,4101086.0,0.0,12151.0,20505433.0,7360.0,0.0,162.0,1350.0
GUF,French Guiana,IND,MUR,MUR/LWAL/CDN+ERN/H:1/IND,TOTAL,16.0,3182228.0,1060743.0,0.0,2816.0,4242972.0,1602.0,0.0,176.0,1130.0
GUF,French Guiana,RES,MUR,MUR/LWAL/CDN+ERN/H:1/RES,RURAL,9016.0,933172029.0,233293007.0,50750.0,811454.0,1166465036.0,370050.0,9016.0,90.0,1150.0
GUF,French Guiana,COM,MUR,MUR/LWAL/CDN+ERN/H:2/COM,TOTAL,75.0,32904128.0,8226031.0,0.0,24373.0,41130161.0,14773.0,0.0,325.0,1350.0
GUF,French Guiana,IND,MUR,MUR/LWAL/CDN+ERN/H:2/IND,TOTAL,3.0,1324984.0,441662.0,0.0,1173.0,1766645.0,667.0,0.0,391.0,1130.0
GUF,French Guiana,RES,MUR,MUR/LWAL/CDN+ERN/H:2/RES,RURAL,2892.0,401024008.0,100256001.0,23067.0,348717.0,501280010.0,159118.0,3875.0,121.0,1150.0
GUF,French Guiana,RES,MUR,MUR/LWAL/CDN+ERN/H:3/RES,RURAL,1285.0,398900095.0,99725023.0,22037.0,346870.0,498625119.0,158365.0,3854.0,270.0,1150.0
GUF,French Guiana,COM,S,S+SL/LFM/CDL+ERL/H:1/COM,TOTAL,58.0,14726548.0,3681638.0,0.0,9321.0,18408186.0,3242.0,0.0,161.0,1580.0
GUF,French Guiana,IND,S,S+SL/LFM/CDL+ERL/H:1/IND,TOTAL,69.0,16680500.0,7148785.0,0.0,12356.0,23829287.0,3916.0,0.0,179.0,1350.0
GUF,French Guiana,COM,S,S+SR/LFM/CDL+ERL/H:1-3/COM,TOTAL,56.0,24876248.0,6219059.0,0.0,15744.0,31095307.0,5480.0,0.0,281.0,1580.0
GUF,French Guiana,IND,S,S+SR/LFM/CDL+ERL/H:1-3/IND,TOTAL,7.0,3130249.0,1341535.0,0.0,2319.0,4471782.0,735.0,0.0,331.0,1350.0
GUF,French Guiana,COM,S,S+SR/LFM/CDL+ERL/H:1/COM,TOTAL,91.0,23269069.0,5817269.0,0.0,14727.0,29086336.0,5123.0,0.0,162.0,1580.0
GUF,French Guiana,IND,S,S+SR/LFM/CDL+ERL/H:1/IND,TOTAL,121.0,29497608.0,12641834.0,0.0,21850.0,42139443.0,6925.0,0.0,181.0,1350.0
GUF,French Guiana,IND,W,W+WLI/LWAL/CDL+ERM/H:1/IND,TOTAL,12.0,2862041.0,1541099.0,0.0,2202.0,4403138.0,333.0,0.0,184.0,1300.0
GUF,French Guiana,RES,W,W+WLI/LWAL/CDN+ERM/H:1/RES,RURAL,2038.0,188948074.0,47237019.0,12245.0,183445.0,236185093.0,18481.0,2038.0,90.0,1030.0
GUF,French Guiana,RES,W,W+WLI/LWAL/CDN+ERM/H:2/RES,RURAL,4242.0,526926533.0,131731634.0,34094.0,511579.0,658658166.0,51575.0,5684.0,121.0,1030.0
