ID_0,NAME_0,OCCUPANCY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,ID_1,NAME_1,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
HND,Honduras,Com,35722211.927,99216.0,7233574099.0,7312440226.0,6075947543.0,0.0,0.0,20621961872.0,,,360.0448710591034,577.2868128698732
HND,Honduras,Ind,22268256.6854,23068.0,6086273826.0,4167766482.0,3249801403.0,0.0,0.0,13503841660.0,,,965.3310510404024,606.4166517738087
HND,Honduras,Res,183649851.972,1646054.0,23806594403.01,41084900822.61,49241539154.88,1884803.0,8299168.0,114133034380.5,,,111.56976136384347,621.4708759901488
HND,Honduras,Com,2570283.1051,6759.0,528577353.0,535732994.0,443856059.0,0.0,0.0,1508166404.0,1,AtlÃ¡ntida,380.27564803965083,586.7705394037997
HND,Honduras,Ind,1769803.4121,1890.0,468937664.0,321046748.0,259365585.0,0.0,0.0,1049349985.0,1,AtlÃ¡ntida,936.4039217460318,592.9189523682013
HND,Honduras,Res,10850574.174,82803.0,1692889822.08,2579224048.47,3003220887.75,101725.0,436263.0,7275334758.3,1,AtlÃ¡ntida,131.04083395529148,670.5022832554852
HND,Honduras,Com,440503.7106,1264.0,88127232.0,88841483.0,74186793.0,0.0,0.0,251155503.0,10,IntibucÃ¡,348.49977104430377,570.1552494481984
HND,Honduras,Ind,125769.9902,190.0,30891096.0,20916489.0,18480970.0,0.0,0.0,70288556.0,10,IntibucÃ¡,661.9473168421052,558.8658780065643
HND,Honduras,Res,3942629.826,44971.0,326607431.58,804971333.7,959727705.12,47668.0,232353.0,2091306470.4,10,IntibucÃ¡,87.6704948967112,530.4343959985048
HND,Honduras,Res,1245407.52,14765.0,233920305.0,307024231.14,284895996.66,16090.0,62365.0,825840532.8,11,Islas de la BahÃ­a,84.34862986793092,663.1086769092257
HND,Honduras,Com,602921.0319,1721.0,120691821.0,121683471.0,101596381.0,0.0,0.0,343971671.0,12,La Paz,350.3318023823358,570.508661666742
HND,Honduras,Ind,141579.4072,213.0,34779902.0,23549565.0,20807175.0,0.0,0.0,79136641.0,12,La Paz,664.6920525821596,558.9558719384157
HND,Honduras,Res,3471846.957,39557.0,329937253.02,724540833.9,847058602.68,42039.0,198653.0,1901536689.6,12,La Paz,87.76820681548145,547.7017602305561
HND,Honduras,Com,435196.2072,1196.0,88125147.0,89041206.0,74144898.0,0.0,0.0,251311250.0,13,Lempira,363.8764274247492,577.4665446119265
HND,Honduras,Ind,200274.3642,277.0,49356070.0,33415859.0,29521957.0,0.0,0.0,112293880.0,13,Lempira,723.0121451263539,560.7002196639603
HND,Honduras,Res,5479362.906,63175.0,380415114.09,1086067693.26,1332901660.05,66390.0,321050.0,2799384467.4,13,Lempira,86.73308913335973,510.8959774017932
HND,Honduras,Com,657183.1659,1988.0,129153630.0,129762080.0,108833463.0,0.0,0.0,367749177.0,14,Ocotepeque,330.5750331488934,559.5839882726978
HND,Honduras,Ind,171764.7397,288.0,41928089.0,28386132.0,25078386.0,0.0,0.0,95392608.0,14,Ocotepeque,596.4053461805556,555.367813944878
HND,Honduras,Res,2900412.258,31689.0,242959067.46,585474664.95,733445605.89,33560.0,145957.0,1561879338.3,14,Ocotepeque,91.52741512827795,538.5025297669252
HND,Honduras,Com,1005424.2833,2960.0,199553588.0,200862821.0,168024886.0,0.0,0.0,568441293.0,15,Olancho,339.67036597972975,565.3745413172875
HND,Honduras,Ind,410360.1553,646.0,100555832.0,68048039.0,60038405.0,0.0,0.0,228642270.0,15,Olancho,635.2324385448916,557.1746356145313
HND,Honduras,Res,9812430.351,102856.0,1068479277.93,2110611860.82,2478448102.05,112154.0,520435.0,5657539240.8,15,Olancho,95.39968840903788,576.5686010931463
HND,Honduras,Com,1550803.0048,4337.0,312620585.0,315593240.0,263000018.0,0.0,0.0,891213848.0,16,Santa BÃ¡rbara,357.575052985935,574.6789535753677
HND,Honduras,Ind,566404.0908,819.0,139479550.0,94385667.0,83285445.0,0.0,0.0,317150669.0,16,Santa BÃ¡rbara,691.5800864468864,559.9371087734382
HND,Honduras,Res,8887636.233,90426.0,1087429954.5,1957712251.86,2267842020.84,99238.0,420928.0,5312984227.2,16,Santa BÃ¡rbara,98.2862919182536,597.7949690911928
HND,Honduras,Com,700884.3837,2140.0,137342500.0,137912747.0,115754416.0,0.0,0.0,391009661.0,17,Valle,327.5160671495327,557.88040095264
HND,Honduras,Ind,244858.3218,413.0,59711987.0,40425996.0,35716385.0,0.0,0.0,135854365.0,17,Valle,592.8772924939467,554.8284575394815
HND,Honduras,Res,3489128.901,36148.0,412895093.49,752045575.14,900694358.37,39007.0,174327.0,2065635027.0,17,Valle,96.52342870974881,592.020267983788
HND,Honduras,Com,1983388.9266,5915.0,391812576.0,394031559.0,330041126.0,0.0,0.0,1115885260.0,18,Yoro,335.315118613694,562.6154532953316
HND,Honduras,Ind,590642.2506,960.0,144511645.0,97794073.0,86283674.0,0.0,0.0,328589388.0,18,Yoro,615.252344375,556.3255721482922
HND,Honduras,Res,12474905.373,108136.0,1774329433.92,2884061950.56,3337654765.32,126466.0,570462.0,7996046149.8,18,Yoro,115.36311101760745,640.9704852035354
HND,Honduras,Com,2360752.5707,6696.0,474059542.0,478198494.0,398840764.0,0.0,0.0,1351098805.0,2,Choluteca,352.56161450119475,572.3169898315002
HND,Honduras,Ind,777914.6674,1108.0,194018270.0,131750734.0,114054010.0,0.0,0.0,439823016.0,2,Choluteca,702.08905,565.3872261722571
HND,Honduras,Res,8916211.935,89265.0,950893552.71,1874908362.69,2349985232.7,96825.0,437373.0,5175787148.1,2,Choluteca,99.88474693328853,580.4917139511668
