ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
MCO,Monaco,MC-FO,Fontvieille,COM,86.0,241288092.0,60322023.0,0.0,67024.0,301610115.0,30339.0,0.0,779.0,3600.0
MCO,Monaco,MC-FO,Fontvieille,IND,19.0,32241425.0,13720680.0,0.0,12897.0,45962105.0,4388.0,0.0,679.0,2500.0
MCO,Monaco,MC-FO,Fontvieille,RES,1034.0,833766045.0,147135185.0,4313.0,238219.0,980901230.0,84429.0,2148.0,230.0,3500.0
MCO,Monaco,MC-JE,Jardin Exotique,COM,97.0,268368120.0,67092030.0,0.0,74547.0,335460150.0,33764.0,0.0,769.0,3600.0
MCO,Monaco,MC-JE,Jardin Exotique,IND,21.0,35710225.0,15196859.0,0.0,14284.0,50907084.0,4860.0,0.0,680.0,2500.0
MCO,Monaco,MC-JE,Jardin Exotique,RES,1145.0,923421940.0,162956814.0,4777.0,263835.0,1086378754.0,93508.0,2379.0,230.0,3500.0
MCO,Monaco,MC-CO,La Condamine,COM,107.0,298308348.0,74577087.0,0.0,82863.0,372885435.0,37490.0,0.0,774.0,3600.0
MCO,Monaco,MC-CO,La Condamine,IND,24.0,40750550.0,17493969.0,0.0,16300.0,58244519.0,5503.0,0.0,679.0,2500.0
MCO,Monaco,MC-CO,La Condamine,RES,1264.0,1021396810.0,180246496.0,5292.0,291828.0,1201643306.0,103403.0,2636.0,231.0,3500.0
MCO,Monaco,MC-VR,La Rousse,COM,164.0,460918152.0,115229538.0,0.0,128033.0,576147690.0,57891.0,0.0,781.0,3600.0
MCO,Monaco,MC-VR,La Rousse,IND,35.0,59225825.0,25204423.0,0.0,23690.0,84430248.0,8061.0,0.0,677.0,2500.0
MCO,Monaco,MC-VR,La Rousse,RES,1899.0,1531475715.0,270260420.0,7922.0,437564.0,1801736135.0,155081.0,3946.0,230.0,3500.0
MCO,Monaco,MC-LA,Larvotto,COM,45.0,125080164.0,31270041.0,0.0,34744.0,156350205.0,15660.0,0.0,772.0,3600.0
MCO,Monaco,MC-LA,Larvotto,IND,11.0,18344875.0,7934163.0,0.0,7338.0,26279038.0,2465.0,0.0,667.0,2500.0
MCO,Monaco,MC-LA,Larvotto,RES,551.0,442607340.0,78107177.0,2282.0,126459.0,520714517.0,44845.0,1136.0,230.0,3500.0
MCO,Monaco,MC-MG,Les Moneghetti,COM,86.0,241605864.0,60401466.0,0.0,67113.0,302007330.0,30390.0,0.0,780.0,3600.0
MCO,Monaco,MC-MG,Les Moneghetti,IND,19.0,31928075.0,13587327.0,0.0,12771.0,45515402.0,4345.0,0.0,672.0,2500.0
MCO,Monaco,MC-MG,Les Moneghetti,RES,1024.0,826823935.0,145910105.0,4281.0,236235.0,972734040.0,83715.0,2132.0,231.0,3500.0
MCO,Monaco,MC-MO,Monaco-Ville,COM,16.0,39646620.0,9911655.0,0.0,11013.0,49558275.0,5009.0,0.0,688.0,3600.0
MCO,Monaco,MC-MO,Monaco-Ville,IND,2.0,4138600.0,1379533.0,0.0,1655.0,5518133.0,668.0,0.0,828.0,2501.0
MCO,Monaco,MC-MO,Monaco-Ville,RES,241.0,193272275.0,34106871.0,996.0,55221.0,227379146.0,19583.0,496.0,229.0,3500.0
MCO,Monaco,MC-MC,Monte-Carlo,COM,192.0,556165044.0,139041261.0,0.0,154490.0,695206305.0,69573.0,0.0,805.0,3600.0
MCO,Monaco,MC-MC,Monte-Carlo,IND,38.0,64289550.0,27461086.0,0.0,25716.0,91750636.0,8721.0,0.0,677.0,2500.0
MCO,Monaco,MC-MC,Monte-Carlo,RES,2032.0,1639110165.0,289254738.0,8479.0,468317.0,1928364903.0,165980.0,4223.0,230.0,3500.0
