ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD
LAO,Laos,Com,MUR,MUR/LWAL+DNO/H:1/COM,133150.0,2663.0,9130285.7143,9130285.7143,12173714.2857,2663.0,0.0,30434285.7143
LAO,Laos,Com,MUR,MUR/LWAL+DNO/H:1/COM1,1424200.0,28484.0,85452000.0,85452000.0,113936000.0,28484.0,0.0,284840000.0
LAO,Laos,Com,MUR,MUR/LWAL+DNO/H:1/COM11,10800.0,27.0,1481142.8571,1481142.8571,1974857.1429,27.0,0.0,4937142.8571
LAO,Laos,Com,MUR,MUR/LWAL+DNO/H:1/COM12,18000.0,60.0,6171428.5714,6171428.5714,8228571.4286,60.0,0.0,20571428.5714
LAO,Laos,Com,MUR,MUR/LWAL+DNO/H:1/COM2,697900.0,9970.0,35892000.0,35892000.0,47856000.0,9970.0,0.0,119640000.0
LAO,Laos,Com,MUR,MUR/LWAL+DNO/H:1/COM3,62200.0,1244.0,6397714.2857,6397714.2857,8530285.7143,1244.0,0.0,21325714.2857
LAO,Laos,Com,MUR,MUR/LWAL+DNO/H:1/COM5,97980.0,1633.0,13437257.1429,13437257.1429,17916342.8571,1633.0,0.0,44790857.1429
LAO,Laos,Com,MUR,MUR/LWAL+DNO/H:2/COM12,9000.0,30.0,3085714.2857,3085714.2857,4114285.7143,30.0,0.0,10285714.2857
LAO,Laos,Com,RC,CR/LFINF+DUL/H:1/COM1,356150.0,7123.0,26848230.7692,30683692.3077,19177307.6923,7123.0,0.0,76709230.7692
LAO,Laos,Com,RC,CR/LFINF+DUL/H:1/COM12,10500.0,35.0,4523076.9231,5169230.7692,3230769.2308,35.0,0.0,12923076.9231
LAO,Laos,Com,RC,CR/LFINF+DUL/H:1/COM3,47300.0,946.0,6112615.3846,6985846.1538,4366153.8462,946.0,0.0,17464615.3846
LAO,Laos,Com,RC,CR/LFINF+DUL/H:1/COM5,24300.0,405.0,4187076.9231,4785230.7692,2990769.2308,405.0,0.0,11963076.9231
LAO,Laos,Com,RC,CR/LFINF+DUL/H:2/COM1,177400.0,887.0,13373230.7692,15283692.3077,9552307.6923,3547.0,0.0,38209230.7692
LAO,Laos,Com,RC,CR/LFINF+DUL/H:2/COM12,13500.0,45.0,5815384.6154,6646153.8462,4153846.1538,45.0,0.0,16615384.6154
LAO,Laos,Com,RC,CR/LFINF+DUL/H:2/COM3,29400.0,147.0,3799384.6154,4342153.8462,2713846.1538,587.0,0.0,10855384.6154
