ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
LTU,Lithuania,Com,MUR,MUR+CB/LWAL+CDN/H:1/COM,7479.53055,2331492114.39,1398895268.61,932596845.78,0.0,0.0,3928537.0035500005,4662984228.78,525.238446088037,1186.9518409948334
LTU,Lithuania,Com,MUR,MUR+CB/LWAL+CDN/H:2/COM,6703.761630000001,1396787902.1000001,838072741.26,558715160.85,0.0,0.0,2007658.8223100002,2793575804.19,299.4824298831759,1391.459431825039
LTU,Lithuania,Com,MUR,MUR+CL/LWAL+CDN/H:1/COM,4469.7906,1223772861.4099998,734263716.84,489509144.56,0.0,0.0,2044275.18966,2447545722.81,457.35368221947573,1197.2682225904582
LTU,Lithuania,Com,MUR,MUR+CL/LWAL+CDN/H:2/COM,3221.2904900000003,700671904.33,420403142.54,280268761.74,0.0,0.0,1004673.19799,1401343808.67,311.8853146305349,1394.8255128867768
LTU,Lithuania,Com,RC,CR/LFINF+CDL/H:1/COM,15975.833460000002,6332129078.62,3799277447.17,2532851631.42,0.0,0.0,8712473.17736,12664258157.23,545.3532799508789,1453.5778646801464
LTU,Lithuania,Com,RC,CR/LFINF+CDL/H:2/COM,6969.801480000002,2379845089.29,1427907053.58,951938035.73,0.0,0.0,2944492.7594000003,4759690178.57,422.4643654269475,1616.4720267608614
LTU,Lithuania,Com,RC,CR/LFINF+CDL/HBET:3-5/COM,11576.85001,6023732697.58,3614239618.51,2409493079.0299997,0.0,0.0,6230657.54036,12047465395.17,538.1997291990483,1933.5784894500737
LTU,Lithuania,Com,RC,CR/LWAL+CDL/HBET:3-5/COM,935.76,487086995.1,292252197.06,194834798.05,0.0,0.0,503806.3764,974173990.2,538.3927250577071,1933.6277503295214
LTU,Lithuania,Com,RC,CR/LWAL+CDL/HBET:6-/COM,116.97,73153042.84,43891825.730000004,29261217.130000003,0.0,0.0,75664.53246,146306085.73000002,646.8712700692486,1933.6151427003745
LTU,Lithuania,Com,W,W/LPB+CDL/H:1/COM,4042.20012,1416411570.77,849846942.45,566564628.3,0.0,0.0,2132239.8383,2832823141.57,527.4948728416741,1328.566838817046
LTU,Lithuania,Com,W,W/LPB+CDL/H:2/COM,4204.82106,940767175.1899999,564460305.13,376306870.08,0.0,0.0,1198205.0698199999,1881534350.33,284.95982414528714,1570.2940988328926
LTU,Lithuania,Com,W,W/LWAL+CDL/H:1/COM,2370.42054,730778099.1800001,438466859.52,292311239.67,0.0,0.0,1098282.7234800002,1461556198.45,463.328217481612,1330.76499083855
LTU,Lithuania,Com,W,W/LWAL+CDL/H:2/COM,1822.98006,456955218.74,274173131.23,182782087.48,0.0,0.0,580762.08498,913910437.51,318.578407807708,1573.6399829570016
LTU,Lithuania,Ind,MUR,MUR/LWAL+CDN/H:1/IND,1526.0,2243465700.35,934777375.14,560866425.23,0.0,0.0,3451788.4548000004,3739109500.59,2261.984570642202,1083.2383124146718
LTU,Lithuania,Ind,RC,CR+PC/LFM+CDN/H:1/IND,5450.0,8855785659.4,3689910691.4,2213946415.22,0.0,0.0,12327815.91,14759642765.56,2261.984570642202,1197.26339793794
LTU,Lithuania,Ind,RC,CR/LFM+CDN/H:2/IND,1744.0,2833851411.12,1180771421.18,708462852.76,0.0,0.0,3944901.0912,4723085684.95,2261.984570642202,1197.263397930538
LTU,Lithuania,Ind,RC,CR/LWAL+CDN/H:2/IND,2180.0,3542314263.85,1475964276.6,885578565.86,0.0,0.0,4931126.364,5903857106.26,2261.984570642202,1197.2633979452407
LTU,Lithuania,Ind,S,S+SL/LFM+CDN/H:1/IND,4360.0,6747265264.32,2811360526.84,1686816316.12,0.0,0.0,9862252.728000002,11245442107.21,2261.9845706422025,1140.25085519082
LTU,Lithuania,Ind,S,S/LFM+CDN/H:1/IND,5450.0,8434081580.32,3514200658.5,2108520395.05,0.0,0.0,12327815.91,14056802634.02,2261.984570642202,1140.2508551914286
LTU,Lithuania,Ind,W,W/LWAL+CDN/H:1/IND,1090.0,1602475500.34,667698125.21,400618874.92,0.0,0.0,2465563.182,2670792500.3,2261.984570642202,1083.2383123654222
LTU,Lithuania,Res,MUR,MUR+CB/LWAL+CDN/HBET:1-2/RES,82784.9497,986452363.6700001,2466130909.2,1479678545.36,82784.9497,173281.41064617,5184806.359,4932261818.18,62.62981831587681,951.2914227969917
LTU,Lithuania,Res,MUR,MUR+CB/LWAL+CDN/HBET:1-4/RES,14168.0908,461765472.47,1154413681.26,692648208.8,42504.2724,88937.728092657,2413033.884,2308827362.58,170.31468234238025,956.815143744579
LTU,Lithuania,Res,MUR,MUR+CL/LWAL+CDN/HBET:1-4/RES,56038.6215,1826399651.35,4565999128.44,2739599476.95,168115.8645,351877.35025607503,9544211.178,9131998256.96,170.31488146081537,956.810163422392
