ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
LUX,Luxembourg,Com,MUR,MUR+CB/LWAL+CDN/H:1/COM,20.9392,24227300.64,14536380.39,9690920.27,0.0,0.0,21181.6724,48454601.269999996,1011.5798311301292,2287.572027126621
LUX,Luxembourg,Com,MUR,MUR+CB/LWAL+CDN/H:2/COM,43.3887,61632260.75,36979356.44,24652904.31,0.0,0.0,43133.1999,123264521.50999999,994.1113677063382,2857.7643623885183
LUX,Luxembourg,Com,MUR,MUR+CL/LWAL+CDN/H:1/COM,3420.9913,3789356006.13,2273613603.69,1515742402.45,0.0,0.0,3082036.6277,7578712012.29,900.9191656523651,2458.9947907094434
LUX,Luxembourg,Com,MUR,MUR+CL/LWAL+CDN/H:2/COM,3199.2525,3755453135.38,2253271881.2,1502181254.14,0.0,0.0,2638810.4049,7510906270.69,824.8209245440927,2846.322819079013
LUX,Luxembourg,Com,MUR,MUR+ST/LWAL+CDN/H:1/COM,201.691,240979952.88,144587971.73,96391981.17999999,0.0,0.0,193683.97100000002,481959905.79,960.3005141528379,2488.3830257177037
LUX,Luxembourg,Com,MUR,MUR+ST/LWAL+CDN/H:2/COM,257.794,304367534.76,182620520.85999998,121747013.88,0.0,0.0,223314.94900000002,608735069.49,866.2534775828764,2725.903806332284
LUX,Luxembourg,Com,RC,CR/LFINF+CDL/H:1/COM,404.1828,695364016.08,417218409.65,278145606.45,0.0,0.0,518566.53239999997,1390728032.17,1283.0,2681.8700114207372
LUX,Luxembourg,Com,RC,CR/LFINF+CDL/H:2/COM,44.6481,153567063.59,92140238.15,61426825.43000001,0.0,0.0,114522.3765,307134127.17,2565.0,2681.870011403405
LUX,Luxembourg,Com,RC,CR/LFINF+CDL/HBET:3-5/COM,998.6108,4138349161.25,2483009496.76,1655339664.5,0.0,0.0,2256456.4406,8276698322.5,2259.5954706277957,3668.007134362938
LUX,Luxembourg,Com,RC,CR/LFINF+CDL/HBET:6-/COM,109.4368,544253039.13,326551823.45,217701215.64,0.0,0.0,296757.1728,1088506078.29,2711.6762624638145,3668.0025895232548
LUX,Luxembourg,Com,RC,CR/LWAL+CDL/HBET:3-5/COM,354.79159999999996,1221287163.6100001,732772298.11,488514865.44,0.0,0.0,671516.8718,2442574327.23,1892.707921495323,3637.3982989923743
LUX,Luxembourg,Com,RC,CR/LWAL+CDL/HBET:6-/COM,20.5194,102047444.84,61228466.89,40818977.95,0.0,0.0,55641.969900000004,204094889.67,2711.676262463815,3668.0025893547663
LUX,Luxembourg,Com,W,W/LPB+CDL/H:1/COM,87.56530000000001,144032307.38,86419384.42,57612922.980000004,0.0,0.0,106294.54190000001,288064614.76,1213.8888566589733,2710.0602684849614
LUX,Luxembourg,Com,W,W/LPB+CDL/H:2/COM,25.8885,86902607.11,52141564.26,34761042.83,0.0,0.0,61464.369600000005,173805214.21,2374.1958630279855,2827.7393120778056
LUX,Luxembourg,Ind,MUR,MUR/LWAL+CDN/H:1/IND,209.99999999999997,614696949.72,256123729.02,153674237.44,0.0,0.0,504425.1299999999,1024494916.22,2402.0244285714284,2031.014823190907
LUX,Luxembourg,Ind,RC,CR+PC/LFM+CDN/H:2/IND,734.9999999999998,2378033764.47,990847401.87,594508441.11,0.0,0.0,1765487.9549999996,3963389607.52,2402.024428571429,2244.9258836886265
LUX,Luxembourg,Ind,RC,CR/LFM+CDN/H:1/IND,209.99999999999997,679438218.48,283099257.69,169859554.64000002,0.0,0.0,504425.1299999999,1132397030.78,2402.0244285714284,2244.9258838075734
