ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
USA,United States,17,Illinois,Res,3883356.2,844601477014,1334724169062,354090939451,11893550.247283978,678623746.8662877,2533416610990,174.7518671777489,3733.168228622525
USA,United States,18,Indiana,Com,126121.1,149944103400,110785870000,28363032100,0.0,69461854.80752647,289093005500,550.7552249982474,4161.895853501966
USA,United States,18,Indiana,Ind,34801.6,76752487500,45356630800,8447387000,0.0,32154242.670577247,130556505300,923.9300109930937,4060.3197107629526
USA,United States,18,Indiana,Res,2377663.3,398905967235,621175775029,176403741956,6093089.4368829345,359850242.23705435,1196485497761,151.34617346243027,3324.953987311214
USA,United States,19,Iowa,Com,79288.9,87650966000,63970981100,18217732000,0.0,44799703.08151134,169839679100,565.0185975781143,3791.08939161903
USA,United States,19,Iowa,Ind,18024.9,26586097200,16026747100,2984692100,0.0,11643912.953830842,45597536400,645.9904328917687,3915.9977046202866
USA,United States,19,Iowa,Res,1135023.8,194328704076,302469904911,86029846147,2861496.1747022728,175629241.6080962,582828463268,154.73617523094777,3318.516084972564
USA,United States,20,Kansas,Com,58315.1,62494019900,46081976200,11788258300,0.0,29464161.622988667,120364254400,505.2578427026391,4085.1070510721347
USA,United States,20,Kansas,Ind,13372.3,22751478100,13594375600,2531743500,0.0,9951852.467513124,38877597200,744.2139697369281,3906.56888523139
USA,United States,20,Kansas,Res,1059563.1,180076168376,279780308806,80213709652,2681659.74122542,161684913.5463972,540070193290,152.5958327034956,3340.263364367765
USA,United States,21,Kentucky,Com,83664.4,95768730200,71444041500,18487878500,0.0,46086536.89764582,185700650200,550.8500257892942,4029.390418560304
USA,United States,21,Kentucky,Ind,20675.2,40752154300,24281626200,4522297000,0.0,17082037.01805111,69556077500,826.2090339175006,4071.8842504847617
USA,United States,21,Kentucky,Res,1658544.4,242385797952,377738983662,106906986332,4083095.546272638,255634204.36914375,727031776799,154.1316616963307,2844.031684230892
USA,United States,22,Louisiana,Com,82449.5,81885238500,60721098100,15408799900,0.0,41874294.552554786,158015136500,507.8780896494798,3773.5593683060474
USA,United States,22,Louisiana,Ind,15825.7,20605785200,12645499100,2355143700,0.0,9320220.01804042,35606428000,588.9294007873535,3820.3420016994687
USA,United States,22,Louisiana,Res,1685456.7,254519025138,395740323576,113133247854,4247647.442940113,283504157.3500856,763392606001,168.2061350790475,2692.703391500264
USA,United States,23,Maine,Com,28111.3,31925888800,23765870700,6013303400,0.0,14624340.169652903,61705062900,520.2299491540023,4219.339962294142
USA,United States,23,Maine,Ind,7388.9,9935209700,6093837100,1134894800,0.0,4357592.215114707,17163941600,589.7484355065988,3938.8590654410705
USA,United States,23,Maine,Res,619774.6,87066015366,136201065912,37878184042,1242234.4865871756,87237237.71132416,261145271561,140.75639387500578,2993.5068832091306
USA,United States,24,Maryland,Com,100763.0,131794455000,98523540700,24628753500,0.0,60711075.11688362,254946749200,602.5135726098232,4199.344991159609
USA,United States,24,Maryland,Ind,22367.6,36977279300,22672443300,4222624900,0.0,15150174.73577996,63872347500,677.3267912417945,4215.947909112464
USA,United States,24,Maryland,Res,1846023.9,442703339176,689820517647,195492662797,5370650.954118502,368403495.8199516,1328016538716,199.56594051677857,3604.7881026759756
USA,United States,25,Massachusetts,Com,138857.6,231593867700,172223126400,42243765200,0.0,84882061.79158586,446060759300,611.2885559853106,5255.065085426763
USA,United States,25,Massachusetts,Ind,35959.6,71949459400,43378322000,8078855200,0.0,25958776.952600855,123406636600,721.8872554922984,4753.946490827861
USA,United States,25,Massachusetts,Res,1915383.1,439977853160,701049224767,178762869805,5992875.19491246,352723985.9029842,1319789974618,184.15323070511803,3741.707474866778
USA,United States,26,Michigan,Com,201755.7,244971130300,183292798000,46716109700,0.0,110130837.47514692,474980038000,545.8623348690863,4312.8704810511235
USA,United States,26,Michigan,Ind,60141.9,127657280400,75508026100,14062672000,0.0,51043204.92410164,217227978500,848.7128761163456,4255.766831706703
USA,United States,26,Michigan,Res,3860373.3,653860932587,1018210917503,289206540659,9251673.960542908,582557792.9971915,1961278411279,150.90711382683938,3366.6675390066493
USA,United States,27,Minnesota,Com,105006.6,129812533500,98271997200,25275298100,0.0,54595951.08073626,253359828800,519.9287576279611,4640.634035760868
USA,United States,27,Minnesota,Ind,29161.2,58106183200,34639473700,6451005600,0.0,21424005.983785763,99196662500,734.675047110056,4630.164058723405
USA,United States,27,Minnesota,Res,1912831.7,380844262045,595031160025,166463095991,4930624.602334153,310571897.4221857,1142338530857,162.36237480913022,3678.1773893216296
USA,United States,28,Mississippi,Com,59924.5,57334443400,41839582200,10886956600,0.0,30224715.34973086,110060982200,504.37993391235403,3641.423283113899
USA,United States,28,Mississippi,Ind,13117.1,19159754900,11511217900,2143974300,0.0,9610163.66181876,32814947100,732.6439275311433,3414.6085597245333
USA,United States,28,Mississippi,Res,1139993.1,147414223761,228756487675,65960986168,2792969.4323231517,166544587.15759405,442131702683,146.09262736554638,2654.7347483868066
USA,United States,29,Missouri,Com,110053.9,134936681100,100578459800,26246886900,0.0,59794119.22965484,261762027800,543.3166769160824,4377.721942765558
USA,United States,29,Missouri,Ind,25173.3,53811423900,32134770200,5984720300,0.0,20609739.018420562,91930914400,818.7142336690288,4460.556939504864
USA,United States,29,Missouri,Res,2294567.5,378907854544,591486418265,166057195583,5621066.113363097,347799036.36382556,1136451480287,151.574985858479,3267.552124837347
USA,United States,30,Montana,Com,23854.3,21595658500,16123651700,4013460100,0.0,10171088.12552766,41732770300,426.3838438154823,4103.078233611802
USA,United States,30,Montana,Ind,5573.6,4213223300,2736069700,509553200,0.0,2033420.3530733949,7458846200,364.8306934608502,3668.1280330092072
USA,United States,30,Montana,Res,423838.1,57374376648,89255375426,25420510609,923982.1656698948,61134720.81522638,172050266633,144.24073912946096,2814.280728507861
USA,United States,31,Nebraska,Com,40372.0,38977084900,29106049700,7705358700,0.0,19468042.151726373,75788493300,482.21644089285576,3892.969447535292
USA,United States,31,Nebraska,Ind,8583.4,12451609300,7605841100,1416563200,0.0,5505323.184792849,21474013600,641.3918942135808,3900.5909152285326
USA,United States,31,Nebraska,Res,667819.0,116101153516,180688709938,51410506244,1707494.6680760845,103312166.94497038,348200374655,154.70084999823362,3370.3714185035947
USA,United States,32,Nevada,Com,27999.4,40149517200,30470111100,7719870600,0.0,17299280.547018573,78339498900,617.844687636827,4528.4830595744825
USA,United States,32,Nevada,Ind,4933.3,8305668800,5179967000,964650700,0.0,3492545.0592182805,14450286500,707.9531062814506,4137.466018329435
USA,United States,32,Nevada,Res,872189.8,169632110466,266922864512,72288262248,2502572.864727835,150803815.4381967,508843245230,172.9025212610795,3374.2067052576476
USA,United States,33,New Hampshire,Com,29905.8,33998556800,25488702200,6493496100,0.0,15486363.063092189,65980755100,517.8381137803433,4260.571370514253
USA,United States,33,New Hampshire,Ind,9465.4,13741730600,8341931000,1553592300,0.0,5800656.573741794,23637253900,612.8274107530367,4074.9273120219327
USA,United States,33,New Hampshire,Res,493258.0,89333809913,140062393616,38560381914,1232117.96596391,78381825.3061304,267956590960,158.90634375140473,3418.6061617404384
USA,United States,34,New Jersey,Com,170174.6,283040642300,210342775500,55118001900,0.0,111657007.1214794,548501419700,656.1320380449221,4912.377949583112
USA,United States,34,New Jersey,Ind,42544.5,90050600900,54081761500,10072355800,0.0,31125595.684134662,154204718200,731.6009280667222,4954.273639125924
USA,United States,34,New Jersey,Res,2559139.7,573930648059,907956641442,239750222337,8096041.030906128,460545579.46623254,1721637540137,179.96109374811874,3738.25657415355
USA,United States,35,New Mexico,Com,30039.6,28931295900,21866564200,5507387600,0.0,14430459.831652049,56305247700,480.3812245053879,3901.8332303243023
USA,United States,35,New Mexico,Ind,6395.2,6314574500,3986859500,742457300,0.0,2908940.133712277,11043891300,454.8630431749245,3796.534405094894
USA,United States,35,New Mexico,Res,790256.4,104058946566,161445243188,46578541729,1921269.0462635322,111473134.40614595,312082737374,141.05945159842545,2799.6228780734245
USA,United States,36,New York,Com,315573.9,566685720900,425313423600,106028989300,0.0,206473079.5973427,1098028133800,654.2780616436995,5318.020809014618
USA,United States,36,New York,Ind,66641.4,137010558100,82849607100,15429944400,0.0,49011783.16797738,235290109600,735.455485148532,4800.684537299808
USA,United States,36,New York,Res,4722965.3,1186445062825,1919377396840,453158238518,17225969.80912067,946012081.8535706,3558980783630,200.3004514671261,3762.088087349481
USA,United States,37,North Carolina,Com,180816.0,177572866900,131907010300,34051878900,0.0,97299916.88488618,343531756100,538.1156362539054,3530.647991266286
USA,United States,37,North Carolina,Ind,52147.4,74067870500,44519270900,8291206300,0.0,37337824.200798556,126878347700,716.0054806337143,3398.1184071589905
USA,United States,37,North Carolina,Res,3725653.0,582854549711,906095739561,259318165635,8974090.501266513,606476706.3582958,1748268477900,162.78400225632817,2882.6638510121998
USA,United States,38,North Dakota,Com,17749.2,15263258400,11368810700,2919012200,0.0,7846468.912732182,29551081300,442.0745111178071,3766.1630510061063
USA,United States,38,North Dakota,Ind,3476.8,3863453100,2393284400,445698500,0.0,1846214.6384371526,6702436000,531.0097326383894,3630.366621767071
USA,United States,38,North Dakota,Res,247612.7,41754368978,65340874601,18113924239,632089.8026264154,39883298.6233318,125209169835,161.07129651803723,3139.388519929302
USA,United States,39,Ohio,Com,230593.9,304288686000,226645590600,58025072300,0.0,138775741.0635331,588959348900,601.8187864619711,4243.964718807502
USA,United States,39,Ohio,Ind,67119.9,155010238500,91368205500,17016576200,0.0,62189167.50647031,263395020200,926.5384410058763,4235.384243929552
USA,United States,39,Ohio,Res,4197538.5,735886587229,1150224631590,321204886804,10790980.712489069,658061138.8514234,2207316131889,156.77310377294296,3354.2721208877924
USA,United States,40,Oklahoma,Com,62289.0,61596074800,45635261100,11679692700,0.0,32274217.237153284,118911028600,518.1367053115845,3684.3969824653886
USA,United States,40,Oklahoma,Ind,13898.6,22612305300,13464374300,2507758500,0.0,10334754.41046075,38584438100,743.5824047357827,3733.46444120096
USA,United States,40,Oklahoma,Res,1457822.1,227118330661,352202163900,101838133677,3527169.169189015,249455601.68017033,681158636719,171.11525588764934,2730.580640928323
USA,United States,41,Oregon,Com,75945.5,80161822000,60540532000,15362722700,0.0,35706626.973455474,156065076700,470.1611941913013,4370.759433984614
USA,United States,41,Oregon,Ind,20192.1,27397260800,16670492800,3104756200,0.0,11067517.474904558,47172509800,548.1112650444758,4262.248503963333
USA,United States,41,Oregon,Res,1347077.9,218081034051,341180080449,94837555942,3541556.110535771,219718944.8027199,654098682937,163.10782383314276,2976.9789925229193
USA,United States,42,Pennsylvania,Com,242593.4,333166771600,246386572900,61971154700,0.0,136978613.672625,641524499200,564.6427877783361,4683.391676989996
USA,United States,42,Pennsylvania,Ind,59898.8,131006526300,78056488900,14536891200,0.0,48678952.77781796,223599906400,812.6866110475995,4593.359011245823
USA,United States,42,Pennsylvania,Res,4677107.8,745096268174,1165812869453,324061170170,11793402.021049079,696754071.617376,2234970356429,148.97113802195793,3207.688978753954
USA,United States,44,Rhode Island,Com,22272.9,31796774100,23460377200,5785891800,0.0,12243165.661238356,61043043100,549.6888892438054,4985.887211610735
USA,United States,44,Rhode Island,Ind,5959.9,12584221000,7472281700,1391694200,0.0,4731720.81302687,21448196900,793.9262090013037,4532.853426379492
USA,United States,44,Rhode Island,Res,324748.1,67310627126,107142846004,27446387046,964341.9515866375,57860012.53256078,201899864761,178.1689023971527,3489.454217580417
USA,United States,45,South Carolina,Com,83349.2,80589363400,59877551500,15495727000,0.0,44024547.10209963,155962641900,528.19399708815,3542.6291050376713
USA,United States,45,South Carolina,Ind,21441.7,34243683500,20494074900,3816862400,0.0,16831956.15275821,58554620800,785.0103374619648,3478.7769329119124
USA,United States,45,South Carolina,Res,1831288.1,270268305574,420714107451,119648444681,4330308.670529173,291874532.70503134,810630872722,159.3820943329623,2777.3264943989625
USA,United States,46,South Dakota,Com,17491.6,16885493300,12469412800,3133132600,0.0,8770986.360334659,32488038700,501.4399117481911,3704.034798973329
USA,United States,46,South Dakota,Ind,3768.8,4188025400,2602133300,484615300,0.0,2104720.741152242,7274774000,558.4591225727663,3456.408186492894
USA,United States,46,South Dakota,Res,304864.2,47810463333,74471663045,21090840291,750974.4625756709,46531486.41626512,143372969517,152.63020851994142,3081.203300371764
USA,United States,47,Tennessee,Com,124615.3,136447281100,100902331400,26422164600,0.0,70247335.92356957,263771777100,563.7135722786012,3754.900789219803
USA,United States,47,Tennessee,Ind,29988.9,52500093100,31294779100,5828534400,0.0,24303436.808621358,89623406600,810.4144136204181,3687.6844746586276
USA,United States,47,Tennessee,Res,2404696.9,364728622797,567439136435,161809636653,5963419.334825253,379019218.2053957,1093977407169,157.61621275654147,2886.337564487716
USA,United States,48,Texas,Com,396944.6,404417044200,302582875400,79020098300,0.0,217932122.01408458,786020017900,549.0240250505602,3606.7194254603774
USA,United States,48,Texas,Ind,83752.4,135476491800,81221422100,15126563400,0.0,60960690.97764637,231824477300,727.8679891877292,3802.8518637527836
USA,United States,48,Texas,Res,7910089.8,1483069635130,2312583601831,652883338321,23513883.15586725,1487911880.4854608,4448536618988,188.1030327222658,2989.784998246386
USA,United States,49,Utah,Com,44046.1,42988245300,32411648100,8480810000,0.0,22253017.483523175,83880703400,505.22106346585,3769.4080572267503
USA,United States,49,Utah,Ind,11633.9,14855685000,9133075900,1700990200,0.0,6821611.649568225,25689751100,586.3563937775144,3765.9357377264414
USA,United States,49,Utah,Res,810931.2,139525288634,216714716774,62267958939,2580344.7548310296,130710231.04247443,418507971728,161.1853521512977,3201.799647894474
USA,United States,50,Vermont,Com,15651.7,16900410800,12695534800,3189799600,0.0,7816466.119671409,32785745200,499.4004561594848,4194.446019216963
USA,United States,50,Vermont,Ind,4469.0,5824237900,3551055300,661362000,0.0,2548529.34034887,10036655200,570.2683688406512,3938.2144992790527
USA,United States,50,Vermont,Res,268403.7,42257961042,66290020633,18199971788,584293.6387929685,40410785.93379326,126747956815,150.55972005524984,3136.488288613259
USA,United States,51,Virginia,Com,128199.8,153468857100,115695768500,29606010200,0.0,75958572.29519667,298770635800,592.5014882643862,3933.336643544222
USA,United States,51,Virginia,Ind,29793.8,44736335800,27389599900,5100958200,0.0,20666295.780655902,77226893900,693.6441736420296,3736.8522506237446
USA,United States,51,Virginia,Res,2735401.9,578185956794,901188435614,254980643096,7443781.193484925,507118791.6617476,1734355059440,185.390962718037,3420.0173370755883
USA,United States,53,Washington,Com,109397.6,127302259500,96066090900,24248694600,0.0,55008238.91487145,247617045000,502.82857132945736,4501.453780100145
USA,United States,53,Washington,Ind,26849.8,35476807600,21773449100,4055048400,0.0,14288827.12652135,61305305100,532.1762965281437,4290.436475798061
USA,United States,53,Washington,Res,2245527.7,413667590507,647681804926,179464328694,6237379.928410392,388195693.68995434,1240813744415,172.87504121634942,3196.361434668613
USA,United States,54,West Virginia,Com,30805.3,35313055700,25777575200,6466952700,0.0,15204162.098174267,67557583600,493.55669635336346,4443.361177273451
USA,United States,54,West Virginia,Ind,5642.6,11814475400,7117076200,1325504700,0.0,4417806.518826686,20257056300,782.9380992497582,4585.319935056826
USA,United States,54,West Virginia,Res,799111.6,105558406546,163672959331,47340448100,1737914.872113702,119991023.60332473,316571820143,150.15552721713053,2638.2958544428016
USA,United States,55,Wisconsin,Com,63080.9,83356445900,62008956100,15523466400,0.0,35279186.29004903,160888868400,559.2689116681757,4560.447258540678
USA,United States,55,Wisconsin,Ind,18779.6,44698102800,26293827300,4896897200,0.0,16920661.83311676,75888827300,901.0128987367548,4484.979845851656
USA,United States,55,Wisconsin,Res,1165168.7,219867706992,345023998939,94592042169,2962846.7528106584,188613164.25783533,659483755233,161.87627101366124,3496.488475912963
USA,United States,56,Wyoming,Com,13792.3,11099348000,8309967900,2076230000,0.0,5659956.474179032,21485545900,410.3707484740785,3796.062036522365
USA,United States,56,Wyoming,Ind,3504.5,3149066700,1987718200,370220500,0.0,1410981.7667960348,5507005400,402.6199933788086,3902.9600024562674
USA,United States,56,Wyoming,Res,229369.7,33174611706,51473378946,14833578572,527235.9550575567,33952427.67438168,99481571410,148.02490335201938,2930.0282254945323
