ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
USA,United States,Com,MR,COM3-RM1L-PC,33870.9,21881225600,18336528600,3544702200,0.0,12625133.47483667,43762456400,372.7427814093121,3466.2965335949566
USA,United States,Com,MR,COM3-RM2L-LC,2174.6,1472699800,1234069200,238621500,0.0,897035.4839297042,2945390500,412.50597072091614,3283.4715602296224
USA,United States,Com,MR,COM3-RM2L-LS,94.6,48570600,40703000,7866300,0.0,28435.11339077508,97139900,300.5825939828233,3416.195274660453
USA,United States,Com,MR,COM3-RM2L-MC,1372.2,1253518500,1050455900,203105500,0.0,638484.1562358633,2507079900,465.2996328784895,3926.6125486657434
USA,United States,Com,MR,COM3-RM2L-PC,11313.0,8036367300,6734354900,1301903200,0.0,4497750.278669232,16072625400,397.57361254037227,3573.4810525664566
USA,United States,Com,MR,COM4-RM1L-HC,6260.7,12091736800,9770087600,2321564700,0.0,4623926.030315507,24183389100,738.5637437212305,5230.055355870362
USA,United States,Com,MR,COM4-RM1L-LC,23136.7,38417067000,31040920300,7376064800,0.0,15655446.946039556,76834052100,676.6499520692041,4907.815941941992
USA,United States,Com,MR,COM4-RM1L-LS,854.4,719910100,581691500,138222500,0.0,321429.52332800784,1439824100,376.20496644195674,4479.439489852675
USA,United States,Com,MR,COM4-RM1L-MC,19841.1,33264177700,26877523400,6386681600,0.0,12916215.81394896,66528382700,650.9828494362188,5150.764253114461
USA,United States,Com,MR,COM4-RM1L-MS,560.8,472447300,381733300,90708800,0.0,211026.31646020437,944889400,376.2951434739736,4477.590358632775
USA,United States,Com,MR,COM4-RM1L-PC,41560.1,60077716400,48542730600,11534913000,0.0,25324455.262229502,120155360000,609.3453880580053,4744.637495883567
USA,United States,Com,MR,COM4-RM2L-LC,5339.5,9779082300,7901466300,1877531500,0.0,4123588.8566372693,19558080100,772.2799619135254,4742.975301361482
USA,United States,Com,MR,COM4-RM2L-LS,161.5,145923700,117906100,28018900,0.0,64583.90502391014,291848700,399.90034070532596,4518.907611609306
USA,United States,Com,MR,COM4-RM2L-MC,2699.4,5707336700,4611445800,1095773900,0.0,2170003.8464277647,11414556400,803.8837691441671,5260.154915757643
USA,United States,Com,MR,COM4-RM2L-PC,17019.5,29049889700,23472264400,5577601900,0.0,11826149.047506228,58099756000,694.8587824264066,4912.821220721165
USA,United States,Com,MR,COM5-RM1L-HC,296.2,407228900,351024700,56193800,0.0,102576.82833352516,814447400,346.30934616315045,7939.876999821551
USA,United States,Com,MR,COM5-RM1L-LC,941.6,1189511700,1025359400,164152300,0.0,325949.47773708386,2379023400,346.1655456001315,7298.748924270279
USA,United States,Com,MR,COM5-RM1L-LS,45.6,45429800,39158600,6271200,0.0,13565.659787184413,90859600,297.4925391926406,6697.764902362935
USA,United States,Com,MR,COM5-RM1L-MC,1299.3,1622444200,1398543900,223902900,0.0,425552.719440939,3244891000,327.5246051265597,7625.121052599329
USA,United States,Com,MR,COM5-RM1L-MS,23.2,23735400,20458100,3273400,0.0,6968.821054449769,47466900,300.38021786421416,6811.32427266032
USA,United States,Com,MR,COM5-RM1L-PC,1779.0,2067876200,1782510600,285342200,0.0,594669.373979471,4135729000,334.27171106209727,6954.66957096528
USA,United States,Com,MR,COM5-RM2L-LC,58.4,60001500,51720500,8279700,0.0,20441.377663725652,120001700,350.0235901322886,5870.528981662014
USA,United States,Com,MR,COM5-RM2L-LS,2.1,2185300,1883700,302900,0.0,557.4719075764763,4371900,265.46281313165537,7842.368271086817
USA,United States,Com,MR,COM5-RM2L-MC,94.8,133049800,114697700,18361200,0.0,33356.748892758354,266108700,351.8644397970291,7977.656960980732
USA,United States,Com,MR,COM5-RM2L-PC,615.7,783558100,675418900,108102800,0.0,213707.73587276557,1567079800,347.0971834867071,7332.817380710013
USA,United States,Com,MR,COM6-RM1L-HC,2.3,48558900,27838200,4533100,0.0,6968.245015775142,80930200,3029.6717459891925,11614.143850680513
USA,United States,Com,MR,COM6-RM1L-HS,127.10000000000001,3047128500,1747001100,284394500,0.0,410020.3470354135,5078524100,3225.9665384375567,12386.029465902011
USA,United States,Com,MR,COM6-RM1L-LC,287.3,6142558500,3521728600,573316900,0.0,877101.6230131456,10237604000,3052.9120188414395,11672.084204827155
USA,United States,Com,MR,COM6-RM1L-LS,23.5,370815900,212599400,34609900,0.0,55097.07145429321,618025200,2344.5562320975832,11217.024493083887
USA,United States,Com,MR,COM6-RM1L-MC,265.1,5574023000,3195760100,520219700,0.0,765041.9959218989,9290002800,2885.8619235077285,12143.127893005749
USA,United States,Com,MR,COM6-RM1L-MS,34.3,611910000,350820600,57107700,0.0,83528.28470869071,1019838300,2435.2269594370473,12209.496502373295
USA,United States,Com,MR,COM6-RM1L-PC,776.8000000000001,17648797400,10118585100,1647157200,0.0,2613645.1099237665,29414539700,3364.630677038834,11254.221006637717
USA,United States,Com,MR,COM6-RM2L-LC,13.200000000000001,298360400,171061800,27848600,0.0,52495.38057713591,497270800,3976.9227709951447,9472.658251697363
USA,United States,Com,MR,COM6-RM2L-LS,1.5,28528500,16355300,2662400,0.0,4459.798596492714,47546200,2973.1990643284757,10661.064389183719
USA,United States,Com,MR,COM6-RM2L-MC,17.400000000000002,456818700,261905800,42637400,0.0,62436.69633498365,761361900,3588.3158813208993,12194.141341418226
USA,United States,Com,MR,COM6-RM2L-MS,0.5,11338600,6502600,1058200,0.0,1393.6810715878653,18899400,2787.3621431757306,13560.778276530162
USA,United States,Com,MR,COM6-RM2L-PC,177.20000000000002,4882394400,2799239300,455687700,0.0,695824.7887314209,8137321400,3926.7764601095982,11694.497712326973
USA,United States,Com,MR,COM7-RM1L-HC,984.8,2345188300,1338156300,225102800,0.0,431405.81598601345,3908447400,438.0643947867724,9059.79301893954
USA,United States,Com,MR,COM7-RM1L-LC,2104.4,4652779300,2654818400,446618900,0.0,922109.300392409,7754216600,438.18157213096794,8409.216344201439
USA,United States,Com,MR,COM7-RM1L-LS,182.9,290703400,165842300,27901900,0.0,61882.69727124669,484447600,338.3417018657555,7828.482295730422
USA,United States,Com,MR,COM7-RM1L-MC,4656.2,9790725100,5586388600,939768700,0.0,1838898.4330266803,16316882400,394.9354480105409,8873.183046408774
USA,United States,Com,MR,COM7-RM1L-MS,76.8,127249200,72598500,12209600,0.0,26574.673526554918,212057300,346.0243948770172,7979.676581467703
USA,United States,Com,MR,COM7-RM1L-PC,7539.7,15440659000,8810110400,1482092300,0.0,3137465.2820814983,25732861700,416.1260105947847,8201.799665151344
USA,United States,Com,MR,COM7-RM2L-LC,880.0,2014777700,1149668000,193397100,0.0,415530.9781627745,3357842800,472.1942933667892,8080.848303648359
USA,United States,Com,MR,COM7-RM2L-PC,3325.5,7335753100,4185678900,704178800,0.0,1428883.1316310568,12225610800,429.6746749755095,8556.060694792148
USA,United States,Com,MR,COM8-RM1L-HC,4601.5,5305406600,4774780400,530526100,0.0,1579580.3641741136,10610713100,343.27509815801665,6717.425298932372
USA,United States,Com,MR,COM8-RM1L-LC,7539.5,8192581800,7373355600,819300300,0.0,2602914.817695494,16385237700,345.23706050739355,6294.957325767106
USA,United States,Com,MR,COM8-RM1L-LS,498.4,422472700,380212300,42244800,0.0,146441.17400975493,844929800,293.8225802763943,5769.755710533408
USA,United States,Com,MR,COM8-RM1L-MC,16069.2,18056156300,16250469300,1805620700,0.0,5474309.376289286,36112246300,340.6709342275462,6596.6761864815135
USA,United States,Com,MR,COM8-RM1L-MS,290.2,246762100,222071200,24674000,0.0,85115.4311581522,493507300,293.2992114340186,5798.094344173838
USA,United States,Com,MR,COM8-RM1L-PC,22121.5,23204883000,20884345300,2320539000,0.0,7699857.031304573,46409767300,348.0711991187113,6027.354418571182
USA,United States,Com,MR,COM8-RM2L-HC,770.5,963303900,866944000,96319600,0.0,280607.4834249657,1926567500,364.1888169045629,6865.70249832686
USA,United States,Com,MR,COM8-RM2L-LC,1817.7,1967085900,1770402400,196717300,0.0,650908.1281853633,3934205600,358.09436550880963,6044.179554137679
USA,United States,Com,MR,COM8-RM2L-LS,52.0,47782800,42997500,4777500,0.0,16447.055729542433,95557800,316.2895332604314,5810.024698120146
USA,United States,Com,MR,COM8-RM2L-MC,1711.1,2046202600,1841550100,204613500,0.0,611024.1752141187,4092366200,357.09436924441513,6697.5520216788955
USA,United States,Com,MR,COM8-RM2L-MS,12.4,12439700,11198200,1245400,0.0,4088.5319060174193,24883300,329.72031500140474,6086.121026321761
USA,United States,Com,MR,COM8-RM2L-PC,8965.2,9875846500,8888224800,987552800,0.0,3185362.182613611,19751624100,355.3029695504407,6200.74671816241
USA,United States,Com,MR,COM9-RM1L-HC,33.0,62826400,55173300,7660900,0.0,24625.1919207869,125660600,746.2179369935424,5102.928757031369
USA,United States,Com,MR,COM9-RM1L-LC,48.0,86360300,75812100,10532600,0.0,35683.69129147758,172705000,743.4102352391163,4839.886058571736
USA,United States,Com,MR,COM9-RM1L-LS,7.6000000000000005,8024900,7040800,976300,0.0,3624.090345625525,16042000,476.8539928454638,4426.490089951419
USA,United States,Com,MR,COM9-RM1L-MC,180.3,274222000,240752200,33451600,0.0,110300.58969709196,548425800,611.7614514536436,4972.102157441675
USA,United States,Com,MR,COM9-RM1L-MS,1.6,2349100,2063100,287300,0.0,929.2836917499767,4699500,580.8023073437354,5057.120921976104
USA,United States,Com,MR,COM9-RM1L-PC,146.3,227191900,199470700,27727700,0.0,98686.40044882096,454390300,674.5481917212642,4604.386196410599
USA,United States,Com,MR,COM9-RM2L-HC,1.1,2718300,2385500,331500,0.0,1022.1452332006895,5435300,929.2229392733541,5317.541796854249
USA,United States,Com,MR,COM9-RM2L-LC,1.2000000000000002,2272400,1994200,278200,0.0,929.2578231034302,4544800,774.3815192528583,4890.784760704829
USA,United States,Com,MR,COM9-RM2L-MC,2.4,4945200,4340700,604500,0.0,1858.4988297274947,9890400,774.3745123864561,5321.714408316413
USA,United States,Com,MR,COM9-RM2L-PC,9.100000000000001,22503000,19757400,2748200,0.0,8920.734646360192,45008600,980.3005105890319,5045.391639170016
USA,United States,Com,MUR,COM1-URML-LC,61268.8,56831135400,40122771000,16708218800,0.0,39840071.25642058,113662125200,650.2505558525804,2852.959887256284
USA,United States,Com,MUR,COM1-URML-LS,1412.4,1800987500,1271518300,529488700,0.0,1108252.1428992138,3601994500,784.6588380764754,3250.157938406595
USA,United States,Com,MUR,COM1-URML-PC,150096.1,137287866300,96925301200,40362634000,0.0,95425722.96117996,274575801500,635.7641734940478,2877.3772205184123
USA,United States,Com,MUR,COM2-URML-LC,41997.6,47993878400,32443864700,15550068300,0.0,34182273.18642779,95987811400,813.9101564476967,2808.116677217136
USA,United States,Com,MUR,COM2-URML-LS,926.2,1703842400,1151815600,552037200,0.0,1086927.4980828997,3407695200,1173.5343317673285,3135.1632983896557
USA,United States,Com,MUR,COM2-URML-PC,105097.6,116189305700,78543813400,37645255700,0.0,82041354.89084986,232378374800,780.6206315924422,2832.45413376172
USA,United States,Com,MUR,COM3-URML-LC,77037.4,48284414100,40462422000,7822184500,0.0,28416685.54840907,96569020600,368.86869946816836,3398.3210475229575
USA,United States,Com,MUR,COM3-URML-LS,2508.1,2072365100,1736628400,335732800,0.0,1071602.6266351338,4144726300,427.2567388202758,3867.7828861007665
USA,United States,Com,MUR,COM3-URML-PC,191013.1,120137044300,100674694900,19462211600,0.0,69637729.51250267,240273950800,364.57043790453463,3450.3415387324126
USA,United States,Com,MUR,COM4-URML-LC,92894.2,130706806100,105610971700,25095751200,0.0,55835858.95749904,261413529000,601.069377393842,4681.821572745606
USA,United States,Com,MUR,COM4-URML-LS,2194.8,4508176400,3642600000,865542600,0.0,1726864.5946970407,9016319000,786.7981568694371,5221.207862902426
USA,United States,Com,MUR,COM4-URML-PC,242324.6,343460696800,277516365100,65944500700,0.0,144515857.19374654,686921562600,596.3730351509773,4753.260825066915
USA,United States,Com,MUR,COM5-URML-LC,6033.6,6753052800,5821143900,931863400,0.0,1999117.9576005065,13506060100,331.3308733758463,6756.009593456407
USA,United States,Com,MUR,COM5-URML-LS,71.2,100445800,86587800,13858000,0.0,25458.738084916906,200891600,357.5665461364734,7890.870290975606
USA,United States,Com,MUR,COM5-URML-PC,20593.5,22810880300,19663068100,3147976000,0.0,6671893.601970567,45621924400,323.98055706754883,6837.927449341429
USA,United States,Com,MUR,COM6-URML-LC,1050.7,25618754200,14687987600,2391087400,0.0,3871342.104657717,42697829200,3684.536123210923,11029.205904750468
USA,United States,Com,MUR,COM6-URML-LS,13.4,355215900,203650200,33155200,0.0,48593.562371160595,592021300,3626.3852515791486,12183.122025055607
USA,United States,Com,MUR,COM6-URML-PC,2650.3,59193058600,33937033000,5524646400,0.0,8796317.890715998,98654738000,3318.9895071184383,11215.458470881815
USA,United States,Com,MUR,COM7-URML-LC,18276.4,35106763900,20031063000,3369666300,0.0,7334972.321179901,58507493200,401.33572920158787,7976.511790107002
USA,United States,Com,MUR,COM7-URML-LS,125.5,345991100,197428400,33212400,0.0,62624.877854856626,576631900,499.0030107956703,9207.71296890093
USA,United States,Com,MUR,COM7-URML-PC,56518.9,103542185500,59076656600,9938206200,0.0,21296641.040503696,172557048300,376.80565333903695,8102.547625788352
USA,United States,Com,MUR,COM8-URML-LC,38841.0,39897140400,35907524900,3989753300,0.0,13431725.673266172,79794418600,345.8130757000637,5940.742131059063
USA,United States,Com,MUR,COM8-URML-LS,923.2,1135734600,1022144500,113561500,0.0,331061.49956441554,2271440600,358.60214424221783,6861.083523721669
USA,United States,Com,MUR,COM8-URML-PC,107809.1,109543428800,98589111400,10954385000,0.0,36762814.41033762,219086925200,340.999177345304,5959.470968533717
USA,United States,Com,MUR,COM9-URML-LC,134.70000000000002,224619200,197215200,27405300,0.0,98034.67408837647,449239700,727.8001045907681,4582.457219116357
USA,United States,Com,MUR,COM9-URML-LS,1.1,2718300,2385500,331500,0.0,1022.1452332006895,5435300,929.2229392733541,5317.541796854249
USA,United States,Com,MUR,COM9-URML-PC,752.1,1152412300,1011848500,140582000,0.0,498261.03284471366,2304842800,662.4930632159469,4625.773737193532
USA,United States,Com,RC,COM1-C1L-HC,1090.2,1484553200,1048043100,436419100,0.0,905679.6523393547,2969015400,830.746333094253,3278.2180678687932
USA,United States,Com,RC,COM1-C1L-LC,2332.4,2415582000,1705407600,710169200,0.0,1727827.6296584008,4831158800,740.7938731171329,2796.088404348032
USA,United States,Com,RC,COM1-C1L-LS,205.3,146433300,103381200,43041700,0.0,103807.43476919578,292856200,505.6377728650549,2821.1486070446977
USA,United States,Com,RC,COM1-C1L-MC,3468.0,4031514500,2846210900,1185208700,0.0,2510961.342065419,8062934100,724.0372958666145,3211.0944780088666
USA,United States,Com,RC,COM1-C1L-PC,14357.2,14752689900,10415380300,4337212100,0.0,9922039.644316975,29505282300,691.0845878247134,2973.71138976447
USA,United States,Com,RC,COM1-C2L-HC,2139.0,2606221800,1839957600,766195300,0.0,1602369.2176080109,5212374700,749.1207188443249,3252.917394270057
USA,United States,Com,RC,COM1-C2L-LC,10154.5,10261993300,7244945500,3016980200,0.0,7178891.352944091,20523919000,706.9665028257513,2858.9259804834714
USA,United States,Com,RC,COM1-C2L-LS,403.3,282826700,199685200,83157100,0.0,201295.56263817984,565669000,499.1211570497888,2810.1414287843286
USA,United States,Com,RC,COM1-C2L-MC,7128.1,7647000400,5398822000,2248262900,0.0,4793985.346197399,15294085300,672.5474314610344,3190.26534199386
USA,United States,Com,RC,COM1-C2L-MS,271.9,192471500,135876000,56582500,0.0,136148.33955508602,384930000,500.72945772374413,2827.2838380394364
USA,United States,Com,RC,COM1-C2L-PC,24958.6,24403492100,17228680300,7174654500,0.0,16839913.72424933,48806826900,674.713875147217,2898.2824793050213
USA,United States,Com,RC,COM1-C3L-LC,662.8000000000001,1028930500,726363300,302482700,0.0,630231.845294924,2057776500,950.8627720201025,3265.1103167232695
USA,United States,Com,RC,COM1-C3L-LS,107.3,82403100,58181500,24222900,0.0,58175.8146416218,164807500,542.1790740132507,2832.9212236262993
USA,United States,Com,RC,COM1-C3L-PC,435.8,510929900,360740900,150207200,0.0,351368.2826046963,1021878000,806.2604006532728,2908.2818529458864
USA,United States,Com,RC,COM1-PC1-HC,4311.2,4812252900,3397488900,1414814700,0.0,2965750.698881134,9624556500,687.9176792728554,3245.2345045829315
USA,United States,Com,RC,COM1-PC1-LC,11635.4,11746078500,8292739000,3453249800,0.0,8157845.004668765,23492067300,701.122866826131,2879.6903209800385
USA,United States,Com,RC,COM1-PC1-LS,334.3,237819400,167906700,69927000,0.0,169699.5635227498,475653100,507.62657350508465,2802.9129252075786
USA,United States,Com,RC,COM1-PC1-MC,11534.0,12075644100,8525481900,3550193400,0.0,7557293.064547355,24151319400,655.2187501775061,3195.7632440242737
USA,United States,Com,RC,COM1-PC1-MS,205.3,146433300,103381200,43041700,0.0,103807.43476919578,292856200,505.6377728650549,2821.1486070446977
USA,United States,Com,RC,COM1-PC1-PC,28329.2,26972479300,19042624900,7929920700,0.0,18678803.59351127,53945024900,659.3480787848322,2888.034269964682
USA,United States,Com,RC,COM1-PC2L-HC,1090.2,1484553200,1048043100,436419100,0.0,905679.6523393547,2969015400,830.746333094253,3278.2180678687932
USA,United States,Com,RC,COM1-PC2L-LC,1563.4,1910118600,1348493900,561546700,0.0,1239774.600028907,3820159200,792.9989766079742,3081.333655255502
USA,United States,Com,RC,COM1-PC2L-LS,205.3,146433300,103381200,43041700,0.0,103807.43476919578,292856200,505.6377728650549,2821.1486070446977
USA,United States,Com,RC,COM1-PC2L-MC,1983.6,2489255600,1757338700,731799900,0.0,1545317.5964383697,4978394200,779.0469834837517,3221.5993731477242
USA,United States,Com,RC,COM1-PC2L-PC,2233.4,2202761600,1555113300,647619700,0.0,1508661.7594787057,4405494600,675.5000266314613,2920.1340673752143
USA,United States,Com,RC,COM2-C1L-LC,668.5,659718800,445976700,213751200,0.0,548808.0784026557,1319446700,820.9544927489239,2404.2042235244458
USA,United States,Com,RC,COM2-C1L-LS,4.6,6559800,4438200,2126800,0.0,4460.566959699562,13124800,969.6884694999048,2942.406227410161
USA,United States,Com,RC,COM2-C1L-MC,1015.1,1892477600,1279298800,613158000,0.0,1228468.6416598933,3784934400,1210.1947016647555,3081.0183277334927
USA,United States,Com,RC,COM2-C1L-PC,12138.9,16142673300,10912458700,5230254900,0.0,11176003.250695653,32285386900,920.6767706048862,2888.813306133424
USA,United States,Com,RC,COM2-C2L-HC,1363.9,2410954000,1629819100,781149200,0.0,1535888.4494212717,4821922300,1126.100483482126,3139.500334035924
USA,United States,Com,RC,COM2-C2L-LC,9880.2,12618334300,8529842100,4088238700,0.0,8943868.586260676,25236415100,905.2315323840282,2821.64421990362
USA,United States,Com,RC,COM2-C2L-LS,347.4,251585100,170069900,81515200,0.0,184942.8308811398,503170200,532.362783192688,2720.679669510307
USA,United States,Com,RC,COM2-C2L-MC,6196.3,8222432400,5558335900,2664070500,0.0,5349401.559532312,16444838800,863.321911387814,3074.14551272493
USA,United States,Com,RC,COM2-C2L-MS,232.1,170623700,115334700,55291600,0.0,125834.22313990054,341250000,542.1552052559265,2711.9013531048986
USA,United States,Com,RC,COM2-C2L-PC,30255.1,34933774200,23615107100,11318498100,0.0,24746177.73556896,69867379400,817.9175654871067,2823.360445664948
USA,United States,Com,RC,COM2-C3L-LC,96.8,134492800,90914200,43570800,0.0,103712.53978722273,268977800,1071.4105349919705,2593.493521148325
USA,United States,Com,RC,COM2-C3L-PC,4606.6,6282149900,4246699600,2035408700,0.0,4488826.302259832,12564258200,974.4337043068274,2799.007436236665
USA,United States,Com,RC,COM2-PC1-HC,8299.8,11177916100,7556248700,3621594600,0.0,7132434.887443914,22355759400,859.350211745333,3134.3797388680746
USA,United States,Com,RC,COM2-PC1-LC,20694.6,23908197300,16161866500,7746260600,0.0,16678453.675356798,47816324400,805.9326430738839,2866.951896784705
USA,United States,Com,RC,COM2-PC1-LS,664.8,475308600,321315800,153987600,0.0,350081.24663226155,950612000,526.5963396995511,2715.4039502109017
USA,United States,Com,RC,COM2-PC1-MC,25187.9,30914356200,20898099300,10016286800,0.0,19981461.882527713,61828742300,793.2960620983771,3094.3052447060736
USA,United States,Com,RC,COM2-PC1-MS,347.4,251585100,170069900,81515200,0.0,184942.8308811398,503170200,532.362783192688,2720.679669510307
USA,United States,Com,RC,COM2-PC1-PC,53509.9,55710150600,37659940500,18050038500,0.0,39724290.96181985,111420129600,742.3727377890792,2804.8362073243566
USA,United States,Com,RC,COM2-PC2L-LC,52.7,46009600,31102500,14904500,0.0,28621.181396540127,92016600,543.0964211867197,3214.9825936648244
USA,United States,Com,RC,COM2-PC2L-LS,89.4,71181500,48116900,23062000,0.0,51577.17356471035,142360400,576.925878799892,2760.1434929618654
USA,United States,Com,RC,COM2-PC2L-MC,1975.1,3261919700,2205039200,1056850600,0.0,2107509.697561352,6523809500,1067.039490436612,3095.506278120025
USA,United States,Com,RC,COM2-PC2L-PC,5637.4,7376674500,4986569900,2390039600,0.0,5268440.536728922,14753284000,934.551484146756,2800.313280020437
USA,United States,Com,RC,COM3-C1L-LC,987.7,540637500,453031800,87573200,0.0,364375.796280893,1081242500,368.9134314881978,2967.382880630422
USA,United States,Com,RC,COM3-C1L-LS,36.8,20754500,17394000,3364400,0.0,12173.288297556193,41512900,330.7958776509835,3410.163218457069
USA,United States,Com,RC,COM3-C1L-MC,2740.0,2275088400,1906556600,368579900,0.0,1181637.6378108044,4550224900,431.25461233970964,3850.7785757655006
USA,United States,Com,RC,COM3-C1L-PC,11657.1,8161401300,6839211600,1322083100,0.0,4584344.187924133,16322696000,393.2662658743712,3560.530215640547
USA,United States,Com,RC,COM3-C2L-HC,4116.9,3230769100,2707406000,523355300,0.0,1672177.4467250523,6461530400,406.17392861741905,3864.141579384928
USA,United States,Com,RC,COM3-C2L-LC,10167.6,6960063500,5832557900,1127543300,0.0,3993853.6029920033,13920164700,392.80199879932366,3485.3968331667643
USA,United States,Com,RC,COM3-C2L-LS,409.6,195962000,164221200,31735600,0.0,117926.90447463088,391918800,287.9074816275168,3323.4044575833996
USA,United States,Com,RC,COM3-C2L-MC,7643.9,5604844700,4696872700,907944700,0.0,2960501.3696173946,11209662100,387.30247250976527,3786.4066590344796
USA,United States,Com,RC,COM3-C2L-MS,283.3,138021000,115659700,22348300,0.0,83262.77775748669,276029000,293.9032042269209,3315.154831898224
USA,United States,Com,RC,COM3-C2L-PC,23815.0,15486459300,12977672500,2508782900,0.0,8947009.29455199,30972914700,375.6879821352925,3461.8176510512862
USA,United States,Com,RC,COM3-C3L-LS,20.7,12214800,10233600,1978600,0.0,7155.329616523841,24427000,345.6680974166107,3413.8189725866155
USA,United States,Com,RC,COM3-PC1-HC,4859.7,3845292100,3222415300,622965200,0.0,1997045.3279516806,7690672600,410.94004320260115,3851.025558787957
USA,United States,Com,RC,COM3-PC1-LC,11425.6,7875194600,6599464300,1275842100,0.0,4500305.65491832,15750501000,393.8791533852331,3499.873610315002
USA,United States,Com,RC,COM3-PC1-LS,347.5,166774400,139765600,27024400,0.0,99897.99398517302,333564400,287.4762416839511,3339.0500318705904
USA,United States,Com,RC,COM3-PC1-MC,17013.1,12400433500,10391570800,2008801600,0.0,6538825.574940898,24800805900,384.34063015798995,3792.853260231546
