ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
UZB,Uzbekistan,UZ-QA,Qashqadaryo Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,114.0,213400000.0,37658824.0,15843.0,388000.0,251058824.0,185739.0,4565.0,3404.0,550.0
UZB,Uzbekistan,UZ-SA,Samarqand Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,115.0,215150650.0,37967762.0,18229.0,391183.0,253118412.0,187263.0,4602.0,3402.0,550.0
UZB,Uzbekistan,UZ-TK,Toshkent,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,1549.0,2896290650.0,511110115.0,199638.0,5265983.0,3407400765.0,2520878.0,61953.0,3400.0,550.0
UZB,Uzbekistan,UZ-BU,Buxoro Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,230.0,429717404.0,75832483.0,41731.0,781304.0,505549888.0,374018.0,9192.0,3397.0,550.0
UZB,Uzbekistan,UZ-FA,Farg‘ona Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,304.0,569288500.0,100462676.0,66876.0,1035070.0,669751176.0,495498.0,12177.0,3405.0,550.0
UZB,Uzbekistan,UZ-AN,Andijon Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,116.0,216059745.0,38128190.0,25787.0,392836.0,254187935.0,188054.0,4621.0,3387.0,550.0
UZB,Uzbekistan,UZ-QR,Qoraqalpog‘iston Respublikasi,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,80.0,150182080.0,26502720.0,16832.0,273058.0,176684800.0,130716.0,3212.0,3413.0,550.0
UZB,Uzbekistan,UZ-SI,Sirdaryo Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,377.0,702924079.0,124045426.0,80748.0,1278044.0,826969505.0,611812.0,15037.0,3390.0,550.0
UZB,Uzbekistan,UZ-XO,Xorazm Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,45.0,84411106.0,14896078.0,9279.0,153475.0,99307184.0,73470.0,1805.0,3411.0,550.0
UZB,Uzbekistan,UZ-TO,Toshkent Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,475.0,887975823.0,156701616.0,82244.0,1614501.0,1044677438.0,772878.0,18994.0,3399.0,550.0
UZB,Uzbekistan,UZ-NW,Navoiy Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,182.0,340161114.0,60028432.0,33910.0,618475.0,400189546.0,296070.0,7277.0,3398.0,550.0
UZB,Uzbekistan,UZ-NG,Namangan Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,81.0,151400700.0,26717771.0,14039.0,275274.0,178118471.0,131776.0,3239.0,3398.0,550.0
UZB,Uzbekistan,UZ-SU,Surxondaryo Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,77.0,143664950.0,25352638.0,14213.0,261209.0,169017588.0,125043.0,3073.0,3392.0,550.0
UZB,Uzbekistan,UZ-JI,Jizzax Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,509.0,950605565.0,167753923.0,130336.0,1728374.0,1118359488.0,827390.0,20333.0,3396.0,550.0
UZB,Uzbekistan,UZ-XO,Xorazm Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,22.0,56273665.0,9930647.0,6190.0,102316.0,66204312.0,49069.0,1204.0,4651.0,550.0
UZB,Uzbekistan,UZ-NW,Navoiy Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,89.0,226774076.0,40018955.0,22607.0,412317.0,266793031.0,197742.0,4851.0,4633.0,550.0
UZB,Uzbekistan,UZ-SI,Sirdaryo Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,183.0,468615566.0,82696865.0,53832.0,852028.0,551312431.0,408623.0,10025.0,4656.0,550.0
UZB,Uzbekistan,UZ-QA,Qashqadaryo Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,55.0,142266850.0,25105915.0,10561.0,258667.0,167372765.0,124054.0,3043.0,4703.0,550.0
UZB,Uzbekistan,UZ-BU,Buxoro Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,112.0,286477852.0,50554915.0,27821.0,520869.0,337032767.0,249803.0,6128.0,4651.0,550.0
UZB,Uzbekistan,UZ-JI,Jizzax Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,247.0,633737430.0,111836017.0,86899.0,1152250.0,745573448.0,552606.0,13557.0,4665.0,550.0
UZB,Uzbekistan,UZ-FA,Farg‘ona Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,148.0,379525850.0,66975150.0,44584.0,690047.0,446501000.0,330939.0,8118.0,4662.0,550.0
UZB,Uzbekistan,UZ-TK,Toshkent,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,751.0,1930860250.0,340740044.0,133092.0,3510655.0,2271600294.0,1683670.0,41302.0,4675.0,550.0
UZB,Uzbekistan,UZ-SU,Surxondaryo Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,37.0,95776450.0,16901726.0,9477.0,174139.0,112678176.0,83515.0,2049.0,4706.0,550.0
UZB,Uzbekistan,UZ-SA,Samarqand Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,56.0,143433950.0,25311874.0,12153.0,260789.0,168745824.0,125071.0,3068.0,4657.0,550.0
UZB,Uzbekistan,UZ-QR,Qoraqalpog‘iston Respublikasi,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,39.0,100121097.0,17668429.0,11219.0,182038.0,117789526.0,87304.0,2141.0,4668.0,550.0
UZB,Uzbekistan,UZ-AN,Andijon Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,56.0,144040246.0,25418867.0,17194.0,261891.0,169459113.0,125600.0,3081.0,4677.0,550.0
UZB,Uzbekistan,UZ-TO,Toshkent Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,230.0,591983882.0,104467744.0,54827.0,1076334.0,696451626.0,516198.0,12662.0,4680.0,550.0
UZB,Uzbekistan,UZ-NG,Namangan Viloyati,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,39.0,100933800.0,17811847.0,9358.0,183516.0,118745647.0,88012.0,2159.0,4706.0,550.0
UZB,Uzbekistan,UZ-NG,Namangan Viloyati,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,7596.0,997107756.0,175960192.0,0.0,1424440.0,1173067947.0,839937.0,0.0,188.0,700.0
UZB,Uzbekistan,UZ-FA,Farg‘ona Viloyati,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,9736.0,1277937618.0,225518404.0,0.0,1825625.0,1503456021.0,1076500.0,0.0,188.0,700.0
UZB,Uzbekistan,UZ-JI,Jizzax Viloyati,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,3642.0,477904657.0,84336117.0,0.0,682721.0,562240774.0,402574.0,0.0,187.0,700.0
UZB,Uzbekistan,UZ-TK,Toshkent,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,6529.0,856878244.0,151213809.0,0.0,1224112.0,1008092052.0,721811.0,0.0,187.0,700.0
UZB,Uzbekistan,UZ-QA,Qashqadaryo Viloyati,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,8762.0,1150023616.0,202945345.0,0.0,1642891.0,1352968960.0,968749.0,0.0,188.0,700.0
UZB,Uzbekistan,UZ-SA,Samarqand Viloyati,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,10033.0,1316979376.0,232408126.0,0.0,1881399.0,1549387501.0,1109388.0,0.0,188.0,700.0
UZB,Uzbekistan,UZ-AN,Andijon Viloyati,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,8232.0,1080459480.0,190669319.0,0.0,1543514.0,1271128799.0,910150.0,0.0,188.0,700.0
UZB,Uzbekistan,UZ-SI,Sirdaryo Viloyati,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,2303.0,302243391.0,53337069.0,0.0,431776.0,355580459.0,254602.0,0.0,187.0,700.0
UZB,Uzbekistan,UZ-NW,Navoiy Viloyati,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,2551.0,334660484.0,59057732.0,0.0,478086.0,393718218.0,281909.0,0.0,187.0,700.0
UZB,Uzbekistan,UZ-XO,Xorazm Viloyati,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,4972.0,652550101.0,115155900.0,0.0,932214.0,767706000.0,549691.0,0.0,187.0,700.0
UZB,Uzbekistan,UZ-QR,Qoraqalpog‘iston Respublikasi,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,5170.0,678578576.0,119749160.0,0.0,969398.0,798327737.0,571616.0,0.0,188.0,700.0
UZB,Uzbekistan,UZ-BU,Buxoro Viloyati,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,5101.0,669360012.0,118122354.0,0.0,956229.0,787482366.0,563851.0,0.0,187.0,700.0
UZB,Uzbekistan,UZ-SU,Surxondaryo Viloyati,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,6951.0,912163299.0,160969994.0,0.0,1303090.0,1073133293.0,768382.0,0.0,187.0,700.0
UZB,Uzbekistan,UZ-TO,Toshkent Viloyati,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,7471.0,980407343.0,173013061.0,0.0,1400582.0,1153420404.0,825869.0,0.0,187.0,700.0
UZB,Uzbekistan,UZ-SA,Samarqand Viloyati,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,822.0,153679350.0,27119885.0,13020.0,279417.0,180799235.0,111355.0,3287.0,340.0,550.0
UZB,Uzbekistan,UZ-FA,Farg‘ona Viloyati,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,2175.0,406634800.0,71759082.0,47770.0,739336.0,478393882.0,294646.0,8698.0,340.0,550.0
UZB,Uzbekistan,UZ-AN,Andijon Viloyati,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,826.0,154328300.0,27234406.0,18421.0,280597.0,181562706.0,111826.0,3301.0,340.0,550.0
UZB,Uzbekistan,UZ-QA,Qashqadaryo Viloyati,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,815.0,152428650.0,26899174.0,11317.0,277143.0,179327824.0,110449.0,3261.0,340.0,550.0
UZB,Uzbekistan,UZ-SU,Surxondaryo Viloyati,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,549.0,102617900.0,18109041.0,10152.0,186578.0,120726941.0,74356.0,2195.0,340.0,550.0
UZB,Uzbekistan,UZ-QR,Qoraqalpog‘iston Respublikasi,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,574.0,107273038.0,18930536.0,12021.0,195042.0,126203574.0,77730.0,2294.0,340.0,550.0
UZB,Uzbekistan,UZ-TK,Toshkent,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,11063.0,2068778800.0,365078612.0,142598.0,3761416.0,2433857412.0,1499027.0,44252.0,340.0,550.0
UZB,Uzbekistan,UZ-NW,Navoiy Viloyati,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,1299.0,242972224.0,42877451.0,24217.0,441768.0,285849676.0,176057.0,5197.0,340.0,550.0
UZB,Uzbekistan,UZ-BU,Buxoro Viloyati,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,1641.0,306940556.0,54165980.0,29806.0,558074.0,361106536.0,222408.0,6565.0,340.0,550.0
UZB,Uzbekistan,UZ-TO,Toshkent Viloyati,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,3392.0,634268445.0,111929726.0,58748.0,1153215.0,746198170.0,459588.0,13568.0,340.0,550.0
UZB,Uzbekistan,UZ-NG,Namangan Viloyati,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,578.0,108143750.0,19084191.0,10025.0,196625.0,127227941.0,78360.0,2313.0,340.0,550.0
UZB,Uzbekistan,UZ-JI,Jizzax Viloyati,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,3632.0,679004473.0,119824319.0,93099.0,1234554.0,798828791.0,492003.0,14524.0,340.0,550.0
UZB,Uzbekistan,UZ-SI,Sirdaryo Viloyati,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,2685.0,502088002.0,88603765.0,57669.0,912887.0,590691767.0,363811.0,10739.0,340.0,550.0
UZB,Uzbekistan,UZ-XO,Xorazm Viloyati,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,322.0,60293300.0,10639994.0,6628.0,109624.0,70933294.0,43688.0,1289.0,340.0,550.0
UZB,Uzbekistan,UZ-JI,Jizzax Viloyati,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,1588.0,158770745.0,52923582.0,0.0,317541.0,211694328.0,187132.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-AN,Andijon Viloyati,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,3589.0,358952869.0,119650957.0,0.0,717906.0,478603826.0,423072.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-SA,Samarqand Viloyati,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,4375.0,437529201.0,145843067.0,0.0,875058.0,583372267.0,515684.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-TO,Toshkent Viloyati,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,3257.0,325712585.0,108570862.0,0.0,651425.0,434283446.0,383894.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-SU,Surxondaryo Viloyati,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,3031.0,303040677.0,101013559.0,0.0,606081.0,404054236.0,357172.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-TK,Toshkent,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,2847.0,284673399.0,94891133.0,0.0,569347.0,379564531.0,335524.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-SI,Sirdaryo Viloyati,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,1005.0,100411776.0,33470592.0,0.0,200824.0,133882367.0,118348.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-XO,Xorazm Viloyati,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,2168.0,216791850.0,72263950.0,0.0,433584.0,289055800.0,255517.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-QA,Qashqadaryo Viloyati,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,3821.0,382063453.0,127354484.0,0.0,764127.0,509417938.0,450310.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-BU,Buxoro Viloyati,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,2223.0,222376720.0,74125573.0,0.0,444753.0,296502293.0,262099.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-FA,Farg‘ona Viloyati,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,4245.0,424559082.0,141519694.0,0.0,849118.0,566078777.0,500397.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-NG,Namangan Viloyati,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,3312.0,331260782.0,110420260.0,0.0,662522.0,441681044.0,390433.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-NW,Navoiy Viloyati,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,1111.0,111181211.0,37060403.0,0.0,222362.0,148241616.0,131041.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-QR,Qoraqalpog‘iston Respublikasi,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,2255.0,225439251.0,75146417.0,0.0,450879.0,300585668.0,265709.0,0.0,200.0,500.0
UZB,Uzbekistan,UZ-SU,Surxondaryo Viloyati,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,1624.0,194747193.0,64915731.0,0.0,389494.0,259662924.0,243573.0,0.0,240.0,500.0
UZB,Uzbekistan,UZ-BU,Buxoro Viloyati,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,1191.0,142909328.0,47636443.0,0.0,285819.0,190545770.0,178738.0,0.0,240.0,500.0
UZB,Uzbekistan,UZ-SA,Samarqand Viloyati,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,2344.0,281175665.0,93725221.0,0.0,562351.0,374900888.0,351670.0,0.0,240.0,500.0
UZB,Uzbekistan,UZ-NG,Namangan Viloyati,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,1776.0,212883320.0,70961106.0,0.0,425767.0,283844426.0,266256.0,0.0,240.0,500.0
UZB,Uzbekistan,UZ-JI,Jizzax Viloyati,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,850.0,102033089.0,34011030.0,0.0,204066.0,136044119.0,127614.0,0.0,240.0,500.0
UZB,Uzbekistan,UZ-AN,Andijon Viloyati,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,1923.0,230679324.0,76893108.0,0.0,461359.0,307572433.0,288513.0,0.0,240.0,500.0
UZB,Uzbekistan,UZ-TK,Toshkent,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,1525.0,182943780.0,60981260.0,0.0,365888.0,243925039.0,228810.0,0.0,240.0,500.0
UZB,Uzbekistan,UZ-QR,Qoraqalpog‘iston Respublikasi,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,1208.0,144876814.0,48292271.0,0.0,289754.0,193169085.0,181199.0,0.0,240.0,500.0
UZB,Uzbekistan,UZ-XO,Xorazm Viloyati,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,1162.0,139320779.0,46440259.0,0.0,278642.0,185761039.0,174250.0,0.0,240.0,500.0
UZB,Uzbekistan,UZ-QA,Qashqadaryo Viloyati,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,2046.0,245530448.0,81843482.0,0.0,491061.0,327373932.0,307088.0,0.0,240.0,500.0
UZB,Uzbekistan,UZ-NW,Navoiy Viloyati,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,595.0,71450188.0,23816730.0,0.0,142900.0,95266918.0,89364.0,0.0,240.0,500.0
UZB,Uzbekistan,UZ-FA,Farg‘ona Viloyati,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,2274.0,272840772.0,90946924.0,0.0,545682.0,363787696.0,341245.0,0.0,240.0,500.0
UZB,Uzbekistan,UZ-SI,Sirdaryo Viloyati,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,537.0,64529495.0,21509832.0,0.0,129059.0,86039327.0,80708.0,0.0,240.0,500.0
UZB,Uzbekistan,UZ-TO,Toshkent Viloyati,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,1745.0,209317095.0,69772365.0,0.0,418634.0,279089460.0,261795.0,0.0,240.0,500.0
