ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
ITA,Italy,1,Abruzzo,Com,11471.119999999999,6149610518.61,3689766310.33,2459844207.55,0.0,0.0,4602048.499674766,12299221036.97,401.18562962245767,2672.553546065237
ITA,Italy,1,Abruzzo,Ind,5747.918360526038,12395097050.46,5164623771.11,3098774262.72,0.0,0.0,10012434.47846118,20658495084.1,1741.9235713613828,2063.2839224606864
ITA,Italy,1,Abruzzo,Res,314467.564846304,18982607900.75,47456519760.61,28473911853.11,664098.703192436,1329418.978221573,69090344.63274392,94913039518.07,219.70578958282016,1373.7525847148252
ITA,Italy,10,Lombardia,Com,106779.9,53462726994.92,32077636197.52,21385090797.41,0.0,0.0,39122076.60710123,106925453992.17,366.3805323576931,2733.1231689465444
ITA,Italy,10,Lombardia,Ind,55817.42908532313,120367480404.04,50153116835.21,30091870101.96,0.0,0.0,97229695.4165168,200612467338.68,1741.923571361383,2063.2839224610093
ITA,Italy,10,Lombardia,Res,1433570.790416122,147335390002.17,368338475034.99,221003085007.4,5292883.192111409,9842859.548183639,510720504.9032302,736676950066.65,356.25761093735986,1442.4268126971588
ITA,Italy,11,Marche,Com,14421.32,7680739417.04,4608443649.95,3072295767.16,0.0,0.0,5736024.862980258,15361478833.38,397.746174620649,2678.070475691533
ITA,Italy,11,Marche,Ind,10513.22666201199,22671244895.07,9446352039.97,5667811223.79,0.0,0.0,18313237.333623637,37785408158.53,1741.923571361383,2063.2839224529075
ITA,Italy,11,Marche,Res,298393.024106089,22848180165.28,57120450417.34,34272270247.55,792564.156307027,1568176.662514273,82004966.02492976,114240900835.85,274.82199448394,1393.097349752214
ITA,Italy,12,Molise,Com,2309.56,1241783865.08,745070318.94,496713545.86,0.0,0.0,930134.94949311,2483567730.03,402.7325332501039,2670.1154831172134
ITA,Italy,12,Molise,Ind,1682.602714989418,3628448186.35,1511853411.03,907112046.51,0.0,0.0,2930965.3304767264,6047413643.79,1741.923571361383,2063.283922504255
ITA,Italy,12,Molise,Res,90915.957853218,4605712886.67,11514282220.85,6908569331.04,162751.10015620702,320771.797272875,17225763.797954846,23028564440.43,189.46908996730252,1336.8675380980262
ITA,Italy,13,Piemonte,Com,42981.93,22109190795.12,13265514476.89,8843676318.64,0.0,0.0,16326584.027507368,44218381592.0,379.84762497885436,2708.367011586744
ITA,Italy,13,Piemonte,Ind,21696.364549341564,46787119677.66,19494633199.3,11696779920.04,0.0,0.0,37793408.82134756,77978532795.74,1741.9235713613828,2063.283922451947
ITA,Italy,13,Piemonte,Res,858578.154198048,67067098563.54,167667746451.46,100600647858.99,2491476.589742238,4429470.336533076,243510904.13666412,335335492893.0,283.6211274955099,1377.0861476691891
ITA,Italy,14,Sardegna,Com,13703.92,7599412912.99,4559647747.87,3039765164.86,0.0,0.0,5746287.402260542,15198825825.83,419.3170568903308,2644.9818399008213
ITA,Italy,14,Sardegna,Ind,7412.431984809729,15984537021.91,6660223758.92,3996134255.36,0.0,0.0,12911889.995453108,26640895036.04,1741.923571361383,2063.2839224483428
ITA,Italy,14,Sardegna,Res,468713.426906753,24463969896.31,61159924749.090004,36695954845.69,857390.850771297,1665425.969802698,90769537.5404037,122319849493.23,193.6567896922262,1347.5870077974398
ITA,Italy,15,Sicilia,Com,31919.89,17219639724.52,10331783833.98,6887855889.56,0.0,0.0,12911504.570514038,34439279448.87,404.49715116543445,2667.332785329982
ITA,Italy,15,Sicilia,Ind,10362.472700911812,22346151554.99,9310896481.28,5586537888.93,0.0,0.0,18050635.45530714,37243585925.26,1741.923571361383,2063.2839224676636
ITA,Italy,15,Sicilia,Res,1238717.50135982,70800598343.91,177001495870.89,106200897516.6,2508679.997836287,5088554.0527456775,249243858.84833506,354002991739.27,201.21121932541038,1420.3077795978152
ITA,Italy,16,Toscana,Com,39404.08,20830236932.36,12498142159.15,8332094772.44,0.0,0.0,15519318.348114647,41660473863.88,393.85054410900204,2684.4267853388733
ITA,Italy,16,Toscana,Ind,19051.518678770648,41083642489.84,17118184370.51,10270910622.7,0.0,0.0,33186289.456782263,68472737483.1,1741.923571361383,2063.2839224846293
ITA,Italy,16,Toscana,Res,707486.974338211,54217999070.75,135544997683.53,81326998606.98,1977953.82448635,3727518.173923834,195434589.9173449,271089995366.11,276.23772169113926,1387.1136909835766
ITA,Italy,17,Trentino-Alto Adige,Com,11627.36,6473362531.73,3884017519.29,2589345012.67,0.0,0.0,4900573.22623989,12946725064.26,421.46912336419354,2641.879728464696
ITA,Italy,17,Trentino-Alto Adige,Ind,4302.494144545446,9278112376.63,3865880156.9,2319528094.48,0.0,0.0,7494615.966028042,15463520627.83,1741.923571361383,2063.2839224749864
ITA,Italy,17,Trentino-Alto Adige,Res,200693.980524309,13439294356.62,33598235900.74,20158941536.2,541030.151824485,1031844.905347836,50852545.38993279,67196471798.01,253.38351084113998,1321.3983937825224
ITA,Italy,18,Umbria,Com,8446.27,4531117882.94,2718670729.6,1812447153.47,0.0,0.0,3391576.93827725,9062235765.83,401.5473029251078,2671.9829538742997
ITA,Italy,18,Umbria,Ind,5353.365678300607,11544264021.72,4810110009.09,2886066005.77,0.0,0.0,9325153.861148847,19240440036.01,1741.9235713613832,2063.2839224423906
ITA,Italy,18,Umbria,Res,194964.514182,13463344682.33,33658361708.23,20195017024.21,462113.990044413,897793.701183135,48473717.372218065,67316723416.61,248.62841105006262,1388.7262431247227
ITA,Italy,19,Valle d'Aosta,Com,1276.6299999999999,692936473.51,415761884.22,277174589.39,0.0,0.0,520553.036327596,1385872947.28,407.75560368125144,2662.308834191178
ITA,Italy,19,Valle d'Aosta,Ind,791.8069138154682,1707491813.02,711454921.86,426872953.17,0.0,0.0,1379267.1271420752,2845819688.32,1741.923571361383,2063.283922539871
ITA,Italy,19,Valle d'Aosta,Res,35989.904981974,1758693319.64,4396733303.07,2638039980.79,76594.95350752,130419.293713976,6597050.445436739,8793466605.53,183.3028025147873,1332.9391185135698
ITA,Italy,2,Puglia,Com,28004.89,15025074987.34,9015044992.53,6010029995.15,0.0,0.0,11246740.88681361,30050149975.74,401.5991809578117,2671.898488474354
ITA,Italy,2,Puglia,Ind,11255.836486933491,24272645658.39,10113602357.91,6068161414.61,0.0,0.0,19606806.89197895,40454409431.33,1741.923571361383,2063.2839224769286
ITA,Italy,2,Puglia,Res,828562.678568798,56616608132.0,141541520331.64,84924912195.72,1960118.6256906441,4123931.766842072,199675316.9463068,283083040658.27997,240.98999642514934,1417.7167463037092
ITA,Italy,20,Veneto,Com,49440.62,26258822227.45,15755293336.47,10503528890.88,0.0,0.0,19593020.620409958,52517644454.78,396.2939910626112,2680.4261309291237
ITA,Italy,20,Veneto,Ind,43963.39116945951,94804843429.66,39502018096.09,23701210858.19,0.0,0.0,76580867.3550624,158008072382.22,1741.923571361383,2063.2839224662403
ITA,Italy,20,Veneto,Res,1033707.997119784,76700736501.24,191751841264.41,115051104752.1,2515965.571315769,4910187.286095163,280632142.3268841,383503682525.83,271.48105955338275,1366.5707689289552
ITA,Italy,3,Basilicata,Com,3964.27,2129033674.65,1277420204.76,851613469.53,0.0,0.0,1594146.668214024,4258067349.06,402.12868150101383,2671.0637320657925
ITA,Italy,3,Basilicata,Ind,3463.3298274433237,7468496703.88,3111873626.45,1867124175.82,0.0,0.0,6032855.861822477,12447494506.1,1741.923571361383,2063.2839224406257
ITA,Italy,3,Basilicata,Res,147016.575233637,7488451586.28,18721128968.81,11232677379.94,294246.852211331,588799.737809075,27637478.370250136,37442257936.19,187.98885993860884,1354.7638983046313
ITA,Italy,4,Calabria,Com,12499.92,6703382813.65,4022029687.89,2681353125.42,0.0,0.0,5016988.065901978,13406765627.08,401.3616139864877,2672.2737728238285
ITA,Italy,4,Calabria,Ind,4243.179147380231,9150202566.53,3812584402.86,2287550641.78,0.0,0.0,7391293.77433072,15250337610.51,1741.923571361383,2063.283922426817
ITA,Italy,4,Calabria,Res,544322.02100069,27474051759.3,68685129409.53,41211077640.64,983186.851683126,1992855.216921692,100442390.89175585,137370258810.26,184.52751683112328,1367.6522192537248
ITA,Italy,5,Campania,Com,37676.77,20053212123.62,12031927274.03,8021284849.34,0.0,0.0,14972745.957829943,40106424246.35,397.39993523409635,2678.6285133874517
ITA,Italy,5,Campania,Ind,11170.96109592527,24089616143.98,10037340060.3,6022404035.86,0.0,0.0,19458960.447753213,40149360239.49,1741.923571361383,2063.283922452587
ITA,Italy,5,Campania,Res,860190.824790193,70215908996.02,175539772501.11002,105323863495.87,2617672.70532794,5863185.2553595,250325417.9775412,351079544998.65,291.0114950814518,1402.492594779761
ITA,Italy,6,Emilia-Romagna,Com,45478.36,23885831133.17,14331498679.289999,9554332453.54,0.0,0.0,17758879.74846193,47771662265.84,390.49076854270754,2690.015527019796
ITA,Italy,6,Emilia-Romagna,Ind,42873.66880984498,92454911930.8,38522879971.73,23113727983.26,0.0,0.0,74682654.29061031,154091519884.74,1741.9235713613832,2063.2839224638215
ITA,Italy,6,Emilia-Romagna,Res,786576.748285671,68129078158.67,170322695403.78,102193617237.2,2411453.464838441,4399959.556061833,245239230.20144463,340645390801.81,311.78042160023017,1389.033029185407
ITA,Italy,7,Friuli-Venezia Giulia,Com,11878.38,6247209712.65,3748325827.6,2498883885.13,0.0,0.0,4646763.399101966,12494419425.67,391.19504503997734,2688.843470723014
ITA,Italy,7,Friuli-Venezia Giulia,Ind,9916.687395783643,21384837949.5,8910349146.19,5346209487.79,0.0,0.0,17274111.524537854,35641396583.57,1741.9235713613828,2063.2839224721597
ITA,Italy,7,Friuli-Venezia Giulia,Res,295275.055977707,19569241225.14,48923103068.84,29353861839.21,693576.395000836,1232786.617371799,71614872.12585956,97846206134.22,242.53613935904707,1366.2833323539303
ITA,Italy,8,Lazio,Com,55895.81,28109811389.58,16865886834.15,11243924555.7,0.0,0.0,20600863.635185774,56219622779.81,368.55828075817806,2728.9934915052904
