ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
MDA,Moldova,MDA.10_1,Mun. Chisinau,Com,13308.0,1384751102.06,830850661.28,553900440.85,0.0,0.0,3064907.0766,2769502204.2400002,230.30561140667265,903.6170216658895
MDA,Moldova,MDA.10_1,Mun. Chisinau,Ind,946.990908712,974248366.22,405936819.13,243562091.65,0.0,0.0,2228383.7660544156,1623747276.72,2353.1205479947375,728.6659064093851
MDA,Moldova,MDA.10_1,Mun. Chisinau,Res,45255.24608568719,2164652215.02,5411630537.66,3246978322.58,246162.99999999997,444833.88161940896,14036532.552262027,10823261075.26,310.1636554066014,771.0779734925205
MDA,Moldova,MDA.11_1,Cimislia,Com,103.2,10566653.02,6339991.75,4226661.16,0.0,0.0,24986.196600000003,21133305.990000002,242.1143081395349,845.7992358068615
MDA,Moldova,MDA.11_1,Cimislia,Ind,4.242918776,4365043.69,1818768.21,1091260.91,0.0,0.0,9984.09935527828,7275072.79,2353.1205479947375,728.6659047672534
MDA,Moldova,MDA.11_1,Cimislia,Res,16542.887410560717,120545848.12,301364620.32,180818772.2,21154.000000000004,46718.7304910402,1442605.3929411767,602729240.6,87.20396609966893,417.80603590505
MDA,Moldova,MDA.12_1,Criuleni,Com,113.4,11707845.14,7024707.11,4683138.02,0.0,0.0,26853.5178,23415690.32,236.80350793650794,871.9785055498389
MDA,Moldova,MDA.12_1,Criuleni,Ind,29.081763636,29918830.75,12466179.52,7479707.67,0.0,0.0,68432.89558379774,49864717.88,2353.120547994737,728.665906280985
MDA,Moldova,MDA.12_1,Criuleni,Res,24870.404354677226,154287196.3,385717990.83,231430794.49,29330.0,66950.34121850357,2035436.1715175097,771435981.63,81.84169997761687,379.0027869333085
MDA,Moldova,MDA.13_1,Donduseni,Com,63.0,6451564.850000001,3870938.9,2580625.93,0.0,0.0,15256.2126,12903129.79,242.16210476190477,845.7623217704765
MDA,Moldova,MDA.13_1,Donduseni,Ind,187.21326959,192601872.3,80250780.11,48150468.06,0.0,0.0,440535.39152950724,321003120.39,2353.120547994737,728.6659064451104
MDA,Moldova,MDA.13_1,Donduseni,Res,17226.353710786505,118894675.69,297236689.18,178342013.5,21999.000000000004,35874.64779141194,1501009.3744915258,594473378.4,87.1344800932335,396.04907770904543
MDA,Moldova,MDA.14_1,Drochia,Com,142.8,14806536.04,8883921.63,5922614.42,0.0,0.0,33496.7094,29613072.029999997,234.57079411764704,884.0591377611556
MDA,Moldova,MDA.14_1,Drochia,Ind,146.32296168,150534609.23,62722753.79,37633652.31,0.0,0.0,344315.5677726545,250891015.31,2353.120547994737,728.6659064909284
MDA,Moldova,MDA.14_1,Drochia,Res,29661.14550760081,201979012.39,504947530.94,302968518.57,36986.0,70546.71400930047,2536235.089633508,1009895061.95,85.5069838413215,398.1866925813775
