ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
PRI,Puerto Rico,Com,RC,COM2-C1L-MC,133.6,144489787,97675101,46814694,0.0,139878.23576946164,288979570,1046.9927827055512,2065.9366227372043
PRI,Puerto Rico,Com,RC,COM2-C1L-PC,35.2,38512575,26034491,12478073,0.0,37282.73099443272,77025144,1059.1684941600204,2065.9737617263568
PRI,Puerto Rico,Com,RC,COM2-C2L-MC,191.9,213844880,144559137,69285744,0.0,207019.77382505886,427689757,1078.789858390093,2065.9367416825476
PRI,Puerto Rico,Com,RC,COM2-C2L-PC,69.9,75134696,50791051,24343638,0.0,72736.67834527227,150269383,1040.5819505761413,2065.9368343257206
PRI,Puerto Rico,Com,RC,COM2-PC1-MC,61.2,69355090,46884045,22471052,0.0,67141.54871453383,138710187,1097.084129322448,2065.9366615112654
PRI,Puerto Rico,Com,RC,COM2-PC1-PC,26.3,24070367,16271566,7798794,0.0,23301.71413356928,48140712,885.9967351167027,2065.972989113568
PRI,Puerto Rico,Com,RC,COM3-C1L-MC,86.3,115543288,96825260,18718018,0.0,95946.31274756818,231086550,1111.77650924181,2408.4984965288
PRI,Puerto Rico,Com,RC,COM3-C1L-PC,23.5,32595336,27314897,5280449,0.0,27065.54858753629,65190675,1151.7254718100548,2408.6219715502225
PRI,Puerto Rico,Com,RC,COM3-C2L-MC,130.1,171004053,143301381,27702656,0.0,142000.5308738663,342008084,1091.4721819666895,2408.49862951423
PRI,Puerto Rico,Com,RC,COM3-C2L-PC,45.9,60082506,50349130,9733365,0.0,49892.07468981537,120165016,1086.9733047890059,2408.4990802062134
PRI,Puerto Rico,Com,RC,COM3-PC1-MC,43.800000000000004,55460766,46476125,8984642,0.0,46054.22476249452,110921534,1051.4663187784136,2408.4985595139556
PRI,Puerto Rico,Com,RC,COM3-PC1-PC,17.400000000000002,20372104,17071807,3300277,0.0,16915.961843274985,40744170,972.1817151307462,2408.6227184414006
PRI,Puerto Rico,Com,RC,COM4-C1L-MC,202.7,424401600,342916502,81485098,0.0,279585.84023955715,848803200,1379.3085359622949,3035.9305724235574
PRI,Puerto Rico,Com,RC,COM4-C1L-PC,58.800000000000004,118000416,95344342,22656074,0.0,77734.88813094853,236000832,1322.0219069889204,3035.970561923806
PRI,Puerto Rico,Com,RC,COM4-C2L-MC,300.3,628114368,507516410,120597958,0.0,413787.04355454457,1256228736,1377.9122329488664,3035.9305724235574
PRI,Puerto Rico,Com,RC,COM4-C2L-PC,110.4,220688832,178316582,42372250,0.0,145384.6369245697,441377664,1316.889827215305,3035.930572423558
PRI,Puerto Rico,Com,RC,COM4-PC1-MC,99.2,203712768,164599917,39112851,0.0,134201.20331498742,407425536,1352.8347108365667,3035.930572423558
PRI,Puerto Rico,Com,RC,COM4-PC1-PC,40.5,73750260,59590212,14160048,0.0,48584.305081842824,147500520,1199.6124711566129,3035.9705619238066
PRI,Puerto Rico,Com,RC,COM5-C1L-MC,9.8,18563756,16001963,2561795,0.0,8251.090152405122,37127520,841.9479747352165,4499.71086416716
PRI,Puerto Rico,Com,RC,COM5-C1L-PC,2.1,3780603,3258882,521722,0.0,1680.3003357541622,7561208,800.1430170257916,4499.914592117447
PRI,Puerto Rico,Com,RC,COM5-C2L-MC,15.600000000000001,27474364,23682902,3791461,0.0,12211.613939888844,54948732,782.7957653774899,4499.710871182369
PRI,Puerto Rico,Com,RC,COM5-C2L-PC,6.0,9653157,8321017,1332134,0.0,4290.565474054211,19306308,715.0942456757019,4499.711778493667
PRI,Puerto Rico,Com,RC,COM5-PC1-MC,5.800000000000001,8910608,7680943,1229666,0.0,3960.5255670421802,17821212,682.8492356969275,4499.708863970124
PRI,Puerto Rico,Com,RC,COM5-PC1-PC,1.7000000000000002,2362876,2036800,326078,0.0,1050.187932019169,4725756,617.7576070700993,4499.9145923472115
PRI,Puerto Rico,Com,RC,COM6-C1L-MC,13.9,304407600,174525292,28411092,0.0,88604.8367941597,507343985,6374.448690227316,5725.9174934052935
PRI,Puerto Rico,Com,RC,COM6-C1L-PC,1.1,36081421,20686625,3367589,0.0,10964.434954746373,60135636,9967.668140678521,5484.608759885798
PRI,Puerto Rico,Com,RC,COM6-C2L-MC,15.9,450523245,258297432,42048417,0.0,131135.15954405747,750869090,8247.494310947011,5725.9173863873675
PRI,Puerto Rico,Com,RC,COM6-C2L-PC,7.0,158291955,90753158,14773770,0.0,46074.51943791526,263818880,6582.074205416466,5725.917127697709
PRI,Puerto Rico,Com,RC,COM6-PC1-MC,6.6000000000000005,146115645,83772141,13637329,0.0,42530.32454224124,243525105,6443.988567006248,5725.91692212765
PRI,Puerto Rico,Com,RC,COM6-PC1-PC,0.9,22550888,12929141,2104743,0.0,6852.771974630605,37584772,7614.191082922894,5484.608584546692
PRI,Puerto Rico,Com,RC,COM7-C1L-MC,70.0,241884320,138031383,23220232,0.0,82658.64192007836,403135935,1180.8377417154052,4877.117814127497
PRI,Puerto Rico,Com,RC,COM7-C1L-PC,15.4,62836505,35857905,6032175,0.0,21472.376074405616,104726592,1394.3101347016634,4877.2707611446285
PRI,Puerto Rico,Com,RC,COM7-C2L-MC,96.2,357988795,204286447,34365940,0.0,122334.78840016344,596641166,1271.671397091096,4877.117734068872
PRI,Puerto Rico,Com,RC,COM7-C2L-PC,36.0,125779845,71776313,12074524,0.0,42982.49236359536,209630704,1193.9581212109822,4877.1183910579775
PRI,Puerto Rico,Com,RC,COM7-PC1-MC,31.8,116104475,66255066,11145716,0.0,39676.151608817796,193505231,1247.6777235477293,4877.116936840079
PRI,Puerto Rico,Com,RC,COM7-PC1-PC,12.4,39272815,22411193,3770105,0.0,13420.234020336076,65454113,1082.2769371238771,4877.270612480785
PRI,Puerto Rico,Com,RC,COM8-C1L-MC,57.8,190952177,171856961,19095223,0.0,97475.4928173197,381904345,1686.4272113723132,3917.952440781528
PRI,Puerto Rico,Com,RC,COM8-C1L-PC,15.600000000000001,44511533,40060387,4451152,0.0,22721.60761911317,89023076,1456.5133089175106,3917.9919613220836
PRI,Puerto Rico,Com,RC,COM8-C2L-MC,90.1,282609223,254348294,28260924,0.0,144263.72205855697,565218422,1601.1511882192783,3917.952579724628
PRI,Puerto Rico,Com,RC,COM8-C2L-PC,35.800000000000004,99295128,89365617,9929515,0.0,50687.254390099275,198590268,1415.8450946955104,3917.952755373362
PRI,Puerto Rico,Com,RC,COM8-PC1-MC,30.8,91657049,82491338,9165704,0.0,46788.233326000845,183314077,1519.098484610417,3917.9525271395514
PRI,Puerto Rico,Com,RC,COM8-PC1-PC,11.4,27819718,25037741,2781970,0.0,14201.004315484803,55639419,1245.7021329372633,3917.991838037164
PRI,Puerto Rico,Com,RC,COM9-C1L-MC,2.1,3777476,3316623,460852,0.0,2297.880435764498,7554950,1094.2287789354752,3287.7907320214813
PRI,Puerto Rico,Com,RC,COM9-C1L-PC,1.0,1208792,1061320,147472,0.0,735.3217395038747,2417584,735.3217395038747,3287.790731756627
PRI,Puerto Rico,Com,RC,COM9-C2L-MC,2.3000000000000003,5590664,4908601,682062,0.0,3400.86304502031,11181326,1478.6361065305694,3287.7907319355827
PRI,Puerto Rico,Com,RC,COM9-C2L-PC,1.1,1964288,1724645,239642,0.0,1194.8978265086862,3928574,1086.270751371533,3287.790732265962
PRI,Puerto Rico,Com,RC,COM9-PC1-MC,1.1,1813188,1591980,221208,0.0,1102.9826092558121,3626376,1002.7114629598291,3287.790731756627
PRI,Puerto Rico,Com,RC,COM9-PC1-PC,0.1,102440,89942,12498,0.0,62.31143552311436,204880,623.1143552311436,3287.9999999999995
PRI,Puerto Rico,Com,S,COM1-S3-MC,141.2,106850202,75436254,31413958,0.0,108390.60087068322,213700419,767.6388163646121,1971.5770305116953
PRI,Puerto Rico,Com,S,COM1-S3-PC,50.300000000000004,34097783,24073018,10024741,0.0,34587.589316421094,68195520,687.6260301475367,1971.6760071400213
PRI,Puerto Rico,Com,S,COM2-S3-MC,88.0,103748394,70133920,33614485,0.0,100437.15444117089,207496806,1141.331300467851,2065.936725851161
PRI,Puerto Rico,Com,S,COM2-S3-PC,32.6,31962291,21606499,10355777,0.0,30941.615262583367,63924552,949.1293025332321,2065.9733325978546
PRI,Puerto Rico,Com,S,COM3-S3-MC,65.4,88785869,74402565,14383316,0.0,73727.16139978082,177571770,1127.3266269079634,2408.498667636591
PRI,Puerto Rico,Com,S,COM3-S3-PC,22.3,28949823,24259932,4689864,0.0,24038.465799395137,57899610,1077.9581075961944,2408.6233490598593
PRI,Puerto Rico,Com,S,COM4-S3-MC,145.6,309813159,250329035,59484134,0.0,204097.6640358581,619626336,1401.7696705759486,3035.9305625915313
PRI,Puerto Rico,Com,S,COM4-S3-PC,51.9,99562867,80446780,19116075,0.0,65588.81449640272,199125702,1263.7536511830967,3035.9704399127577
PRI,Puerto Rico,Com,S,COM5-S3-MC,7.7,14264786,12296245,1968542,0.0,6340.313396643468,28529568,823.4173242394114,4499.70943314938
PRI,Puerto Rico,Com,S,COM5-S3-PC,2.1,3357776,2894402,463371,0.0,1492.3718800454524,6715548,710.6532762121201,4499.915932344871
PRI,Puerto Rico,Com,S,COM6-S3-MC,7.6000000000000005,215049232,123293681,20071064,0.0,62595.03346354117,358413977,8236.188613623837,5725.9171721468965
PRI,Puerto Rico,Com,S,COM6-S3-PC,1.0,29461645,16891295,2749746,0.0,8952.814615015834,49102687,8952.814615015834,5484.60893154696
PRI,Puerto Rico,Com,S,COM7-S3-MC,43.800000000000004,170879562,97512489,16403973,0.0,58394.33013546668,284796035,1333.2038843713851,4877.117938322317
PRI,Puerto Rico,Com,S,COM7-S3-PC,14.5,51308041,29279143,4925463,0.0,17532.88996917889,85512634,1209.1648254606132,4877.269757029381
PRI,Puerto Rico,Com,S,COM8-S3-MC,43.7,141757712,127581946,14175767,0.0,72363.15734396748,283515429,1655.9074907086379,3917.952718015767
PRI,Puerto Rico,Com,S,COM8-S3-PC,14.5,38193165,34373845,3819320,0.0,19496.295305812047,76386321,1344.5720900560032,3917.9915877263334
PRI,Puerto Rico,Com,S,COM9-S3-MC,1.1,2545436,2234894,310544,0.0,1548.4185022205834,5090874,1407.653183836894,3287.789439805317
PRI,Puerto Rico,Com,S,COM9-S3-PC,0.1,127656,112082,15574,0.0,77.64963503649635,255312,776.4963503649634,3288.0
PRI,Puerto Rico,Com,W,COM1-W1-MC,93.2,68306070,48224082,20081988,0.0,69290.79345431417,136612140,743.4634490806242,1971.5770766872965
PRI,Puerto Rico,Com,W,COM2-W1-MC,32.6,31567680,21339745,10227935,0.0,30559.62001242802,63135360,937.4116568229454,2065.9733325978546
PRI,Puerto Rico,Com,W,COM3-W1-MC,53.4,64866400,54358044,10508356,0.0,53864.59523020593,129732800,1008.7002852098489,2408.4985591286695
PRI,Puerto Rico,Com,W,COM4-W1-MC,71.5,141465850,114304410,27161440,0.0,93194.37706981893,282931700,1303.4178611163486,3035.931017469375
PRI,Puerto Rico,Com,W,COM5-W1-MC,6.9,10421760,8983557,1438203,0.0,4632.1914617790935,20843520,671.3320959100135,4499.710379413936
PRI,Puerto Rico,Com,W,COM6-W1-MC,0.9,21823440,12512070,2036850,0.0,6631.71481415865,36372360,7368.572015731834,5484.608584546691
PRI,Puerto Rico,Com,W,COM7-W1-MC,11.100000000000001,38005950,21688251,3648489,0.0,12987.323245486525,63342690,1170.029121215002,4877.2706124807855
PRI,Puerto Rico,Com,W,COM8-W1-MC,27.700000000000003,77675460,69907914,7767546,0.0,39651.04553839697,155350920,1431.4456873067495,3917.9526766718545
PRI,Puerto Rico,Ind,MUR,IND1-URML-LC,21.3,42371400,23811169,4434581,0.0,24668.001926361194,70617150,1158.122156167192,2862.702468193654
PRI,Puerto Rico,Ind,MUR,IND1-URML-PC,8.700000000000001,14123800,7937054,1478196,0.0,8222.667308787066,23539050,945.1341734238006,2862.7024681936537
PRI,Puerto Rico,Ind,MUR,IND2-URML-LC,42.9,134675250,75684621,14095479,0.0,86914.97523707608,224455350,2025.9900987663423,2582.470390030694
PRI,Puerto Rico,Ind,MUR,IND2-URML-PC,16.400000000000002,44891750,25228206,4698494,0.0,28971.658412358694,74818450,1766.5645373389445,2582.470390030694
PRI,Puerto Rico,Ind,MUR,IND3-URML-LC,16.3,37407600,21022440,3915210,0.0,16048.377268449658,62345250,984.5630226042734,3884.8320273830914
PRI,Puerto Rico,Ind,MUR,IND3-URML-PC,6.7,12469200,7007480,1305070,0.0,5349.45908948322,20781750,798.4267297736149,3884.832027383091
PRI,Puerto Rico,Ind,MUR,IND4-URML-LC,2.1,5306700,2982197,555403,0.0,2276.634027551607,8844300,1084.1114416912412,3884.8141128381326
PRI,Puerto Rico,Ind,MUR,IND4-URML-PC,0.8,1768900,994065,185135,0.0,758.8780091838688,2948100,948.5975114798359,3884.814112838133
PRI,Puerto Rico,Ind,MUR,IND6-URML-LC,66.4,108052500,91088256,16964244,0.0,104603.85773371633,216105000,1575.3593032186193,2065.937190864656
PRI,Puerto Rico,Ind,MUR,IND6-URML-PC,24.3,36017500,30362749,5654751,0.0,34867.952577905446,72035000,1434.8951678150388,2065.9371908646553
PRI,Puerto Rico,Ind,RC,IND1-C1L-MC,12.700000000000001,30507408,17144041,3192899,0.0,17760.96138698006,50844348,1398.500896612603,2862.702468193654
PRI,Puerto Rico,Ind,RC,IND1-C1L-PC,3.3000000000000003,5160759,2900165,540125,0.0,3004.342794957011,8601050,910.4069075627306,2862.8723774255836
PRI,Puerto Rico,Ind,RC,IND1-C2L-MC,24.0,50337220,28287667,5268286,0.0,29305.588031881834,83893174,1221.0661679950765,2862.7022910692594
PRI,Puerto Rico,Ind,RC,IND1-C2L-PC,9.700000000000001,19829812,11143624,2075382,0.0,11544.620532126752,33048826,1190.1670651677061,2862.7035343457705
PRI,Puerto Rico,Ind,RC,IND1-PC1-MC,12.700000000000001,30507408,17144041,3192899,0.0,17760.96138698006,50844348,1398.500896612603,2862.702468193654
PRI,Puerto Rico,Ind,RC,IND1-PC1-PC,3.3000000000000003,5160759,2900165,540125,0.0,3004.342794957011,8601050,910.4069075627306,2862.8723774255836
PRI,Puerto Rico,Ind,RC,IND2-C1L-MC,27.1,98761850,55502063,10336677,0.0,63737.64850718914,164600590,2351.9427493427725,2582.470390030694
PRI,Puerto Rico,Ind,RC,IND2-C1L-PC,7.5,26082330,14657978,2729898,0.0,16832.46396812175,43470199,2244.3285290829,2582.5214349085354
PRI,Puerto Rico,Ind,RC,IND2-C2L-MC,49.1,162957063,91578393,17055527,0.0,105167.11905982597,271590979,2141.8965185300603,2582.470466320383
PRI,Puerto Rico,Ind,RC,IND2-C2L-PC,19.900000000000002,64195207,36076340,6718849,0.0,41429.479276471,106990386,2081.883380727186,2582.469967484311
PRI,Puerto Rico,Ind,RC,IND2-PC1-MC,27.1,98761850,55502063,10336677,0.0,63737.64850718914,164600590,2351.9427493427725,2582.470390030694
PRI,Puerto Rico,Ind,RC,IND2-PC1-PC,7.5,26082330,14657978,2729898,0.0,16832.46396812175,43470199,2244.3285290829,2582.5214349085354
PRI,Puerto Rico,Ind,RC,IND3-C1L-MC,9.8,26933472,15136157,2818951,0.0,11554.831633283755,44888580,1179.0644523758933,3884.832027383091
PRI,Puerto Rico,Ind,RC,IND3-C1L-PC,2.4,4984762,2801381,521729,0.0,2138.4410751474497,8307873,891.0171146447708,3885.0137591128882
PRI,Puerto Rico,Ind,RC,IND3-C2L-MC,18.1,44440227,24974659,4651271,0.0,19065.473353467863,74066155,1053.341069252368,3884.8316864122303
PRI,Puerto Rico,Ind,RC,IND3-C2L-PC,7.7,17506755,9838499,1832315,0.0,7510.636570107161,29177575,975.4073467671637,3884.833825687787
PRI,Puerto Rico,Ind,RC,IND3-PC1-MC,9.8,26933472,15136157,2818951,0.0,11554.831633283755,44888580,1179.0644523758933,3884.832027383091
PRI,Puerto Rico,Ind,RC,IND3-PC1-PC,2.4,4984762,2801381,521729,0.0,2138.4410751474497,8307873,891.0171146447708,3885.0137591128882
PRI,Puerto Rico,Ind,RC,IND4-C1L-MC,1.3,3679312,2067656,385080,0.0,1578.466259102447,6132048,1214.20481469419,3884.814112838133
PRI,Puerto Rico,Ind,RC,IND4-C1L-PC,0.30000000000000004,983819,552886,102970,0.0,422.05541729752935,1639674,1406.8513909917642,3884.9732352661795
PRI,Puerto Rico,Ind,RC,IND4-C2L-MC,2.3,6070865,3411633,635382,0.0,2604.4697140337844,10117880,1132.378136536428,3884.8138434789084
PRI,Puerto Rico,Ind,RC,IND4-C2L-PC,1.0,2391553,1343977,250302,0.0,1026.0034549313364,3985832,1026.0034549313364,3884.8134290802614
PRI,Puerto Rico,Ind,RC,IND4-PC1-MC,1.3,3679312,2067656,385080,0.0,1578.466259102447,6132048,1214.20481469419,3884.814112838133
PRI,Puerto Rico,Ind,RC,IND4-PC1-PC,0.30000000000000004,983819,552886,102970,0.0,422.05541729752935,1639674,1406.8513909917642,3884.9732352661795
PRI,Puerto Rico,Ind,RC,IND6-C1L-MC,43.5,80679200,68012567,12666633,0.0,78104.21377450819,161358400,1795.4991672300732,2065.937190864656
PRI,Puerto Rico,Ind,RC,IND6-C1L-PC,13.700000000000001,22595196,19047747,3547446,0.0,21873.448694064853,45190391,1596.6020944572883,2065.99295941211
PRI,Puerto Rico,Ind,RC,IND6-C2L-MC,80.1,133120684,112220736,20899943,0.0,128871.95176045406,266241356,1608.8882866473666,2065.9371753357696
PRI,Puerto Rico,Ind,RC,IND6-C2L-PC,30.900000000000002,52441484,44208170,8233313,0.0,50767.74185252903,104882956,1642.9689919912305,2065.936994098846
PRI,Puerto Rico,Ind,RC,IND6-PC1-MC,43.5,80679200,68012567,12666633,0.0,78104.21377450819,161358400,1795.4991672300732,2065.937190864656
PRI,Puerto Rico,Ind,RC,IND6-PC1-PC,13.700000000000001,22595196,19047747,3547446,0.0,21873.448694064853,45190391,1596.6020944572883,2065.99295941211
PRI,Puerto Rico,Ind,S,IND1-S3-MC,21.3,42371400,23811169,4434581,0.0,24668.001926361194,70617150,1158.122156167192,2862.702468193654
PRI,Puerto Rico,Ind,S,IND1-S3-PC,8.700000000000001,14123800,7937054,1478196,0.0,8222.667308787066,23539050,945.1341734238006,2862.7024681936537
PRI,Puerto Rico,Ind,S,IND2-S3-MC,42.9,134675250,75684621,14095479,0.0,86914.97523707608,224455350,2025.9900987663423,2582.470390030694
PRI,Puerto Rico,Ind,S,IND2-S3-PC,16.400000000000002,44891750,25228206,4698494,0.0,28971.658412358694,74818450,1766.5645373389445,2582.470390030694
PRI,Puerto Rico,Ind,S,IND3-S3-MC,16.3,37407600,21022440,3915210,0.0,16048.377268449658,62345250,984.5630226042734,3884.8320273830914
PRI,Puerto Rico,Ind,S,IND3-S3-PC,6.7,12469200,7007480,1305070,0.0,5349.45908948322,20781750,798.4267297736149,3884.832027383091
PRI,Puerto Rico,Ind,S,IND4-S3-MC,2.1,5306700,2982197,555403,0.0,2276.634027551607,8844300,1084.1114416912412,3884.8141128381326
PRI,Puerto Rico,Ind,S,IND4-S3-PC,0.8,1768900,994065,185135,0.0,758.8780091838688,2948100,948.5975114798359,3884.814112838133
PRI,Puerto Rico,Ind,S,IND6-S3-MC,66.4,108052500,91088256,16964244,0.0,104603.85773371633,216105000,1575.3593032186193,2065.937190864656
PRI,Puerto Rico,Ind,S,IND6-S3-PC,24.3,36017500,30362749,5654751,0.0,34867.952577905446,72035000,1434.8951678150388,2065.9371908646553
PRI,Puerto Rico,Ind,W,IND1-W1-MC,9.1,16948560,9524474,1773826,0.0,9867.200770544478,28246860,1084.3077769829097,2862.702468193654
PRI,Puerto Rico,Ind,W,IND2-W1-MC,16.400000000000002,44891750,25228206,4698494,0.0,28971.658412358694,74818450,1766.5645373389445,2582.470390030694
PRI,Puerto Rico,Ind,W,IND3-W1-MC,7.2,14963040,8408977,1566083,0.0,6419.350907379863,24938100,891.5765149138699,3884.8320273830914
PRI,Puerto Rico,Ind,W,IND4-W1-MC,1.1,2830240,1590506,296214,0.0,1214.2048146941902,4716960,1103.8225588129,3884.814112838133
PRI,Puerto Rico,Ind,W,IND6-W1-MC,13.700000000000001,23056320,19436477,3619843,0.0,22319.846199449184,46112640,1629.185853974393,2065.9927307715043
PRI,Puerto Rico,Res,MUR,RES1-URML-LC,781727.1,49129432735,75266507111,22992640533,1575131.1163893936,112814938.74025397,147388580376,144.31499015481742,1306.463328543294
PRI,Puerto Rico,Res,MUR,RES1-URML-PC,207800.7,13059722625,20007552515,6111967753,418705.681955903,29988781.195022576,39179242904,144.3151115228321,1306.4633287098318
PRI,Puerto Rico,Res,MUR,RES3A-URML-LC,7754.8,1545972160,2665341519,426702001,43779.92084502068,3082801.3732909,4638015680,397.53460737748236,1504.4808660666008
PRI,Puerto Rico,Res,MUR,RES3A-URML-PC,1938.0,386493040,666335387,106675493,10944.768468649641,770700.343322725,1159503920,397.6781957289603,1504.4808660666008
PRI,Puerto Rico,Res,MUR,RES3B-URML-LC,11783.2,3141732800,5416478372,867139228,91004.05828571964,7100133.728397755,9425350400,602.5641360918727,1327.4891376062803
PRI,Puerto Rico,Res,MUR,RES3B-URML-PC,2946.0,785433200,1354119612,216784788,22750.994533021716,1775033.4320994387,2356337600,602.5232288185467,1327.4891376062803
PRI,Puerto Rico,Res,MUR,RES3C-URML-LC,5713.3,4317713920,7443855479,1191707721,70933.73661855057,5314194.394987377,12953277120,930.1444690437011,2437.486504486588
PRI,Puerto Rico,Res,MUR,RES3C-URML-PC,1427.9,1079428480,1860963869,297926931,17733.45202565316,1328548.5987468443,3238319280,930.4213171418477,2437.486504486588
PRI,Puerto Rico,Res,MUR,RES3D-URML-LC,2609.6,3560610560,6138609849,982747271,61620.52288536945,4697515.307427608,10681967680,1800.0901699216772,2273.961228632913
PRI,Puerto Rico,Res,MUR,RES3D-URML-PC,655.6,890152640,1534652473,245686807,15405.328267360186,1174378.826856902,2670491920,1791.303884772578,2273.961228632913
PRI,Puerto Rico,Res,MUR,RES3E-URML-LC,619.8,1717866240,2961677521,474143279,26275.422347236927,2257606.2772689145,5153687040,3642.4754392851155,2282.810378359928
PRI,Puerto Rico,Res,MUR,RES3E-URML-PC,161.0,429466560,740419399,118535801,6568.684824857714,564401.5693172286,1288421760,3505.5998094237802,2282.810378359928
PRI,Puerto Rico,Res,MUR,RES3F-URML-LC,503.8,3478111680,5996322739,959968141,48203.80458780797,4937045.05794918,10434402560,9799.613056667686,2113.4914584584308
PRI,Puerto Rico,Res,MUR,RES3F-URML-PC,129.8,869527920,1499080685,239992035,12050.941566249941,1234261.264487295,2608600640,9508.946567698727,2113.4914584584308
PRI,Puerto Rico,Res,MUR,RES4-URML-LC,10.2,9552600,16509223,2598677,196.17764430120832,12989.545169544723,28660500,1273.4848205436003,2206.4282949026874
PRI,Puerto Rico,Res,MUR,RES4-URML-PC,3.4000000000000004,3184200,5503077,866223,65.41432380821382,4329.848389848241,9553500,1273.4848205436,2206.4282949026874
PRI,Puerto Rico,Res,MUR,RES5-URML-LC,619.8,699824100,1136578885,263148815,10572.01631851997,868439.2904863525,2099551800,1401.1605203071194,2417.614936358058
PRI,Puerto Rico,Res,MUR,RES5-URML-PC,206.6,233274700,378859633,87716267,3524.056140985179,289479.76349545084,699850600,1401.1605203071192,2417.614936358058
PRI,Puerto Rico,Res,MUR,RES6-URML-LC,4.2,3126300,5102856,1150644,46.875523155549324,3588.410483569224,9379800,854.3834484688629,2613.915003021157
