ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
KAZ,Kazakhstan,Res,MUR,MUR+CLBRS/LWAL+CDL/H:3/RES,39674.0,532260346.0,1596781015.0,3193562031.0,134940.750557643,318901.0,8331031.0,5322603378.0,209.98717043907848,638.8889175901518
KAZ,Kazakhstan,Res,MUR,MUR+CLBRS/LWAL+CDL/HBET:1-2/RES,754111.0,5058787827.0,15176363503.0,30352727022.0,1282834.680219823,6063134.0,79181038.0,50587878362.0,104.99918181806127,638.8888001442972
KAZ,Kazakhstan,Res,OT,MATO/RES,55726.0,249208706.0,747626103.0,1495252210.0,65725.211275482,446948.0,3900666.0,2492087019.0,69.99723647848401,638.8875691997213
KAZ,Kazakhstan,Res,RC,CR+CIP/LFINF+CDL/HBET:1-3/RES,67947.0,2316614968.0,7722049879.0,5405434925.0,318940.683962041,558565.0,19025332.0,15444099791.0,280.00253138475574,811.765060972392
KAZ,Kazakhstan,Res,RC,CR+CIP/LWAL+CDL/HBET:4-7/RES,13824.0,1766924858.0,5889749523.0,4122824668.0,251490.34765384102,114885.0,14510993.0,11779499048.0,1049.6956741898148,811.7638157498939
KAZ,Kazakhstan,Res,RC,CR+CIP/LWAL+CDL/HBET:8-/RES,1513.0,320212299.0,1067374316.0,747162017.0,45227.38063081,12389.0,2629766.0,2134748643.0,1738.1136814276272,811.763724605155
KAZ,Kazakhstan,Res,RC,CR+PC/LPB+CDL/HBET:5-9/RES,3421.0,973601983.0,3245339942.0,2271737960.0,148429.6510646,24944.0,9594917.0,6490679891.0,2804.711195556855,676.4706657702197
KAZ,Kazakhstan,Res,RC,CR+PC/LPB+CDL/HBET:9-12/RES,377.0,148211534.0,494038441.0,345826910.0,22237.02633206,2721.0,1460638.0,988076887.0,3874.371352785146,676.4693832421175
KAZ,Kazakhstan,Res,RC,CR+PC/LWAL+CDL/HBET:5-9/RES,13140.0,3731256100.0,12437520323.0,8706264225.0,647418.00152396,115605.0,36771793.0,24875040637.0,2798.462176560122,676.4707023396983
KAZ,Kazakhstan,Res,RC,CR+PC/LWAL+CDL/HBET:9-12/RES,1450.0,564753375.0,1882511249.0,1317757883.0,97642.10992175,12684.0,5565682.0,3765022515.0,3838.401379310345,676.4710084047202
KAZ,Kazakhstan,Res,S,S/LFM+CDL/HBET:1-10/RES,55726.0,4859569682.0,7775311491.0,6803397560.0,328578.04745462,446948.0,19503292.0,19438278732.0,349.9855004845135,996.6665490113156
KAZ,Kazakhstan,Res,W,W/LWAL+CDL/HBET:1-2/RES,111443.0,1682203391.0,2523305088.0,4205508484.0,197150.509478544,893919.0,11702298.0,8411016951.0,105.00702601329827,718.7491679839293
